tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,699a5c44f341072f_score,player_5560a18f_x,player_5560a18f_y,player_5560a18f_move_target,player_5560a18f_item,player_5560a18f_score,player_5560a18f_cut_speed,player_5560a18f_speed,player_461b71de_x,player_461b71de_y,player_461b71de_move_target,player_461b71de_item,player_461b71de_score,player_461b71de_cut_speed,player_461b71de_speed,f255db3a52fa8be9_score,cbfd94052c1f131a_message,e33d3dfdeb1077fc_score
3783,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
3784,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
3785,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
3786,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
3787,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
3788,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
3789,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
3790,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
3791,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
3792,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
3793,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
3794,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
3795,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
3796,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
3797,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
3798,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
3799,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
3800,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
3801,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
3802,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
3803,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
3804,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
3805,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
3806,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
3807,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
3808,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
3809,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
3810,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
3811,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
3812,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
3813,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
3814,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
3815,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
3816,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
3817,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
3818,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
3819,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
3820,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
3821,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
3822,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
3823,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
3824,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
3825,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
3826,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
3827,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
3828,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
3829,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
3830,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
3831,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
3832,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
3833,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
3834,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
3835,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
3836,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
3837,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
3838,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
3839,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
3840,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
3841,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
3842,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
3843,test,True,0,1,,0,0,0,2,tomato,0.0,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
3844,test,True,0,1,,0,0,0,2,tomato,0.041666666666666664,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
3845,test,True,0,1,,0,0,0,2,tomato,0.08333333333333333,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
3846,test,True,0,1,,0,0,0,2,tomato,0.125,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
3847,test,True,0,1,,0,0,0,2,tomato,0.16666666666666666,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
3848,test,True,0,1,,0,0,0,2,tomato,0.20833333333333331,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
3849,test,True,0,1,,0,0,0,2,tomato,0.24999999999999997,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
3850,test,True,0,1,,0,0,0,2,tomato,0.29166666666666663,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
3851,test,True,0,1,,0,0,0,2,tomato,0.3333333333333333,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
3852,test,True,0,1,,0,0,0,2,tomato,0.375,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
3853,test,True,0,1,,0,0,0,2,tomato,0.4166666666666667,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
3854,test,True,0,1,,0,0,0,2,tomato,0.45833333333333337,0,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
