tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,8ac2619f554f4c28_score,player_11ec4291_x,player_11ec4291_y,player_11ec4291_move_target,player_11ec4291_item,player_11ec4291_score,player_11ec4291_cut_speed,player_11ec4291_speed,player_b51a209e_x,player_b51a209e_y,player_b51a209e_move_target,player_b51a209e_item,player_b51a209e_score,player_b51a209e_cut_speed,player_b51a209e_speed
2510,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,0.5416666666666666,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,tomato_cut,0,1.0,30.0,92.74999999999744,24.0,,plate,6,1.0,30.0
2511,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,0.5416666666666666,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,tomato_cut,0,1.0,30.0,91.49999999999716,24.0,,plate,6,1.0,30.0
2512,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,0.5416666666666666,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,tomato_cut,0,1.0,30.0,90.24999999999687,24.0,,plate,6,1.0,30.0
2513,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,0.5416666666666666,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,tomato_cut,0,1.0,30.0,88.99999999999659,24.0,,plate,6,1.0,30.0
2514,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,0.5416666666666666,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,tomato_cut,0,1.0,30.0,87.7499999999963,24.0,,plate,6,1.0,30.0
2515,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,0.5416666666666666,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,tomato_cut,0,1.0,30.0,86.49999999999602,24.0,,plate,6,1.0,30.0
2516,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,0.5416666666666666,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,tomato_cut,0,1.0,30.0,85.24999999999574,24.0,,plate,6,1.0,30.0
2517,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,0.5416666666666666,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,tomato_cut,0,1.0,30.0,83.99999999999545,24.0,,plate,6,1.0,30.0
2518,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,0.5416666666666666,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,tomato_cut,0,1.0,30.0,82.74999999999517,24.0,,plate,6,1.0,30.0
2519,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,0.5416666666666666,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,40.0,,tomato_cut,0,1.0,30.0,81.49999999999488,24.0,,plate,6,1.0,30.0
2520,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,0.5416666666666666,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,41.250000000000284,,tomato_cut,0,1.0,30.0,80.2499999999946,24.0,,plate,6,1.0,30.0
2521,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,0.5416666666666666,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,42.50000000000057,,tomato_cut,0,1.0,30.0,78.99999999999432,24.0,,plate,6,1.0,30.0
2522,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,0.5416666666666666,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,43.75000000000085,,tomato_cut,0,1.0,30.0,77.74999999999403,24.0,,plate,6,1.0,30.0
2523,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,0.5416666666666666,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,45.00000000000114,,tomato_cut,0,1.0,30.0,76.49999999999375,24.0,,plate,6,1.0,30.0
2524,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,0.5416666666666666,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,46.25000000000142,,tomato_cut,0,1.0,30.0,75.24999999999346,24.0,,plate,6,1.0,30.0
2525,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,0.5416666666666666,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,47.500000000001705,,tomato_cut,0,1.0,30.0,73.99999999999318,24.0,,plate,6,1.0,30.0
2526,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,0.5416666666666666,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,48.75000000000199,,tomato_cut,0,1.0,30.0,72.7499999999929,24.0,,plate,6,1.0,30.0
2527,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,0.5416666666666666,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,50.000000000002274,,tomato_cut,0,1.0,30.0,71.70196048263347,24.49189088134284,,plate,6,1.0,30.0
2528,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,0.5416666666666666,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,51.25000000000256,,tomato_cut,0,1.0,30.0,70.81260420163471,25.37026745516934,,plate,6,1.0,30.0
2529,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,0.5416666666666666,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,52.50000000000284,,tomato_cut,0,1.0,30.0,69.92324792063596,26.24864402899584,,plate,6,1.0,30.0
2530,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,0.5416666666666666,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,53.750000000003126,,tomato_cut,0,1.0,30.0,69.0338916396372,27.12702060282234,,plate,6,1.0,30.0
2531,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,0.5416666666666666,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,55.00000000000341,,tomato_cut,0,1.0,30.0,68.14453535863845,28.00539717664884,,plate,6,1.0,30.0
2532,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,0.5416666666666666,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,tomato_cut,0,1.0,30.0,67.2551790776397,28.883773750475342,,plate,6,1.0,30.0
2533,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,0.5416666666666666,0,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,0,1.0,30.0,66.36582279664094,29.762150324301842,,plate,6,1.0,30.0
2534,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,0.5416666666666666,0,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,0,1.0,30.0,65.47646651564219,30.640526898128343,,plate,6,1.0,30.0
2535,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,0.5416666666666666,0,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,0,1.0,30.0,64.58711023464343,31.518903471954843,,plate,6,1.0,30.0
2536,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,0.5416666666666666,0,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,0,1.0,30.0,63.69775395364444,32.39728004578134,,plate,6,1.0,30.0
2537,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,0.5416666666666666,0,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,0,1.0,30.0,62.80839767264497,33.275656619607844,,plate,6,1.0,30.0
2538,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,0.5416666666666666,0,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,0,1.0,30.0,61.91904139164551,34.154033193434344,,plate,6,1.0,30.0
2539,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,0.5416666666666666,0,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,0,1.0,30.0,61.02968511064632,35.032409767260845,,plate,6,1.0,30.0
2540,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,0.5416666666666666,0,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,0,1.0,30.0,60.14032882964735,35.910786341087345,,plate,6,1.0,30.0
2541,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,0.5416666666666666,0,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,0,1.0,30.0,59.25097254864839,36.789162914913845,,plate,6,1.0,30.0
2542,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,0.5416666666666666,0,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,0,1.0,30.0,58.361616267649424,37.667539488740346,,plate,6,1.0,30.0
2543,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,0.5416666666666666,0,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,0,1.0,30.0,57.47225998665046,38.545916062566846,,plate,6,1.0,30.0
2544,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,0.5416666666666666,0,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,0,1.0,30.0,56.582903705651496,39.424292636393346,,plate,6,1.0,30.0
2545,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,0.5416666666666666,0,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,plate,6,1.0,30.0
2546,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,0.5416666666666666,0,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,,6,1.0,30.0
2547,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,0.5416666666666666,0,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,,6,1.0,30.0
2548,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,0.5416666666666666,0,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,,6,1.0,30.0
2549,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,0.5416666666666666,0,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,,6,1.0,30.0
2550,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,0.5833333333333333,0,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,,6,1.0,30.0
2551,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,0.6249999999999999,0,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,,6,1.0,30.0
2552,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,0.6666666666666665,0,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,,6,1.0,30.0
2553,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,0.7083333333333331,0,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,,6,1.0,30.0
2554,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,0.7499999999999998,0,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,,6,1.0,30.0
2555,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,0.7916666666666664,0,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,,6,1.0,30.0
2556,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,0.833333333333333,0,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,,6,1.0,30.0
2557,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,0.8749999999999997,0,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,,6,1.0,30.0
2558,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,0.9166666666666663,0,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,,6,1.0,30.0
2559,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,0.9583333333333329,0,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,,6,1.0,30.0
2560,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,0.9999999999999996,0,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,,6,1.0,30.0
2561,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,1.0416666666666663,1,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,,6,1.0,30.0
2562,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,1.083333333333333,1,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,,6,1.0,30.0
2563,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,1.1249999999999998,1,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,,6,1.0,30.0
2564,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,1.1666666666666665,1,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,,6,1.0,30.0
2565,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,1.2083333333333333,1,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,,6,1.0,30.0
2566,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,1.25,1,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,,6,1.0,30.0
2567,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,1.2916666666666667,1,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,,6,1.0,30.0
2568,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,1.3333333333333335,1,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,,6,1.0,30.0
2569,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,1.3750000000000002,1,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,,6,1.0,30.0
2570,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,1.416666666666667,1,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,,6,1.0,30.0
2571,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,1.4583333333333337,1,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,,6,1.0,30.0
2572,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,1.5000000000000004,1,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,,6,1.0,30.0
2573,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,1.5416666666666672,1,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,,6,1.0,30.0
2574,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,1.583333333333334,1,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,,6,1.0,30.0
2575,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,1.6250000000000007,1,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,,6,1.0,30.0
2576,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,1.6666666666666674,1,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,,6,1.0,30.0
2577,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,1.7083333333333341,1,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,,6,1.0,30.0
2578,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,1.7500000000000009,1,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,,6,1.0,30.0
2579,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,1.7916666666666676,1,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,,6,1.0,30.0
2580,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,1.8333333333333344,1,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,,6,1.0,30.0
2581,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,1.875000000000001,1,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,,6,1.0,30.0
2582,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,1.9166666666666679,1,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,,6,1.0,30.0
2583,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,1.9583333333333346,1,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,0,1.0,30.0,56.0,41.250000000000284,,,6,1.0,30.0
2584,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,2.0000000000000013,2,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,0,1.0,30.0,56.0,42.50000000000057,,,6,1.0,30.0
2585,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,2.041666666666668,2,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,0,1.0,30.0,56.0,43.75000000000085,,,6,1.0,30.0
2586,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,2.0833333333333344,2,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,0,1.0,30.0,56.0,45.00000000000114,,,6,1.0,30.0
