tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,06f8eb61737aa0a4_score,player_684aa9fc_x,player_684aa9fc_y,player_684aa9fc_move_target,player_684aa9fc_item,player_684aa9fc_score,player_684aa9fc_cut_speed,player_684aa9fc_speed,player_9ee7c86c_x,player_9ee7c86c_y,player_9ee7c86c_move_target,player_9ee7c86c_item,player_9ee7c86c_score,player_9ee7c86c_cut_speed,player_9ee7c86c_speed,c9ad4545d6badbaf_score,ce2f9c83027b95b8_message,f02cf34b875345d3_score
3876,test,True,0,1,,0,0,0,2,tomato,2.0000000000000013,2,1,0,,0,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,72.0,,,0,0.2,30.0,,,0.0
3877,test,True,0,1,,0,0,0,2,tomato,2.041666666666668,2,1,0,,0,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,72.0,,,0,0.2,30.0,,,0.0
3878,test,True,0,1,,0,0,0,2,tomato,2.0833333333333344,2,1,0,,0,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,72.0,,,0,0.2,30.0,,,0.0
3879,test,True,0,1,,0,0,0,2,tomato,2.125000000000001,2,1,0,,0,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,72.0,,,0,0.2,30.0,,,0.0
3880,test,True,0,1,,0,0,0,2,tomato,2.1666666666666674,2,1,0,,0,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,72.0,,,0,0.2,30.0,,,0.0
3881,test,True,0,1,,0,0,0,2,tomato,2.208333333333334,2,1,0,,0,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,72.0,,,0,0.2,30.0,,,0.0
3882,test,True,0,1,,0,0,0,2,tomato,2.2500000000000004,2,1,0,,0,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,72.0,,,0,0.2,30.0,,,0.0
3883,test,True,0,1,,0,0,0,2,tomato,2.291666666666667,2,1,0,,0,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,72.0,,,0,0.2,30.0,,,0.0
3884,test,True,0,1,,0,0,0,2,tomato,2.3333333333333335,2,1,0,,0,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,72.0,,,0,0.2,30.0,,,0.0
3885,test,True,0,1,,0,0,0,2,tomato,2.375,2,1,0,,0,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,72.0,,,0,0.2,30.0,,,0.0
3886,test,True,0,1,,0,0,0,2,tomato,2.4166666666666665,2,1,0,,0,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,72.0,,,0,0.2,30.0,,,0.0
3887,test,True,0,1,,0,0,0,2,tomato,2.458333333333333,2,1,0,,0,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,72.0,,,0,0.2,30.0,,,0.0
3888,test,True,0,1,,0,0,0,2,tomato,2.4999999999999996,2,1,0,,0,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,72.0,,,0,0.2,30.0,,,0.0
3889,test,True,0,1,,0,0,0,2,tomato,2.541666666666666,2,1,0,,0,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,72.0,,,0,0.2,30.0,,,0.0
3890,test,True,0,1,,0,0,0,2,tomato,2.5833333333333326,2,1,0,,0,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,72.0,,,0,0.2,30.0,,,0.0
3891,test,True,0,1,,0,0,0,2,tomato,2.624999999999999,2,1,0,,0,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,72.0,,,0,0.2,30.0,,,0.0
3892,test,True,0,1,,0,0,0,2,tomato,2.6666666666666656,2,1,0,,0,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,72.0,,,0,0.2,30.0,,,0.0
3893,test,True,0,1,,0,0,0,2,tomato,2.708333333333332,2,1,0,,0,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,72.0,,,0,0.2,30.0,,,0.0
3894,test,True,0,1,,0,0,0,2,tomato,2.7499999999999987,2,1,0,,0,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,72.0,,,0,0.2,30.0,,,0.0
3895,test,True,0,1,,0,0,0,2,tomato,2.791666666666665,2,1,0,,0,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,72.0,,,0,0.2,30.0,,,0.0
3896,test,True,0,1,,0,0,0,2,tomato,2.8333333333333317,2,1,0,,0,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,72.0,,,0,0.2,30.0,,,0.0
3897,test,True,0,1,,0,0,0,2,tomato,2.8749999999999982,2,1,0,,0,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,72.0,,,0,0.2,30.0,,,0.0
3898,test,True,0,1,,0,0,0,2,tomato,2.9166666666666647,2,1,0,,0,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,70.74999999999972,,,0,0.2,30.0,,,0.0
3899,test,True,0,1,,0,0,0,2,tomato,2.9583333333333313,2,1,0,,0,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,69.49999999999943,,,0,0.2,30.0,,,0.0
3900,test,True,0,1,,0,0,0,2,tomato,2.999999999999998,2,1,0,,0,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,68.24999999999915,,,0,0.2,30.0,,,0.0
3901,test,True,0,1,,0,0,0,2,tomato_cut,3.0416666666666643,3,1,0,,0,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,66.99999999999886,,,0,0.2,30.0,,,0.0
3902,test,True,0,1,,0,0,0,2,tomato_cut,3.083333333333331,3,1,0,,0,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,65.74999999999858,,,0,0.2,30.0,,,0.0
3903,test,True,0,1,,0,0,0,2,tomato_cut,3.1249999999999973,3,1,0,,0,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,64.4999999999983,,,0,0.2,30.0,,,0.0
3904,test,True,0,1,,0,0,0,2,tomato_cut,3.166666666666664,3,1,0,,0,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,63.24999999999801,,,0,0.2,30.0,,,0.0
3905,test,True,0,1,,0,0,0,2,tomato_cut,3.2083333333333304,3,1,0,,0,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,61.999999999997726,,,0,0.2,30.0,,,0.0
3906,test,True,0,1,,0,0,0,2,tomato_cut,3.249999999999997,3,1,0,,0,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,60.74999999999744,,,0,0.2,30.0,,,0.0
3907,test,True,0,1,,0,0,0,2,tomato_cut,3.2916666666666634,3,1,0,,0,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,59.49999999999716,,,0,0.2,30.0,,,0.0
3908,test,True,0,1,,0,0,0,2,tomato_cut,3.33333333333333,3,1,0,,0,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,58.249999999996874,,,0,0.2,30.0,,,0.0
3909,test,True,0,1,,0,0,0,2,tomato_cut,3.3749999999999964,3,1,0,,0,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,56.99999999999659,,,0,0.2,30.0,,,0.0
3910,test,True,0,1,,0,0,0,2,tomato_cut,3.416666666666663,3,1,0,,0,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.31621556657754,55.8798317388366,,,0,0.2,30.0,,,0.0
3911,test,True,0,1,,0,0,0,2,tomato_cut,3.4583333333333295,3,1,0,,0,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,57.19459214040404,54.990475457837135,,,0,0.2,30.0,,,0.0
3912,test,True,0,1,,0,0,0,2,tomato_cut,3.499999999999996,3,1,0,,0,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,58.07296871423054,54.10111917683767,,,0,0.2,30.0,,,0.0
3913,test,True,0,1,,0,0,0,2,tomato_cut,3.5416666666666625,3,1,0,,0,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,58.95134528805704,53.211762895838206,,,0,0.2,30.0,,,0.0
3914,test,True,0,1,,0,0,0,2,tomato_cut,3.583333333333329,3,1,0,,0,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,59.82972186188354,52.32240661483874,,,0,0.2,30.0,,,0.0
3915,test,True,0,1,,0,0,0,2,tomato_cut,3.6249999999999956,3,1,0,,0,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,60.70809843571004,51.433050333839276,,,0,0.2,30.0,,,0.0
3916,test,True,0,1,,0,0,0,2,tomato_cut,3.666666666666662,3,1,0,,0,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,61.58647500953654,50.543694052839896,,,0,0.2,30.0,,,0.0
3917,test,True,0,1,,0,0,0,2,tomato_cut,3.7083333333333286,3,1,0,,0,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,62.46485158336304,49.654337771840936,,,0,0.2,30.0,,,0.0
3918,test,True,0,1,,0,0,0,2,tomato_cut,3.749999999999995,3,1,0,,0,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,63.34322815718954,48.76498149084197,,,0,0.2,30.0,,,0.0
3919,test,True,0,1,,0,0,0,2,tomato_cut,3.7916666666666616,3,1,0,,0,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,64.22160473101623,47.87562520984288,,,0,0.2,30.0,,,0.0
3920,test,True,0,1,,0,0,0,2,tomato_cut,3.833333333333328,3,1,0,,0,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,65.09998130484344,46.986268928843415,,,0,0.2,30.0,,,0.0
3921,test,True,0,1,,0,0,0,2,tomato_cut,3.8749999999999947,3,1,0,,0,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,65.97835787867065,46.09691264784395,,,0,0.2,30.0,,,0.0
3922,test,True,0,1,,0,0,0,2,tomato_cut,3.916666666666661,3,1,0,,0,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,66.85673445249786,45.207556366844486,,,0,0.2,30.0,,,0.0
3923,test,True,0,1,,0,0,0,2,tomato_cut,3.9583333333333277,3,1,0,,0,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,67.73511102632507,44.31820008584502,,,0,0.2,30.0,,,0.0
3924,test,True,0,1,,0,0,0,2,tomato_cut,3.9999999999999942,3,1,0,,0,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,68.61348760015223,43.428843804845556,,,0,0.2,30.0,,,0.0
3925,test,True,0,1,,0,0,0,2,tomato_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,69.49186417397894,42.53948752384609,,,0,0.2,30.0,,,0.0
3926,test,True,0,1,,0,0,0,2,tomato_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,70.37024074780565,41.650131242846626,,,0,0.2,30.0,,,0.0
3927,test,True,0,1,,0,0,0,2,tomato_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,71.24861732163237,40.76077496184716,,,0,0.2,30.0,,,0.0
3928,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,12.0,72.12895313664531,39.873365648401276,,,0,0.2,30.0,,,0.0
3929,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,12.0,73.01277204710046,38.98941761060587,,,0,0.2,30.0,,,0.0
3930,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,12.0,73.8965909575556,38.10546957281014,,,0,0.2,30.0,,,0.0
3931,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,12.0,74.78040986801075,37.2215215350144,,,0,0.2,30.0,,,0.0
3932,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,12.0,75.6642287784659,36.33757349721867,,,0,0.2,30.0,,,0.0
3933,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,12.0,76.54804768892105,35.453625459422945,,,0,0.2,30.0,,,0.0
3934,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,12.0,77.43186659937619,34.56967742162722,,,0,0.2,30.0,,,0.0
3935,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,12.0,78.31568550983134,33.685729383831486,,,0,0.2,30.0,,,0.0
3936,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,12.0,79.19950442028649,32.80178134603575,,,0,0.2,30.0,,,0.0
3937,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,12.0,80.08332333074164,31.917833308240056,,,0,0.2,30.0,,,0.0
3938,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,12.0,80.96714224119678,31.03388527044462,,,0,0.2,30.0,,,0.0
3939,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,12.0,81.85096115165193,30.149937232649187,,,0,0.2,30.0,,,0.0
3940,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,12.0,82.73478006210708,29.265989194853752,,,0,0.2,30.0,,,0.0
3941,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,12.0,83.61859897256222,28.382041157058318,,,0,0.2,30.0,,,0.0
3942,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,12.0,84.50241788301737,27.498093119262826,,,0,0.2,30.0,,,0.0
3943,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,12.0,85.38623679347252,26.614145081467036,,,0,0.2,30.0,,,0.0
3944,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,12.0,86.27005570392767,25.730197043671247,,,0,0.2,30.0,,,0.0
3945,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,12.0,87.15387461438233,24.846249005875457,,,0,0.2,30.0,,,0.0
