tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,946426d1071eb2d6_score,player_c6efd585_x,player_c6efd585_y,player_c6efd585_move_target,player_c6efd585_item,player_c6efd585_score,player_c6efd585_cut_speed,player_c6efd585_speed,player_b685b6f3_x,player_b685b6f3_y,player_b685b6f3_move_target,player_b685b6f3_item,player_b685b6f3_score,player_b685b6f3_cut_speed,player_b685b6f3_speed
2766,0,1,,0,2,tomato,1.5583333333333302,1,0,3,None_cut,3.3999999999999906,3,2,2,tomato,2,3,tomato_salad,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,68.00000000001114,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2767,0,1,,0,2,tomato,1.5583333333333302,1,0,3,None_cut,3.3999999999999906,3,2,2,tomato,2,3,tomato_salad,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,68.50000000001069,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2768,0,1,,0,2,tomato,1.5583333333333302,1,0,3,None_cut,3.3999999999999906,3,2,2,tomato,2,3,tomato_salad,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,69.00000000001023,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2769,0,1,,0,2,tomato,1.5583333333333302,1,0,3,None_cut,3.3999999999999906,3,2,2,tomato,2,3,tomato_salad,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,69.50000000000978,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2770,0,1,,0,2,tomato,1.5583333333333302,1,0,3,None_cut,3.3999999999999906,3,2,2,tomato,2,3,tomato_salad,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,70.00000000000932,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2771,0,1,,0,2,tomato,1.5583333333333302,1,0,3,None_cut,3.3999999999999906,3,2,2,tomato,2,3,tomato_salad,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,70.50000000000887,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2772,0,1,,0,2,tomato,1.5583333333333302,1,0,3,None_cut,3.3999999999999906,3,2,2,tomato,2,3,tomato_salad,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,71.00000000000841,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2773,0,1,,0,2,tomato,1.5583333333333302,1,0,3,None_cut,3.3999999999999906,3,2,2,tomato,2,3,tomato_salad,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,71.50000000000796,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2774,0,1,,0,2,tomato,1.5583333333333302,1,0,3,None_cut,3.3999999999999906,3,2,2,tomato,2,3,tomato_salad,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,71.85945974818776,71.94229700496771,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2775,0,1,,0,2,tomato,1.5583333333333302,1,0,3,None_cut,3.3999999999999906,3,2,2,tomato,2,3,tomato_salad,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,71.50810911865716,72.29803951736778,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2776,0,1,,0,2,tomato,1.5583333333333302,1,0,3,None_cut,3.3999999999999906,3,2,2,tomato,2,3,tomato_salad,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,71.15675848912656,72.65378202976785,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2777,0,1,,0,2,tomato,1.5583333333333302,1,0,3,None_cut,3.3999999999999906,3,2,2,tomato,2,3,tomato_salad,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,70.80540785959596,73.00952454216792,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2778,0,1,,0,2,tomato,1.5583333333333302,1,0,3,None_cut,3.3999999999999906,3,2,2,tomato,2,3,tomato_salad,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,70.45405723006536,73.365267054568,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2779,0,1,,0,2,tomato,1.5583333333333302,1,0,3,None_cut,3.3999999999999906,3,2,2,tomato,2,3,tomato_salad,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,70.10270660053476,73.72100956696806,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2780,0,1,,0,2,tomato,1.5583333333333302,1,0,3,None_cut,3.3999999999999906,3,2,2,tomato,2,3,tomato_salad,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,69.75135597100416,74.07675207936813,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2781,0,1,,0,2,tomato,1.5583333333333302,1,0,3,None_cut,3.3999999999999906,3,2,2,tomato,2,3,tomato_salad,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,69.40000534147356,74.4324945917682,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2782,0,1,,0,2,tomato,1.5583333333333302,1,0,3,None_cut,3.3999999999999906,3,2,2,tomato,2,3,tomato_salad,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,69.04865471194296,74.78823710416827,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2783,0,1,,0,2,tomato,1.5583333333333302,1,0,3,None_cut,3.3999999999999906,3,2,2,tomato,2,3,tomato_salad,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,68.69730408241236,75.14397961656834,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2784,0,1,,0,2,tomato,1.5583333333333302,1,0,3,None_cut,3.3999999999999906,3,2,2,tomato,2,3,tomato_salad,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,68.34595345288176,75.49972212896841,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2785,0,1,,0,2,tomato,1.5583333333333302,1,0,3,None_cut,3.3999999999999906,3,2,2,tomato,2,3,tomato_salad,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,67.99460282335116,75.85546464136848,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2786,0,1,,0,2,tomato,1.5583333333333302,1,0,3,None_cut,3.3999999999999906,3,2,2,tomato,2,3,tomato_salad,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,67.64325219382056,76.21120715376856,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2787,0,1,,0,2,tomato,1.5583333333333302,1,0,3,None_cut,3.3999999999999906,3,2,2,tomato,2,3,tomato_salad,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,67.29190156428996,76.56694966616863,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2788,0,1,,0,2,tomato,1.5583333333333302,1,0,3,None_cut,3.3999999999999906,3,2,2,tomato,2,3,tomato_salad,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,66.94055093475936,76.9226921785687,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2789,0,1,,0,2,tomato,1.5583333333333302,1,0,3,None_cut,3.3999999999999906,3,2,2,tomato,2,3,tomato_salad,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,66.58920030522876,77.27843469096877,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2790,0,1,,0,2,tomato,1.5583333333333302,1,0,3,None_cut,3.3999999999999906,3,2,2,tomato,2,3,tomato_salad,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,66.23784967569816,77.63417720336884,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2791,0,1,,0,2,tomato,1.5583333333333302,1,0,3,None_cut,3.3999999999999906,3,2,2,tomato,2,3,tomato_salad,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,65.88649904616756,77.9899197157689,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2792,0,1,,0,2,tomato,1.5583333333333302,1,0,3,None_cut,3.3999999999999906,3,2,2,tomato,2,3,tomato_salad,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,65.53514841663696,78.34566222816898,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2793,0,1,,0,2,tomato,1.5583333333333302,1,0,3,None_cut,3.3999999999999906,3,2,2,tomato,2,3,tomato_salad,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,65.18379778710636,78.70140474056905,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2794,0,1,,0,2,tomato,1.5583333333333302,1,0,3,None_cut,3.3999999999999906,3,2,2,tomato,2,3,tomato_salad,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,64.83244715757576,79.05714725296912,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2795,0,1,,0,2,tomato,1.5583333333333302,1,0,3,None_cut,3.3999999999999906,3,2,2,tomato,2,3,tomato_salad,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,64.48109652804516,79.41288976536919,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2796,0,1,,0,2,tomato,1.5583333333333302,1,0,3,None_cut,3.3999999999999906,3,2,2,tomato,2,3,tomato_salad,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,64.12974589851456,79.76863227776926,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2797,0,1,,0,2,tomato,1.5583333333333302,1,0,3,None_cut,3.3999999999999906,3,2,2,tomato,2,3,tomato_salad,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,63.77839526898396,80.12437479016933,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2798,0,1,,0,2,tomato,1.5583333333333302,1,0,3,None_cut,3.3999999999999906,3,2,2,tomato,2,3,tomato_salad,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,63.42704463945336,80.48011730256874,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2799,0,1,,0,2,tomato,1.5583333333333302,1,0,3,None_cut,3.3999999999999906,3,2,2,tomato,2,3,tomato_salad,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,63.075694009922756,80.83585981496776,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2800,0,1,,0,2,tomato,1.5583333333333302,1,0,3,None_cut,3.3999999999999906,3,2,2,tomato,2,3,tomato_salad,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,62.724343380392156,81.19160232736677,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2801,0,1,,0,2,tomato,1.5583333333333302,1,0,3,None_cut,3.3999999999999906,3,2,2,tomato,2,3,tomato_salad,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,62.372992750861556,81.54734483976578,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2802,0,1,,0,2,tomato,1.5583333333333302,1,0,3,None_cut,3.3999999999999906,3,2,2,tomato,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,62.021642121330956,81.90308735216479,,tomato,1,1.0,12.0,24.0,56.0,,tomato_salad,0,0.2,30.0
2803,0,1,,0,2,tomato,1.5583333333333302,1,0,3,None_cut,3.3999999999999906,3,2,2,tomato,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,61.670291491800356,82.2588298645638,,tomato,1,1.0,12.0,24.0,56.0,,tomato_salad,0,0.2,30.0
2804,0,1,,0,2,tomato,1.5583333333333302,1,0,3,None_cut,3.3999999999999906,3,2,2,tomato,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,61.318940862269756,82.61457237696281,,tomato,1,1.0,12.0,24.0,56.0,,tomato_salad,0,0.2,30.0
2805,0,1,,0,2,tomato,1.5583333333333302,1,0,3,None_cut,3.3999999999999906,3,2,2,tomato,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,60.967590232739155,82.97031488936182,,tomato,1,1.0,12.0,24.0,56.0,,tomato_salad,0,0.2,30.0
2806,0,1,,0,2,tomato,1.5583333333333302,1,0,3,None_cut,3.3999999999999906,3,2,2,tomato,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,60.616239603208555,83.32605740176083,,tomato,1,1.0,12.0,24.0,56.0,,tomato_salad,0,0.2,30.0
2807,0,1,,0,2,tomato,1.5583333333333302,1,0,3,None_cut,3.3999999999999906,3,2,2,tomato,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,60.264888973677955,83.68179991415984,,tomato,1,1.0,12.0,24.0,56.0,,tomato_salad,0,0.2,30.0
2808,0,1,,0,2,tomato,1.5583333333333302,1,0,3,None_cut,3.3999999999999906,3,2,2,tomato,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,59.913538344147355,84.03754242655886,,tomato,1,1.0,12.0,24.0,56.0,,tomato_salad,0,0.2,30.0
2809,0,1,,0,2,tomato,1.5583333333333302,1,0,3,None_cut,3.3999999999999906,3,2,2,tomato,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,59.562187714616755,84.39328493895786,,tomato,1,1.0,12.0,24.0,56.0,,tomato_salad,0,0.2,30.0
2810,0,1,,0,2,tomato,1.5583333333333302,1,0,3,None_cut,3.3999999999999906,3,2,2,tomato,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,59.210837085086155,84.74902745135687,,tomato,1,1.0,12.0,24.0,56.0,,tomato_salad,0,0.2,30.0
2811,0,1,,0,2,tomato,1.5583333333333302,1,0,3,None_cut,3.3999999999999906,3,2,2,tomato,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,58.859486455555555,85.10476996375588,,tomato,1,1.0,12.0,24.0,56.0,,tomato_salad,0,0.2,30.0
2812,0,1,,0,2,tomato,1.5583333333333302,1,0,3,None_cut,3.3999999999999906,3,2,2,tomato,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,58.508135826024954,85.46051247615489,,tomato,1,1.0,12.0,24.0,56.0,,tomato_salad,0,0.2,30.0
2813,0,1,,0,2,tomato,1.5583333333333302,1,0,3,None_cut,3.3999999999999906,3,2,2,tomato,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,58.156785196494354,85.81625498855391,,tomato,1,1.0,12.0,24.0,56.0,,tomato_salad,0,0.2,30.0
2814,0,1,,0,2,tomato,1.5583333333333302,1,0,3,None_cut,3.3999999999999906,3,2,2,tomato,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,57.805434566963754,86.17199750095291,,tomato,1,1.0,12.0,24.0,56.0,,tomato_salad,0,0.2,30.0
2815,0,1,,0,2,tomato,1.5583333333333302,1,0,3,None_cut,3.3999999999999906,3,2,2,tomato,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,57.454083937433154,86.52774001335193,,tomato,1,1.0,12.0,24.0,56.0,,tomato_salad,0,0.2,30.0
2816,0,1,,0,2,tomato,1.5583333333333302,1,0,3,None_cut,3.3999999999999906,3,2,2,tomato,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,57.102733307902554,86.88348252575094,,tomato,1,1.0,12.0,24.0,56.0,,tomato_salad,0,0.2,30.0
2817,0,1,,0,2,tomato,1.5583333333333302,1,0,3,None_cut,3.3999999999999906,3,2,2,tomato,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.751382678371954,87.23922503814994,,tomato,1,1.0,12.0,24.0,56.0,,tomato_salad,0,0.2,30.0
2818,0,1,,0,2,tomato,1.5583333333333302,1,0,3,None_cut,3.3999999999999906,3,2,2,tomato,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.400032048841354,87.59496755054896,,tomato,1,1.0,12.0,24.0,56.0,,tomato_salad,0,0.2,30.0
2819,0,1,,0,2,tomato,1.5583333333333302,1,0,3,None_cut,3.3999999999999906,3,2,2,tomato,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,88.0,,tomato,1,1.0,12.0,24.0,56.0,,tomato_salad,0,0.2,30.0
2820,0,1,,0,2,tomato,1.5583333333333302,1,0,3,None_cut,3.3999999999999906,3,2,2,tomato,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,88.0,,,1,1.0,12.0,24.0,56.0,,tomato_salad,0,0.2,30.0
2821,0,1,,0,2,tomato,1.5583333333333302,1,0,3,None_cut,3.3999999999999906,3,2,2,tomato,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,88.0,,,1,1.0,12.0,24.0,56.0,,tomato_salad,0,0.2,30.0
2822,0,1,,0,2,tomato,1.5583333333333302,1,0,3,None_cut,3.3999999999999906,3,2,2,tomato,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,88.0,,,1,1.0,12.0,24.0,56.0,,tomato_salad,0,0.2,30.0
2823,0,1,,0,2,tomato,1.5583333333333302,1,0,3,None_cut,3.3999999999999906,3,2,2,tomato,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,88.0,,,1,1.0,12.0,24.0,56.0,,tomato_salad,0,0.2,30.0
2824,0,1,,0,2,tomato,1.5583333333333302,1,0,3,None_cut,3.3999999999999906,3,2,2,tomato,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,88.0,,,1,1.0,12.0,24.0,56.0,,tomato_salad,0,0.2,30.0
2825,0,1,,0,2,tomato,1.5583333333333302,1,0,3,None_cut,3.3999999999999906,3,2,2,tomato,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,88.0,,,1,1.0,12.0,24.0,56.0,,tomato_salad,0,0.2,30.0
2826,0,1,,0,2,tomato,1.5583333333333302,1,0,3,None_cut,3.3999999999999906,3,2,2,tomato,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,88.0,,,1,1.0,12.0,24.0,56.0,,tomato_salad,0,0.2,30.0
2827,0,1,,0,2,tomato,1.5583333333333302,1,0,3,None_cut,3.3999999999999906,3,2,2,tomato,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,88.0,,,1,1.0,12.0,24.0,56.0,,tomato_salad,0,0.2,30.0
2828,0,1,,0,2,tomato,1.5583333333333302,1,0,3,None_cut,3.3999999999999906,3,2,2,tomato,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,88.0,,,1,1.0,12.0,24.0,56.0,,tomato_salad,0,0.2,30.0
2829,0,1,,0,2,tomato,1.5583333333333302,1,0,3,None_cut,3.3999999999999906,3,2,2,tomato,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,88.0,,,1,1.0,12.0,24.0,56.0,,tomato_salad,0,0.2,30.0
2830,0,1,,0,2,tomato,1.5583333333333302,1,0,3,None_cut,3.3999999999999906,3,2,2,tomato,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,88.0,,,1,1.0,12.0,24.0,56.0,,tomato_salad,0,0.2,30.0
2831,0,1,,0,2,tomato,1.5583333333333302,1,0,3,None_cut,3.3999999999999906,3,2,2,tomato,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,88.0,,,1,1.0,12.0,24.0,54.749999999999716,,tomato_salad,0,0.2,30.0
2832,0,1,,0,2,tomato,1.5583333333333302,1,0,3,None_cut,3.3999999999999906,3,2,2,tomato,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,88.0,,,1,1.0,12.0,24.0,53.49999999999943,,tomato_salad,0,0.2,30.0
2833,0,1,,0,2,tomato,1.5583333333333302,1,0,3,None_cut,3.3999999999999906,3,2,2,tomato,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,88.0,,,1,1.0,12.0,24.0,52.24999999999915,,tomato_salad,0,0.2,30.0
2834,0,1,,0,2,tomato,1.5583333333333302,1,0,3,None_cut,3.3999999999999906,3,2,2,tomato,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,88.0,,,1,1.0,12.0,24.0,50.99999999999886,,tomato_salad,0,0.2,30.0
2835,0,1,,0,2,tomato,1.5583333333333302,1,0,3,None_cut,3.3999999999999906,3,2,2,tomato,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,88.0,,,1,1.0,12.0,24.0,49.74999999999858,,tomato_salad,0,0.2,30.0
2836,0,1,,0,2,tomato,1.5583333333333302,1,0,3,None_cut,3.3999999999999906,3,2,2,tomato,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,88.0,,,1,1.0,12.0,24.0,48.499999999998295,,tomato_salad,0,0.2,30.0
2837,0,1,,0,2,tomato,1.5583333333333302,1,0,3,None_cut,3.3999999999999906,3,2,2,tomato,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,88.0,,,1,1.0,12.0,24.0,47.24999999999801,,tomato_salad,0,0.2,30.0
2838,0,1,,0,2,tomato,1.5583333333333302,1,0,3,None_cut,3.3999999999999906,3,2,2,tomato,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,88.0,,,1,1.0,12.0,24.0,45.999999999997726,,tomato_salad,0,0.2,30.0
