tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,e4ebbcd564c6b83f_score,player_23d29ee7_x,player_23d29ee7_y,player_23d29ee7_move_target,player_23d29ee7_item,player_23d29ee7_score,player_23d29ee7_cut_speed,player_23d29ee7_speed,player_2d5d3862_x,player_2d5d3862_y,player_2d5d3862_move_target,player_2d5d3862_item,player_2d5d3862_score,player_2d5d3862_cut_speed,player_2d5d3862_speed
1970,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato,1.1666666666666665,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,72.10996235201051,40.94296595227215,,,3,0.5,30.0
1971,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato,1.2083333333333333,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,72.10083377634092,42.19293261946996,,,3,0.5,30.0
1972,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato,1.25,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,72.09170520067133,43.44289928666777,,,3,0.5,30.0
1973,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato,1.2916666666666667,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,72.08257662500174,44.69286595386558,,,3,0.5,30.0
1974,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato,1.3333333333333335,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,72.07344804933214,45.94283262106339,,,3,0.5,30.0
1975,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato,1.3750000000000002,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,72.06431947366255,47.1927992882612,,,3,0.5,30.0
1976,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato,1.416666666666667,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,72.05519089799296,48.44276595545901,,,3,0.5,30.0
1977,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato,1.4583333333333337,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,72.04606232232337,49.69273262265682,,,3,0.5,30.0
1978,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato,1.5000000000000004,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,72.0369337466545,50.94269928985463,,,3,0.5,30.0
1979,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato,1.5416666666666672,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,72.02780517098562,52.19266595705244,,,3,0.5,30.0
1980,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato,1.583333333333334,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,72.01867659531673,53.44263262425025,,,3,0.5,30.0
1981,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato,1.6250000000000007,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,72.00954801964785,54.69259929144806,,,3,0.5,30.0
1982,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato,1.6666666666666674,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,72.0,56.0,,,3,0.5,30.0
1983,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato,1.7083333333333341,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,72.0,56.0,,,3,0.5,30.0
1984,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato,1.7500000000000009,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,72.0,56.0,,,3,0.5,30.0
1985,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato,1.7916666666666676,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,72.0,56.0,,,3,0.5,30.0
1986,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato,1.8333333333333344,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,72.0,56.0,,,3,0.5,30.0
1987,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato,1.875000000000001,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,72.0,56.0,,,3,0.5,30.0
1988,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato,1.9166666666666679,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,72.0,56.0,,,3,0.5,30.0
1989,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato,1.9583333333333346,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,72.0,54.749999999999716,,,3,0.5,30.0
1990,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato,2.0000000000000013,2,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,72.0,53.49999999999943,,,3,0.5,30.0
1991,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato,2.041666666666668,2,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,72.0,52.24999999999915,,,3,0.5,30.0
1992,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato,2.0833333333333344,2,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,72.0,50.99999999999886,,,3,0.5,30.0
1993,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato,2.125000000000001,2,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,72.0,49.74999999999858,,,3,0.5,30.0
1994,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato,2.1666666666666674,2,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,72.0,48.499999999998295,,,3,0.5,30.0
1995,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato,2.208333333333334,2,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,72.0,47.24999999999801,,,3,0.5,30.0
1996,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato,2.2500000000000004,2,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,72.0,45.999999999997726,,,3,0.5,30.0
1997,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato,2.291666666666667,2,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,72.0,44.74999999999744,,,3,0.5,30.0
1998,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato,2.3333333333333335,2,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,72.0,43.49999999999716,,,3,0.5,30.0
1999,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato,2.375,2,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,72.0,42.249999999996874,,,3,0.5,30.0
2000,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato,2.4166666666666665,2,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,72.0,40.99999999999659,,,3,0.5,30.0
2001,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato,2.458333333333333,2,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,72.0,39.749999999996305,,,3,0.5,30.0
2002,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato,2.4999999999999996,2,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,72.0,38.49999999999602,,,3,0.5,30.0
2003,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato,2.541666666666666,2,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,72.0,37.24999999999574,,,3,0.5,30.0
2004,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato,2.5833333333333326,2,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,72.0,35.99999999999545,,,3,0.5,30.0
2005,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato,2.624999999999999,2,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,72.0,34.74999999999517,,,3,0.5,30.0
2006,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato,2.6666666666666656,2,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,72.0,33.499999999994884,,,3,0.5,30.0
2007,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato,2.708333333333332,2,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,72.0,32.2499999999946,,,3,0.5,30.0
2008,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato,2.7499999999999987,2,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,72.0,30.999999999994603,,,3,0.5,30.0
2009,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato,2.791666666666665,2,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,72.0,29.749999999994674,,,3,0.5,30.0
2010,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato,2.8333333333333317,2,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,72.0,28.499999999994746,,,3,0.5,30.0
2011,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato,2.8749999999999982,2,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,72.0,27.249999999994817,,,3,0.5,30.0
2012,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato,2.9166666666666647,2,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,72.0,25.999999999994888,,,3,0.5,30.0
2013,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato,2.9583333333333313,2,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,72.0,24.74999999999496,,,3,0.5,30.0
2014,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato,2.999999999999998,2,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,72.0,24.0,,,3,0.5,30.0
2015,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato_cut,3.0416666666666643,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,72.0,24.0,,tomato,3,0.5,30.0
2016,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato_cut,3.083333333333331,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,72.0,24.0,,tomato,3,0.5,30.0
2017,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato_cut,3.1249999999999973,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,72.0,24.0,,tomato,3,0.5,30.0
2018,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato_cut,3.166666666666664,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,72.0,24.0,,tomato,3,0.5,30.0
2019,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato_cut,3.2083333333333304,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,72.0,24.0,,tomato,3,0.5,30.0
2020,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato_cut,3.249999999999997,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,72.0,24.0,,tomato,3,0.5,30.0
2021,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato_cut,3.2916666666666634,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,72.0,24.0,,tomato,3,0.5,30.0
2022,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato_cut,3.33333333333333,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,72.0,24.0,,tomato,3,0.5,30.0
2023,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato_cut,3.3749999999999964,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,72.0,24.0,,tomato,3,0.5,30.0
2024,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato_cut,3.416666666666663,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,72.0,24.0,,tomato,3,0.5,30.0
2025,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato_cut,3.4583333333333295,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,72.0,24.0,,tomato,3,0.5,30.0
2026,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato_cut,3.499999999999996,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,72.0,24.0,,tomato,3,0.5,30.0
2027,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato_cut,3.5416666666666625,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,72.0,24.0,,tomato,3,0.5,30.0
2028,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato_cut,3.583333333333329,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,72.0,24.0,,tomato,3,0.5,30.0
2029,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato_cut,3.6249999999999956,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,72.0,24.0,,tomato,3,0.5,30.0
2030,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato_cut,3.666666666666662,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,72.0,24.0,,tomato,3,0.5,30.0
2031,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato_cut,3.7083333333333286,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,72.0,24.0,,tomato,3,0.5,30.0
2032,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato_cut,3.749999999999995,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,72.0,24.0,,tomato,3,0.5,30.0
2033,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato_cut,3.7916666666666616,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,72.0,24.0,,tomato,3,0.5,30.0
2034,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato_cut,3.833333333333328,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,72.0,24.0,,tomato,3,0.5,30.0
2035,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato_cut,3.8749999999999947,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,72.0,24.0,,tomato,3,0.5,30.0
2036,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato_cut,3.916666666666661,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,72.0,24.0,,tomato,3,0.5,30.0
2037,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato_cut,3.9583333333333277,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,72.0,24.0,,tomato,3,0.5,30.0
2038,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato_cut,3.9999999999999942,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,72.0,24.0,,tomato,3,0.5,30.0
2039,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,72.0,24.0,,tomato,3,0.5,30.0
2040,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,72.0,24.0,,tomato,3,0.5,30.0
2041,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,72.0,24.0,,tomato,3,0.5,30.0
2042,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,72.0,25.24999999999993,,tomato,3,0.5,30.0
2043,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,72.0,26.499999999999858,,tomato,3,0.5,30.0
2044,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato_cut,4.0,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.0,24.0,,,0,1.0,15.0,72.0,27.749999999999787,,tomato,3,0.5,30.0
