tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,92b6f13137ffc9f5_score,player_34f0a490_x,player_34f0a490_y,player_34f0a490_move_target,player_34f0a490_item,player_34f0a490_score,player_34f0a490_cut_speed,player_34f0a490_speed,player_f07b8e4b_x,player_f07b8e4b_y,player_f07b8e4b_move_target,player_f07b8e4b_item,player_f07b8e4b_score,player_f07b8e4b_cut_speed,player_f07b8e4b_speed
2608,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,40.0,,,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0
2609,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,40.0,,,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0
2610,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,40.0,,,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0
2611,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,40.0,,,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0
2612,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,40.0,,,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0
2613,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,40.0,,,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0
2614,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,40.0,,,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0
2615,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,40.0,,,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0
2616,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,40.0,,,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0
2617,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,40.0,,,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0
2618,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,40.0,,,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0
2619,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,40.0,,,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0
2620,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,40.0,,,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0
2621,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,40.0,,,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0
2622,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,40.0,,,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0
2623,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,40.0,,,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0
2624,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,40.0,,,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0
2625,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,40.0,,,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0
2626,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,40.0,,,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0
2627,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,40.0,,,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0
2628,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,40.0,,,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0
2629,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,40.0,,,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0
2630,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,40.0,,,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0
2631,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,40.0,,,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0
2632,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,40.0,,,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0
2633,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,40.0,,,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0
2634,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,40.0,,,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0
2635,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,40.0,,,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0
2636,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,40.0,,,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0
2637,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,40.0,,tomato_salad,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0
2638,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,40.0,,tomato_salad,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0
2639,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,40.0,,tomato_salad,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0
2640,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,40.0,,tomato_salad,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0
2641,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,40.0,,tomato_salad,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0
2642,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,40.0,,tomato_salad,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0
2643,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,40.0,,tomato_salad,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0
2644,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,40.0,,tomato_salad,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0
2645,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,40.0,,tomato_salad,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0
2646,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,40.0,,tomato_salad,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0
2647,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,40.0,,tomato_salad,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0
2648,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,40.0,,tomato_salad,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0
2649,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,40.0,,tomato_salad,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0
2650,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,40.0,,tomato_salad,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0
2651,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,40.0,,tomato_salad,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0
2652,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,40.0,,tomato_salad,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0
2653,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,40.0,,tomato_salad,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0
2654,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,40.0,,tomato_salad,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0
2655,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,40.0,,tomato_salad,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0
2656,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,40.0,,tomato_salad,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0
2657,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,40.0,,tomato_salad,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0
2658,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,40.0,,tomato_salad,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0
2659,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,40.0,,tomato_salad,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0
2660,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,40.0,,tomato_salad,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0
2661,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,40.0,,tomato_salad,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0
2662,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,40.0,,tomato_salad,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0
2663,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,40.0,,tomato_salad,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0
2664,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,40.0,,tomato_salad,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0
2665,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,40.0,,tomato_salad,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0
2666,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,40.0,,tomato_salad,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0
2667,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,40.0,,tomato_salad,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0
2668,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,40.0,,tomato_salad,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0
2669,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,40.0,,tomato_salad,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0
2670,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,40.0,,tomato_salad,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0
2671,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,40.0,,tomato_salad,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0
2672,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,40.0,,tomato_salad,2,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0
2673,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.88388347648305,39.11611652351695,,tomato_salad,2,1.0,30.0,24.88388347648305,39.11611652351695,,tomato_cut,2,1.0,30.0
2674,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,25.7677669529661,38.2322330470339,,tomato_salad,2,1.0,30.0,25.7677669529661,38.2322330470339,,tomato_cut,2,1.0,30.0
2675,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,26.65165042944915,37.34834957055085,,tomato_salad,2,1.0,30.0,26.65165042944915,37.34834957055085,,tomato_cut,2,1.0,30.0
2676,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,27.535533905932198,36.4644660940678,,tomato_salad,2,1.0,30.0,27.535533905932198,36.4644660940678,,tomato_cut,2,1.0,30.0
2677,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,28.419417382415247,35.58058261758475,,tomato_salad,2,1.0,30.0,28.419417382415247,35.58058261758475,,tomato_cut,2,1.0,30.0
2678,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,29.303300858898297,34.6966991411017,,tomato_salad,2,1.0,30.0,29.303300858898297,34.6966991411017,,tomato_cut,2,1.0,30.0
2679,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,30.187184335381346,33.812815664618654,,tomato_salad,2,1.0,30.0,30.187184335381346,33.812815664618654,,tomato_cut,2,1.0,30.0
2680,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,31.071067811864395,32.928932188135605,,tomato_salad,2,1.0,30.0,31.071067811864395,32.928932188135605,,tomato_cut,2,1.0,30.0
2681,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,31.954951288347445,32.045048711652555,,tomato_salad,2,1.0,30.0,31.954951288347445,32.045048711652555,,tomato_cut,2,1.0,30.0
2682,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,32.838834764830494,31.161165235169506,,tomato_salad,2,1.0,30.0,32.838834764830494,31.161165235169506,,tomato_cut,2,1.0,30.0
2683,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,33.722718241313544,30.277281758686456,,tomato_salad,2,1.0,30.0,33.722718241313544,30.277281758686456,,tomato_cut,2,1.0,30.0
2684,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,34.60660171779659,29.393398282203407,,tomato_salad,2,1.0,30.0,34.60660171779659,29.393398282203407,,tomato_cut,2,1.0,30.0
2685,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,35.49048519427964,28.509514805720357,,tomato_salad,2,1.0,30.0,35.49048519427964,28.509514805720357,,tomato_cut,2,1.0,30.0
2686,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,36.37436867076269,27.625631329237308,,tomato_salad,2,1.0,30.0,36.37436867076269,27.625631329237308,,tomato_cut,2,1.0,30.0
