tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,24b1e93135d93a5f_score,player_1ca013c3_x,player_1ca013c3_y,player_1ca013c3_move_target,player_1ca013c3_item,player_1ca013c3_score,player_1ca013c3_cut_speed,player_1ca013c3_speed,player_8a73aa02_x,player_8a73aa02_y,player_8a73aa02_move_target,player_8a73aa02_item,player_8a73aa02_score,player_8a73aa02_cut_speed,player_8a73aa02_speed
1935,0,1,,0,2,None_cut,3.916666666666661,3,0,3,tomato,2.1666666666666674,2,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,tomato_salad,1,1.0,30.0,47.46632334978722,96.33294448185417,,tomato_salad,0,1.0,30.0
1936,0,1,,0,2,None_cut,3.916666666666661,3,0,3,tomato,2.1666666666666674,2,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,tomato_salad,1,1.0,30.0,48.36066272138888,95.45964207810023,,tomato_salad,0,1.0,30.0
1937,0,1,,0,2,None_cut,3.916666666666661,3,0,3,tomato,2.1666666666666674,2,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,tomato_salad,1,1.0,30.0,49.25500209299054,94.58633967434629,,tomato_salad,0,1.0,30.0
1938,0,1,,0,2,None_cut,3.916666666666661,3,0,3,tomato,2.1666666666666674,2,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,tomato_salad,1,1.0,30.0,50.1493414645922,93.71303727059235,,tomato_salad,0,1.0,30.0
1939,0,1,,0,2,None_cut,3.916666666666661,3,0,3,tomato,2.1666666666666674,2,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,tomato_salad,1,1.0,30.0,51.04368083619386,92.83973486683841,,tomato_salad,0,1.0,30.0
1940,0,1,,0,2,None_cut,3.916666666666661,3,0,3,tomato,2.1666666666666674,2,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,tomato_salad,1,1.0,30.0,51.93802020779552,91.96643246308447,,tomato_salad,0,1.0,30.0
1941,0,1,,0,2,None_cut,3.916666666666661,3,0,3,tomato,2.1666666666666674,2,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,tomato_salad,1,1.0,30.0,52.83235957939718,91.09313005933035,,tomato_salad,0,1.0,30.0
1942,0,1,,0,2,None_cut,3.916666666666661,3,0,3,tomato,2.1666666666666674,2,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,tomato_salad,1,1.0,30.0,53.72669895099884,90.21982765557541,,tomato_salad,0,1.0,30.0
1943,0,1,,0,2,None_cut,3.916666666666661,3,0,3,tomato,2.1666666666666674,2,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,tomato_salad,1,1.0,30.0,54.6210383226005,89.3465252518205,,tomato_salad,0,1.0,30.0
1944,0,1,,0,2,None_cut,3.916666666666661,3,0,3,tomato,2.1666666666666674,2,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,tomato_salad,1,1.0,30.0,55.51537769420216,88.47322284806557,,tomato_salad,0,1.0,30.0
1945,0,1,,0,2,None_cut,3.916666666666661,3,0,3,tomato,2.1666666666666674,2,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,tomato_salad,1,1.0,30.0,56.4026936592241,87.59281192943624,,tomato_salad,0,1.0,30.0
1946,0,1,,0,2,None_cut,3.916666666666661,3,0,3,tomato,2.1666666666666674,2,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,tomato_salad,1,1.0,30.0,57.286704491737936,86.70905582733658,,tomato_salad,0,1.0,30.0
1947,0,1,,0,2,None_cut,3.916666666666661,3,0,3,tomato,2.1666666666666674,2,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,tomato_salad,1,1.0,30.0,58.17071532425177,85.82529972523693,,tomato_salad,0,1.0,30.0
1948,0,1,,0,2,None_cut,3.916666666666661,3,0,3,tomato,2.1666666666666674,2,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,tomato_salad,1,1.0,30.0,59.05472615676561,84.94154362313728,,tomato_salad,0,1.0,30.0
1949,0,1,,0,2,None_cut,3.916666666666661,3,0,3,tomato,2.1666666666666674,2,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,tomato_salad,1,1.0,30.0,59.93873698927945,84.05778752103762,,tomato_salad,0,1.0,30.0
1950,0,1,,0,2,None_cut,3.916666666666661,3,0,3,tomato,2.1666666666666674,2,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,tomato_salad,1,1.0,30.0,60.822747821793286,83.17403141893797,,tomato_salad,0,1.0,30.0
1951,0,1,,0,2,None_cut,3.916666666666661,3,0,3,tomato,2.1666666666666674,2,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,tomato_salad,1,1.0,30.0,61.70675865430712,82.29027531683832,,tomato_salad,0,1.0,30.0
1952,0,1,,0,2,None_cut,3.916666666666661,3,0,3,tomato,2.1666666666666674,2,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,tomato_salad,1,1.0,30.0,62.59076948682096,81.40651921473867,,tomato_salad,0,1.0,30.0
1953,0,1,,0,2,None_cut,3.916666666666661,3,0,3,tomato,2.1666666666666674,2,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,tomato_salad,1,1.0,30.0,63.4747803193348,80.52276311263901,,tomato_salad,0,1.0,30.0
1954,0,1,,0,2,None_cut,3.916666666666661,3,0,3,tomato,2.1666666666666674,2,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,tomato_salad,1,1.0,30.0,64.35879115184892,79.63900701053936,,tomato_salad,0,1.0,30.0
1955,0,1,,0,2,None_cut,3.916666666666661,3,0,3,tomato,2.1666666666666674,2,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,tomato_salad,1,1.0,30.0,65.24280198436347,78.7552509084397,,tomato_salad,0,1.0,30.0
1956,0,1,,0,2,None_cut,3.916666666666661,3,0,3,tomato,2.1666666666666674,2,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,tomato_salad,1,1.0,30.0,66.12681281687802,77.87149480634005,,tomato_salad,0,1.0,30.0
1957,0,1,,0,2,None_cut,3.916666666666661,3,0,3,tomato,2.1666666666666674,2,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,tomato_salad,1,1.0,30.0,67.01082364939256,76.9877387042404,,tomato_salad,0,1.0,30.0
1958,0,1,,0,2,None_cut,3.916666666666661,3,0,3,tomato,2.1666666666666674,2,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,tomato_salad,1,1.0,30.0,67.89483448190711,76.10398260214075,,tomato_salad,0,1.0,30.0
1959,0,1,,0,2,None_cut,3.916666666666661,3,0,3,tomato,2.1666666666666674,2,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,tomato_salad,1,1.0,30.0,68.77884531442166,75.2202265000411,,tomato_salad,0,1.0,30.0
1960,0,1,,0,2,None_cut,3.916666666666661,3,0,3,tomato,2.1666666666666674,2,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,tomato_salad,1,1.0,30.0,69.6628561469362,74.33647039794144,,tomato_salad,0,1.0,30.0
1961,0,1,,0,2,None_cut,3.916666666666661,3,0,3,tomato,2.1666666666666674,2,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,tomato_salad,1,1.0,30.0,70.54686697945075,73.45271429584179,,tomato_salad,0,1.0,30.0
1962,0,1,,0,2,None_cut,3.916666666666661,3,0,3,tomato,2.1666666666666674,2,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,tomato_salad,1,1.0,30.0,71.4308778119653,72.56895819374213,,tomato_salad,0,1.0,30.0
1963,0,1,,0,2,None_cut,3.916666666666661,3,0,3,tomato,2.1666666666666674,2,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,tomato_salad,1,1.0,30.0,72.31481568011074,71.6851291166301,,tomato_salad,0,1.0,30.0
1964,0,1,,0,2,None_cut,3.916666666666661,3,0,3,tomato,2.1666666666666674,2,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,tomato_salad,1,1.0,30.0,73.19870071198889,70.80124719554357,,tomato_salad,0,1.0,30.0
1965,0,1,,0,2,None_cut,3.916666666666661,3,0,3,tomato,2.1666666666666674,2,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,tomato_salad,1,1.0,30.0,74.0825857438667,69.91736527445704,,tomato_salad,0,1.0,30.0
1966,0,1,,0,2,None_cut,3.916666666666661,3,0,3,tomato,2.1666666666666674,2,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,73.25000000000028,,tomato_salad,1,1.0,30.0,74.96647077574448,69.03348335337051,,tomato_salad,0,1.0,30.0
1967,0,1,,0,2,None_cut,3.916666666666661,3,0,3,tomato,2.1666666666666674,2,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,74.50000000000057,,tomato_salad,1,1.0,30.0,75.85035580762225,68.14960143228399,,tomato_salad,0,1.0,30.0
1968,0,1,,0,2,None_cut,3.916666666666661,3,0,3,tomato,2.1666666666666674,2,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,75.75000000000085,,tomato_salad,1,1.0,30.0,76.73424083950002,67.26571951119746,,tomato_salad,0,1.0,30.0
1969,0,1,,0,2,None_cut,3.916666666666661,3,0,3,tomato,2.1666666666666674,2,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,77.00000000000114,,tomato_salad,1,1.0,30.0,77.6181258713778,66.38183759011093,,tomato_salad,0,1.0,30.0
1970,0,1,,0,2,None_cut,3.916666666666661,3,0,3,tomato,2.1666666666666674,2,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,78.25000000000142,,tomato_salad,1,1.0,30.0,78.50201090325558,65.4979556690244,,tomato_salad,0,1.0,30.0
1971,0,1,,0,2,None_cut,3.916666666666661,3,0,3,tomato,2.1666666666666674,2,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,79.5000000000017,,tomato_salad,1,1.0,30.0,79.38589593513336,64.61407374793788,,tomato_salad,0,1.0,30.0
1972,0,1,,0,2,None_cut,3.916666666666661,3,0,3,tomato,2.1666666666666674,2,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,80.75000000000199,,tomato_salad,1,1.0,30.0,80.26978096701113,63.73019182685135,,tomato_salad,0,1.0,30.0
1973,0,1,,0,2,None_cut,3.916666666666661,3,0,3,tomato,2.1666666666666674,2,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,82.00000000000227,,tomato_salad,1,1.0,30.0,81.15366599888891,62.84630990576483,,tomato_salad,0,1.0,30.0
1974,0,1,,0,2,None_cut,3.916666666666661,3,0,3,tomato,2.1666666666666674,2,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,83.25000000000256,,tomato_salad,1,1.0,30.0,82.03755103076668,61.9624279846783,,tomato_salad,0,1.0,30.0
1975,0,1,,0,2,None_cut,3.916666666666661,3,0,3,tomato,2.1666666666666674,2,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,84.50000000000284,,tomato_salad,1,1.0,30.0,82.92143606264446,61.07854606359177,,tomato_salad,0,1.0,30.0
1976,0,1,,0,2,None_cut,3.916666666666661,3,0,3,tomato,2.1666666666666674,2,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,85.75000000000313,,tomato_salad,1,1.0,30.0,83.80532109452224,60.194664142505246,,tomato_salad,0,1.0,30.0
1977,0,1,,0,2,None_cut,3.916666666666661,3,0,3,tomato,2.1666666666666674,2,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,87.00000000000341,,tomato_salad,1,1.0,30.0,84.68920612640001,59.31078222141872,,tomato_salad,0,1.0,30.0
1978,0,1,,0,2,None_cut,3.916666666666661,3,0,3,tomato,2.1666666666666674,2,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.31621556657754,88.12016826116314,,tomato_salad,1,1.0,30.0,85.57309115827779,58.42690030033219,,tomato_salad,0,1.0,30.0
1979,0,1,,0,2,None_cut,3.916666666666661,3,0,3,tomato,2.1666666666666674,2,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,25.19459214040404,89.0095245421619,,tomato_salad,1,1.0,30.0,86.45697619015556,57.543018379245666,,tomato_salad,0,1.0,30.0
1980,0,1,,0,2,None_cut,3.916666666666661,3,0,3,tomato,2.1666666666666674,2,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,26.07296871423054,89.89888082316065,,tomato_salad,1,1.0,30.0,87.34086122203334,56.65913645815914,,tomato_salad,0,1.0,30.0
1981,0,1,,0,2,None_cut,3.916666666666661,3,0,3,tomato,2.1666666666666674,2,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,26.95134528805704,90.7882371041594,,tomato_salad,1,1.0,30.0,88.0,56.0,,tomato_salad,0,1.0,30.0
1982,0,1,,0,2,None_cut,3.916666666666661,3,0,3,tomato,2.1666666666666674,2,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,27.82972186188354,91.67759338515816,,tomato_salad,1,1.0,30.0,88.0,56.0,,,1,1.0,30.0
1983,0,1,,0,2,None_cut,3.916666666666661,3,0,3,tomato,2.1666666666666674,2,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,28.708098435710042,92.56694966615692,,tomato_salad,1,1.0,30.0,88.0,56.0,,,1,1.0,30.0
1984,0,1,,0,2,None_cut,3.916666666666661,3,0,3,tomato,2.1666666666666674,2,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,29.586475009536542,93.45630594715567,,tomato_salad,1,1.0,30.0,88.0,56.0,,,1,1.0,30.0
1985,0,1,,0,2,None_cut,3.916666666666661,3,0,3,tomato,2.1666666666666674,2,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,30.464851583363043,94.34566222815442,,tomato_salad,1,1.0,30.0,88.0,56.0,,,1,1.0,30.0
1986,0,1,,0,2,None_cut,3.916666666666661,3,0,3,tomato,2.1666666666666674,2,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,31.343228157189543,95.23501850915318,,tomato_salad,1,1.0,30.0,88.0,56.0,,,1,1.0,30.0
1987,0,1,,0,2,None_cut,3.916666666666661,3,0,3,tomato,2.1666666666666674,2,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,32.22160473101604,96.12437479015193,,tomato_salad,1,1.0,30.0,88.0,56.0,,,1,1.0,30.0
1988,0,1,,0,2,None_cut,3.916666666666661,3,0,3,tomato,2.1666666666666674,2,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,33.099981304842544,97.01373107115069,,tomato_salad,1,1.0,30.0,88.0,56.0,,,1,1.0,30.0
1989,0,1,,0,2,None_cut,3.916666666666661,3,0,3,tomato,2.1666666666666674,2,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,33.978357878669044,97.90308735214998,,tomato_salad,1,1.0,30.0,88.0,56.0,,,1,1.0,30.0
1990,0,1,,0,2,None_cut,3.916666666666661,3,0,3,tomato,2.1666666666666674,2,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,34.856734452495544,98.79244363314967,,tomato_salad,1,1.0,30.0,88.0,56.0,,,1,1.0,30.0
1991,0,1,,0,2,None_cut,3.916666666666661,3,0,3,tomato,2.1666666666666674,2,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,35.735111026322045,99.68179991414935,,tomato_salad,1,1.0,30.0,88.0,56.0,,,1,1.0,30.0
1992,0,1,,0,2,None_cut,3.916666666666661,3,0,3,tomato,2.1666666666666674,2,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,36.613487600148545,100.57115619514904,,tomato_salad,1,1.0,30.0,88.0,56.0,,,1,1.0,30.0
1993,0,1,,0,2,None_cut,3.916666666666661,3,0,3,tomato,2.1666666666666674,2,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,37.491864173975046,101.46051247614872,,tomato_salad,1,1.0,30.0,88.0,56.0,,,1,1.0,30.0
1994,0,1,,0,2,None_cut,3.916666666666661,3,0,3,tomato,2.1666666666666674,2,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,38.370240747801546,102.34986875714841,,tomato_salad,1,1.0,30.0,88.0,56.0,,,1,1.0,30.0
1995,0,1,,0,2,None_cut,3.916666666666661,3,0,3,tomato,2.1666666666666674,2,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,39.248617321628046,103.23922503814809,,tomato_salad,1,1.0,30.0,88.0,56.0,,,1,1.0,30.0
1996,0,1,,0,2,None_cut,3.916666666666661,3,0,3,tomato,2.1666666666666674,2,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.132740502653604,103.49402419263647,,tomato_salad,1,1.0,30.0,88.0,56.0,,,1,1.0,30.0
1997,0,1,,0,2,None_cut,3.916666666666661,3,0,3,tomato,2.1666666666666674,2,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,41.027079874255264,102.62072178888253,,tomato_salad,1,1.0,30.0,88.0,56.0,,,1,1.0,30.0
1998,0,1,,0,2,None_cut,3.916666666666661,3,0,3,tomato,2.1666666666666674,2,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,41.921419245856924,101.7474193851286,,tomato_salad,1,1.0,30.0,88.0,56.0,,,1,1.0,30.0
1999,0,1,,0,2,None_cut,3.916666666666661,3,0,3,tomato,2.1666666666666674,2,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,42.815758617458584,100.87411698137466,,tomato_salad,1,1.0,30.0,88.0,56.0,,,1,1.0,30.0
2000,0,1,,0,2,None_cut,3.916666666666661,3,0,3,tomato,2.1666666666666674,2,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,43.710097989060245,100.00081457762072,,tomato_salad,1,1.0,30.0,88.0,56.0,,,1,1.0,30.0
2001,0,1,,0,2,None_cut,3.916666666666661,3,0,3,tomato,2.1666666666666674,2,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,44.604437360661905,99.12751217386678,,tomato_salad,1,1.0,30.0,88.0,56.0,,,1,1.0,30.0
2002,0,1,,0,2,None_cut,3.916666666666661,3,0,3,tomato,2.1666666666666674,2,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,45.498776732263565,98.25420977011284,,tomato_salad,1,1.0,30.0,88.0,56.0,,,1,1.0,30.0
2003,0,1,,0,2,None_cut,3.916666666666661,3,0,3,tomato,2.1666666666666674,2,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,46.393116103865225,97.3809073663589,,tomato_salad,1,1.0,30.0,88.0,56.0,,,1,1.0,30.0
2004,0,1,,0,2,None_cut,3.916666666666661,3,0,3,tomato,2.1666666666666674,2,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,47.287455475466885,96.50760496260496,,tomato_salad,1,1.0,30.0,88.0,56.0,,,1,1.0,30.0
2005,0,1,,0,2,None_cut,3.916666666666661,3,0,3,tomato,2.1666666666666674,2,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,48.181794847068545,95.63430255885102,,tomato_salad,1,1.0,30.0,88.0,56.0,,,1,1.0,30.0
