tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,50aec0b6f86f30d6_score,player_3cbcc265_x,player_3cbcc265_y,player_3cbcc265_move_target,player_3cbcc265_item,player_3cbcc265_score,player_3cbcc265_cut_speed,player_3cbcc265_speed,player_30583989_x,player_30583989_y,player_30583989_move_target,player_30583989_item,player_30583989_score,player_30583989_cut_speed,player_30583989_speed,136395817750091d_score,7be6824e0d3e4e2b_message,a1fcfd2e58b2d0db_score
2727,train,True,0,1,tomato,1.2916666666666667,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,120.97398089978286,39.02601910021666,,plate,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
2728,train,True,0,1,tomato,1.2916666666666667,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,120.04617444130444,39.805653184688964,,plate,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
2729,train,True,0,1,tomato,1.2916666666666667,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,118.79626611486002,39.820791727745956,,plate,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
2730,train,True,0,1,tomato,1.2916666666666667,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,117.54635778841559,39.83593027080295,,plate,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
2731,train,True,0,1,tomato,1.2916666666666667,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,116.29644946197116,39.85106881385981,,plate,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
2732,train,True,0,1,tomato,1.2916666666666667,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,115.04654113552674,39.866207356916455,,plate,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
2733,train,True,0,1,tomato,1.2916666666666667,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,113.79663280908231,39.8813458999731,,plate,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
2734,train,True,0,1,tomato,1.2916666666666667,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,112.54672448263788,39.896484443029735,,plate,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
2735,train,True,0,1,tomato,1.2916666666666667,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,111.29681615619346,39.91162298608638,,plate,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
2736,train,True,0,1,tomato,1.2916666666666667,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,110.04690782974903,39.92676152914302,,plate,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
2737,train,True,0,1,tomato,1.2916666666666667,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,108.7969995033046,39.94190007219966,,plate,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
2738,train,True,0,1,tomato,1.2916666666666667,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,107.54709117686018,39.9570386152563,,plate,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
2739,train,True,0,1,tomato,1.2916666666666667,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,106.29718285041575,39.972177158312945,,plate,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
2740,train,True,0,1,tomato,1.2916666666666667,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,105.04727452397132,39.98731570136958,,plate,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
2741,train,True,0,1,tomato,1.2916666666666667,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,103.79733686634414,39.99766893490247,,plate,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
2742,train,True,0,1,tomato,1.2916666666666667,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,102.54733687995359,39.997853385697375,,plate,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
2743,train,True,0,1,tomato,1.2916666666666667,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,101.29733689356304,39.99803783649228,,plate,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
2744,train,True,0,1,tomato,1.2916666666666667,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,100.0473369071725,39.998222287287184,,plate,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
2745,train,True,0,1,tomato,1.2916666666666667,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,98.79733692078194,39.99840673808209,,plate,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
2746,train,True,0,1,tomato,1.2916666666666667,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,97.5473369343914,39.99859118887699,,plate,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
2747,train,True,0,1,tomato,1.2916666666666667,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,96.29733694800085,39.9987756396719,,plate,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
2748,train,True,0,1,tomato,1.2916666666666667,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,95.0473369616103,39.9989600904668,,plate,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
2749,train,True,0,1,tomato,1.2916666666666667,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,93.79733697521975,39.99914454126161,,plate,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
2750,train,True,0,1,tomato,1.2916666666666667,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,92.5473369888292,39.99932899205616,,plate,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
2751,train,True,0,1,tomato,1.2916666666666667,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,91.29733700243865,39.999513442850706,,plate,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
2752,train,True,0,1,tomato,1.2916666666666667,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,90.0473370160481,39.999697893645255,,plate,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
2753,train,True,0,1,tomato,1.2916666666666667,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.79733702965756,39.999882344439804,,plate,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
2754,train,True,0,1,tomato,1.2916666666666667,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,87.54733703619142,39.99997204937522,,plate,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
2755,train,True,0,1,tomato,1.2916666666666667,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,86.29733703619398,39.99997429659456,,plate,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
2756,train,True,0,1,tomato,1.2916666666666667,1,0,2,tomato_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,85.04733703619654,39.99997654381421,,plate,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
2757,train,True,0,1,tomato,1.2916666666666667,1,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,83.7973370361991,39.99997879103387,,plate,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
2758,train,True,0,1,tomato,1.2916666666666667,1,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,82.54733703620165,39.99998103825352,,plate,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
2759,train,True,0,1,tomato,1.2916666666666667,1,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,81.29733703620421,39.99998328547318,,plate,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
2760,train,True,0,1,tomato,1.2916666666666667,1,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,80.04733703620677,39.99998553269283,,plate,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
2761,train,True,0,1,tomato,1.2916666666666667,1,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,78.79733703620933,39.99998777991249,,plate,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
2762,train,True,0,1,tomato,1.2916666666666667,1,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,77.54733703621189,39.99999002713214,,plate,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
2763,train,True,0,1,tomato,1.2916666666666667,1,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,76.29733703621444,39.9999922743518,,plate,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
2764,train,True,0,1,tomato,1.2916666666666667,1,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,75.047337036217,39.99999452157145,,plate,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
2765,train,True,0,1,tomato,1.2916666666666667,1,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,73.79733703621956,39.99999676879111,,plate,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
2766,train,True,0,1,tomato,1.2916666666666667,1,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,72.54733703622212,39.99999901601076,,plate,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
2767,train,True,0,1,tomato,1.2916666666666667,1,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,71.55705250305924,40.632483413080365,,plate,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
2768,train,True,0,1,tomato,1.2916666666666667,1,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,70.66776842922091,41.51093309064717,,plate,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
2769,train,True,0,1,tomato,1.2916666666666667,1,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,69.77848435538259,42.38938276821398,,plate,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
2770,train,True,0,1,tomato,1.2916666666666667,1,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,68.88920028154426,43.26783244578078,,plate,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
2771,train,True,0,1,tomato,1.2916666666666667,1,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,67.99991620770594,44.14628212334759,,plate,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
2772,train,True,0,1,tomato,1.2916666666666667,1,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,67.11063213386761,45.024731800914395,,plate,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
2773,train,True,0,1,tomato,1.2916666666666667,1,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,66.22134806002929,45.9031814784812,,plate,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
2774,train,True,0,1,tomato,1.2916666666666667,1,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,65.33206398619096,46.78163115604774,,plate,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
2775,train,True,0,1,tomato,1.2916666666666667,1,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,64.44277991235263,47.66008083361383,,plate,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
2776,train,True,0,1,tomato,1.2916666666666667,1,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,63.553495838513946,48.53853051117993,,plate,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
2777,train,True,0,1,tomato,1.2916666666666667,1,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,62.66421176467491,49.41698018874657,,plate,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
2778,train,True,0,1,tomato,1.2916666666666667,1,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,61.774927690835874,50.29542986631321,,plate,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
2779,train,True,0,1,tomato,1.2916666666666667,1,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,60.88564361699684,51.17387954387986,,plate,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
2780,train,True,0,1,tomato,1.2916666666666667,1,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,59.9963595431578,52.05232922144651,,plate,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
2781,train,True,0,1,tomato,1.2916666666666667,1,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,59.107075469318765,52.93077889901316,,plate,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
2782,train,True,0,1,tomato,1.2916666666666667,1,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,58.21779139547973,53.809228576579805,,plate,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
2783,train,True,0,1,tomato,1.2916666666666667,1,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,57.32850732164069,54.687678254146455,,plate,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
2784,train,True,0,1,tomato,1.2916666666666667,1,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.43922324780166,55.5661279317131,,plate,0,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,
