tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,0634ff87155769ba_score,player_3ca64ccc_x,player_3ca64ccc_y,player_3ca64ccc_move_target,player_3ca64ccc_item,player_3ca64ccc_score,player_3ca64ccc_cut_speed,player_3ca64ccc_speed,player_77e84a63_x,player_77e84a63_y,player_77e84a63_move_target,player_77e84a63_item,player_77e84a63_score,player_77e84a63_cut_speed,player_77e84a63_speed
1810,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,88.0,56.0,,plate,0,0.2,30.0
1811,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,88.0,56.0,,plate,0,0.2,30.0
1812,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,88.0,56.0,,plate,0,0.2,30.0
1813,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,88.0,56.0,,plate,0,0.2,30.0
1814,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,88.0,56.0,,plate,0,0.2,30.0
1815,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,88.0,56.0,,plate,0,0.2,30.0
1816,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,88.0,56.0,,plate,0,0.2,30.0
1817,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,88.0,56.0,,plate,0,0.2,30.0
1818,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,88.0,56.0,,plate,0,0.2,30.0
1819,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,88.0,56.0,,plate,0,0.2,30.0
1820,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,88.0,56.0,,plate,0,0.2,30.0
1821,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,88.0,56.0,,plate,0,0.2,30.0
1822,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,88.0,56.0,,plate,0,0.2,30.0
1823,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,88.0,56.0,,plate,0,0.2,30.0
1824,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,88.0,56.0,,plate,0,0.2,30.0
1825,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,88.0,56.0,,plate,0,0.2,30.0
1826,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,88.0,56.0,,plate,0,0.2,30.0
1827,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,88.0,56.0,,plate,0,0.2,30.0
1828,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,88.0,56.0,,plate,0,0.2,30.0
1829,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,88.0,56.0,,plate,0,0.2,30.0
1830,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,88.0,56.0,,plate,0,0.2,30.0
1831,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,88.0,56.0,,plate,0,0.2,30.0
1832,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,88.0,56.0,,plate,0,0.2,30.0
1833,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,88.0,56.0,,plate,0,0.2,30.0
1834,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,88.0,56.0,,plate,0,0.2,30.0
1835,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,88.0,56.0,,plate,0,0.2,30.0
1836,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,88.0,56.0,,plate,0,0.2,30.0
1837,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,88.0,56.0,,plate,0,0.2,30.0
1838,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,88.0,56.0,,plate,0,0.2,30.0
1839,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,88.0,56.0,,plate,0,0.2,30.0
1840,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,86.74999999999972,56.0,,plate,0,0.2,30.0
1841,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,85.49999999999943,56.0,,plate,0,0.2,30.0
1842,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,84.24999999999915,56.0,,plate,0,0.2,30.0
1843,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,82.99999999999886,56.0,,plate,0,0.2,30.0
1844,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,81.74999999999858,56.0,,plate,0,0.2,30.0
1845,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,80.4999999999983,56.0,,plate,0,0.2,30.0
1846,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,79.24999999999801,56.0,,plate,0,0.2,30.0
1847,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,77.99999999999773,56.0,,plate,0,0.2,30.0
1848,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,76.74999999999744,56.0,,plate,0,0.2,30.0
1849,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,75.49999999999716,56.0,,plate,0,0.2,30.0
1850,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,74.24999999999687,56.0,,plate,0,0.2,30.0
1851,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,72.99999999999659,56.0,,plate,0,0.2,30.0
1852,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,71.7499999999963,56.0,,plate,0,0.2,30.0
1853,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,70.49999999999602,56.0,,plate,0,0.2,30.0
1854,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,69.24999999999574,56.0,,plate,0,0.2,30.0
1855,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,67.99999999999545,56.0,,plate,0,0.2,30.0
1856,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,66.74999999999517,56.0,,plate,0,0.2,30.0
1857,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,65.49999999999488,56.0,,plate,0,0.2,30.0
1858,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,64.2499999999946,56.0,,plate,0,0.2,30.0
1859,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,62.999999999994316,56.0,,plate,0,0.2,30.0
1860,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,61.74999999999403,56.0,,plate,0,0.2,30.0
1861,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,60.49999999999375,56.0,,plate,0,0.2,30.0
1862,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,59.24999999999346,56.0,,plate,0,0.2,30.0
1863,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,57.99999999999318,56.0,,plate,0,0.2,30.0
1864,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.749999999992895,56.0,,plate,0,0.2,30.0
1865,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,plate,0,0.2,30.0
1866,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1867,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1868,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1869,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1870,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1871,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1872,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1873,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1874,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1875,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1876,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1877,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1878,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.500000000000256,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1879,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,41.00000000000051,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1880,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,41.50000000000077,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1881,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,42.00000000000102,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1882,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,42.50000000000128,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1883,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,43.000000000001535,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1884,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,43.50000000000179,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1885,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,44.000000000002046,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1886,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,44.5000000000023,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1887,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,45.00000000000256,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1888,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,45.500000000002814,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1889,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,46.00000000000307,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1890,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,46.500000000003325,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1891,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,47.00000000000358,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1892,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,47.50000000000384,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1893,0,1,,0,2,,0,0,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,48.00000000000409,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
