tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,7980b31b9eceee09_score,player_16647749_x,player_16647749_y,player_16647749_move_target,player_16647749_item,player_16647749_score,player_16647749_cut_speed,player_16647749_speed,player_68e24335_x,player_68e24335_y,player_68e24335_move_target,player_68e24335_item,player_68e24335_score,player_68e24335_cut_speed,player_68e24335_speed
1947,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,0.3833333333333337,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,90.50000000001228,40.0,,,0,1.0,12.0,24.0,81.74999999999858,,,0,0.2,30.0
1948,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,0.3833333333333337,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,90.00000000001273,40.0,,,0,1.0,12.0,24.0,80.4999999999983,,,0,0.2,30.0
1949,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,0.3833333333333337,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,89.50000000001319,40.0,,,0,1.0,12.0,24.0,79.24999999999801,,,0,0.2,30.0
1950,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,0.3833333333333337,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,89.00000000001364,40.0,,,0,1.0,12.0,24.0,77.99999999999773,,,0,0.2,30.0
1951,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,0.3833333333333337,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.5000000000141,40.0,,,0,1.0,12.0,24.0,76.74999999999744,,,0,0.2,30.0
1952,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,0.3833333333333337,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.00000000001455,40.0,,,0,1.0,12.0,24.0,75.49999999999716,,,0,0.2,30.0
1953,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,0.3833333333333337,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.500000000015,40.0,,,0,1.0,12.0,24.0,74.24999999999687,,,0,0.2,30.0
1954,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,0.3833333333333337,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.00000000001546,40.0,,,0,1.0,12.0,24.0,72.99999999999659,,,0,0.2,30.0
1955,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,0.3833333333333337,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,86.50000000001592,40.0,,,0,1.0,12.0,24.0,71.7499999999963,,,0,0.2,30.0
1956,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,0.3833333333333337,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,86.00000000001637,40.0,,,0,1.0,12.0,24.0,70.49999999999602,,,0,0.2,30.0
1957,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,0.3833333333333337,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,85.50000000001683,40.0,,,0,1.0,12.0,24.0,69.24999999999574,,,0,0.2,30.0
1958,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,0.3833333333333337,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,85.00000000001728,40.0,,,0,1.0,12.0,24.0,67.99999999999545,,,0,0.2,30.0
1959,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,0.3833333333333337,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,84.50000000001774,40.0,,,0,1.0,12.0,24.0,66.74999999999517,,,0,0.2,30.0
1960,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,0.3833333333333337,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,84.00000000001819,40.0,,,0,1.0,12.0,24.0,65.49999999999488,,,0,0.2,30.0
1961,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,0.3833333333333337,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,83.50000000001864,40.0,,,0,1.0,12.0,24.0,64.2499999999946,,,0,0.2,30.0
1962,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,0.3833333333333337,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,83.0000000000191,40.0,,,0,1.0,12.0,24.0,62.999999999994316,,,0,0.2,30.0
1963,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,0.3833333333333337,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,82.50000000001955,40.0,,,0,1.0,12.0,24.0,61.74999999999403,,,0,0.2,30.0
1964,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,0.3833333333333337,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,82.00000000002001,40.0,,,0,1.0,12.0,24.0,60.49999999999375,,,0,0.2,30.0
1965,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,0.3833333333333337,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,81.50000000002046,40.0,,,0,1.0,12.0,24.0,59.24999999999346,,,0,0.2,30.0
1966,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,0.3833333333333337,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,81.00000000002092,40.0,,,0,1.0,12.0,24.0,57.99999999999318,,,0,0.2,30.0
1967,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,0.3833333333333337,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,80.50000000002137,40.0,,,0,1.0,12.0,24.0,56.749999999992895,,,0,0.2,30.0
1968,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,0.3833333333333337,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,80.00000000002183,40.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1969,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,0.3833333333333337,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,79.50000000002228,40.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1970,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,0.39166666666666705,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,79.00000000002274,40.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1971,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,0.4000000000000004,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,78.50000000002319,40.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1972,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,0.40833333333333377,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,78.00000000002365,40.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1973,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,0.41666666666666713,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,77.5000000000241,40.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1974,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,0.4250000000000005,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,77.00000000002456,40.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1975,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,0.43333333333333385,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,76.50000000002501,40.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1976,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,0.4416666666666672,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,76.00000000002547,40.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1977,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,0.45000000000000057,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,75.50000000002592,40.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1978,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,0.4583333333333339,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,75.00000000002638,40.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1979,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,0.4666666666666673,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,74.50000000002683,40.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1980,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,0.47500000000000064,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,74.00000000002728,40.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1981,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,0.483333333333334,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,73.50000000002774,40.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1982,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,0.49166666666666736,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,73.0000000000282,40.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1983,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,0.5000000000000007,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.50000000002865,40.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1984,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,0.508333333333334,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.05628156962024,40.13704815600702,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1985,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,0.5166666666666673,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.70059328652104,40.488453684230144,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1986,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,0.5250000000000006,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.34490500342184,40.83985921245327,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1987,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,0.5333333333333339,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,70.98921672032264,41.191264740676395,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1988,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,0.5416666666666672,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,70.63352843722345,41.54267026889952,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1989,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,0.5500000000000005,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,70.27784015412425,41.894075797122646,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1990,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,0.5583333333333338,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,69.92215187102505,42.24548132534577,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1991,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,0.5666666666666671,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,69.56646358792585,42.5968868535689,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1992,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,0.5750000000000004,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,69.21077530482665,42.94829238179202,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1993,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,0.5833333333333337,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,68.85508702172746,43.29969791001515,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1994,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,0.591666666666667,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,68.49939873862826,43.65110343823827,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1995,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,0.6000000000000003,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,68.14371045552906,44.0025089664614,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1996,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,0.6083333333333336,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,67.78802217242986,44.353914494684524,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1997,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,0.6166666666666669,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,67.43233388933066,44.70532002290765,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1998,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,0.6250000000000002,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,67.07664560623147,45.056725551130775,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1999,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,0.6333333333333335,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,66.72095732313227,45.4081310793539,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2000,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,0.6416666666666668,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,66.36526904003307,45.759536607577026,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2001,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,0.6500000000000001,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,66.00958075693387,46.11094213580015,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2002,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,0.6583333333333334,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,65.65389247383467,46.46234766402328,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2003,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,0.6666666666666667,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,65.29820419073548,46.8137531922464,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2004,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,0.675,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,64.94251590763628,47.16515872046953,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2005,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,0.6833333333333333,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,64.58682762453708,47.51656424869265,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2006,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,0.6916666666666667,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,64.23113934143788,47.86796977691578,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2007,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,0.7,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,63.87545105833868,48.219375305138904,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2008,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,0.7083333333333333,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,63.519762775239485,48.57078083336203,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2009,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,0.7166666666666666,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,63.16407449214029,48.9221863615856,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2010,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,0.7249999999999999,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,62.80838620904109,49.27359188980919,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2011,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,0.7333333333333332,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,62.45269792594189,49.624997418032784,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2012,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,0.7416666666666665,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,62.09700964284269,49.97640294625637,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2013,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,0.7499999999999998,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,61.741321359743495,50.32780847447996,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2014,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,0.7583333333333331,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,61.3856330766443,50.67921400270355,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2015,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,0.7666666666666664,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,61.0299447935451,51.03061953092714,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2016,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,0.7749999999999997,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,60.6742565104459,51.382025059150735,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2017,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,0.783333333333333,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,60.3185682273467,51.73343058737432,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2018,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,0.7916666666666663,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,59.962879944247504,52.08483611559791,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2019,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,0.7999999999999996,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,59.607191661148306,52.4362416438215,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2020,0,1,,0,2,None_cut,3.499999999999996,3,0,3,tomato,0.8083333333333329,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,59.25150337804911,52.78764717204509,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
