tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,23f0a1d7adffece2_score,player_e9f00223_x,player_e9f00223_y,player_e9f00223_move_target,player_e9f00223_item,player_e9f00223_score,player_e9f00223_cut_speed,player_e9f00223_speed,player_588aaf23_x,player_588aaf23_y,player_588aaf23_move_target,player_588aaf23_item,player_588aaf23_score,player_588aaf23_cut_speed,player_588aaf23_speed,18cf696097fdcf58_score,ddd4286268b144af_message,f2365e25af3e4a70_score
3387,test,False,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,64.76498149084682,31.343228157189543,,tomato,0,0.2,30.0,,,0.0
3388,test,False,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,63.87562520984797,32.22160473101604,,tomato,0,0.2,30.0,,,0.0
3389,test,False,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,62.9862689288485,33.099981304842544,,tomato,0,0.2,30.0,,,0.0
3390,test,False,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,62.09691264784904,33.978357878669044,,tomato,0,0.2,30.0,,,0.0
3391,test,False,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,61.20755636684957,34.856734452495544,,tomato,0,0.2,30.0,,,0.0
3392,test,False,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,60.31820008585011,35.735111026322045,,tomato,0,0.2,30.0,,,0.0
3393,test,False,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,59.42884380485064,36.613487600148545,,tomato,0,0.2,30.0,,,0.0
3394,test,False,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,58.53948752385118,37.491864173975046,,tomato,0,0.2,30.0,,,0.0
3395,test,False,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,57.650131242851714,38.370240747801546,,tomato,0,0.2,30.0,,,0.0
3396,test,False,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.76077496185225,39.24861732162794,,tomato,0,0.2,30.0,,,0.0
3397,test,False,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,40.0,,tomato,0,0.2,30.0,,,0.0
3398,test,False,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0,,,0.0
3399,test,False,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0,,,0.0
3400,test,False,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0,,,0.0
3401,test,False,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0,,,0.0
3402,test,False,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0,,,0.0
3403,test,False,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0,,,0.0
3404,test,False,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0,,,0.0
3405,test,False,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0,,,0.0
3406,test,False,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0,,,0.0
3407,test,False,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0,,,0.0
3408,test,False,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0,,,0.0
3409,test,False,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0,,,0.0
3410,test,False,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0,,,0.0
3411,test,False,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0,,,0.0
3412,test,False,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0,,,0.0
3413,test,False,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,57.250000000000284,40.0,,,0,0.2,30.0,,,0.0
3414,test,False,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,58.50000000000057,40.0,,,0,0.2,30.0,,,0.0
3415,test,False,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,59.75000000000085,40.0,,,0,0.2,30.0,,,0.0
3416,test,False,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,61.00000000000114,40.0,,,0,0.2,30.0,,,0.0
3417,test,False,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,62.25000000000142,40.0,,,0,0.2,30.0,,,0.0
3418,test,False,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,63.500000000001705,40.0,,,0,0.2,30.0,,,0.0
3419,test,False,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,64.75000000000199,40.0,,,0,0.2,30.0,,,0.0
3420,test,False,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,66.00000000000227,40.0,,,0,0.2,30.0,,,0.0
3421,test,False,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,67.25000000000256,40.0,,,0,0.2,30.0,,,0.0
3422,test,False,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,68.50000000000284,40.0,,,0,0.2,30.0,,,0.0
3423,test,False,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,69.75000000000313,40.0,,,0,0.2,30.0,,,0.0
3424,test,False,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,71.00000000000341,40.0,,,0,0.2,30.0,,,0.0
3425,test,False,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,72.12016826116314,39.68378443342246,,,0,0.2,30.0,,,0.0
3426,test,False,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,73.0095245421619,38.80540785959596,,,0,0.2,30.0,,,0.0
3427,test,False,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,73.89888082316065,37.92703128576946,,,0,0.2,30.0,,,0.0
3428,test,False,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,74.7882371041594,37.04865471194296,,,0,0.2,30.0,,,0.0
3429,test,False,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,75.67759338515816,36.17027813811646,,,0,0.2,30.0,,,0.0
3430,test,False,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,76.56694966615692,35.29190156428996,,,0,0.2,30.0,,,0.0
3431,test,False,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,77.45630594715567,34.41352499046346,,,0,0.2,30.0,,,0.0
3432,test,False,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,78.34566222815442,33.53514841663696,,,0,0.2,30.0,,,0.0
3433,test,False,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,12.0,79.23501850915318,32.65677184281046,,,0,0.2,30.0,,,0.0
3434,test,False,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,12.0,80.12437479015193,31.778395268983957,,,0,0.2,30.0,,,0.0
3435,test,False,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,12.0,81.01373107115069,30.900018695157552,,,0,0.2,30.0,,,0.0
3436,test,False,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,12.0,81.90308735214953,30.021642121331407,,,0,0.2,30.0,,,0.0
3437,test,False,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,12.0,82.79244363314886,29.143265547505262,,,0,0.2,30.0,,,0.0
3438,test,False,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,12.0,83.68179991414819,28.264888973679117,,,0,0.2,30.0,,,0.0
3439,test,False,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,12.0,84.57115619514751,27.386512399852972,,,0,0.2,30.0,,,0.0
3440,test,False,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,12.0,85.46051247614683,26.508135826026827,,,0,0.2,30.0,,,0.0
3441,test,False,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,12.0,86.34986875714615,25.62975925220068,,,0,0.2,30.0,,,0.0
3442,test,False,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,12.0,87.23922503814548,24.751382678374537,,,0,0.2,30.0,,,0.0
3443,test,False,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,12.0,88.0,24.0,,,0,0.2,30.0,,,0.0
3444,test,False,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0,,,0.0
3445,test,False,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0,,,0.0
3446,test,False,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0,,,0.0
3447,test,False,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0,,,0.0
3448,test,False,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0,,,0.0
3449,test,False,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0,,,0.0
3450,test,False,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0,,,0.0
3451,test,False,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0,,,0.0
3452,test,False,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0,,,0.0
3453,test,False,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0,,,0.0
3454,test,False,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0,,,0.0
3455,test,False,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0,,,0.0
3456,test,False,0,1,,0.0,0,0,2,tomato_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0,,,0.0
