tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,5c6cc64292018795_score,player_c8119b47_x,player_c8119b47_y,player_c8119b47_move_target,player_c8119b47_item,player_c8119b47_score,player_c8119b47_cut_speed,player_c8119b47_speed,player_23aab726_x,player_23aab726_y,player_23aab726_move_target,player_23aab726_item,player_23aab726_score,player_23aab726_cut_speed,player_23aab726_speed,b925d6c53df1acaf_score,498508d6aa209fea_message,b5a647d018e7def4_score
3852,test,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.9999999999999942,3,1,0,tomato_cut,3.833333333333328,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,0.0
3853,test,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.9999999999999942,3,1,0,tomato_cut,3.833333333333328,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,0.0
3854,test,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.9999999999999942,3,1,0,tomato_cut,3.833333333333328,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,0.0
3855,test,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.9999999999999942,3,1,0,tomato_cut,3.833333333333328,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,0.0
3856,test,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.9999999999999942,3,1,0,tomato_cut,3.833333333333328,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,0.0
3857,test,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.9999999999999942,3,1,0,tomato_cut,3.833333333333328,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,0.0
3858,test,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.9999999999999942,3,1,0,tomato_cut,3.833333333333328,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,0.0
3859,test,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.9999999999999942,3,1,0,tomato_cut,3.833333333333328,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,0.0
3860,test,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.9999999999999942,3,1,0,tomato_cut,3.833333333333328,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,0.0
3861,test,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.9999999999999942,3,1,0,tomato_cut,3.833333333333328,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,0.0
3862,test,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.9999999999999942,3,1,0,tomato_cut,3.833333333333328,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,0.0
3863,test,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.9999999999999942,3,1,0,tomato_cut,3.833333333333328,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,0.0
3864,test,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.9999999999999942,3,1,0,tomato_cut,3.833333333333328,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,0.0
3865,test,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.9999999999999942,3,1,0,tomato_cut,3.833333333333328,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,0.0
3866,test,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.9999999999999942,3,1,0,tomato_cut,3.833333333333328,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,0.0
3867,test,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.9999999999999942,3,1,0,tomato_cut,3.833333333333328,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,0.0
3868,test,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.9999999999999942,3,1,0,tomato_cut,3.833333333333328,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,0.0
3869,test,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.9999999999999942,3,1,0,tomato_cut,3.833333333333328,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,0.0
3870,test,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.9999999999999942,3,1,0,tomato_cut,3.833333333333328,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,0.0
3871,test,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.9999999999999942,3,1,0,tomato_cut,3.833333333333328,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,0.0
3872,test,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.9999999999999942,3,1,0,tomato_cut,3.833333333333328,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,0.0
3873,test,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.9999999999999942,3,1,0,tomato_cut,3.833333333333328,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,0.0
3874,test,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.9999999999999942,3,1,0,tomato_cut,3.833333333333328,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,0.0
3875,test,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.9999999999999942,3,1,0,tomato_cut,3.833333333333328,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,0.0
3876,test,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.9999999999999942,3,1,0,tomato_cut,3.833333333333328,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,134.75000000000114,24.0,,plate,0,0.2,30.0,,,0.0
3877,test,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.9999999999999942,3,1,0,tomato_cut,3.833333333333328,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,133.50000000000227,24.0,,plate,0,0.2,30.0,,,0.0
3878,test,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.9999999999999942,3,1,0,tomato_cut,3.833333333333328,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,132.2500000000034,24.0,,plate,0,0.2,30.0,,,0.0
3879,test,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.9999999999999942,3,1,0,tomato_cut,3.833333333333328,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,131.00000000000455,24.0,,plate,0,0.2,30.0,,,0.0
3880,test,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.9999999999999942,3,1,0,tomato_cut,3.833333333333328,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,129.75000000000568,24.0,,plate,0,0.2,30.0,,,0.0
3881,test,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.9999999999999942,3,1,0,tomato_cut,3.833333333333328,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,128.50000000000682,24.0,,plate,0,0.2,30.0,,,0.0
3882,test,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.9999999999999942,3,1,0,tomato_cut,3.833333333333328,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,127.2500000000071,24.0,,plate,0,0.2,30.0,,,0.0
3883,test,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.9999999999999942,3,1,0,tomato_cut,3.833333333333328,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,126.00000000000682,24.0,,plate,0,0.2,30.0,,,0.0
3884,test,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.9999999999999942,3,1,0,tomato_cut,3.833333333333328,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,124.75000000000654,24.0,,plate,0,0.2,30.0,,,0.0
3885,test,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.9999999999999942,3,1,0,tomato_cut,3.833333333333328,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,123.50000000000625,24.0,,plate,0,0.2,30.0,,,0.0
3886,test,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.9999999999999942,3,1,0,tomato_cut,3.833333333333328,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,122.25000000000597,24.0,,plate,0,0.2,30.0,,,0.0
3887,test,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.9999999999999942,3,1,0,tomato_cut,3.833333333333328,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,121.00000000000568,24.0,,plate,0,0.2,30.0,,,0.0
3888,test,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.9999999999999942,3,1,0,tomato_cut,3.833333333333328,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,119.8763439699661,24.30755190613945,,plate,0,0.2,30.0,,,0.0
3889,test,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.9999999999999942,3,1,0,tomato_cut,3.833333333333328,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,118.9873267412821,25.186271637966456,,plate,0,0.2,30.0,,,0.0
3890,test,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.9999999999999942,3,1,0,tomato_cut,3.833333333333328,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,118.0983095125981,26.06499136979346,,plate,0,0.2,30.0,,,0.0
3891,test,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.9999999999999942,3,1,0,tomato_cut,3.833333333333328,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,117.20929228391411,26.943711101620465,,plate,0,0.2,30.0,,,0.0
3892,test,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.9999999999999942,3,1,0,tomato_cut,3.833333333333328,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,116.32027505523011,27.82243083344747,,plate,0,0.2,30.0,,,0.0
3893,test,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.9999999999999942,3,1,0,tomato_cut,3.833333333333328,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,115.43125782654612,28.70115056527412,,plate,0,0.2,30.0,,,0.0
3894,test,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.9999999999999942,3,1,0,tomato_cut,3.833333333333328,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,0,1.0,12.0,114.54224059786175,29.57987029710077,,plate,0,0.2,30.0,,,0.0
3895,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.9999999999999942,3,1,0,tomato_cut,3.833333333333328,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,113.6532233691772,30.458590028927418,,plate,0,0.2,30.0,,,0.0
3896,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.9999999999999942,3,1,0,tomato_cut,3.833333333333328,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,112.76420614049265,31.337309760754067,,plate,0,0.2,30.0,,,0.0
3897,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.9999999999999942,3,1,0,tomato_cut,3.833333333333328,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,111.87518891180801,32.2160294925808,,plate,0,0.2,30.0,,,0.0
3898,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.9999999999999942,3,1,0,tomato_cut,3.833333333333328,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,110.98617168312309,33.094749224407806,,plate,0,0.2,30.0,,,0.0
3899,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.9999999999999942,3,1,0,tomato_cut,3.833333333333328,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,110.09715445443817,33.97346895623481,,plate,0,0.2,30.0,,,0.0
3900,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.9999999999999942,3,1,0,tomato_cut,3.833333333333328,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,109.20813722575326,34.852188688061815,,plate,0,0.2,30.0,,,0.0
3901,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.9999999999999942,3,1,0,tomato_cut,3.833333333333328,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,108.31911999706834,35.73090841988882,,plate,0,0.2,30.0,,,0.0
3902,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.9999999999999942,3,1,0,tomato_cut,3.833333333333328,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,107.43010276838343,36.609628151715825,,plate,0,0.2,30.0,,,0.0
3903,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.9999999999999942,3,1,0,tomato_cut,3.833333333333328,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,106.54108553969851,37.48834788354283,,plate,0,0.2,30.0,,,0.0
3904,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.9999999999999942,3,1,0,tomato_cut,3.833333333333328,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,105.6520683110136,38.367067615369834,,plate,0,0.2,30.0,,,0.0
3905,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.9999999999999942,3,1,0,tomato_cut,3.833333333333328,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,104.76305108232869,39.24578734719684,,plate,0,0.2,30.0,,,0.0
3906,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.9999999999999942,3,1,0,tomato_cut,3.833333333333328,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,103.74411162538074,39.81349821690576,,plate,0,0.2,30.0,,,0.0
3907,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.9999999999999942,3,1,0,tomato_cut,3.833333333333328,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,102.49419931818743,39.82830444284919,,plate,0,0.2,30.0,,,0.0
3908,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.9999999999999942,3,1,0,tomato_cut,3.833333333333328,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,101.24428701099411,39.84311066879262,,plate,0,0.2,30.0,,,0.0
3909,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.9999999999999942,3,1,0,tomato_cut,3.833333333333328,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,99.9943747038008,39.85791689473605,,plate,0,0.2,30.0,,,0.0
3910,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.9999999999999942,3,1,0,tomato_cut,3.833333333333328,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,98.74446239660749,39.87272312067948,,plate,0,0.2,30.0,,,0.0
3911,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.9999999999999942,3,1,0,tomato_cut,3.833333333333328,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,97.49455008941418,39.88752934662291,,plate,0,0.2,30.0,,,0.0
3912,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.9999999999999942,3,1,0,tomato_cut,3.833333333333328,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,96.24463778222086,39.902335572566344,,plate,0,0.2,30.0,,,0.0
3913,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.9999999999999942,3,1,0,tomato_cut,3.833333333333328,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,0,1.0,12.0,94.99472547502755,39.917141798509775,,plate,0,0.2,30.0,,,0.0
