tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,da15a8d490b26cd5_score,player_86c4a5ae_x,player_86c4a5ae_y,player_86c4a5ae_move_target,player_86c4a5ae_item,player_86c4a5ae_score,player_86c4a5ae_cut_speed,player_86c4a5ae_speed,player_0d05f176_x,player_0d05f176_y,player_0d05f176_move_target,player_0d05f176_item,player_0d05f176_score,player_0d05f176_cut_speed,player_0d05f176_speed
2489,0,1,tomato,0,2,None_cut,3.133333333333325,3,0,3,tomato,0.09166666666666666,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2490,0,1,tomato,0,2,None_cut,3.133333333333325,3,0,3,tomato,0.09999999999999999,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2491,0,1,tomato,0,2,None_cut,3.133333333333325,3,0,3,tomato,0.10833333333333332,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2492,0,1,tomato,0,2,None_cut,3.133333333333325,3,0,3,tomato,0.11666666666666665,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2493,0,1,tomato,0,2,None_cut,3.133333333333325,3,0,3,tomato,0.12499999999999999,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2494,0,1,tomato,0,2,None_cut,3.133333333333325,3,0,3,tomato,0.13333333333333333,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2495,0,1,tomato,0,2,None_cut,3.133333333333325,3,0,3,tomato,0.14166666666666666,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2496,0,1,tomato,0,2,None_cut,3.133333333333325,3,0,3,tomato,0.15,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2497,0,1,tomato,0,2,None_cut,3.133333333333325,3,0,3,tomato,0.15833333333333333,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2498,0,1,tomato,0,2,None_cut,3.133333333333325,3,0,3,tomato,0.16666666666666666,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2499,0,1,tomato,0,2,None_cut,3.133333333333325,3,0,3,tomato,0.175,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2500,0,1,tomato,0,2,None_cut,3.133333333333325,3,0,3,tomato,0.18333333333333332,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2501,0,1,tomato,0,2,None_cut,3.133333333333325,3,0,3,tomato,0.19166666666666665,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2502,0,1,tomato,0,2,None_cut,3.133333333333325,3,0,3,tomato,0.19999999999999998,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2503,0,1,tomato,0,2,None_cut,3.133333333333325,3,0,3,tomato,0.20833333333333331,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2504,0,1,tomato,0,2,None_cut,3.133333333333325,3,0,3,tomato,0.21666666666666665,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2505,0,1,tomato,0,2,None_cut,3.133333333333325,3,0,3,tomato,0.22499999999999998,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2506,0,1,tomato,0,2,None_cut,3.133333333333325,3,0,3,tomato,0.2333333333333333,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2507,0,1,tomato,0,2,None_cut,3.133333333333325,3,0,3,tomato,0.24166666666666664,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2508,0,1,tomato,0,2,None_cut,3.133333333333325,3,0,3,tomato,0.24999999999999997,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2509,0,1,tomato,0,2,None_cut,3.133333333333325,3,0,3,tomato,0.2583333333333333,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2510,0,1,tomato,0,2,None_cut,3.133333333333325,3,0,3,tomato,0.26666666666666666,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2511,0,1,tomato,0,2,None_cut,3.133333333333325,3,0,3,tomato,0.275,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2512,0,1,tomato,0,2,None_cut,3.133333333333325,3,0,3,tomato,0.2833333333333334,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.4999999999999,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2513,0,1,tomato,0,2,None_cut,3.133333333333325,3,0,3,tomato,0.29166666666666674,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.9999999999998,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2514,0,1,tomato,0,2,None_cut,3.133333333333325,3,0,3,tomato,0.3000000000000001,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,25.4999999999997,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2515,0,1,tomato,0,2,None_cut,3.133333333333325,3,0,3,tomato,0.30833333333333346,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,25.999999999999602,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2516,0,1,tomato,0,2,None_cut,3.133333333333325,3,0,3,tomato,0.3166666666666668,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,26.499999999999503,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2517,0,1,tomato,0,2,None_cut,3.133333333333325,3,0,3,tomato,0.3250000000000002,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,26.999999999999403,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2518,0,1,tomato,0,2,None_cut,3.133333333333325,3,0,3,tomato,0.33333333333333354,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,27.499999999999304,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2519,0,1,tomato,0,2,None_cut,3.133333333333325,3,0,3,tomato,0.3416666666666669,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,27.999999999999204,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2520,0,1,tomato,0,2,None_cut,3.133333333333325,3,0,3,tomato,0.35000000000000026,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,28.499999999999105,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2521,0,1,tomato,0,2,None_cut,3.133333333333325,3,0,3,tomato,0.3583333333333336,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,28.999999999999005,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2522,0,1,tomato,0,2,None_cut,3.133333333333325,3,0,3,tomato,0.366666666666667,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,29.499999999998906,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2523,0,1,tomato,0,2,None_cut,3.133333333333325,3,0,3,tomato,0.37500000000000033,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,29.999999999998806,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2524,0,1,tomato,0,2,None_cut,3.133333333333325,3,0,3,tomato,0.3833333333333337,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,30.499999999998707,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2525,0,1,tomato,0,2,None_cut,3.133333333333325,3,0,3,tomato,0.39166666666666705,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,30.999999999998607,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2526,0,1,tomato,0,2,None_cut,3.133333333333325,3,0,3,tomato,0.4000000000000004,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,31.499999999998508,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2527,0,1,tomato,0,2,None_cut,3.133333333333325,3,0,3,tomato,0.40833333333333377,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,31.99999999999841,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2528,0,1,tomato,0,2,None_cut,3.133333333333325,3,0,3,tomato,0.41666666666666713,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,32.499999999998664,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2529,0,1,tomato,0,2,None_cut,3.133333333333325,3,0,3,tomato,0.4250000000000005,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,32.99999999999892,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2530,0,1,tomato,0,2,None_cut,3.133333333333325,3,0,3,tomato,0.43333333333333385,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,33.499999999999176,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2531,0,1,tomato,0,2,None_cut,3.133333333333325,3,0,3,tomato,0.4416666666666672,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,33.99999999999943,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2532,0,1,tomato,0,2,None_cut,3.133333333333325,3,0,3,tomato,0.45000000000000057,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2533,0,1,tomato,0,2,None_cut,3.133333333333325,3,0,3,tomato,0.4583333333333339,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_salad,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2534,0,1,tomato,0,2,None_cut,3.133333333333325,3,0,3,tomato,0.4666666666666673,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_salad,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2535,0,1,tomato,0,2,None_cut,3.133333333333325,3,0,3,tomato,0.47500000000000064,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_salad,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2536,0,1,tomato,0,2,None_cut,3.133333333333325,3,0,3,tomato,0.483333333333334,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_salad,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2537,0,1,tomato,0,2,None_cut,3.133333333333325,3,0,3,tomato,0.49166666666666736,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_salad,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2538,0,1,tomato,0,2,None_cut,3.133333333333325,3,0,3,tomato,0.5000000000000007,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_salad,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2539,0,1,tomato,0,2,None_cut,3.133333333333325,3,0,3,tomato,0.508333333333334,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_salad,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2540,0,1,tomato,0,2,None_cut,3.133333333333325,3,0,3,tomato,0.5166666666666673,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_salad,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2541,0,1,tomato,0,2,None_cut,3.133333333333325,3,0,3,tomato,0.5250000000000006,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_salad,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2542,0,1,tomato,0,2,None_cut,3.133333333333325,3,0,3,tomato,0.5333333333333339,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_salad,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2543,0,1,tomato,0,2,None_cut,3.133333333333325,3,0,3,tomato,0.5416666666666672,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_salad,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2544,0,1,tomato,0,2,None_cut,3.133333333333325,3,0,3,tomato,0.5500000000000005,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_salad,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2545,0,1,tomato,0,2,None_cut,3.133333333333325,3,0,3,tomato,0.5583333333333338,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_salad,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2546,0,1,tomato,0,2,None_cut,3.133333333333325,3,0,3,tomato,0.5666666666666671,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_salad,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2547,0,1,tomato,0,2,None_cut,3.133333333333325,3,0,3,tomato,0.5750000000000004,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_salad,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2548,0,1,tomato,0,2,None_cut,3.133333333333325,3,0,3,tomato,0.5833333333333337,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_salad,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2549,0,1,tomato,0,2,None_cut,3.133333333333325,3,0,3,tomato,0.591666666666667,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_salad,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2550,0,1,tomato,0,2,None_cut,3.133333333333325,3,0,3,tomato,0.6000000000000003,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_salad,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2551,0,1,tomato,0,2,None_cut,3.133333333333325,3,0,3,tomato,0.6083333333333336,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_salad,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2552,0,1,tomato,0,2,None_cut,3.133333333333325,3,0,3,tomato,0.6166666666666669,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_salad,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2553,0,1,tomato,0,2,None_cut,3.133333333333325,3,0,3,tomato,0.6250000000000002,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_salad,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2554,0,1,tomato,0,2,None_cut,3.133333333333325,3,0,3,tomato,0.6333333333333335,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_salad,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2555,0,1,tomato,0,2,None_cut,3.133333333333325,3,0,3,tomato,0.6416666666666668,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_salad,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2556,0,1,tomato,0,2,None_cut,3.133333333333325,3,0,3,tomato,0.6500000000000001,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_salad,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2557,0,1,tomato,0,2,None_cut,3.133333333333325,3,0,3,tomato,0.6583333333333334,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_salad,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2558,0,1,tomato,0,2,None_cut,3.133333333333325,3,0,3,tomato,0.6666666666666667,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_salad,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2559,0,1,tomato,0,2,None_cut,3.133333333333325,3,0,3,tomato,0.675,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_salad,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2560,0,1,tomato,0,2,None_cut,3.133333333333325,3,0,3,tomato,0.6833333333333333,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_salad,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2561,0,1,tomato,0,2,None_cut,3.133333333333325,3,0,3,tomato,0.6916666666666667,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_salad,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2562,0,1,tomato,0,2,None_cut,3.133333333333325,3,0,3,tomato,0.7,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_salad,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2563,0,1,tomato,0,2,None_cut,3.133333333333325,3,0,3,tomato,0.7083333333333333,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_salad,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2564,0,1,tomato,0,2,None_cut,3.133333333333325,3,0,3,tomato,0.7166666666666666,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_salad,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2565,0,1,tomato,0,2,None_cut,3.133333333333325,3,0,3,tomato,0.7249999999999999,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_salad,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2566,0,1,tomato,0,2,None_cut,3.133333333333325,3,0,3,tomato,0.7333333333333332,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_salad,2,1.0,12.0,24.0,56.0,,,0,0.2,30.0
