tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,32c24873ef018aaa_score,player_d355bff0_x,player_d355bff0_y,player_d355bff0_move_target,player_d355bff0_item,player_d355bff0_score,player_d355bff0_cut_speed,player_d355bff0_speed,player_6bd76bf8_x,player_6bd76bf8_y,player_6bd76bf8_move_target,player_6bd76bf8_item,player_6bd76bf8_score,player_6bd76bf8_cut_speed,player_6bd76bf8_speed
2459,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,82.03755103076668,61.9624279846783,,,1,1.0,30.0,24.000012395518116,47.27959795792934,,tomato_salad,0,1.0,30.0
2460,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,82.92143606264446,61.07854606359177,,,1,1.0,30.0,24.000010267049337,46.02959795793119,,tomato_salad,0,1.0,30.0
2461,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,83.80532109452224,60.194664142505246,,,1,1.0,30.0,24.000008138580558,44.779597957933035,,tomato_salad,0,1.0,30.0
2462,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,84.68920612640001,59.31078222141872,,,1,1.0,30.0,24.000006010111747,43.52959795793488,,tomato_salad,0,1.0,30.0
2463,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,85.57309115827779,58.42690030033219,,,1,1.0,30.0,24.00000388164279,42.27959795793673,,tomato_salad,0,1.0,30.0
2464,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,86.45697619015556,57.543018379245666,,,1,1.0,30.0,24.000001753173834,41.02959795793858,,tomato_salad,0,1.0,30.0
2465,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,87.34086122203334,56.65913645815914,,,1,1.0,30.0,24.0,40.0,,tomato_salad,0,1.0,30.0
2466,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0
2467,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0
2468,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0
2469,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0
2470,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0
2471,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0
2472,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0
2473,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0
2474,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0
2475,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0
2476,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0
2477,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0
2478,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0
2479,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0
2480,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0
2481,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0
2482,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0
2483,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0
2484,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0
2485,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0
2486,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0
2487,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0
2488,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0
2489,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0
2490,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0
2491,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0
2492,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0
2493,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0
2494,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0
2495,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,30.0,24.0,40.0,,tomato_salad,0,1.0,30.0
2496,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,30.0,24.0,40.0,,tomato_salad,0,1.0,30.0
2497,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,30.0,24.0,40.0,,tomato_salad,0,1.0,30.0
2498,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,30.0,24.0,40.0,,tomato_salad,0,1.0,30.0
2499,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,30.0,24.0,40.0,,tomato_salad,0,1.0,30.0
2500,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,30.0,24.0,40.0,,tomato_salad,0,1.0,30.0
2501,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,30.0,24.0,40.0,,tomato_salad,0,1.0,30.0
2502,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,30.0,24.0,40.0,,tomato_salad,0,1.0,30.0
2503,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,30.0,24.0,40.0,,tomato_salad,0,1.0,30.0
2504,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,30.0,24.0,40.0,,tomato_salad,0,1.0,30.0
2505,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,30.0,24.0,40.0,,tomato_salad,0,1.0,30.0
2506,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,30.0,24.0,40.0,,tomato_salad,0,1.0,30.0
2507,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,30.0,24.0,40.0,,tomato_salad,0,1.0,30.0
2508,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,30.0,24.0,40.0,,tomato_salad,0,1.0,30.0
2509,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,30.0,24.0,40.0,,tomato_salad,0,1.0,30.0
2510,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,30.0,24.0,40.0,,tomato_salad,0,1.0,30.0
2511,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,30.0,24.0,40.0,,tomato_salad,0,1.0,30.0
2512,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,30.0,24.0,40.0,,tomato_salad,0,1.0,30.0
2513,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,30.0,24.0,40.0,,tomato_salad,0,1.0,30.0
2514,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,30.0,24.0,40.0,,tomato_salad,0,1.0,30.0
2515,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,30.0,24.0,40.0,,tomato_salad,0,1.0,30.0
2516,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,30.0,24.0,40.0,,tomato_salad,0,1.0,30.0
2517,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,30.0,24.0,41.250000000000284,,tomato_salad,0,1.0,30.0
2518,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,30.0,24.0,42.50000000000057,,tomato_salad,0,1.0,30.0
2519,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,30.0,24.0,43.75000000000085,,tomato_salad,0,1.0,30.0
2520,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,30.0,24.0,45.00000000000114,,tomato_salad,0,1.0,30.0
2521,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,30.0,24.0,46.25000000000142,,tomato_salad,0,1.0,30.0
2522,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,30.0,24.0,47.500000000001705,,tomato_salad,0,1.0,30.0
2523,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,30.0,24.0,48.75000000000199,,tomato_salad,0,1.0,30.0
2524,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,30.0,24.0,50.000000000002274,,tomato_salad,0,1.0,30.0
2525,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,30.0,24.0,51.25000000000256,,tomato_salad,0,1.0,30.0
2526,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,30.0,24.0,52.50000000000284,,tomato_salad,0,1.0,30.0
2527,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,30.0,24.0,53.750000000003126,,tomato_salad,0,1.0,30.0
2528,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,30.0,24.0,55.00000000000341,,tomato_salad,0,1.0,30.0
2529,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,30.0,24.0,56.250000000003695,,tomato_salad,0,1.0,30.0
2530,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,30.0,24.0,57.50000000000398,,tomato_salad,0,1.0,30.0
2531,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,30.0,24.0,58.75000000000426,,tomato_salad,0,1.0,30.0
2532,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,30.0,24.0,60.00000000000455,,tomato_salad,0,1.0,30.0
2533,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,30.0,24.0,61.25000000000483,,tomato_salad,0,1.0,30.0
2534,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,30.0,24.0,62.500000000005116,,tomato_salad,0,1.0,30.0
2535,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,30.0,24.0,63.7500000000054,,tomato_salad,0,1.0,30.0
2536,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,30.0,24.0,65.00000000000568,,tomato_salad,0,1.0,30.0
2537,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,30.0,24.0,66.25000000000597,,tomato_salad,0,1.0,30.0
2538,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,30.0,24.0,67.50000000000625,,tomato_salad,0,1.0,30.0
2539,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,30.0,24.0,68.75000000000654,,tomato_salad,0,1.0,30.0
2540,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,30.0,24.0,70.00000000000682,,tomato_salad,0,1.0,30.0
2541,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,,1,1.0,30.0,24.0,71.2500000000071,,tomato_salad,0,1.0,30.0
