tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,4bb04f9aee2f46d7_score,player_e9c39da9_x,player_e9c39da9_y,player_e9c39da9_move_target,player_e9c39da9_item,player_e9c39da9_score,player_e9c39da9_cut_speed,player_e9c39da9_speed,player_608e742f_x,player_608e742f_y,player_608e742f_move_target,player_608e742f_item,player_608e742f_score,player_608e742f_cut_speed,player_608e742f_speed
2309,0,1,,0,2,tomato,1.6499999999999966,1,0,3,tomato,2.508333333333327,2,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.189924405556507,87.38999183471854,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2310,0,1,,0,2,tomato,1.6583333333333299,1,0,3,tomato,2.508333333333327,2,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.183754488541307,86.89002990404411,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2311,0,1,,0,2,tomato,1.6666666666666632,1,0,3,tomato,2.508333333333327,2,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.177584571526147,86.39006797336968,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2312,0,1,,0,2,tomato,1.6749999999999965,1,0,3,tomato,2.508333333333327,2,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.17141465451099,85.89010604269525,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2313,0,1,,0,2,tomato,1.6833333333333298,1,0,3,tomato,2.508333333333327,2,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.16524473749583,85.39014411202082,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2314,0,1,,0,2,tomato,1.691666666666663,1,0,3,tomato,2.508333333333327,2,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.15907482048067,84.89018218134639,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2315,0,1,,0,2,tomato,1.6999999999999964,1,0,3,tomato,2.508333333333327,2,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.152904903465508,84.39022025067196,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2316,0,1,,0,2,tomato,1.7083333333333297,1,0,3,tomato,2.508333333333327,2,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.146734986450348,83.89025831999753,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2317,0,1,,0,2,tomato,1.716666666666663,1,0,3,tomato,2.508333333333327,2,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.140565069435187,83.3902963893231,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2318,0,1,,0,2,tomato,1.7249999999999963,1,0,3,tomato,2.508333333333327,2,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.134395152420026,82.89033445864867,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2319,0,1,,0,2,tomato,1.7333333333333296,1,0,3,tomato,2.508333333333327,2,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.128225235404866,82.39037252797424,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2320,0,1,,0,2,tomato,1.741666666666663,1,0,3,tomato,2.508333333333327,2,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.122055318389705,81.8904105972998,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2321,0,1,,0,2,tomato,1.7499999999999962,1,0,3,tomato,2.508333333333327,2,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.11588540137455,81.39044866662537,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2322,0,1,,0,2,tomato,1.7583333333333295,1,0,3,tomato,2.508333333333327,2,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.109715484359388,80.89048673595094,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2323,0,1,,0,2,tomato,1.7666666666666628,1,0,3,tomato,2.508333333333327,2,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.103545567344227,80.39052480527651,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2324,0,1,,0,2,tomato,1.7749999999999961,1,0,3,tomato,2.508333333333327,2,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.097375650329067,79.89056287460208,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2325,0,1,,0,2,tomato,1.7833333333333294,1,0,3,tomato,2.508333333333327,2,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.091205733313906,79.39060094392765,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2326,0,1,,0,2,tomato,1.7916666666666627,1,0,3,tomato,2.508333333333327,2,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.085035816298745,78.89063901325322,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2327,0,1,,0,2,tomato,1.799999999999996,1,0,3,tomato,2.508333333333327,2,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.078865899283585,78.39067708257879,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2328,0,1,,0,2,tomato,1.8083333333333294,1,0,3,tomato,2.508333333333327,2,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.072695982268424,77.89071515190436,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2329,0,1,,0,2,tomato,1.8166666666666627,1,0,3,tomato,2.508333333333327,2,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.066526065253267,77.39075322122993,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2330,0,1,,0,2,tomato,1.824999999999996,1,0,3,tomato,2.508333333333327,2,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.060356148238107,76.8907912905555,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2331,0,1,,0,2,tomato,1.8333333333333293,1,0,3,tomato,2.508333333333327,2,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.054186231222946,76.39082935988107,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2332,0,1,,0,2,tomato,1.8416666666666626,1,0,3,tomato,2.508333333333327,2,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.048016314207786,75.89086742920664,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2333,0,1,,0,2,tomato,1.8499999999999959,1,0,3,tomato,2.508333333333327,2,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.041846397192625,75.3909054985322,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2334,0,1,,0,2,tomato,1.8583333333333292,1,0,3,tomato,2.508333333333327,2,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.035676480177464,74.89094356785778,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2335,0,1,,0,2,tomato,1.8666666666666625,1,0,3,tomato,2.508333333333327,2,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.029506563162304,74.39098163718334,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2336,0,1,,0,2,tomato,1.8749999999999958,1,0,3,tomato,2.508333333333327,2,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.023336646147143,73.89101970650891,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2337,0,1,,0,2,tomato,1.883333333333329,1,0,3,tomato,2.508333333333327,2,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.017166729131983,73.39105777583448,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2338,0,1,,0,2,tomato,1.8916666666666624,1,0,3,tomato,2.508333333333327,2,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.010996812116826,72.89109584516005,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2339,0,1,,0,2,tomato,1.8999999999999957,1,0,3,tomato,2.508333333333327,2,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.004826895101665,72.39113391448562,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2340,0,1,,0,2,tomato,1.908333333333329,1,0,3,tomato,2.508333333333327,2,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.00237504308768,71.89114876492877,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2341,0,1,,0,2,tomato,1.9166666666666623,1,0,3,tomato,2.508333333333327,2,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.00230031459904,71.39114877051267,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2342,0,1,,0,2,tomato,1.9249999999999956,1,0,3,tomato,2.508333333333327,2,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0022255861104,70.89114877609657,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2343,0,1,,0,2,tomato,1.933333333333329,1,0,3,tomato,2.508333333333327,2,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.002150857621757,70.39114878168047,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2344,0,1,,0,2,tomato,1.9416666666666622,1,0,3,tomato,2.508333333333327,2,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.002076129133116,69.89114878726437,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2345,0,1,,0,2,tomato,1.9499999999999955,1,0,3,tomato,2.508333333333327,2,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.002001400644474,69.39114879284827,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2346,0,1,,0,2,tomato,1.9583333333333288,1,0,3,tomato,2.508333333333327,2,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.001926672155832,68.89114879843217,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2347,0,1,,0,2,tomato,1.9666666666666621,1,0,3,tomato,2.508333333333327,2,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.00185194366719,68.39114880401607,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2348,0,1,,0,2,tomato,1.9749999999999954,1,0,3,tomato,2.508333333333327,2,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.00177721517855,67.89114880959997,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2349,0,1,,0,2,tomato,1.9833333333333287,1,0,3,tomato,2.508333333333327,2,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.001702486689908,67.39114881518387,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2350,0,1,,0,2,tomato,1.991666666666662,1,0,3,tomato,2.508333333333327,2,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.001627758201266,66.89114882076777,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2351,0,1,,0,2,tomato,1.9999999999999953,1,0,3,tomato,2.508333333333327,2,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.001553029712625,66.39114882635167,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2352,0,1,,0,2,tomato,2.008333333333329,2,0,3,tomato,2.508333333333327,2,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.001478301223983,65.89114883193557,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2353,0,1,,0,2,tomato,2.016666666666662,2,0,3,tomato,2.508333333333327,2,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.00140357273534,65.39114883751947,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2354,0,1,,0,2,tomato,2.0249999999999955,2,0,3,tomato,2.508333333333327,2,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0013288442467,64.89114884310337,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2355,0,1,,0,2,tomato,2.0333333333333288,2,0,3,tomato,2.508333333333327,2,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.00125411575806,64.39114884868727,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2356,0,1,,0,2,tomato,2.041666666666662,2,0,3,tomato,2.508333333333327,2,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.001179387269417,63.89114885427132,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2357,0,1,,0,2,tomato,2.0499999999999954,2,0,3,tomato,2.508333333333327,2,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.001104658780775,63.39114885985593,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2358,0,1,,0,2,tomato,2.0583333333333287,2,0,3,tomato,2.508333333333327,2,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.001029930292134,62.89114886544054,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2359,0,1,,0,2,tomato,2.066666666666662,2,0,3,tomato,2.508333333333327,2,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.000955201803492,62.39114887102515,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2360,0,1,,0,2,tomato,2.0749999999999953,2,0,3,tomato,2.508333333333327,2,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.00088047331485,61.89114887660976,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2361,0,1,,0,2,tomato,2.0833333333333286,2,0,3,tomato,2.508333333333327,2,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.00080574482621,61.39114888219437,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2362,0,1,,0,2,tomato,2.091666666666662,2,0,3,tomato,2.508333333333327,2,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.000731016337568,60.89114888777898,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2363,0,1,,0,2,tomato,2.099999999999995,2,0,3,tomato,2.508333333333327,2,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.000656287848926,60.39114889336359,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2364,0,1,,0,2,tomato,2.1083333333333285,2,0,3,tomato,2.508333333333327,2,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.000581559360285,59.8911488989482,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2365,0,1,,0,2,tomato,2.116666666666662,2,0,3,tomato,2.508333333333327,2,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.000506830871643,59.39114890453281,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2366,0,1,,0,2,tomato,2.124999999999995,2,0,3,tomato,2.508333333333327,2,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.000432102382835,58.89114891011742,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2367,0,1,,0,2,tomato,2.1333333333333284,2,0,3,tomato,2.508333333333327,2,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.000357373894015,58.39114891570203,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2368,0,1,,0,2,tomato,2.1416666666666617,2,0,3,tomato,2.508333333333327,2,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.000282645405196,57.89114892128664,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2369,0,1,,0,2,tomato,2.1416666666666617,2,0,3,tomato,2.508333333333327,2,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.000207916916377,57.39114892687125,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2370,0,1,,0,2,tomato,2.1416666666666617,2,0,3,tomato,2.508333333333327,2,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.000133188427558,56.89114893245586,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2371,0,1,,0,2,tomato,2.1416666666666617,2,0,3,tomato,2.508333333333327,2,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.00005845993874,56.39114893804047,,,0,1.0,12.0,24.0,41.250000000000284,,,1,0.2,30.0
2372,0,1,,0,2,tomato,2.1416666666666617,2,0,3,tomato,2.508333333333327,2,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,24.0,42.50000000000057,,,1,0.2,30.0
2373,0,1,,0,2,tomato,2.1416666666666617,2,0,3,tomato,2.508333333333327,2,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,24.0,43.75000000000085,,,1,0.2,30.0
2374,0,1,,0,2,tomato,2.1416666666666617,2,0,3,tomato,2.5499999999999936,2,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,24.0,45.00000000000114,,,1,0.2,30.0
2375,0,1,,0,2,tomato,2.1416666666666617,2,0,3,tomato,2.59166666666666,2,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,24.0,46.25000000000142,,,1,0.2,30.0
2376,0,1,,0,2,tomato,2.1416666666666617,2,0,3,tomato,2.6333333333333266,2,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,24.0,47.500000000001705,,,1,0.2,30.0
2377,0,1,,0,2,tomato,2.1416666666666617,2,0,3,tomato,2.674999999999993,2,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,24.0,48.75000000000199,,,1,0.2,30.0
2378,0,1,,0,2,tomato,2.1416666666666617,2,0,3,tomato,2.7166666666666597,2,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,24.0,50.000000000002274,,,1,0.2,30.0
2379,0,1,,0,2,tomato,2.1416666666666617,2,0,3,tomato,2.758333333333326,2,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,24.0,51.25000000000256,,,1,0.2,30.0
2380,0,1,,0,2,tomato,2.1416666666666617,2,0,3,tomato,2.7999999999999927,2,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,24.0,52.50000000000284,,,1,0.2,30.0
2381,0,1,,0,2,tomato,2.1416666666666617,2,0,3,tomato,2.8416666666666592,2,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,24.0,53.750000000003126,,,1,0.2,30.0
2382,0,1,,0,2,tomato,2.1416666666666617,2,0,3,tomato,2.8833333333333258,2,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,24.0,55.00000000000341,,,1,0.2,30.0
2383,0,1,,0,2,tomato,2.1416666666666617,2,0,3,tomato,2.9249999999999923,2,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2384,0,1,,0,2,tomato,2.1416666666666617,2,0,3,tomato,2.966666666666659,2,2,2,plate,2,3,plate,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,1,0.2,30.0
