tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,4ef0e2ff9575d094_score,player_fe6776fc_x,player_fe6776fc_y,player_fe6776fc_move_target,player_fe6776fc_item,player_fe6776fc_score,player_fe6776fc_cut_speed,player_fe6776fc_speed,player_079e3cc8_x,player_079e3cc8_y,player_079e3cc8_move_target,player_079e3cc8_item,player_079e3cc8_score,player_079e3cc8_cut_speed,player_079e3cc8_speed
2373,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3499999999999943,2,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,85.52512626584746,58.47487373415254,,,1,1.0,12.0,83.25433939565053,76.68789358871696,,tomato_salad,0,0.2,30.0
2374,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3499999999999943,2,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,85.17157287525424,58.82842712474576,,,1,1.0,12.0,84.14361872019705,75.80943910330782,,tomato_salad,0,0.2,30.0
2375,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3499999999999943,2,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,84.81801948466102,59.18198051533898,,,1,1.0,12.0,85.03289804474358,74.9309846178987,,tomato_salad,0,0.2,30.0
2376,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3499999999999943,2,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,84.4644660940678,59.5355339059322,,,1,1.0,12.0,85.9221773692901,74.05253013248958,,tomato_salad,0,0.2,30.0
2377,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3499999999999943,2,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,84.11091270347458,59.88908729652542,,,1,1.0,12.0,86.81145669383662,73.17407564708044,,tomato_salad,0,0.2,30.0
2378,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3499999999999943,2,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,83.75735931288136,60.24264068711864,,,1,1.0,12.0,87.70073601838314,72.29562116167132,,tomato_salad,0,0.2,30.0
2379,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3499999999999943,2,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,83.40380592228814,60.59619407771186,,,1,1.0,12.0,88.0,72.0,,tomato_salad,0,0.2,30.0
2380,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3499999999999943,2,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,83.05025253169492,60.94974746830508,,,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2381,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3499999999999943,2,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,82.6966991411017,61.3033008588983,,,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2382,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3499999999999943,2,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,82.34314575050848,61.656854249491516,,,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2383,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3499999999999943,2,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,81.98959235991526,62.010407640084736,,,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2384,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3499999999999943,2,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,81.63603896932204,62.363961030677956,,,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2385,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3499999999999943,2,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,81.28248557872882,62.717514421271176,,,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2386,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3499999999999943,2,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,80.9289321881356,63.071067811864395,,,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2387,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3499999999999943,2,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,80.57537879754238,63.424621202457615,,,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2388,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3499999999999943,2,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,80.22182540694916,63.778174593050835,,,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2389,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3499999999999943,2,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,79.86827201635595,64.13172798364405,,,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2390,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3499999999999943,2,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,79.51471862576273,64.48528137423727,,,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2391,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3499999999999943,2,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,79.1611652351695,64.8388347648305,,,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2392,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3499999999999943,2,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,78.80761184457629,65.19238815542371,,,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2393,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3499999999999943,2,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,78.45405845398307,65.54594154601693,,,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2394,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3499999999999943,2,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,78.10050506338985,65.89949493661015,,,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2395,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3499999999999943,2,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,77.74695167279663,66.25304832720337,,,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2396,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3499999999999943,2,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,77.3933982822034,66.6066017177966,,,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2397,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3499999999999943,2,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,77.03984489161019,66.96015510838981,,,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2398,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3499999999999943,2,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,76.68629150101697,67.31370849898303,,,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2399,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3499999999999943,2,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,76.33273811042375,67.66726188957625,,,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2400,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3499999999999943,2,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,75.97918471983053,68.02081528016947,,,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2401,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3499999999999943,2,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,75.62563132923731,68.37436867076269,,,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2402,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3499999999999943,2,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,75.27207793864409,68.72792206135591,,,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2403,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3499999999999943,2,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,74.91852454805087,69.08147545194913,,,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2404,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3499999999999943,2,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,74.56497115745765,69.43502884254235,,,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2405,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3499999999999943,2,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,74.21141776686443,69.78858223313557,,,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2406,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3499999999999943,2,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,73.85786437627121,70.14213562372879,,,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2407,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3499999999999943,2,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,73.50431098567799,70.49568901432201,,,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2408,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3499999999999943,2,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,73.15075759508477,70.84924240491523,,,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
2409,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3499999999999943,2,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.79720420449155,71.20279579550845,,,1,1.0,12.0,86.74999999999972,72.0,,,1,0.2,30.0
2410,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3499999999999943,2,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.44365081389833,71.55634918610167,,,1,1.0,12.0,85.49999999999943,72.0,,,1,0.2,30.0
2411,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3499999999999943,2,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.09009742330511,71.90990257669489,,,1,1.0,12.0,84.24999999999915,72.0,,,1,0.2,30.0
2412,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3499999999999943,2,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,71.73654403271189,72.26345596728811,,,1,1.0,12.0,82.99999999999886,72.0,,,1,0.2,30.0
2413,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3499999999999943,2,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,71.38299064211867,72.61700935788133,,,1,1.0,12.0,81.74999999999858,72.0,,,1,0.2,30.0
2414,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3499999999999943,2,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,71.02943725152545,72.97056274847455,,,1,1.0,12.0,80.4999999999983,72.0,,,1,0.2,30.0
2415,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3499999999999943,2,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,70.67588386093223,73.32411613906777,,,1,1.0,12.0,79.24999999999801,72.0,,,1,0.2,30.0
2416,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3499999999999943,2,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,70.32233047033901,73.67766952966099,,,1,1.0,12.0,77.99999999999773,72.0,,,1,0.2,30.0
2417,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3499999999999943,2,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,69.96877707974579,74.03122292025421,,,1,1.0,12.0,76.74999999999744,72.0,,,1,0.2,30.0
2418,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3499999999999943,2,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,69.61522368915257,74.38477631084743,,,1,1.0,12.0,75.49999999999716,72.0,,,1,0.2,30.0
2419,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3499999999999943,2,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,69.26167029855935,74.73832970144065,,,1,1.0,12.0,74.24999999999687,72.0,,,1,0.2,30.0
2420,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3499999999999943,2,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,68.90811690796613,75.09188309203387,,,1,1.0,12.0,72.99999999999659,72.0,,,1,0.2,30.0
2421,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3499999999999943,2,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,68.55456351737291,75.44543648262709,,,1,1.0,12.0,71.87983173883686,72.3162155665778,,,1,0.2,30.0
2422,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3499999999999943,2,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,68.20101012677969,75.79898987322031,,,1,1.0,12.0,70.9904754578381,73.194592140405,,,1,0.2,30.0
2423,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3499999999999943,2,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,67.84745673618647,76.15254326381353,,,1,1.0,12.0,70.10111917683935,74.07296871423148,,,1,0.2,30.0
2424,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3499999999999943,2,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,67.49390334559325,76.50609665440675,,,1,1.0,12.0,69.2117628958406,74.9513452880575,,,1,0.2,30.0
2425,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3499999999999943,2,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,67.14034995500003,76.85965004499997,,,1,1.0,12.0,68.32240661484184,75.8297218618835,,,1,0.2,30.0
2426,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3499999999999943,2,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,66.78679656440681,77.21320343559319,,,1,1.0,12.0,67.43305033384308,76.70809843570952,,,1,0.2,30.0
2427,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3499999999999943,2,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,66.4332431738136,77.5667568261864,,,1,1.0,12.0,66.54369405284433,77.58647500953552,,,1,0.2,30.0
2428,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3499999999999943,2,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,66.07968978322037,77.92031021677963,,,1,1.0,12.0,65.65433777184558,78.46485158336154,,,1,0.2,30.0
2429,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3499999999999943,2,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,65.72613639262715,78.27386360737285,,,1,1.0,12.0,64.76498149084682,79.34322815718754,,,1,0.2,30.0
2430,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3499999999999943,2,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,65.37258300203393,78.62741699796607,,,1,1.0,12.0,63.87562520984797,80.22160473101364,,,1,0.2,30.0
2431,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3499999999999943,2,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,65.01902961144071,78.98097038855929,,,1,1.0,12.0,62.9862689288485,81.09998130484036,,,1,0.2,30.0
2432,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3499999999999943,2,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,64.6654762208475,79.3345237791525,,,1,1.0,12.0,62.09691264784904,81.97835787866707,,,1,0.2,30.0
2433,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3499999999999943,2,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,64.31192283025428,79.68807716974572,,,1,1.0,12.0,61.20755636684957,82.85673445249378,,,1,0.2,30.0
2434,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3499999999999943,2,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,63.958369439661055,80.04163056033894,,,1,1.0,12.0,60.31820008585011,83.7351110263205,,,1,0.2,30.0
2435,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3499999999999943,2,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,63.604816049067836,80.39518395093216,,,1,1.0,12.0,59.42884380485064,84.61348760014721,,,1,0.2,30.0
2436,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3499999999999943,2,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,63.251262658474616,80.74873734152538,,,1,1.0,12.0,58.53948752385118,85.49186417397391,,,1,0.2,30.0
2437,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3499999999999943,2,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,62.897709267881396,81.1022907321186,,,1,1.0,12.0,57.650131242851714,86.37024074780062,,,1,0.2,30.0
2438,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3499999999999943,2,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,62.544155877288176,81.45584412271182,,,1,1.0,12.0,56.76077496185225,87.24861732162734,,,1,0.2,30.0
2439,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3499999999999943,2,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,62.19060248669496,81.80939751330504,,,1,1.0,12.0,55.87336564840636,88.12895313664029,,,1,0.2,30.0
2440,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3499999999999943,2,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,61.83704909610174,82.16295090389826,,,1,1.0,12.0,54.989417610610886,89.01277204709544,,,1,0.2,30.0
2441,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3499999999999943,2,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,61.48349570550852,82.51650429449148,,,1,1.0,12.0,54.10546957281515,89.89659095755059,,,1,0.2,30.0
2442,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3499999999999943,2,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,61.1299423149153,82.8700576850847,,,1,1.0,12.0,53.22152153501942,90.78040986800573,,,1,0.2,30.0
2443,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3499999999999943,2,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,60.77638892432208,83.22361107567792,,,1,1.0,12.0,52.33757349722369,91.66422877846088,,,1,0.2,30.0
2444,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3499999999999943,2,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,60.42283553372886,83.57716446627114,,,1,1.0,12.0,51.45362545942797,92.54804768891603,,,1,0.2,30.0
2445,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3499999999999943,2,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,60.06928214313564,83.93071785686436,,,1,1.0,12.0,50.569677421632235,93.43186659937118,,,1,0.2,30.0
2446,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3499999999999943,2,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,59.71572875254242,84.28427124745758,,,1,1.0,12.0,49.6857293838365,94.31568550982632,,,1,0.2,30.0
2447,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3499999999999943,2,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,59.3621753619492,84.6378246380508,,,1,1.0,12.0,48.80178134604077,95.19950442028147,,,1,0.2,30.0
2448,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3499999999999943,2,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,59.00862197135598,84.99137802864402,,,1,1.0,12.0,47.91783330824504,96.08332333073662,,,1,0.2,30.0
2449,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3499999999999943,2,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,58.65506858076276,85.34493141923724,,,1,1.0,12.0,47.03388527044931,96.96714224119177,,,1,0.2,30.0
2450,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3499999999999943,2,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,58.30151519016954,85.69848480983046,,,1,1.0,12.0,46.14993723265358,97.85096115164691,,,1,0.2,30.0
