tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,8dd78ea1e074590f_score,player_e0c98d00_x,player_e0c98d00_y,player_e0c98d00_move_target,player_e0c98d00_item,player_e0c98d00_score,player_e0c98d00_cut_speed,player_e0c98d00_speed,player_b067fff1_x,player_b067fff1_y,player_b067fff1_move_target,player_b067fff1_item,player_b067fff1_score,player_b067fff1_cut_speed,player_b067fff1_speed
2334,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.408333333333324,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2335,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.408333333333324,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2336,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.408333333333324,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2337,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.408333333333324,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2338,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.408333333333324,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.0,,,1,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2339,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.408333333333324,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.500000000000256,,,1,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2340,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.408333333333324,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,57.00000000000051,,,1,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2341,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.408333333333324,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,57.50000000000077,,,1,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2342,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.408333333333324,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,58.00000000000102,,,1,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2343,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.408333333333324,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,58.50000000000128,,,1,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2344,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.408333333333324,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,59.000000000001535,,,1,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2345,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.408333333333324,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,59.50000000000179,,,1,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2346,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.408333333333324,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,60.000000000002046,,,1,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2347,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.408333333333324,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,60.5000000000023,,,1,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2348,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.408333333333324,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,61.00000000000256,,,1,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2349,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.408333333333324,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,61.500000000002814,,,1,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2350,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.408333333333324,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,62.00000000000307,,,1,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2351,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.408333333333324,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,62.500000000003325,,,1,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2352,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.408333333333324,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,63.00000000000358,,,1,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2353,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.408333333333324,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,63.50000000000384,,,1,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2354,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.408333333333324,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,64.00000000000409,,,1,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2355,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.408333333333324,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,64.50000000000364,,,1,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2356,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.408333333333324,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,65.00000000000318,,,1,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2357,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.408333333333324,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,65.50000000000273,,,1,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2358,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.408333333333324,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,66.00000000000227,,,1,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2359,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.408333333333324,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,66.50000000000182,,,1,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2360,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.408333333333324,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,67.00000000000136,,,1,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2361,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.408333333333324,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,67.50000000000091,,,1,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2362,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.408333333333324,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,68.00000000000045,,,1,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2363,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.408333333333324,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,68.5,,,1,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2364,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.408333333333324,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,68.99999999999955,,,1,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2365,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.408333333333324,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,69.49999999999909,,,1,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2366,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.408333333333324,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,69.99999999999864,,,1,1.0,12.0,103.11611652351695,24.88388347648305,,plate,1,0.2,30.0
2367,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.408333333333324,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,70.49999999999818,,,1,1.0,12.0,102.2322330470339,25.7677669529661,,plate,1,0.2,30.0
2368,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.408333333333324,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,70.99999999999773,,,1,1.0,12.0,101.34834957055085,26.65165042944915,,plate,1,0.2,30.0
2369,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.408333333333324,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,71.49999999999727,,,1,1.0,12.0,100.4644660940678,27.535533905932198,,plate,1,0.2,30.0
2370,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.408333333333324,3,2,2,tomato,2,3,plate,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,72.0,,,1,1.0,12.0,99.58058261758475,28.419417382415247,,plate,1,0.2,30.0
2371,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.408333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,72.0,,tomato,1,1.0,12.0,98.6966991411017,29.303300858898297,,plate,1,0.2,30.0
2372,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.408333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,72.0,,tomato,1,1.0,12.0,97.81281566461865,30.187184335381346,,plate,1,0.2,30.0
2373,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.408333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,72.0,,tomato,1,1.0,12.0,96.9289321881356,31.071067811864395,,plate,1,0.2,30.0
2374,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.408333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,72.0,,tomato,1,1.0,12.0,96.04504871165256,31.954951288347445,,plate,1,0.2,30.0
2375,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.408333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,72.0,,tomato,1,1.0,12.0,95.1611652351695,32.838834764830494,,plate,1,0.2,30.0
2376,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.408333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,72.0,,tomato,1,1.0,12.0,94.27728175868646,33.722718241313544,,plate,1,0.2,30.0
2377,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.408333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,72.0,,tomato,1,1.0,12.0,93.3933982822034,34.60660171779659,,plate,1,0.2,30.0
2378,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.408333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,72.0,,tomato,1,1.0,12.0,92.50951480572036,35.49048519427964,,plate,1,0.2,30.0
2379,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.408333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,72.0,,tomato,1,1.0,12.0,91.62563132923731,36.37436867076269,,plate,1,0.2,30.0
2380,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.408333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,72.0,,tomato,1,1.0,12.0,90.74174785275426,37.25825214724574,,plate,1,0.2,30.0
2381,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.408333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,72.0,,tomato,1,1.0,12.0,89.85786437627121,38.14213562372879,,plate,1,0.2,30.0
2382,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.408333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,72.0,,tomato,1,1.0,12.0,88.97398089978816,39.02601910021184,,plate,1,0.2,30.0
2383,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.408333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,72.0,,tomato,1,1.0,12.0,88.19434681531624,39.95382555869017,,plate,1,0.2,30.0
2384,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.408333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,72.0,,tomato,1,1.0,12.0,88.17920827225925,41.203733885133886,,plate,1,0.2,30.0
2385,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.408333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,72.0,,tomato,1,1.0,12.0,88.16406972920225,42.4536422115776,,plate,1,0.2,30.0
2386,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.408333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,72.0,,tomato,1,1.0,12.0,88.14893118614526,43.70355053802132,,plate,1,0.2,30.0
2387,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.408333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,72.0,,tomato,1,1.0,12.0,88.13379264308827,44.953458864465034,,plate,1,0.2,30.0
2388,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.408333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,72.0,,tomato,1,1.0,12.0,88.11865410003128,46.20336719090875,,plate,1,0.2,30.0
2389,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.408333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,72.0,,tomato,1,1.0,12.0,88.10351555697429,47.453275517352466,,plate,1,0.2,30.0
2390,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.408333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,72.0,,tomato,1,1.0,12.0,88.0883770139173,48.70318384379618,,plate,1,0.2,30.0
2391,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.408333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,72.0,,tomato,1,1.0,12.0,88.0732384708603,49.9530921702399,,plate,1,0.2,30.0
2392,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.408333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,72.0,,tomato,1,1.0,12.0,88.05809992780331,51.203000496683615,,plate,1,0.2,30.0
2393,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.408333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,72.0,,tomato,1,1.0,12.0,88.04296138474632,52.45290882312733,,plate,1,0.2,30.0
2394,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.408333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,72.0,,tomato,1,1.0,12.0,88.02782284168917,53.70281714957105,,plate,1,0.2,30.0
2395,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.408333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,72.0,,tomato,1,1.0,12.0,88.01268429863147,54.95272547601476,,plate,1,0.2,30.0
2396,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.408333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,72.0,,tomato,1,1.0,12.0,87.72126494341975,56.08721304982993,,plate,1,0.2,30.0
2397,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.408333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,72.0,,tomato,1,1.0,12.0,86.84274886238072,56.97643152430942,,plate,1,0.2,30.0
2398,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.408333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,72.0,,tomato,1,1.0,12.0,85.96423278134168,57.86564999878891,,plate,1,0.2,30.0
2399,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.408333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,72.0,,tomato,1,1.0,12.0,85.08571670030264,58.7548684732684,,plate,1,0.2,30.0
2400,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.408333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,72.0,,tomato,1,1.0,12.0,84.2072006192636,59.644086947747894,,plate,1,0.2,30.0
2401,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.408333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,72.49999999999955,,tomato,1,1.0,12.0,83.32868453822456,60.533305422227386,,plate,1,0.2,30.0
2402,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.408333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,72.99999999999909,,tomato,1,1.0,12.0,82.45016845718553,61.42252389670688,,plate,1,0.2,30.0
2403,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.408333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,73.49999999999864,,tomato,1,1.0,12.0,81.57165237614649,62.31174237118637,,plate,1,0.2,30.0
2404,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.408333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,73.99999999999818,,tomato,1,1.0,12.0,80.69313629510745,63.20096084566586,,plate,1,0.2,30.0
2405,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.408333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,74.49999999999773,,tomato,1,1.0,12.0,79.81462021406841,64.09017932014535,,plate,1,0.2,30.0
2406,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.408333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,74.99999999999727,,tomato,1,1.0,12.0,78.93610413302937,64.97939779462484,,plate,1,0.2,30.0
2407,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.408333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,75.49999999999682,,tomato,1,1.0,12.0,78.05758805199034,65.86861626910434,,plate,1,0.2,30.0
2408,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.408333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,75.99999999999636,,tomato,1,1.0,12.0,77.1790719709513,66.75783474358383,,plate,1,0.2,30.0
2409,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.408333333333324,3,2,2,tomato,2,3,plate,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,76.49999999999591,,tomato,1,1.0,12.0,76.30055588991226,67.64705321806332,,plate,1,0.2,30.0
