tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,0c0e359429cff7c1_score,player_4fd0ffda_x,player_4fd0ffda_y,player_4fd0ffda_move_target,player_4fd0ffda_item,player_4fd0ffda_score,player_4fd0ffda_cut_speed,player_4fd0ffda_speed,player_e59062fc_x,player_e59062fc_y,player_e59062fc_move_target,player_e59062fc_item,player_e59062fc_score,player_e59062fc_cut_speed,player_e59062fc_speed
2397,0,1,,0,2,None_cut,3.2666666666666635,3,0,3,tomato,2.9333333333333256,2,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,69.50000000000227,,,0,1.0,12.0,24.0,56.0,,tomato,2,0.2,30.0
2398,0,1,,0,2,None_cut,3.2666666666666635,3,0,3,tomato,2.9333333333333256,2,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,69.00000000000273,,,0,1.0,12.0,24.0,56.0,,tomato,2,0.2,30.0
2399,0,1,,0,2,None_cut,3.2666666666666635,3,0,3,tomato,2.9333333333333256,2,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,68.50000000000318,,,0,1.0,12.0,24.0,56.0,,tomato,2,0.2,30.0
2400,0,1,,0,2,None_cut,3.2666666666666635,3,0,3,tomato,2.9333333333333256,2,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,68.00000000000364,,,0,1.0,12.0,24.0,56.0,,tomato,2,0.2,30.0
2401,0,1,,0,2,None_cut,3.2666666666666635,3,0,3,tomato,2.9333333333333256,2,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,67.50000000000409,,,0,1.0,12.0,24.0,56.0,,tomato,2,0.2,30.0
2402,0,1,,0,2,None_cut,3.2666666666666635,3,0,3,tomato,2.9333333333333256,2,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,67.00000000000455,,,0,1.0,12.0,24.0,56.0,,tomato,2,0.2,30.0
2403,0,1,,0,2,None_cut,3.2666666666666635,3,0,3,tomato,2.9333333333333256,2,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,66.500000000005,,,0,1.0,12.0,24.0,56.0,,tomato,2,0.2,30.0
2404,0,1,,0,2,None_cut,3.2666666666666635,3,0,3,tomato,2.9333333333333256,2,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,66.00000000000546,,,0,1.0,12.0,24.0,56.0,,tomato,2,0.2,30.0
2405,0,1,,0,2,None_cut,3.2666666666666635,3,0,3,tomato,2.9333333333333256,2,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,65.50000000000591,,,0,1.0,12.0,24.0,56.0,,tomato,2,0.2,30.0
2406,0,1,,0,2,None_cut,3.2666666666666635,3,0,3,tomato,2.9333333333333256,2,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,65.00000000000637,,,0,1.0,12.0,24.0,56.0,,tomato,2,0.2,30.0
2407,0,1,,0,2,None_cut,3.2666666666666635,3,0,3,tomato,2.9333333333333256,2,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,64.50000000000682,,,0,1.0,12.0,24.0,56.0,,tomato,2,0.2,30.0
2408,0,1,,0,2,None_cut,3.2666666666666635,3,0,3,tomato,2.9333333333333256,2,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,64.00000000000728,,,0,1.0,12.0,24.0,56.0,,tomato,2,0.2,30.0
2409,0,1,,0,2,None_cut,3.2666666666666635,3,0,3,tomato,2.9333333333333256,2,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,63.50000000000702,,,0,1.0,12.0,24.0,56.0,,tomato,2,0.2,30.0
2410,0,1,,0,2,None_cut,3.2666666666666635,3,0,3,tomato,2.9333333333333256,2,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,63.000000000006764,,,0,1.0,12.0,24.0,54.749999999999716,,tomato,2,0.2,30.0
2411,0,1,,0,2,None_cut,3.2666666666666635,3,0,3,tomato,2.9333333333333256,2,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,62.50000000000651,,,0,1.0,12.0,24.0,53.49999999999943,,tomato,2,0.2,30.0
2412,0,1,,0,2,None_cut,3.2666666666666635,3,0,3,tomato,2.9333333333333256,2,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,62.00000000000625,,,0,1.0,12.0,24.0,52.24999999999915,,tomato,2,0.2,30.0
2413,0,1,,0,2,None_cut,3.2666666666666635,3,0,3,tomato,2.9333333333333256,2,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,61.500000000006,,,0,1.0,12.0,24.0,50.99999999999886,,tomato,2,0.2,30.0
2414,0,1,,0,2,None_cut,3.2666666666666635,3,0,3,tomato,2.9333333333333256,2,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,61.00000000000574,,,0,1.0,12.0,24.0,49.74999999999858,,tomato,2,0.2,30.0
2415,0,1,,0,2,None_cut,3.2666666666666635,3,0,3,tomato,2.9333333333333256,2,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,60.500000000005485,,,0,1.0,12.0,24.0,48.499999999998295,,tomato,2,0.2,30.0
2416,0,1,,0,2,None_cut,3.2666666666666635,3,0,3,tomato,2.9333333333333256,2,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,60.00000000000523,,,0,1.0,12.0,24.0,47.24999999999801,,tomato,2,0.2,30.0
2417,0,1,,0,2,None_cut,3.2666666666666635,3,0,3,tomato,2.9333333333333256,2,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,59.500000000004974,,,0,1.0,12.0,24.0,45.999999999997726,,tomato,2,0.2,30.0
2418,0,1,,0,2,None_cut,3.2666666666666635,3,0,3,tomato,2.9333333333333256,2,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,59.00000000000472,,,0,1.0,12.0,24.0,44.74999999999744,,tomato,2,0.2,30.0
2419,0,1,,0,2,None_cut,3.2666666666666635,3,0,3,tomato,2.9333333333333256,2,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,58.50000000000446,,,0,1.0,12.0,24.0,43.49999999999716,,tomato,2,0.2,30.0
2420,0,1,,0,2,None_cut,3.2666666666666635,3,0,3,tomato,2.9333333333333256,2,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,58.000000000004206,,,0,1.0,12.0,24.0,42.249999999996874,,tomato,2,0.2,30.0
2421,0,1,,0,2,None_cut,3.2666666666666635,3,0,3,tomato,2.9333333333333256,2,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,57.50000000000395,,,0,1.0,12.0,24.0,40.99999999999659,,tomato,2,0.2,30.0
2422,0,1,,0,2,None_cut,3.2666666666666635,3,0,3,tomato,2.9333333333333256,2,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,57.000000000003695,,,0,1.0,12.0,24.0,40.0,,tomato,2,0.2,30.0
2423,0,1,,0,2,tomato,0.0,0,0,3,tomato,2.9333333333333256,2,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.50000000000344,,,0,1.0,12.0,24.0,40.0,,,2,0.2,30.0
2424,0,1,,0,2,tomato,0.008333333333333333,0,0,3,tomato,2.9333333333333256,2,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,56.00000000000318,,,0,1.0,12.0,24.0,40.0,,,2,0.2,30.0
2425,0,1,,0,2,tomato,0.016666666666666666,0,0,3,tomato,2.9333333333333256,2,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,55.50000000000293,,,0,1.0,12.0,24.0,40.0,,,2,0.2,30.0
2426,0,1,,0,2,tomato,0.025,0,0,3,tomato,2.9333333333333256,2,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,55.00000000000267,,,0,1.0,12.0,24.0,40.0,,,2,0.2,30.0
2427,0,1,,0,2,tomato,0.03333333333333333,0,0,3,tomato,2.9333333333333256,2,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,54.500000000002416,,,0,1.0,12.0,24.0,40.0,,,2,0.2,30.0
2428,0,1,,0,2,tomato,0.041666666666666664,0,0,3,tomato,2.9333333333333256,2,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,54.00000000000216,,,0,1.0,12.0,24.0,40.0,,,2,0.2,30.0
2429,0,1,,0,2,tomato,0.049999999999999996,0,0,3,tomato,2.9333333333333256,2,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,53.500000000001904,,,0,1.0,12.0,24.0,40.0,,,2,0.2,30.0
2430,0,1,,0,2,tomato,0.05833333333333333,0,0,3,tomato,2.9333333333333256,2,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,53.00000000000165,,,0,1.0,12.0,24.0,40.0,,,2,0.2,30.0
2431,0,1,,0,2,tomato,0.06666666666666667,0,0,3,tomato,2.9333333333333256,2,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,52.50000000000139,,,0,1.0,12.0,24.0,40.0,,,2,0.2,30.0
2432,0,1,,0,2,tomato,0.075,0,0,3,tomato,2.9333333333333256,2,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,52.00000000000114,,,0,1.0,12.0,24.0,40.0,,,2,0.2,30.0
2433,0,1,,0,2,tomato,0.08333333333333333,0,0,3,tomato,2.9333333333333256,2,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,51.50000000000088,,,0,1.0,12.0,24.0,40.0,,,2,0.2,30.0
2434,0,1,,0,2,tomato,0.09166666666666666,0,0,3,tomato,2.9333333333333256,2,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,51.000000000000625,,,0,1.0,12.0,24.0,40.0,,,2,0.2,30.0
2435,0,1,,0,2,tomato,0.09999999999999999,0,0,3,tomato,2.9333333333333256,2,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,50.50000000000037,,,0,1.0,12.0,24.0,40.0,,,2,0.2,30.0
2436,0,1,,0,2,tomato,0.10833333333333332,0,0,3,tomato,2.9333333333333256,2,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,50.000000000000114,,,0,1.0,12.0,24.0,40.0,,,2,0.2,30.0
2437,0,1,,0,2,tomato,0.11666666666666665,0,0,3,tomato,2.9333333333333256,2,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,49.49999999999986,,,0,1.0,12.0,24.0,40.0,,,2,0.2,30.0
2438,0,1,,0,2,tomato,0.12499999999999999,0,0,3,tomato,2.9333333333333256,2,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,48.9999999999996,,,0,1.0,12.0,24.0,40.0,,,2,0.2,30.0
2439,0,1,,0,2,tomato,0.13333333333333333,0,0,3,tomato,2.9333333333333256,2,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,48.499999999999346,,,0,1.0,12.0,24.0,40.0,,,2,0.2,30.0
2440,0,1,,0,2,tomato,0.14166666666666666,0,0,3,tomato,2.9333333333333256,2,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,47.99999999999909,,,0,1.0,12.0,24.0,40.0,,,2,0.2,30.0
2441,0,1,,0,2,tomato,0.15,0,0,3,tomato,2.9333333333333256,2,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,47.499999999998835,,,0,1.0,12.0,24.0,40.0,,,2,0.2,30.0
2442,0,1,,0,2,tomato,0.15833333333333333,0,0,3,tomato,2.9333333333333256,2,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,46.99999999999858,,,0,1.0,12.0,24.0,40.0,,,2,0.2,30.0
2443,0,1,,0,2,tomato,0.16666666666666666,0,0,3,tomato,2.9333333333333256,2,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,46.49999999999832,,,0,1.0,12.0,24.0,40.0,,,2,0.2,30.0
2444,0,1,,0,2,tomato,0.16666666666666666,0,0,3,tomato,2.9333333333333256,2,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,45.99999999999807,,,0,1.0,12.0,24.0,40.0,,,2,0.2,30.0
2445,0,1,,0,2,tomato,0.16666666666666666,0,0,3,tomato,2.9333333333333256,2,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,45.49999999999781,,,0,1.0,12.0,24.0,40.0,,,2,0.2,30.0
2446,0,1,,0,2,tomato,0.16666666666666666,0,0,3,tomato,2.9333333333333256,2,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,44.999999999997556,,,0,1.0,12.0,24.0,41.250000000000284,,,2,0.2,30.0
2447,0,1,,0,2,tomato,0.16666666666666666,0,0,3,tomato,2.9333333333333256,2,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,44.4999999999973,,,0,1.0,12.0,24.0,42.50000000000057,,,2,0.2,30.0
2448,0,1,,0,2,tomato,0.16666666666666666,0,0,3,tomato,2.9333333333333256,2,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,43.999999999997044,,,0,1.0,12.0,24.0,43.75000000000085,,,2,0.2,30.0
2449,0,1,,0,2,tomato,0.16666666666666666,0,0,3,tomato,2.9333333333333256,2,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,43.49999999999679,,,0,1.0,12.0,24.0,45.00000000000114,,,2,0.2,30.0
2450,0,1,,0,2,tomato,0.16666666666666666,0,0,3,tomato,2.9333333333333256,2,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,42.99999999999653,,,0,1.0,12.0,24.0,46.25000000000142,,,2,0.2,30.0
2451,0,1,,0,2,tomato,0.16666666666666666,0,0,3,tomato,2.9333333333333256,2,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,42.49999999999628,,,0,1.0,12.0,24.0,47.500000000001705,,,2,0.2,30.0
2452,0,1,,0,2,tomato,0.16666666666666666,0,0,3,tomato,2.9333333333333256,2,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,41.99999999999602,,,0,1.0,12.0,24.0,48.75000000000199,,,2,0.2,30.0
2453,0,1,,0,2,tomato,0.16666666666666666,0,0,3,tomato,2.9333333333333256,2,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,41.499999999995765,,,0,1.0,12.0,24.0,50.000000000002274,,,2,0.2,30.0
2454,0,1,,0,2,tomato,0.16666666666666666,0,0,3,tomato,2.9333333333333256,2,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.99999999999551,,,0,1.0,12.0,24.0,51.25000000000256,,,2,0.2,30.0
2455,0,1,,0,2,tomato,0.16666666666666666,0,0,3,tomato,2.9333333333333256,2,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,40.499999999995254,,,0,1.0,12.0,24.0,52.50000000000284,,,2,0.2,30.0
2456,0,1,,0,2,tomato,0.16666666666666666,0,0,3,tomato,2.9333333333333256,2,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,55.85945974818776,40.057702995035356,,,0,1.0,12.0,24.0,53.750000000003126,,,2,0.2,30.0
2457,0,1,,0,2,tomato,0.16666666666666666,0,0,3,tomato,2.9333333333333256,2,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,55.50810911865716,39.701960482636,,,0,1.0,12.0,24.0,55.00000000000341,,,2,0.2,30.0
2458,0,1,,0,2,tomato,0.16666666666666666,0,0,3,tomato,2.9333333333333256,2,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,55.15675848912656,39.34621797023664,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2459,0,1,,0,2,tomato,0.16666666666666666,0,0,3,tomato,2.9333333333333256,2,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,54.80540785959596,38.99047545783728,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2460,0,1,,0,2,tomato,0.16666666666666666,0,0,3,tomato,2.941666666666659,2,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,54.45405723006536,38.63473294543792,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2461,0,1,,0,2,tomato,0.16666666666666666,0,0,3,tomato,2.949999999999992,2,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,54.10270660053476,38.27899043303856,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2462,0,1,,0,2,tomato,0.16666666666666666,0,0,3,tomato,2.9583333333333255,2,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,53.75135597100416,37.9232479206392,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2463,0,1,,0,2,tomato,0.16666666666666666,0,0,3,tomato,2.966666666666659,2,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,53.40000534147356,37.56750540823984,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2464,0,1,,0,2,tomato,0.16666666666666666,0,0,3,tomato,2.974999999999992,2,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,53.04865471194296,37.21176289584048,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2465,0,1,,0,2,tomato,0.16666666666666666,0,0,3,tomato,2.9833333333333254,2,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,52.69730408241236,36.85602038344112,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2466,0,1,,0,2,tomato,0.16666666666666666,0,0,3,tomato,2.9916666666666587,2,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,52.34595345288176,36.50027787104176,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2467,0,1,,0,2,tomato,0.16666666666666666,0,0,3,tomato,2.999999999999992,2,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,51.99460282335116,36.1445353586424,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2468,0,1,,0,2,tomato,0.16666666666666666,0,0,3,tomato_cut,3.0083333333333253,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,51.64325219382056,35.78879284624304,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2469,0,1,,0,2,tomato,0.16666666666666666,0,0,3,tomato_cut,3.0166666666666586,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,51.29190156428996,35.43305033384349,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2470,0,1,,0,2,tomato,0.16666666666666666,0,0,3,tomato_cut,3.024999999999992,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,50.94055093475936,35.07730782144376,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2471,0,1,,0,2,tomato,0.16666666666666666,0,0,3,tomato_cut,3.033333333333325,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,50.58920030522876,34.72156530904403,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2472,0,1,,0,2,tomato,0.16666666666666666,0,0,3,tomato_cut,3.0416666666666585,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,50.23784967569816,34.3658227966443,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2473,0,1,,0,2,tomato,0.16666666666666666,0,0,3,tomato_cut,3.049999999999992,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,49.88649904616756,34.01008028424457,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2474,0,1,,0,2,tomato,0.16666666666666666,0,0,3,tomato_cut,3.058333333333325,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,49.53514841663696,33.654337771844844,,,0,1.0,12.0,24.0,56.0,,,2,0.2,30.0
