tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,c82f189268653992_score,player_19c5fd5d_x,player_19c5fd5d_y,player_19c5fd5d_move_target,player_19c5fd5d_item,player_19c5fd5d_score,player_19c5fd5d_cut_speed,player_19c5fd5d_speed,player_d3358bc7_x,player_d3358bc7_y,player_d3358bc7_move_target,player_d3358bc7_item,player_d3358bc7_score,player_d3358bc7_cut_speed,player_d3358bc7_speed,87a2bc1a11ec9190_score,3b78bb4cf1e58ade_message,44d79bb7c4757767_score
4459,test,True,0,1,tomato_cut,3.833333333333328,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.3749999999999964,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,0,1.0,30.0,85.24999999999574,40.0,,,1,1.0,30.0,,,1.0
4460,test,True,0,1,tomato_cut,3.833333333333328,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.3749999999999964,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,0,1.0,30.0,83.99999999999545,40.0,,,1,1.0,30.0,,,1.0
4461,test,True,0,1,tomato_cut,3.833333333333328,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.3749999999999964,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,0,1.0,30.0,82.74999999999517,40.0,,,1,1.0,30.0,,,1.0
4462,test,True,0,1,tomato_cut,3.833333333333328,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.3749999999999964,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,0,1.0,30.0,81.49999999999488,40.0,,,1,1.0,30.0,,,1.0
4463,test,True,0,1,tomato_cut,3.833333333333328,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.3749999999999964,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,0,1.0,30.0,80.2499999999946,40.0,,,1,1.0,30.0,,,1.0
4464,test,True,0,1,tomato_cut,3.833333333333328,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.3749999999999964,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,0,1.0,30.0,78.99999999999432,40.0,,,1,1.0,30.0,,,1.0
4465,test,True,0,1,tomato_cut,3.833333333333328,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.3749999999999964,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,0,1.0,30.0,77.74999999999403,40.0,,,1,1.0,30.0,,,1.0
4466,test,True,0,1,tomato_cut,3.833333333333328,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.3749999999999964,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,0,1.0,30.0,76.49999999999375,40.0,,,1,1.0,30.0,,,1.0
4467,test,True,0,1,tomato_cut,3.833333333333328,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.3749999999999964,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,0,1.0,30.0,75.24999999999346,40.0,,,1,1.0,30.0,,,1.0
4468,test,True,0,1,tomato_cut,3.833333333333328,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.3749999999999964,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,0,1.0,30.0,73.99999999999318,40.0,,,1,1.0,30.0,,,1.0
4469,test,True,0,1,tomato_cut,3.833333333333328,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.3749999999999964,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,0,1.0,30.0,72.7499999999929,40.0,,,1,1.0,30.0,,,1.0
4470,test,True,0,1,tomato_cut,3.833333333333328,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.3749999999999964,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,0,1.0,30.0,72.0,40.0,,,1,1.0,30.0,,,1.0
4471,test,True,0,1,tomato_cut,3.833333333333328,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.3749999999999964,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,0,1.0,30.0,72.0,40.0,,,1,1.0,30.0,,,1.0
4472,test,True,0,1,tomato_cut,3.833333333333328,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.3749999999999964,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,0,1.0,30.0,72.0,40.0,,,1,1.0,30.0,,,1.0
4473,test,True,0,1,tomato_cut,3.833333333333328,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.3749999999999964,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,0,1.0,30.0,72.0,40.0,,,1,1.0,30.0,,,1.0
4474,test,True,0,1,tomato_cut,3.833333333333328,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.3749999999999964,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,0,1.0,30.0,72.0,40.0,,,1,1.0,30.0,,,1.0
4475,test,True,0,1,tomato_cut,3.833333333333328,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.3749999999999964,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,0,1.0,30.0,72.0,40.0,,,1,1.0,30.0,,,1.0
4476,test,True,0,1,tomato_cut,3.833333333333328,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.3749999999999964,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,0,1.0,30.0,72.0,40.0,,,1,1.0,30.0,,,1.0
4477,test,True,0,1,tomato_cut,3.833333333333328,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.3749999999999964,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,0,1.0,30.0,72.0,40.0,,,1,1.0,30.0,,,1.0
4478,test,True,0,1,tomato_cut,3.833333333333328,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.3749999999999964,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,0,1.0,30.0,72.0,40.0,,,1,1.0,30.0,,,1.0
4479,test,True,0,1,tomato_cut,3.833333333333328,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.3749999999999964,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,0,1.0,30.0,72.0,40.0,,,1,1.0,30.0,,,1.0
4480,test,True,0,1,tomato_cut,3.833333333333328,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.3749999999999964,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,0,1.0,30.0,72.0,40.0,,,1,1.0,30.0,,,1.0
4481,test,True,0,1,tomato_cut,3.833333333333328,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.3749999999999964,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,0,1.0,30.0,72.0,40.0,,,1,1.0,30.0,,,1.0
4482,test,True,0,1,tomato_cut,3.833333333333328,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.3749999999999964,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,0,1.0,30.0,72.0,40.0,,,1,1.0,30.0,,,1.0
4483,test,True,0,1,tomato_cut,3.833333333333328,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.3749999999999964,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,0,1.0,30.0,72.0,40.0,,,1,1.0,30.0,,,1.0
4484,test,True,0,1,tomato_cut,3.833333333333328,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.3749999999999964,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,0,1.0,30.0,72.0,40.0,,,1,1.0,30.0,,,1.0
4485,test,True,0,1,tomato_cut,3.833333333333328,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.3749999999999964,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,0,1.0,30.0,72.0,40.0,,,1,1.0,30.0,,,1.0
4486,test,True,0,1,tomato_cut,3.833333333333328,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.3749999999999964,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,41.250000000000284,,,0,1.0,30.0,72.0,40.0,,,1,1.0,30.0,,,1.0
4487,test,True,0,1,tomato_cut,3.833333333333328,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.3749999999999964,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,42.50000000000057,,,0,1.0,30.0,72.0,40.0,,,1,1.0,30.0,,,1.0
4488,test,True,0,1,tomato_cut,3.833333333333328,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.3749999999999964,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,43.75000000000085,,,0,1.0,30.0,72.0,40.0,,,1,1.0,30.0,,,1.0
4489,test,True,0,1,tomato_cut,3.833333333333328,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.3749999999999964,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,45.00000000000114,,,0,1.0,30.0,72.0,40.0,,,1,1.0,30.0,,,1.0
4490,test,True,0,1,tomato_cut,3.833333333333328,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.3749999999999964,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,46.25000000000142,,,0,1.0,30.0,72.0,40.0,,,1,1.0,30.0,,,1.0
4491,test,True,0,1,tomato_cut,3.833333333333328,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.3749999999999964,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,47.500000000001705,,,0,1.0,30.0,72.0,40.0,,,1,1.0,30.0,,,1.0
4492,test,True,0,1,tomato_cut,3.833333333333328,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.3749999999999964,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,48.75000000000199,,,0,1.0,30.0,72.0,40.0,,,1,1.0,30.0,,,1.0
4493,test,True,0,1,tomato_cut,3.833333333333328,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.3749999999999964,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,50.000000000002274,,,0,1.0,30.0,72.0,40.0,,,1,1.0,30.0,,,1.0
4494,test,True,0,1,tomato_cut,3.833333333333328,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.3749999999999964,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,51.25000000000256,,,0,1.0,30.0,72.0,40.0,,,1,1.0,30.0,,,1.0
4495,test,True,0,1,tomato_cut,3.833333333333328,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.3749999999999964,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,52.50000000000284,,,0,1.0,30.0,72.0,40.0,,,1,1.0,30.0,,,1.0
4496,test,True,0,1,tomato_cut,3.833333333333328,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.3749999999999964,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,53.750000000003126,,,0,1.0,30.0,72.0,40.0,,,1,1.0,30.0,,,1.0
4497,test,True,0,1,tomato_cut,3.833333333333328,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.3749999999999964,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,55.00000000000341,,,0,1.0,30.0,72.0,40.0,,,1,1.0,30.0,,,1.0
4498,test,True,0,1,tomato_cut,3.833333333333328,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.3749999999999964,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,0,1.0,30.0,72.0,40.0,,,1,1.0,30.0,,,1.0
4499,test,True,0,1,tomato_cut,3.833333333333328,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.3749999999999964,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,0,1.0,30.0,72.0,40.0,,,1,1.0,30.0,,,1.0
4500,test,True,0,1,tomato_cut,3.833333333333328,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.3749999999999964,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,0,1.0,30.0,72.0,40.0,,,1,1.0,30.0,,,1.0
4501,test,True,0,1,tomato_cut,3.833333333333328,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.3749999999999964,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,0,1.0,30.0,72.0,40.0,,,1,1.0,30.0,,,1.0
4502,test,True,0,1,tomato_cut,3.833333333333328,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.3749999999999964,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,0,1.0,30.0,72.0,40.0,,,1,1.0,30.0,,,1.0
4503,test,True,0,1,tomato_cut,3.833333333333328,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.3749999999999964,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,0,1.0,30.0,72.0,40.0,,,1,1.0,30.0,,,1.0
4504,test,True,0,1,tomato_cut,3.833333333333328,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.3749999999999964,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,0,1.0,30.0,72.0,40.0,,,1,1.0,30.0,,,1.0
4505,test,True,0,1,tomato_cut,3.833333333333328,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.3749999999999964,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,0,1.0,30.0,72.0,40.0,,,1,1.0,30.0,,,1.0
4506,test,True,0,1,tomato_cut,3.833333333333328,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.3749999999999964,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,0,1.0,30.0,72.0,40.0,,,1,1.0,30.0,,,1.0
4507,test,True,0,1,tomato_cut,3.833333333333328,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.3749999999999964,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,0,1.0,30.0,72.0,40.0,,,1,1.0,30.0,,,1.0
4508,test,True,0,1,tomato_cut,3.833333333333328,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.3749999999999964,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,0,1.0,30.0,72.0,40.0,,,1,1.0,30.0,,,1.0
4509,test,True,0,1,tomato_cut,3.833333333333328,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.3749999999999964,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,0,1.0,30.0,72.0,40.0,,,1,1.0,30.0,,,1.0
4510,test,True,0,1,tomato_cut,3.833333333333328,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.3749999999999964,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,0,1.0,30.0,72.0,40.0,,,1,1.0,30.0,,,1.0
4511,test,True,0,1,tomato_cut,3.833333333333328,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.3749999999999964,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,0,1.0,30.0,72.0,40.0,,,1,1.0,30.0,,,1.0
4512,test,True,0,1,tomato_cut,3.833333333333328,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.3749999999999964,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,0,1.0,30.0,72.0,40.0,,,1,1.0,30.0,,,1.0
4513,test,True,0,1,tomato_cut,3.833333333333328,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.3749999999999964,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,0,1.0,30.0,72.0,40.0,,,1,1.0,30.0,,,1.0
4514,test,True,0,1,tomato_cut,3.833333333333328,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.3749999999999964,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,0,1.0,30.0,72.0,40.0,,,1,1.0,30.0,,,1.0
4515,test,True,0,1,tomato_cut,3.833333333333328,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.3749999999999964,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,0,1.0,30.0,72.0,40.0,,,1,1.0,30.0,,,1.0
4516,test,True,0,1,tomato_cut,3.833333333333328,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.3749999999999964,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,0,1.0,30.0,72.0,40.0,,,1,1.0,30.0,,,1.0
4517,test,True,0,1,tomato_cut,3.833333333333328,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.3749999999999964,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,0,1.0,30.0,72.0,40.0,,,1,1.0,30.0,,,1.0
4518,test,True,0,1,tomato_cut,3.833333333333328,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.3749999999999964,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,0,1.0,30.0,72.0,40.0,,,1,1.0,30.0,,,1.0
4519,test,True,0,1,tomato_cut,3.833333333333328,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.3749999999999964,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,54.749999999999716,,plate,0,1.0,30.0,72.0,40.0,,,1,1.0,30.0,,,1.0
