tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,79f5e1dff47e8b1c_score,player_3b89b82a_x,player_3b89b82a_y,player_3b89b82a_move_target,player_3b89b82a_item,player_3b89b82a_score,player_3b89b82a_cut_speed,player_3b89b82a_speed,player_2febf0c7_x,player_2febf0c7_y,player_2febf0c7_move_target,player_2febf0c7_item,player_2febf0c7_score,player_2febf0c7_cut_speed,player_2febf0c7_speed,c5818d4a7e2abb0a_score,547e4f1829948d66_message,3a0bb9bd3cf223ae_score
3332,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
3333,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
3334,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
3335,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
3336,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,87.11611652351695,24.88388347648305,,tomato,0,1.0,30.0,,,0.0
3337,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,86.2322330470339,25.7677669529661,,tomato,0,1.0,30.0,,,0.0
3338,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,85.34834957055085,26.65165042944915,,tomato,0,1.0,30.0,,,0.0
3339,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,84.4644660940678,27.535533905932198,,tomato,0,1.0,30.0,,,0.0
3340,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,83.58058261758475,28.419417382415247,,tomato,0,1.0,30.0,,,0.0
3341,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,82.6966991411017,29.303300858898297,,tomato,0,1.0,30.0,,,0.0
3342,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,81.81281566461865,30.187184335381346,,tomato,0,1.0,30.0,,,0.0
3343,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,80.9289321881356,31.071067811864395,,tomato,0,1.0,30.0,,,0.0
3344,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,80.04504871165256,31.954951288347445,,tomato,0,1.0,30.0,,,0.0
3345,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,79.1611652351695,32.838834764830494,,tomato,0,1.0,30.0,,,0.0
3346,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,78.27728175868646,33.722718241313544,,tomato,0,1.0,30.0,,,0.0
3347,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,77.3933982822034,34.60660171779659,,tomato,0,1.0,30.0,,,0.0
3348,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,76.50951480572036,35.49048519427964,,tomato,0,1.0,30.0,,,0.0
3349,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,75.62563132923731,36.37436867076269,,tomato,0,1.0,30.0,,,0.0
3350,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,74.74174785275426,37.25825214724574,,tomato,0,1.0,30.0,,,0.0
3351,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,73.85786437627121,38.14213562372879,,tomato,0,1.0,30.0,,,0.0
3352,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,72.97398089978816,39.02601910021184,,tomato,0,1.0,30.0,,,0.0
3353,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,72.09009742330511,39.90990257669489,,tomato,0,1.0,30.0,,,0.0
3354,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,71.20621394682206,40.79378605317794,,tomato,0,1.0,30.0,,,0.0
3355,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,70.32233047033901,41.67766952966099,,tomato,0,1.0,30.0,,,0.0
3356,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,69.43844699385596,42.56155300614404,,tomato,0,1.0,30.0,,,0.0
3357,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,68.55456351737291,43.44543648262709,,tomato,0,1.0,30.0,,,0.0
3358,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,67.67068004088986,44.32931995911014,,tomato,0,1.0,30.0,,,0.0
3359,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,66.78679656440681,45.213203435593186,,tomato,0,1.0,30.0,,,0.0
3360,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,65.90291308792376,46.097086912076236,,tomato,0,1.0,30.0,,,0.0
3361,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,65.01902961144071,46.980970388559285,,tomato,0,1.0,30.0,,,0.0
3362,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,64.13514613495767,47.864853865042335,,tomato,0,1.0,30.0,,,0.0
3363,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,63.251262658474616,48.748737341525384,,tomato,0,1.0,30.0,,,0.0
3364,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,62.367379181991566,49.632620818008434,,tomato,0,1.0,30.0,,,0.0
3365,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,61.48349570550852,50.51650429449148,,tomato,0,1.0,30.0,,,0.0
3366,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,60.59961222902547,51.40038777097453,,tomato,0,1.0,30.0,,,0.0
3367,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,59.71572875254242,52.28427124745758,,tomato,0,1.0,30.0,,,0.0
3368,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,58.83184527605937,53.16815472394063,,tomato,0,1.0,30.0,,,0.0
3369,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,57.94796179957632,54.05203820042368,,tomato,0,1.0,30.0,,,0.0
3370,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,57.06407832309327,54.93592167690673,,tomato,0,1.0,30.0,,,0.0
3371,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,56.0,56.0,,tomato,0,1.0,30.0,,,0.0
3372,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3373,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3374,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3375,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3376,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3377,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3378,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3379,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3380,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3381,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3382,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3383,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3384,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3385,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3386,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3387,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3388,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3389,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3390,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3391,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3392,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3393,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3394,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3395,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3396,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3397,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3398,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3399,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3400,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3401,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3402,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
3403,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,56.0,56.0,,,0,1.0,30.0,,,0.0
