tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,fe7a490244ff7e17_score,player_24763d68_x,player_24763d68_y,player_24763d68_move_target,player_24763d68_item,player_24763d68_score,player_24763d68_cut_speed,player_24763d68_speed,player_74c605ec_x,player_74c605ec_y,player_74c605ec_move_target,player_74c605ec_item,player_74c605ec_score,player_74c605ec_cut_speed,player_74c605ec_speed,e9d894f944af1252_score,5feccff63b778a45_message,63cee6eccd3244c3_score
2792,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,24.0,32.749999999999716,,,0,1.0,30.0,,,
2793,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,24.0,34.0,,,0,1.0,30.0,,,
2794,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,24.0,35.250000000000284,,,0,1.0,30.0,,,
2795,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,24.0,36.50000000000057,,,0,1.0,30.0,,,
2796,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,24.0,37.75000000000085,,,0,1.0,30.0,,,
2797,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,24.0,39.00000000000114,,,0,1.0,30.0,,,
2798,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,24.0,40.25000000000142,,,0,1.0,30.0,,,
2799,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,24.0,41.500000000001705,,,0,1.0,30.0,,,
2800,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,24.0,42.75000000000199,,,0,1.0,30.0,,,
2801,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,24.0,44.000000000002274,,,0,1.0,30.0,,,
2802,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,24.0,45.25000000000256,,,0,1.0,30.0,,,
2803,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,38.749999999999716,,,1,1.0,30.0,24.0,46.50000000000284,,,0,1.0,30.0,,,
2804,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,37.49999999999943,,,1,1.0,30.0,24.0,47.750000000003126,,,0,1.0,30.0,,,
2805,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,36.24999999999915,,,1,1.0,30.0,24.0,49.00000000000341,,,0,1.0,30.0,,,
2806,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,34.99999999999886,,,1,1.0,30.0,24.0,50.250000000003695,,,0,1.0,30.0,,,
2807,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,33.74999999999858,,,1,1.0,30.0,24.0,51.50000000000398,,,0,1.0,30.0,,,
2808,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,32.499999999998295,,,1,1.0,30.0,24.0,52.75000000000426,,,0,1.0,30.0,,,
2809,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,31.249999999998227,,,1,1.0,30.0,24.0,54.00000000000455,,,0,1.0,30.0,,,
2810,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,29.9999999999983,,,1,1.0,30.0,24.0,55.25000000000483,,,0,1.0,30.0,,,
2811,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,28.74999999999837,,,1,1.0,30.0,24.0,56.500000000005116,,,0,1.0,30.0,,,
2812,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,27.49999999999844,,,1,1.0,30.0,24.0,57.7500000000054,,,0,1.0,30.0,,,
2813,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,26.24999999999851,,,1,1.0,30.0,24.0,59.000000000005684,,,0,1.0,30.0,,,
2814,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,24.999999999998582,,,1,1.0,30.0,24.0,60.25000000000597,,,0,1.0,30.0,,,
2815,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,24.0,,,1,1.0,30.0,24.0,61.50000000000625,,,0,1.0,30.0,,,
2816,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,24.0,,tomato,1,1.0,30.0,24.0,62.75000000000654,,,0,1.0,30.0,,,
2817,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,24.0,,tomato,1,1.0,30.0,24.0,64.00000000000682,,,0,1.0,30.0,,,
2818,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,24.0,,tomato,1,1.0,30.0,24.0,65.2500000000071,,,0,1.0,30.0,,,
2819,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,24.0,,tomato,1,1.0,30.0,24.0,66.50000000000739,,,0,1.0,30.0,,,
2820,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,24.0,,tomato,1,1.0,30.0,24.0,67.75000000000767,,,0,1.0,30.0,,,
2821,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,24.0,,tomato,1,1.0,30.0,24.0,69.00000000000796,,,0,1.0,30.0,,,
2822,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,24.0,,tomato,1,1.0,30.0,24.0,70.25000000000824,,,0,1.0,30.0,,,
2823,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,24.0,,tomato,1,1.0,30.0,24.0,71.50000000000853,,,0,1.0,30.0,,,
2824,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,24.0,,tomato,1,1.0,30.0,24.0,72.75000000000881,,,0,1.0,30.0,,,
2825,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,24.0,,tomato,1,1.0,30.0,24.0,74.0000000000091,,,0,1.0,30.0,,,
2826,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,24.0,,tomato,1,1.0,30.0,24.0,75.25000000000938,,,0,1.0,30.0,,,
2827,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,24.0,,tomato,1,1.0,30.0,24.0,76.50000000000966,,,0,1.0,30.0,,,
2828,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,24.0,,tomato,1,1.0,30.0,24.0,77.75000000000995,,,0,1.0,30.0,,,
2829,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,24.0,,tomato,1,1.0,30.0,24.0,79.00000000001023,,,0,1.0,30.0,,,
2830,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,24.0,,tomato,1,1.0,30.0,24.0,80.25000000001052,,,0,1.0,30.0,,,
2831,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,24.0,,tomato,1,1.0,30.0,24.0,81.5000000000108,,,0,1.0,30.0,,,
2832,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,24.0,,tomato,1,1.0,30.0,24.0,82.75000000001108,,,0,1.0,30.0,,,
2833,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,24.0,,tomato,1,1.0,30.0,24.0,84.00000000001137,,,0,1.0,30.0,,,
2834,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,24.0,,tomato,1,1.0,30.0,24.0,85.25000000001165,,,0,1.0,30.0,,,
2835,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,24.0,,tomato,1,1.0,30.0,24.0,86.50000000001194,,,0,1.0,30.0,,,
2836,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,24.0,,tomato,1,1.0,30.0,24.0,87.75000000001222,,,0,1.0,30.0,,,
2837,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,24.0,,tomato,1,1.0,30.0,24.0,89.0000000000125,,,0,1.0,30.0,,,
2838,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,24.0,,tomato,1,1.0,30.0,24.0,90.25000000001279,,,0,1.0,30.0,,,
2839,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,24.0,,tomato,1,1.0,30.0,24.0,91.50000000001307,,,0,1.0,30.0,,,
2840,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,24.0,,tomato,1,1.0,30.0,24.0,92.75000000001336,,,0,1.0,30.0,,,
2841,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,24.0,,tomato,1,1.0,30.0,24.0,94.00000000001364,,,0,1.0,30.0,,,
2842,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,24.0,,tomato,1,1.0,30.0,24.0,95.25000000001393,,,0,1.0,30.0,,,
2843,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,24.0,,tomato,1,1.0,30.0,24.0,96.50000000001421,,,0,1.0,30.0,,,
2844,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,89.25000000000028,24.0,,tomato,1,1.0,30.0,24.0,97.7500000000145,,,0,1.0,30.0,,,
2845,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,90.50000000000057,24.0,,tomato,1,1.0,30.0,24.0,99.00000000001478,,,0,1.0,30.0,,,
2846,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,91.75000000000085,24.0,,tomato,1,1.0,30.0,24.0,100.25000000001506,,,0,1.0,30.0,,,
2847,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,93.00000000000114,24.0,,tomato,1,1.0,30.0,24.0,101.50000000001535,,,0,1.0,30.0,,,
2848,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,94.25000000000142,24.0,,tomato,1,1.0,30.0,24.0,102.75000000001563,,,0,1.0,30.0,,,
2849,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,95.5000000000017,24.0,,tomato,1,1.0,30.0,24.0,104.00000000001592,,,0,1.0,30.0,,,
2850,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,96.75000000000199,24.0,,tomato,1,1.0,30.0,24.0,105.2500000000162,,,0,1.0,30.0,,,
2851,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,98.00000000000227,24.0,,tomato,1,1.0,30.0,24.0,106.50000000001648,,,0,1.0,30.0,,,
2852,train,True,0,1,tomato_cut,4.0,3,0,2,tomato_cut,3.7916666666666616,3,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,2,6,tomato,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,99.25000000000256,24.0,,tomato,1,1.0,30.0,24.0,107.75000000001677,,,0,1.0,30.0,,,
