tick,phase,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,f64a774e7451b963_score,player_6802fa12_x,player_6802fa12_y,player_6802fa12_move_target,player_6802fa12_item,player_6802fa12_score,player_6802fa12_cut_speed,player_6802fa12_speed,player_a40385ef_x,player_a40385ef_y,player_a40385ef_move_target,player_a40385ef_item,player_a40385ef_score,player_a40385ef_cut_speed,player_a40385ef_speed,555536673d956bcb_score,aba2c72017348bf6_message,b54f26a8f8e32ba2_score
3550,test,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.14234215044061,59.96060934758836,,tomato,0,1.0,30.0,132.2500000000034,24.0,,plate,0,1.0,30.0,,,0.0
3551,test,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.12756438811442,61.21052199163222,,tomato,0,1.0,30.0,131.00000000000455,24.0,,plate,0,1.0,30.0,,,0.0
3552,test,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.11278662578823,62.46043463567608,,tomato,0,1.0,30.0,129.75000000000568,24.0,,plate,0,1.0,30.0,,,0.0
3553,test,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.09800886346204,63.71034727971994,,tomato,0,1.0,30.0,128.50000000000682,24.0,,plate,0,1.0,30.0,,,0.0
3554,test,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.083231101135766,64.96025992376326,,tomato,0,1.0,30.0,127.2500000000071,24.0,,plate,0,1.0,30.0,,,0.0
3555,test,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.06845333880923,66.21017256780641,,tomato,0,1.0,30.0,126.00000000000682,24.0,,plate,0,1.0,30.0,,,0.0
3556,test,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.05367557648269,67.46008521184956,,tomato,0,1.0,30.0,124.75000000000654,24.0,,plate,0,1.0,30.0,,,0.0
3557,test,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.03889781415615,68.70999785589271,,tomato,0,1.0,30.0,123.50000000000625,24.0,,plate,0,1.0,30.0,,,0.0
3558,test,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.02412005182961,69.95991049993586,,tomato,0,1.0,30.0,122.25000000000597,24.0,,plate,0,1.0,30.0,,,0.0
3559,test,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00934228950308,71.20982314397901,,tomato,0,1.0,30.0,121.00000000000568,24.0,,plate,0,1.0,30.0,,,0.0
3560,test,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00215867287827,72.45978120684828,,tomato,0,1.0,30.0,119.7500000000054,24.0,,plate,0,1.0,30.0,,,0.0
3561,test,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0019850369012,73.70978119478781,,tomato,0,1.0,30.0,118.50000000000512,24.0,,plate,0,1.0,30.0,,,0.0
3562,test,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00181140092414,74.95978118272734,,tomato,0,1.0,30.0,117.25000000000483,24.0,,plate,0,1.0,30.0,,,0.0
3563,test,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00163776494708,76.20978117066687,,tomato,0,1.0,30.0,116.00000000000455,24.0,,plate,0,1.0,30.0,,,0.0
3564,test,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.001464128970014,77.4597811586064,,tomato,0,1.0,30.0,114.75000000000426,24.0,,plate,0,1.0,30.0,,,0.0
3565,test,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00129049299295,78.70978114654594,,tomato,0,1.0,30.0,113.50000000000398,24.0,,plate,0,1.0,30.0,,,0.0
3566,test,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00111685701589,79.95978113448547,,tomato,0,1.0,30.0,112.2500000000037,24.0,,plate,0,1.0,30.0,,,0.0
3567,test,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.000943221038824,81.209781122425,,tomato,0,1.0,30.0,111.00000000000341,24.0,,plate,0,1.0,30.0,,,0.0
3568,test,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00076958506189,82.45978111036453,,tomato,0,1.0,30.0,109.75000000000313,24.0,,plate,0,1.0,30.0,,,0.0
3569,test,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00059594908518,83.70978109830406,,tomato,0,1.0,30.0,108.50000000000284,24.0,,plate,0,1.0,30.0,,,0.0
3570,test,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00042231310847,84.9597810862436,,tomato,0,1.0,30.0,107.25000000000256,24.0,,plate,0,1.0,30.0,,,0.0
3571,test,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.000248677131765,86.20978107418313,,tomato,0,1.0,30.0,106.00000000000227,24.0,,plate,0,1.0,30.0,,,0.0
3572,test,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00007504115506,87.45978106212266,,tomato,0,1.0,30.0,104.75000000000199,24.0,,plate,0,1.0,30.0,,,0.0
3573,test,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,tomato,0,1.0,30.0,103.5000000000017,24.0,,plate,0,1.0,30.0,,,0.0
3574,test,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,,0,1.0,30.0,102.25000000000142,24.0,,plate,0,1.0,30.0,,,0.0
3575,test,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,,0,1.0,30.0,101.00000000000114,24.0,,plate,0,1.0,30.0,,,0.0
3576,test,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,,0,1.0,30.0,99.75000000000085,24.0,,plate,0,1.0,30.0,,,0.0
3577,test,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,,0,1.0,30.0,98.50000000000057,24.0,,plate,0,1.0,30.0,,,0.0
3578,test,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,,0,1.0,30.0,97.25000000000028,24.0,,plate,0,1.0,30.0,,,0.0
3579,test,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,,0,1.0,30.0,96.0,24.0,,plate,0,1.0,30.0,,,0.0
3580,test,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,,0,1.0,30.0,94.74999999999972,24.0,,plate,0,1.0,30.0,,,0.0
3581,test,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,,0,1.0,30.0,93.49999999999943,24.0,,plate,0,1.0,30.0,,,0.0
3582,test,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,,0,1.0,30.0,92.24999999999915,24.0,,plate,0,1.0,30.0,,,0.0
3583,test,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,,0,1.0,30.0,90.99999999999886,24.0,,plate,0,1.0,30.0,,,0.0
3584,test,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,,0,1.0,30.0,89.74999999999858,24.0,,plate,0,1.0,30.0,,,0.0
3585,test,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,,0,1.0,30.0,88.4999999999983,24.0,,plate,0,1.0,30.0,,,0.0
3586,test,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,,0,1.0,30.0,87.24999999999801,24.0,,plate,0,1.0,30.0,,,0.0
3587,test,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,,0,1.0,30.0,85.99999999999773,24.0,,plate,0,1.0,30.0,,,0.0
3588,test,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,,0,1.0,30.0,84.74999999999744,24.0,,plate,0,1.0,30.0,,,0.0
3589,test,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,,0,1.0,30.0,83.49999999999716,24.0,,plate,0,1.0,30.0,,,0.0
3590,test,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,,0,1.0,30.0,82.24999999999687,24.0,,plate,0,1.0,30.0,,,0.0
3591,test,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,,0,1.0,30.0,80.99999999999659,24.0,,plate,0,1.0,30.0,,,0.0
3592,test,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,,0,1.0,30.0,79.7499999999963,24.0,,plate,0,1.0,30.0,,,0.0
3593,test,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,,0,1.0,30.0,78.49999999999602,24.0,,plate,0,1.0,30.0,,,0.0
3594,test,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,,0,1.0,30.0,77.24999999999574,24.0,,plate,0,1.0,30.0,,,0.0
3595,test,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,,0,1.0,30.0,75.99999999999545,24.0,,plate,0,1.0,30.0,,,0.0
3596,test,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,,0,1.0,30.0,74.74999999999517,24.0,,plate,0,1.0,30.0,,,0.0
3597,test,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,,0,1.0,30.0,73.49999999999488,24.0,,plate,0,1.0,30.0,,,0.0
3598,test,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,,0,1.0,30.0,72.2499999999946,24.0,,plate,0,1.0,30.0,,,0.0
3599,test,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,,0,1.0,30.0,71.34621797023578,24.84324151087344,,plate,0,1.0,30.0,,,0.0
3600,test,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,,0,1.0,30.0,70.45686168923703,25.72161808469994,,plate,0,1.0,30.0,,,0.0
3601,test,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,,0,1.0,30.0,69.56750540823828,26.59999465852644,,plate,0,1.0,30.0,,,0.0
3602,test,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,,0,1.0,30.0,68.67814912723952,27.47837123235294,,plate,0,1.0,30.0,,,0.0
3603,test,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,,0,1.0,30.0,67.78879284624077,28.356747806179442,,plate,0,1.0,30.0,,,0.0
3604,test,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,,0,1.0,30.0,66.89943656524201,29.235124380005942,,plate,0,1.0,30.0,,,0.0
3605,test,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,,0,1.0,30.0,66.01008028424326,30.113500953832443,,plate,0,1.0,30.0,,,0.0
3606,test,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,,0,1.0,30.0,65.1207240032445,30.991877527658943,,plate,0,1.0,30.0,,,0.0
3607,test,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,,0,1.0,30.0,64.23136772224575,31.870254101485443,,plate,0,1.0,30.0,,,0.0
3608,test,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,,0,1.0,30.0,63.34201144124647,32.748630675311944,,plate,0,1.0,30.0,,,0.0
3609,test,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,,0,1.0,30.0,62.452655160247005,33.627007249138444,,plate,0,1.0,30.0,,,0.0
3610,test,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,,0,1.0,30.0,61.56329887924754,34.505383822964944,,plate,0,1.0,30.0,,,0.0
3611,test,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,,0,1.0,30.0,60.673942598248075,35.383760396791445,,plate,0,1.0,30.0,,,0.0
3612,test,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,,0,1.0,30.0,59.78458631724861,36.262136970617945,,plate,0,1.0,30.0,,,0.0
3613,test,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,,0,1.0,30.0,58.895230036249146,37.140513544444445,,plate,0,1.0,30.0,,,0.0
3614,test,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,,0,1.0,30.0,58.00587375524984,38.018890118270946,,plate,0,1.0,30.0,,,0.0
3615,test,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,,0,1.0,30.0,57.11651747425088,38.897266692097446,,plate,0,1.0,30.0,,,0.0
3616,test,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,,0,1.0,30.0,56.22716119325191,39.77564326592395,,plate,0,1.0,30.0,,,0.0
3617,test,0,1,,0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,,0,1.0,30.0,56.0,40.0,,plate,0,1.0,30.0,,,0.0
