tick,phase,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,5c6af976d5df4f21_score,player_9bf1fe26_x,player_9bf1fe26_y,player_9bf1fe26_move_target,player_9bf1fe26_item,player_9bf1fe26_score,player_9bf1fe26_cut_speed,player_9bf1fe26_speed,player_715af18a_x,player_715af18a_y,player_715af18a_move_target,player_715af18a_item,player_715af18a_score,player_715af18a_cut_speed,player_715af18a_speed,802de297769fc4fc_score,6e02d9e57cb4abaa_message,ad67b11d2b6b7b1d_score
5696,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,71.55705250305924,40.632483413080365,,plate,3,1.0,30.0,24.0,39.00000000000114,,plate,3,1.0,30.0,,,6.0
5697,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,70.66776842922091,41.51093309064717,,plate,3,1.0,30.0,24.0,40.25000000000142,,plate,3,1.0,30.0,,,6.0
5698,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,69.77848435538259,42.38938276821398,,plate,3,1.0,30.0,24.0,41.500000000001705,,plate,3,1.0,30.0,,,6.0
5699,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,68.88920028154426,43.26783244578078,,plate,3,1.0,30.0,24.0,42.75000000000199,,plate,3,1.0,30.0,,,6.0
5700,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,67.99991620770594,44.14628212334759,,plate,3,1.0,30.0,24.0,44.000000000002274,,plate,3,1.0,30.0,,,6.0
5701,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,67.11063213386761,45.024731800914395,,plate,3,1.0,30.0,24.0,45.25000000000256,,plate,3,1.0,30.0,,,6.0
5702,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,66.22134806002929,45.9031814784812,,plate,3,1.0,30.0,24.0,46.50000000000284,,plate,3,1.0,30.0,,,6.0
5703,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,65.33206398619096,46.78163115604774,,plate,3,1.0,30.0,24.0,47.750000000003126,,plate,3,1.0,30.0,,,6.0
5704,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,64.44277991235263,47.66008083361383,,plate,3,1.0,30.0,24.0,49.00000000000341,,plate,3,1.0,30.0,,,6.0
5705,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,63.553495838513946,48.53853051117993,,plate,3,1.0,30.0,24.0,50.250000000003695,,plate,3,1.0,30.0,,,6.0
5706,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,62.66421176467491,49.41698018874657,,plate,3,1.0,30.0,24.0,51.50000000000398,,plate,3,1.0,30.0,,,6.0
5707,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,61.774927690835874,50.29542986631321,,plate,3,1.0,30.0,24.0,52.75000000000426,,plate,3,1.0,30.0,,,6.0
5708,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,60.88564361699684,51.17387954387986,,plate,3,1.0,30.0,24.0,54.00000000000455,,plate,3,1.0,30.0,,,6.0
5709,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,59.9963595431578,52.05232922144651,,plate,3,1.0,30.0,24.0,55.25000000000483,,plate,3,1.0,30.0,,,6.0
5710,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,59.107075469318765,52.93077889901316,,plate,3,1.0,30.0,24.0,56.0,,plate,3,1.0,30.0,,,6.0
5711,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,58.21779139547973,53.809228576579805,,plate,3,1.0,30.0,24.0,56.0,,,3,1.0,30.0,,,6.0
5712,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,57.32850732164069,54.687678254146455,,plate,3,1.0,30.0,24.0,56.0,,,3,1.0,30.0,,,6.0
5713,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.43922324780166,55.5661279317131,,plate,3,1.0,30.0,24.0,56.0,,,3,1.0,30.0,,,6.0
5714,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,3,1.0,30.0,24.0,56.0,,,3,1.0,30.0,,,6.0
5715,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,3,1.0,30.0,24.0,56.0,,,3,1.0,30.0,,,6.0
5716,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,3,1.0,30.0,24.0,56.0,,,3,1.0,30.0,,,6.0
5717,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,3,1.0,30.0,24.0,56.0,,,3,1.0,30.0,,,6.0
5718,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,3,1.0,30.0,24.0,56.0,,,3,1.0,30.0,,,6.0
5719,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,3,1.0,30.0,24.0,56.0,,,3,1.0,30.0,,,6.0
5720,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,3,1.0,30.0,24.0,56.0,,,3,1.0,30.0,,,6.0
5721,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,3,1.0,30.0,24.0,56.0,,,3,1.0,30.0,,,6.0
5722,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,3,1.0,30.0,24.0,56.0,,,3,1.0,30.0,,,6.0
5723,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,3,1.0,30.0,24.0,56.0,,,3,1.0,30.0,,,6.0
5724,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,3,1.0,30.0,24.0,56.0,,,3,1.0,30.0,,,6.0
5725,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,3,1.0,30.0,24.0,56.0,,,3,1.0,30.0,,,6.0
5726,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,3,1.0,30.0,24.0,56.0,,,3,1.0,30.0,,,6.0
5727,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,3,1.0,30.0,24.0,56.0,,,3,1.0,30.0,,,6.0
5728,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,3,1.0,30.0,24.0,56.0,,,3,1.0,30.0,,,6.0
5729,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,3,1.0,30.0,24.0,56.0,,,3,1.0,30.0,,,6.0
5730,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,3,1.0,30.0,24.0,56.0,,,3,1.0,30.0,,,6.0
5731,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,3,1.0,30.0,24.0,56.0,,,3,1.0,30.0,,,6.0
5732,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,3,1.0,30.0,24.0,56.0,,,3,1.0,30.0,,,6.0
5733,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,3,1.0,30.0,24.0,56.0,,,3,1.0,30.0,,,6.0
5734,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,3,1.0,30.0,24.0,56.0,,,3,1.0,30.0,,,6.0
5735,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,3,1.0,30.0,24.0,56.0,,,3,1.0,30.0,,,6.0
5736,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,3,1.0,30.0,24.0,56.0,,,3,1.0,30.0,,,6.0
5737,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,3,1.0,30.0,24.0,56.0,,,3,1.0,30.0,,,6.0
5738,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,3,1.0,30.0,24.0,56.0,,,3,1.0,30.0,,,6.0
5739,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,3,1.0,30.0,24.0,56.0,,,3,1.0,30.0,,,6.0
5740,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,3,1.0,30.0,24.0,56.0,,,3,1.0,30.0,,,6.0
5741,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,57.250000000000284,,plate,3,1.0,30.0,24.0,56.0,,,3,1.0,30.0,,,6.0
5742,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,58.50000000000057,,plate,3,1.0,30.0,24.0,56.0,,,3,1.0,30.0,,,6.0
5743,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,59.75000000000085,,plate,3,1.0,30.0,24.0,56.0,,,3,1.0,30.0,,,6.0
5744,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,61.00000000000114,,plate,3,1.0,30.0,24.0,56.0,,,3,1.0,30.0,,,6.0
5745,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,62.25000000000142,,plate,3,1.0,30.0,24.0,56.0,,,3,1.0,30.0,,,6.0
5746,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,63.500000000001705,,plate,3,1.0,30.0,24.0,56.0,,,3,1.0,30.0,,,6.0
5747,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,64.75000000000199,,plate,3,1.0,30.0,24.0,56.0,,,3,1.0,30.0,,,6.0
5748,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,66.00000000000227,,plate,3,1.0,30.0,24.0,56.0,,,3,1.0,30.0,,,6.0
5749,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,67.25000000000256,,plate,3,1.0,30.0,24.0,56.0,,,3,1.0,30.0,,,6.0
5750,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,68.50000000000284,,plate,3,1.0,30.0,24.0,54.749999999999716,,,3,1.0,30.0,,,6.0
5751,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,69.75000000000313,,plate,3,1.0,30.0,24.0,53.49999999999943,,,3,1.0,30.0,,,6.0
5752,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,71.00000000000341,,plate,3,1.0,30.0,24.0,52.24999999999915,,,3,1.0,30.0,,,6.0
5753,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,plate,3,1.0,30.0,24.0,50.99999999999886,,,3,1.0,30.0,,,6.0
5754,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,,3,1.0,30.0,24.0,49.74999999999858,,,3,1.0,30.0,,,6.0
5755,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,,3,1.0,30.0,24.0,48.499999999998295,,,3,1.0,30.0,,,6.0
5756,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,,3,1.0,30.0,24.0,47.24999999999801,,,3,1.0,30.0,,,6.0
5757,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,,3,1.0,30.0,24.0,45.999999999997726,,,3,1.0,30.0,,,6.0
5758,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,,3,1.0,30.0,24.0,44.74999999999744,,,3,1.0,30.0,,,6.0
5759,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,,3,1.0,30.0,24.0,43.49999999999716,,,3,1.0,30.0,,,6.0
5760,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,,3,1.0,30.0,24.0,42.249999999996874,,,3,1.0,30.0,,,6.0
5761,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,,3,1.0,30.0,24.0,40.99999999999659,,,3,1.0,30.0,,,6.0
