tick,phase,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,947d7d0737477ea3_score,player_0a559482_x,player_0a559482_y,player_0a559482_move_target,player_0a559482_item,player_0a559482_score,player_0a559482_cut_speed,player_0a559482_speed,player_9b58ae71_x,player_9b58ae71_y,player_9b58ae71_move_target,player_9b58ae71_item,player_9b58ae71_score,player_9b58ae71_cut_speed,player_9b58ae71_speed,e8f40e788d6acbef_score,c47944516502ca09_message,986bc17019c2c7ed_score
4915,test,0,1,tomato,1.083333333333333,1,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,116.25000000001734,,tomato_cut,0,1.0,30.0,,,0.0
4916,test,0,1,tomato,1.083333333333333,1,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,117.50000000001762,,tomato_cut,0,1.0,30.0,,,0.0
4917,test,0,1,tomato,1.083333333333333,1,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,118.7500000000179,,tomato_cut,0,1.0,30.0,,,0.0
4918,test,0,1,tomato,1.083333333333333,1,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,120.0,,tomato_cut,0,1.0,30.0,,,0.0
4919,test,0,1,tomato,1.083333333333333,1,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,0.0
4920,test,0,1,tomato,1.083333333333333,1,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,0.0
4921,test,0,1,tomato,1.083333333333333,1,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,0.0
4922,test,0,1,tomato,1.083333333333333,1,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,0.0
4923,test,0,1,tomato,1.083333333333333,1,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,0.0
4924,test,0,1,tomato,1.083333333333333,1,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,0.0
4925,test,0,1,tomato,1.083333333333333,1,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,0.0
4926,test,0,1,tomato,1.083333333333333,1,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,0.0
4927,test,0,1,tomato,1.083333333333333,1,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,0.0
4928,test,0,1,tomato,1.083333333333333,1,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,0.0
4929,test,0,1,tomato,1.083333333333333,1,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,0.0
4930,test,0,1,tomato,1.083333333333333,1,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,0.0
4931,test,0,1,tomato,1.083333333333333,1,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,0.0
4932,test,0,1,tomato,1.083333333333333,1,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,0.0
4933,test,0,1,tomato,1.083333333333333,1,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,0.0
4934,test,0,1,tomato,1.083333333333333,1,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,0.0
4935,test,0,1,tomato,1.083333333333333,1,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,0.0
4936,test,0,1,tomato,1.083333333333333,1,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,0.0
4937,test,0,1,tomato,1.083333333333333,1,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,0.0
4938,test,0,1,tomato,1.083333333333333,1,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,0.0
4939,test,0,1,tomato,1.083333333333333,1,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,0.0
4940,test,0,1,tomato,1.083333333333333,1,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,0.0
4941,test,0,1,tomato,1.083333333333333,1,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,0.0
4942,test,0,1,tomato,1.083333333333333,1,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,0.0
4943,test,0,1,tomato,1.083333333333333,1,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,0.0
4944,test,0,1,tomato,1.083333333333333,1,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,0.0
4945,test,0,1,tomato,1.083333333333333,1,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,0.0
4946,test,0,1,tomato,1.083333333333333,1,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,0.0
4947,test,0,1,tomato,1.083333333333333,1,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,0.0
4948,test,0,1,tomato,1.083333333333333,1,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,0.0
4949,test,0,1,tomato,1.083333333333333,1,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,0.0
4950,test,0,1,tomato,1.083333333333333,1,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,0.0
4951,test,0,1,tomato,1.083333333333333,1,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,0.0
4952,test,0,1,tomato,1.083333333333333,1,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,0.0
4953,test,0,1,tomato,1.083333333333333,1,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,0.0
4954,test,0,1,tomato,1.083333333333333,1,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,0.0
4955,test,0,1,tomato,1.083333333333333,1,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,0.0
4956,test,0,1,tomato,1.083333333333333,1,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,0.0
4957,test,0,1,tomato,1.083333333333333,1,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,0.0
4958,test,0,1,tomato,1.083333333333333,1,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,0.0
4959,test,0,1,tomato,1.083333333333333,1,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,0.0
4960,test,0,1,tomato,1.083333333333333,1,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,0.0
4961,test,0,1,tomato,1.083333333333333,1,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,0.0
4962,test,0,1,tomato,1.083333333333333,1,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,0.0
4963,test,0,1,tomato,1.083333333333333,1,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,0.0
4964,test,0,1,tomato,1.083333333333333,1,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,118.74999999999972,,,0,1.0,30.0,,,0.0
4965,test,0,1,tomato,1.083333333333333,1,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,117.49999999999943,,,0,1.0,30.0,,,0.0
4966,test,0,1,tomato,1.083333333333333,1,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,116.24999999999915,,,0,1.0,30.0,,,0.0
4967,test,0,1,tomato,1.083333333333333,1,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,114.99999999999886,,,0,1.0,30.0,,,0.0
4968,test,0,1,tomato,1.083333333333333,1,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,113.74999999999858,,,0,1.0,30.0,,,0.0
4969,test,0,1,tomato,1.083333333333333,1,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,112.4999999999983,,,0,1.0,30.0,,,0.0
4970,test,0,1,tomato,1.083333333333333,1,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,111.24999999999801,,,0,1.0,30.0,,,0.0
4971,test,0,1,tomato,1.083333333333333,1,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,109.99999999999773,,,0,1.0,30.0,,,0.0
4972,test,0,1,tomato,1.083333333333333,1,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,108.74999999999744,,,0,1.0,30.0,,,0.0
4973,test,0,1,tomato,1.083333333333333,1,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,107.49999999999716,,,0,1.0,30.0,,,0.0
4974,test,0,1,tomato,1.083333333333333,1,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,106.24999999999687,,,0,1.0,30.0,,,0.0
4975,test,0,1,tomato,1.083333333333333,1,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,104.99999999999659,,,0,1.0,30.0,,,0.0
4976,test,0,1,tomato,1.083333333333333,1,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,103.7499999999963,,,0,1.0,30.0,,,0.0
4977,test,0,1,tomato,1.083333333333333,1,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,102.49999999999602,,,0,1.0,30.0,,,0.0
4978,test,0,1,tomato,1.083333333333333,1,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,101.24999999999574,,,0,1.0,30.0,,,0.0
4979,test,0,1,tomato,1.083333333333333,1,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,99.99999999999545,,,0,1.0,30.0,,,0.0
4980,test,0,1,tomato,1.083333333333333,1,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,plate,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,98.74999999999517,,,0,1.0,30.0,,,0.0
