tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,dd57d9e990b0702f_score,player_84b39e31_x,player_84b39e31_y,player_84b39e31_move_target,player_84b39e31_item,player_84b39e31_score,player_84b39e31_cut_speed,player_84b39e31_speed,player_1cc0d12f_x,player_1cc0d12f_y,player_1cc0d12f_move_target,player_1cc0d12f_item,player_1cc0d12f_score,player_1cc0d12f_cut_speed,player_1cc0d12f_speed
1220,0,1,,0,2,,0.0,0,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,0,1.0,30.0,103.11611652351695,24.88388347648305,,plate,1,1.0,30.0
1221,0,1,,0,2,,0.0,0,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,0,1.0,30.0,102.2322330470339,25.7677669529661,,plate,1,1.0,30.0
1222,0,1,,0,2,,0.0,0,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,0,1.0,30.0,101.34834957055085,26.65165042944915,,plate,1,1.0,30.0
1223,0,1,,0,2,,0.0,0,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,0,1.0,30.0,100.4644660940678,27.535533905932198,,plate,1,1.0,30.0
1224,0,1,,0,2,,0.0,0,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,0,1.0,30.0,99.58058261758475,28.419417382415247,,plate,1,1.0,30.0
1225,0,1,,0,2,,0.0,0,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,0,1.0,30.0,98.6966991411017,29.303300858898297,,plate,1,1.0,30.0
1226,0,1,,0,2,,0.0,0,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,0,1.0,30.0,97.81281566461865,30.187184335381346,,plate,1,1.0,30.0
1227,0,1,,0,2,,0.0,0,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,0,1.0,30.0,96.9289321881356,31.071067811864395,,plate,1,1.0,30.0
1228,0,1,,0,2,,0.0,0,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,0,1.0,30.0,96.04504871165256,31.954951288347445,,plate,1,1.0,30.0
1229,0,1,,0,2,,0.0,0,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,0,1.0,30.0,95.1611652351695,32.838834764830494,,plate,1,1.0,30.0
1230,0,1,,0,2,,0.0,0,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,0,1.0,30.0,94.27728175868646,33.722718241313544,,plate,1,1.0,30.0
1231,0,1,,0,2,,0.0,0,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,0,1.0,30.0,93.3933982822034,34.60660171779659,,plate,1,1.0,30.0
1232,0,1,,0,2,,0.0,0,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,0,1.0,30.0,92.50951480572036,35.49048519427964,,plate,1,1.0,30.0
1233,0,1,,0,2,,0.0,0,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,0,1.0,30.0,91.62563132923731,36.37436867076269,,plate,1,1.0,30.0
1234,0,1,,0,2,,0.0,0,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,0,1.0,30.0,90.74174785275426,37.25825214724574,,plate,1,1.0,30.0
1235,0,1,,0,2,,0.0,0,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,0,1.0,30.0,89.85786437627121,38.14213562372879,,plate,1,1.0,30.0
1236,0,1,,0,2,,0.0,0,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,0,1.0,30.0,88.97398089978816,39.02601910021184,,plate,1,1.0,30.0
1237,0,1,,0,2,,0.0,0,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,0,1.0,30.0,88.19434681531624,39.95382555869017,,plate,1,1.0,30.0
1238,0,1,,0,2,,0.0,0,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,0,1.0,30.0,88.17920827225925,41.203733885133886,,plate,1,1.0,30.0
1239,0,1,,0,2,,0.0,0,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,0,1.0,30.0,88.16406972920225,42.4536422115776,,plate,1,1.0,30.0
1240,0,1,,0,2,,0.0,0,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,0,1.0,30.0,88.14893118614526,43.70355053802132,,plate,1,1.0,30.0
1241,0,1,,0,2,,0.0,0,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,0,1.0,30.0,88.13379264308827,44.953458864465034,,plate,1,1.0,30.0
1242,0,1,,0,2,,0.0,0,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,0,1.0,30.0,88.11865410003128,46.20336719090875,,plate,1,1.0,30.0
1243,0,1,,0,2,,0.0,0,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,0,1.0,30.0,88.10351555697429,47.453275517352466,,plate,1,1.0,30.0
1244,0,1,,0,2,,0.0,0,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,0,1.0,30.0,88.0883770139173,48.70318384379618,,plate,1,1.0,30.0
1245,0,1,,0,2,,0.0,0,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,0,1.0,30.0,88.0732384708603,49.9530921702399,,plate,1,1.0,30.0
1246,0,1,,0,2,,0.0,0,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,0,1.0,30.0,88.05809992780331,51.203000496683615,,plate,1,1.0,30.0
1247,0,1,,0,2,,0.0,0,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,0,1.0,30.0,88.04296138474632,52.45290882312733,,plate,1,1.0,30.0
1248,0,1,,0,2,,0.0,0,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,0,1.0,30.0,88.02782284168917,53.70281714957105,,plate,1,1.0,30.0
1249,0,1,,0,2,,0.0,0,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0,24.0,,tomato,0,1.0,30.0,88.01268429863147,54.95272547601476,,plate,1,1.0,30.0
1250,0,1,,0,2,,0.0,0,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,71.11611652351695,24.88388347648305,,tomato,0,1.0,30.0,87.72126494341975,56.08721304982993,,plate,1,1.0,30.0
1251,0,1,,0,2,,0.0,0,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,70.2322330470339,25.7677669529661,,tomato,0,1.0,30.0,86.84274886238072,56.97643152430942,,plate,1,1.0,30.0
1252,0,1,,0,2,,0.0,0,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,69.34834957055085,26.65165042944915,,tomato,0,1.0,30.0,85.96423278134168,57.86564999878891,,plate,1,1.0,30.0
1253,0,1,,0,2,,0.0,0,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,68.4644660940678,27.535533905932198,,tomato,0,1.0,30.0,85.08571670030264,58.7548684732684,,plate,1,1.0,30.0
1254,0,1,,0,2,,0.0,0,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,67.58058261758475,28.419417382415247,,tomato,0,1.0,30.0,84.2072006192636,59.644086947747894,,plate,1,1.0,30.0
1255,0,1,,0,2,,0.0,0,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,66.6966991411017,29.303300858898297,,tomato,0,1.0,30.0,83.32868453822456,60.533305422227386,,plate,1,1.0,30.0
1256,0,1,,0,2,,0.0,0,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,65.81281566461865,30.187184335381346,,tomato,0,1.0,30.0,82.45016845718553,61.42252389670688,,plate,1,1.0,30.0
1257,0,1,,0,2,,0.0,0,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,64.9289321881356,31.071067811864395,,tomato,0,1.0,30.0,81.57165237614649,62.31174237118637,,plate,1,1.0,30.0
1258,0,1,,0,2,,0.0,0,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,64.04504871165256,31.954951288347445,,tomato,0,1.0,30.0,80.69313629510745,63.20096084566586,,plate,1,1.0,30.0
1259,0,1,,0,2,,0.0,0,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,63.161165235169506,32.838834764830494,,tomato,0,1.0,30.0,79.81462021406841,64.09017932014535,,plate,1,1.0,30.0
1260,0,1,,0,2,,0.0,0,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,62.277281758686456,33.722718241313544,,tomato,0,1.0,30.0,78.93610413302937,64.97939779462484,,plate,1,1.0,30.0
1261,0,1,,0,2,,0.0,0,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,61.39339828220341,34.60660171779659,,tomato,0,1.0,30.0,78.05758805199034,65.86861626910434,,plate,1,1.0,30.0
1262,0,1,,0,2,,0.0,0,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,60.50951480572036,35.49048519427964,,tomato,0,1.0,30.0,77.1790719709513,66.75783474358383,,plate,1,1.0,30.0
1263,0,1,,0,2,,0.0,0,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,59.62563132923731,36.37436867076269,,tomato,0,1.0,30.0,76.30055588991226,67.64705321806332,,plate,1,1.0,30.0
1264,0,1,,0,2,,0.0,0,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,58.74174785275426,37.25825214724574,,tomato,0,1.0,30.0,75.42203980887322,68.53627169254281,,plate,1,1.0,30.0
1265,0,1,,0,2,,0.0,0,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,57.85786437627121,38.14213562372879,,tomato,0,1.0,30.0,74.54352372783418,69.4254901670223,,plate,1,1.0,30.0
1266,0,1,,0,2,,0.0,0,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.97398089978816,39.02601910021184,,tomato,0,1.0,30.0,73.66500764679418,70.3147086415018,,plate,1,1.0,30.0
1267,0,1,,0,2,,0.0,0,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.19434681531624,39.95382555869017,,tomato,0,1.0,30.0,72.78649156575383,71.20392711598129,,plate,1,1.0,30.0
1268,0,1,,0,2,,0.0,0,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.179208272259245,41.203733885133886,,tomato,0,1.0,30.0,71.90627804155518,72.09145851305374,,plate,1,1.0,30.0
1269,0,1,,0,2,,0.0,0,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.164069729202254,42.4536422115776,,tomato,0,1.0,30.0,71.02245745064515,72.97540487063623,,plate,1,1.0,30.0
1270,0,1,,0,2,,0.0,0,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.14893118614526,43.70355053802132,,tomato,0,1.0,30.0,70.13863685973512,73.85935122821871,,plate,1,1.0,30.0
1271,0,1,,0,2,,0.0,0,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.13379264308827,44.953458864465034,,tomato,0,1.0,30.0,69.25481626882508,74.7432975858012,,plate,1,1.0,30.0
1272,0,1,,0,2,,0.0,0,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.11865410003128,46.20336719090875,,tomato,0,1.0,30.0,68.37099567791455,75.62724394338369,,plate,1,1.0,30.0
1273,0,1,,0,2,,0.0,0,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.10351555697429,47.453275517352466,,tomato,0,1.0,30.0,67.48717508700315,76.51119030096618,,plate,1,1.0,30.0
1274,0,1,,0,2,,0.0,0,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.088377013917295,48.70318384379618,,tomato,0,1.0,30.0,66.60335449609175,77.39513665854867,,plate,1,1.0,30.0
1275,0,1,,0,2,,0.0,0,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0732384708603,49.9530921702399,,tomato,0,1.0,30.0,65.71953390518036,78.27908301613115,,plate,1,1.0,30.0
1276,0,1,,0,2,,0.0,0,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.058099927803205,51.203000496683615,,tomato,0,1.0,30.0,64.83571331426894,79.16302937371364,,plate,1,1.0,30.0
1277,0,1,,0,2,,0.0,0,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.042961384745865,52.45290882312733,,tomato,0,1.0,30.0,63.95189272335759,80.04697573129613,,plate,1,1.0,30.0
1278,0,1,,0,2,,0.0,0,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.027822841688526,53.70281714957105,,tomato,0,1.0,30.0,63.068072132446844,80.93092208887862,,plate,1,1.0,30.0
1279,0,1,,0,2,,0.0,0,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.01268429863118,54.95272547601476,,tomato,0,1.0,30.0,62.1842515415361,81.81486844646045,,plate,1,1.0,30.0
1280,0,1,,0,2,,0.0,0,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.00233106509781,56.20266313364169,,tomato,0,1.0,30.0,61.300430950625355,82.69881480404219,,plate,1,1.0,30.0
1281,0,1,,0,2,,0.0,0,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.00214661430291,57.45266312003295,,tomato,0,1.0,30.0,60.41661035971461,83.5827611616239,,plate,1,1.0,30.0
1282,0,1,,0,2,,0.0,0,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.001962163508004,58.70266310642421,,tomato,0,1.0,30.0,59.532789768803866,84.46670751920564,,plate,1,1.0,30.0
1283,0,1,,0,2,,0.0,0,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0017777127131,59.95266309281547,,tomato,0,1.0,30.0,58.64896917789312,85.35065387678736,,plate,1,1.0,30.0
1284,0,1,,0,2,,0.0,0,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.001593261918195,61.20266307920673,,tomato,0,1.0,30.0,57.76514858698238,86.23460023436908,,plate,1,1.0,30.0
1285,0,1,,0,2,,0.0,0,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.00140881112329,62.45266306559799,,tomato,0,1.0,30.0,56.88132799607163,87.11854659195082,,plate,1,1.0,30.0
1286,0,1,,0,2,,0.0,0,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.001224360328386,63.70266305198925,,tomato,0,1.0,30.0,55.99749373434608,88.00247927970177,,plate,1,1.0,30.0
1287,0,1,,0,2,,0.0,0,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.00103990953348,64.95266303837997,,tomato,0,1.0,30.0,55.11361100336802,88.8863635016891,,plate,1,1.0,30.0
1288,0,1,,0,2,,0.0,0,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.00085545873858,66.20266302477052,,tomato,0,1.0,30.0,54.22972827238996,89.77024772367643,,plate,1,1.0,30.0
1289,0,1,,0,2,,0.0,0,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.00067100794384,67.45266301116106,,tomato,0,1.0,30.0,53.345845541411904,90.65413194566376,,plate,1,1.0,30.0
1290,0,1,,0,2,,0.0,0,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.000486557149294,68.70266299755161,,tomato,0,1.0,30.0,52.461962810433846,91.5380161676511,,plate,1,1.0,30.0
1291,0,1,,0,2,,0.0,0,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.000302106354745,69.95266298394216,,tomato,0,1.0,30.0,51.57808007945579,92.42190038963842,,plate,1,1.0,30.0
1292,0,1,,0,2,,0.0,0,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.000117655560196,71.20266297033271,,tomato,0,1.0,30.0,50.69419734847773,93.30578461162575,,plate,1,1.0,30.0
1293,0,1,,0,2,,0.0,0,0,3,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.00002795062478,72.45266296379884,,tomato,0,1.0,30.0,49.81031461749967,94.18966883361308,,plate,1,1.0,30.0
