tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,a5566e6fb8ad63aa_score,player_dc663fe2_x,player_dc663fe2_y,player_dc663fe2_move_target,player_dc663fe2_item,player_dc663fe2_score,player_dc663fe2_cut_speed,player_dc663fe2_speed,player_3962110a_x,player_3962110a_y,player_3962110a_move_target,player_3962110a_item,player_3962110a_score,player_3962110a_cut_speed,player_3962110a_speed
2267,0,1,,0,2,,0.0,0,0,3,tomato,1.1499999999999984,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,70.84924240491523,41.15075759508477,,plate,0,1.0,12.0,30.744997907009463,94.58633967434629,,,0,0.2,30.0
2268,0,1,,0,2,,0.0,0,0,3,tomato,1.1499999999999984,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.20279579550845,40.79720420449155,,plate,0,1.0,12.0,29.850658535407803,93.71303727059235,,,0,0.2,30.0
2269,0,1,,0,2,,0.0,0,0,3,tomato,1.1499999999999984,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.55634918610167,40.44365081389833,,plate,0,1.0,12.0,28.956319163806143,92.83973486683841,,,0,0.2,30.0
2270,0,1,,0,2,,0.0,0,0,3,tomato,1.1499999999999984,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.95528924982273,40.19778838398448,,plate,0,1.0,12.0,28.061979792204546,91.96643246308447,,,0,0.2,30.0
2271,0,1,,0,2,,0.0,0,0,3,tomato,1.1499999999999984,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.45525126340897,40.191625189131166,,plate,0,1.0,12.0,27.16764042060324,91.09313005933053,,,0,0.2,30.0
2272,0,1,,0,2,,0.0,0,0,3,tomato,1.1499999999999984,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.95521327699521,40.18546199427785,,plate,0,1.0,12.0,26.273301049001937,90.21982765557617,,,0,0.2,30.0
2273,0,1,,0,2,,0.0,0,0,3,tomato,1.1499999999999984,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,73.45517529058145,40.17929879942454,,plate,0,1.0,12.0,25.378961677400632,89.34652525182159,,,0,0.2,30.0
2274,0,1,,0,2,,0.0,0,0,3,tomato,1.1499999999999984,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,73.95513730416769,40.17313560457122,,plate,0,1.0,12.0,24.484622305799327,88.47322284806702,,,0,0.2,30.0
2275,0,1,,0,2,,0.0,0,0,3,tomato,1.1499999999999984,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,74.45509931775393,40.16697240971791,,plate,0,1.0,12.0,24.188018835610286,87.34382988687406,,,0,0.2,30.0
2276,0,1,,0,2,,0.0,0,0,3,tomato,1.1499999999999984,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,74.95506133134018,40.16080921486459,,plate,0,1.0,12.0,24.17270284843878,86.09392372218059,,,0,0.2,30.0
2277,0,1,,0,2,,0.0,0,0,3,tomato,1.1499999999999984,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,75.45502334492642,40.15464602001128,,plate,0,1.0,12.0,24.157386861267277,84.84401755748712,,,0,0.2,30.0
2278,0,1,,0,2,,0.0,0,0,3,tomato,1.1499999999999984,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,75.95498535851266,40.14848282515796,,plate,0,1.0,12.0,24.142070874095772,83.59411139279365,,,0,0.2,30.0
2279,0,1,,0,2,,0.0,0,0,3,tomato,1.1499999999999984,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,76.4549473720989,40.14231963030465,,plate,0,1.0,12.0,24.126754886924267,82.34420522810018,,,0,0.2,30.0
2280,0,1,,0,2,,0.0,0,0,3,tomato,1.1499999999999984,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,76.95490938568514,40.13615643545133,,plate,0,1.0,12.0,24.111438899752763,81.09429906340671,,,0,0.2,30.0
2281,0,1,,0,2,,0.0,0,0,3,tomato,1.1499999999999984,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,77.45487139927138,40.12999324059802,,plate,0,1.0,12.0,24.09612291258126,79.84439289871324,,,0,0.2,30.0
2282,0,1,,0,2,,0.0,0,0,3,tomato,1.1499999999999984,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,77.95483341285762,40.123830045744704,,plate,0,1.0,12.0,24.080806925409924,78.59448673401977,,,0,0.2,30.0
2283,0,1,,0,2,,0.0,0,0,3,tomato,1.1499999999999984,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,78.45479542644387,40.11766685089139,,plate,0,1.0,12.0,24.06549093823859,77.3445805693263,,,0,0.2,30.0
2284,0,1,,0,2,,0.0,0,0,3,tomato,1.1499999999999984,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,78.95475744003011,40.111503656038074,,plate,0,1.0,12.0,24.050174951067255,76.09467440463283,,,0,0.2,30.0
2285,0,1,,0,2,,0.0,0,0,3,tomato,1.1499999999999984,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,79.45471945361635,40.10534046118476,,plate,0,1.0,12.0,24.034858963895918,74.84476823993936,,,0,0.2,30.0
2286,0,1,,0,2,,0.0,0,0,3,tomato,1.1499999999999984,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,79.95468146720259,40.099177266331445,,plate,0,1.0,12.0,24.019542976724583,73.59486207524589,,,0,0.2,30.0
2287,0,1,,0,2,,0.0,0,0,3,tomato,1.1499999999999984,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,80.45464348078883,40.09301407147813,,plate,0,1.0,12.0,24.004226989553246,72.34495591055241,,,0,0.2,30.0
2288,0,1,,0,2,,0.0,0,0,3,tomato,1.1499999999999984,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,80.95460549437507,40.086850876624815,,plate,0,1.0,12.0,24.002226799805207,71.09496718275801,,,0,0.2,30.0
2289,0,1,,0,2,,0.0,0,0,3,tomato,1.1499999999999984,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,81.45456750796131,40.08068768177129,,plate,0,1.0,12.0,24.00204240061489,69.84496719635894,,,0,0.2,30.0
2290,0,1,,0,2,,0.0,0,0,3,tomato,1.1499999999999984,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,81.95452952154756,40.07452448691762,,plate,0,1.0,12.0,24.001858001424573,68.59496720995986,,,0,0.2,30.0
2291,0,1,,0,2,,0.0,0,0,3,tomato,1.1499999999999984,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,82.4544915351338,40.06836129206395,,plate,0,1.0,12.0,24.001673602234256,67.34496722356079,,,0,0.2,30.0
2292,0,1,,0,2,,0.0,0,0,3,tomato,1.1499999999999984,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,82.95445354872004,40.06219809721028,,plate,0,1.0,12.0,24.00148920304394,66.09496723716171,,,0,0.2,30.0
2293,0,1,,0,2,,0.0,0,0,3,tomato,1.1499999999999984,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,83.45441556230628,40.05603490235661,,plate,0,1.0,12.0,24.00130480385362,64.84496725076264,,,0,0.2,30.0
2294,0,1,,0,2,,0.0,0,0,3,tomato,1.1499999999999984,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,83.95437757589252,40.04987170750294,,plate,0,1.0,12.0,24.001120404663304,63.59496726436356,,,0,0.2,30.0
2295,0,1,,0,2,,0.0,0,0,3,tomato,1.1499999999999984,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,84.45433958947876,40.04370851264927,,plate,0,1.0,12.0,24.000936005472987,62.344967277964486,,,0,0.2,30.0
2296,0,1,,0,2,,0.0,0,0,3,tomato,1.1499999999999984,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,84.954301603065,40.0375453177956,,plate,0,1.0,12.0,24.00075160628267,61.09496729156541,,,0,0.2,30.0
2297,0,1,,0,2,,0.0,0,0,3,tomato,1.1499999999999984,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,85.45426361665125,40.03138212294193,,plate,0,1.0,12.0,24.000567207092352,59.844967305166335,,,0,0.2,30.0
2298,0,1,,0,2,,0.0,0,0,3,tomato,1.1499999999999984,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,85.95422563023749,40.02521892808826,,plate,0,1.0,12.0,24.000382807902035,58.59496731876726,,,0,0.2,30.0
2299,0,1,,0,2,,0.0,0,0,3,tomato,1.1499999999999984,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,86.45418764382373,40.01905573323459,,plate,0,1.0,12.0,24.000198408711718,57.344967332368185,,,0,0.2,30.0
2300,0,1,,0,2,,0.0,0,0,3,tomato,1.1499999999999984,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,86.95414965740997,40.01289253838092,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2301,0,1,,0,2,,0.0,0,0,3,tomato,1.1499999999999984,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.45411167099621,40.00672934352725,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2302,0,1,,0,2,,0.0,0,0,3,tomato,1.1583333333333317,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.91078658764536,39.89698841044266,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2303,0,1,,0,2,,0.0,0,0,3,tomato,1.166666666666665,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.26645827810796,39.5455660881526,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2304,0,1,,0,2,,0.0,0,0,3,tomato,1.1749999999999983,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.6221299685696,39.194143765862535,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2305,0,1,,0,2,,0.0,0,0,3,tomato,1.1833333333333316,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.97780165903114,38.84272144357247,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2306,0,1,,0,2,,0.0,0,0,3,tomato,1.1916666666666649,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,89.33347334949268,38.49129912128241,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2307,0,1,,0,2,,0.0,0,0,3,tomato,1.1999999999999982,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,89.68914503995423,38.13987679899235,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2308,0,1,,0,2,,0.0,0,0,3,tomato,1.2083333333333315,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,90.04481673041577,37.788454476702285,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2309,0,1,,0,2,,0.0,0,0,3,tomato,1.2166666666666648,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,90.40048842087731,37.43703215441222,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2310,0,1,,0,2,,0.0,0,0,3,tomato,1.224999999999998,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,90.75616011133886,37.08560983212216,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2311,0,1,,0,2,,0.0,0,0,3,tomato,1.2333333333333314,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,91.11183180180039,36.7341875098321,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2312,0,1,,0,2,,0.0,0,0,3,tomato,1.2416666666666647,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,91.46750349226194,36.382765187542034,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2313,0,1,,0,2,,0.0,0,0,3,tomato,1.249999999999998,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,91.82317518272347,36.03134286525197,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2314,0,1,,0,2,,0.0,0,0,3,tomato,1.2583333333333313,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,92.17884687318502,35.67992054296191,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2315,0,1,,0,2,,0.0,0,0,3,tomato,1.2666666666666646,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,92.53451856364656,35.32849822067185,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2316,0,1,,0,2,,0.0,0,0,3,tomato,1.274999999999998,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,92.8901902541081,34.977075898381784,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2317,0,1,,0,2,,0.0,0,0,3,tomato,1.2833333333333312,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,93.24586194456964,34.62565357609172,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2318,0,1,,0,2,,0.0,0,0,3,tomato,1.2916666666666645,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,93.60153363503119,34.27423125380166,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2319,0,1,,0,2,,0.0,0,0,3,tomato,1.2999999999999978,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,93.95720532549274,33.9228089315116,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2320,0,1,,0,2,,0.0,0,0,3,tomato,1.3083333333333311,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,94.31287701595427,33.571386609221534,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2321,0,1,,0,2,,0.0,0,0,3,tomato,1.3166666666666644,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,94.66854870641582,33.21996428693147,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2322,0,1,,0,2,,0.0,0,0,3,tomato,1.3249999999999977,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,95.02422039687735,32.86854196464141,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2323,0,1,,0,2,,0.0,0,0,3,tomato,1.333333333333331,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,95.3798920873389,32.517119642351346,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2324,0,1,,0,2,,0.0,0,0,3,tomato,1.3416666666666643,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,95.73556377780044,32.165697320061284,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2325,0,1,,0,2,,0.0,0,0,3,tomato,1.3499999999999976,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,96.09123546826217,31.814274997771033,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2326,0,1,,0,2,,0.0,0,0,3,tomato,1.358333333333331,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,96.44690715872407,31.462852675480615,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2327,0,1,,0,2,,0.0,0,0,3,tomato,1.3666666666666643,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,96.80257884918598,31.111430353190197,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2328,0,1,,0,2,,0.0,0,0,3,tomato,1.3749999999999976,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,97.15825053964788,30.76000803089978,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2329,0,1,,0,2,,0.0,0,0,3,tomato,1.3833333333333309,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,97.51392223010978,30.408585708609362,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2330,0,1,,0,2,,0.0,0,0,3,tomato,1.3916666666666642,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,97.86959392057167,30.057163386318944,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2331,0,1,,0,2,,0.0,0,0,3,tomato,1.3999999999999975,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,98.22526561103358,29.705741064028526,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2332,0,1,,0,2,,0.0,0,0,3,tomato,1.4083333333333308,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,98.58093730149548,29.35431874173811,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2333,0,1,,0,2,,0.0,0,0,3,tomato,1.416666666666664,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,98.93660899195739,29.00289641944769,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2334,0,1,,0,2,,0.0,0,0,3,tomato,1.4249999999999974,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,99.29228068241929,28.651474097157273,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2335,0,1,,0,2,,0.0,0,0,3,tomato,1.4333333333333307,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,99.64795237288119,28.300051774866855,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2336,0,1,,0,2,,0.0,0,0,3,tomato,1.441666666666664,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,100.0036240633431,27.948629452576437,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2337,0,1,,0,2,,0.0,0,0,3,tomato,1.4499999999999973,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,100.35929575380499,27.59720713028602,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2338,0,1,,0,2,,0.0,0,0,3,tomato,1.4583333333333306,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,100.71496744426689,27.2457848079956,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2339,0,1,,0,2,,0.0,0,0,3,tomato,1.466666666666664,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,101.0706391347288,26.894362485705184,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2340,0,1,,0,2,,0.0,0,0,3,tomato,1.4749999999999972,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,101.4263108251907,26.542940163414766,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2341,0,1,,0,2,,0.0,0,0,3,tomato,1.4833333333333305,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,101.7819825156526,26.191517841124348,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2342,0,1,,0,2,,0.0,0,0,3,tomato,1.4916666666666638,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,102.1376542061145,25.84009551883393,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2343,0,1,,0,2,,0.0,0,0,3,tomato,1.4999999999999971,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,102.49332589657641,25.488673196543512,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2344,0,1,,0,2,,0.0,0,0,3,tomato,1.5083333333333304,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,102.8489975870383,25.137250874253095,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2345,0,1,,0,2,,0.0,0,0,3,tomato,1.5166666666666637,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,103.2046692775002,24.785828551962677,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2346,0,1,,0,2,,0.0,0,0,3,tomato,1.524999999999997,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,103.5603409679621,24.43440622967226,,plate,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
