tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,f3eceb87f86e08fd_score,player_1783a60d_x,player_1783a60d_y,player_1783a60d_move_target,player_1783a60d_item,player_1783a60d_score,player_1783a60d_cut_speed,player_1783a60d_speed,player_85d26b77_x,player_85d26b77_y,player_85d26b77_move_target,player_85d26b77_item,player_85d26b77_score,player_85d26b77_cut_speed,player_85d26b77_speed
2370,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,31.873744188028848,31.969699014174118,,plate,2,1.0,30.0,40.0,42.75000000000199,,,2,1.0,30.0
2371,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,30.995230008718007,31.08047866085905,,plate,2,1.0,30.0,40.0,44.000000000002274,,,2,1.0,30.0
2372,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,30.116715829407166,30.191258307543983,,plate,2,1.0,30.0,40.0,45.25000000000256,,,2,1.0,30.0
2373,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,29.238201650096325,29.302037954228915,,plate,2,1.0,30.0,40.0,46.50000000000284,,,2,1.0,30.0
2374,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,28.359687470785484,28.412817600913847,,plate,2,1.0,30.0,40.0,47.750000000003126,,,2,1.0,30.0
2375,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,27.481173291474644,27.52359724759878,,plate,2,1.0,30.0,40.0,49.00000000000341,,,2,1.0,30.0
2376,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,26.602659112163803,26.63437689428371,,plate,2,1.0,30.0,40.0,50.250000000003695,,,2,1.0,30.0
2377,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,25.724144932852962,25.745156540968644,,plate,2,1.0,30.0,40.0,51.50000000000398,,,2,1.0,30.0
2378,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.84563075354212,24.855936187653576,,plate,2,1.0,30.0,40.0,52.75000000000426,,,2,1.0,30.0
2379,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,24.0,,plate,2,1.0,30.0,40.0,54.00000000000455,,,2,1.0,30.0
2380,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,24.0,,,2,1.0,30.0,40.0,55.25000000000483,,,2,1.0,30.0
2381,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,24.0,,,2,1.0,30.0,40.0,56.500000000005116,,,2,1.0,30.0
2382,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,24.0,,,2,1.0,30.0,40.0,57.7500000000054,,,2,1.0,30.0
2383,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,24.0,,,2,1.0,30.0,40.0,59.000000000005684,,,2,1.0,30.0
2384,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,24.0,,,2,1.0,30.0,40.0,60.25000000000597,,,2,1.0,30.0
2385,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,24.0,,,2,1.0,30.0,40.0,61.50000000000625,,,2,1.0,30.0
2386,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,24.0,,,2,1.0,30.0,40.0,62.75000000000654,,,2,1.0,30.0
2387,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,24.0,,,2,1.0,30.0,40.0,64.00000000000682,,,2,1.0,30.0
2388,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,24.0,,,2,1.0,30.0,40.0,65.2500000000071,,,2,1.0,30.0
2389,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,24.0,,,2,1.0,30.0,40.0,66.50000000000739,,,2,1.0,30.0
2390,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,24.0,,,2,1.0,30.0,40.0,67.75000000000767,,,2,1.0,30.0
2391,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,24.0,,,2,1.0,30.0,40.0,69.00000000000796,,,2,1.0,30.0
2392,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,24.0,,,2,1.0,30.0,40.0,70.25000000000824,,,2,1.0,30.0
2393,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,24.0,,,2,1.0,30.0,40.0,71.50000000000853,,,2,1.0,30.0
2394,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,24.0,,,2,1.0,30.0,40.0,72.75000000000881,,,2,1.0,30.0
2395,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.88388347648305,24.88388347648305,,,2,1.0,30.0,40.0,74.0000000000091,,,2,1.0,30.0
2396,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,25.7677669529661,25.7677669529661,,,2,1.0,30.0,40.0,75.25000000000938,,,2,1.0,30.0
2397,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,26.65165042944915,26.65165042944915,,,2,1.0,30.0,40.0,76.50000000000966,,,2,1.0,30.0
2398,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,27.535533905932198,27.535533905932198,,,2,1.0,30.0,40.0,77.75000000000995,,,2,1.0,30.0
2399,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,28.419417382415247,28.419417382415247,,,2,1.0,30.0,40.0,79.00000000001023,,,2,1.0,30.0
2400,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,29.303300858898297,29.303300858898297,,,2,1.0,30.0,40.0,80.25000000001052,,,2,1.0,30.0
2401,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,30.187184335381346,30.187184335381346,,,2,1.0,30.0,40.0,81.5000000000108,,,2,1.0,30.0
2402,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,31.071067811864395,31.071067811864395,,,2,1.0,30.0,40.0,82.75000000001108,,,2,1.0,30.0
2403,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,31.954951288347445,31.954951288347445,,,2,1.0,30.0,40.0,84.00000000001137,,,2,1.0,30.0
2404,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,32.838834764830494,32.838834764830494,,,2,1.0,30.0,40.0,85.25000000001165,,,2,1.0,30.0
2405,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,33.722718241313544,33.722718241313544,,,2,1.0,30.0,40.0,86.50000000001194,,,2,1.0,30.0
2406,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,34.60660171779659,34.60660171779659,,,2,1.0,30.0,40.0,87.75000000001222,,,2,1.0,30.0
2407,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,35.49048519427964,35.49048519427964,,,2,1.0,30.0,40.84324151087344,88.65378202977104,,,2,1.0,30.0
2408,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,36.37436867076269,36.37436867076269,,,2,1.0,30.0,41.72161808469994,89.54313831076979,,,2,1.0,30.0
2409,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,37.25825214724574,37.25825214724574,,,2,1.0,30.0,42.59999465852644,90.43249459176855,,,2,1.0,30.0
2410,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,38.14213562372879,38.14213562372879,,,2,1.0,30.0,43.47837123235294,91.3218508727673,,,2,1.0,30.0
2411,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,39.02601910021184,39.02601910021184,,,2,1.0,30.0,44.35674780617944,92.21120715376605,,,2,1.0,30.0
2412,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,39.80565318468376,39.95382555869017,,,2,1.0,30.0,45.23512438000594,93.10056343476481,,,2,1.0,30.0
2413,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,39.820791727740755,41.203733885133886,,,2,1.0,30.0,46.11350095383244,93.98991971576356,,,2,1.0,30.0
2414,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,39.835930270797746,42.4536422115776,,,2,1.0,30.0,46.99187752765894,94.87927599676232,,,2,1.0,30.0
2415,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,39.85106881385474,43.70355053802132,,,2,1.0,30.0,47.87025410148544,95.76863227776107,,,2,1.0,30.0
2416,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,39.86620735691173,44.953458864465034,,,2,1.0,30.0,48.748630675311944,96.65798855875983,,,2,1.0,30.0
2417,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,39.88134589996872,46.20336719090875,,,2,1.0,30.0,49.62700724913861,97.54734483975858,,,2,1.0,30.0
2418,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,39.89648444302571,47.453275517352466,,,2,1.0,30.0,50.50538382296532,98.43670112075733,,,2,1.0,30.0
2419,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,39.911622986082705,48.70318384379618,,,2,1.0,30.0,51.38376039679203,99.32605740175609,,,2,1.0,30.0
2420,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,39.9267615291397,49.9530921702399,,,2,1.0,30.0,52.26213697061874,100.21541368275484,,,2,1.0,30.0
2421,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,39.941900072196795,51.203000496683615,,,2,1.0,30.0,53.140513544445454,101.1047699637536,,,2,1.0,30.0
2422,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,39.957038615254135,52.45290882312733,,,2,1.0,30.0,54.01889011827217,101.99412624475235,,,2,1.0,30.0
2423,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,39.972177158311474,53.70281714957105,,,2,1.0,30.0,54.897266692098874,102.8834825257511,,,2,1.0,30.0
2424,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,39.98731570136882,54.95272547601476,,,2,1.0,30.0,55.77564326592559,103.77283880674986,,,2,1.0,30.0
2425,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,39.99766893490219,56.20266313364169,,,2,1.0,30.0,56.66934412561625,102.97004275038603,,,2,1.0,30.0
2426,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,39.99785338569709,57.45266312003295,,,2,1.0,30.0,57.56368349721791,102.09674034663209,,,2,1.0,30.0
2427,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,39.998037836491996,58.70266310642421,,,2,1.0,30.0,58.45802286881957,101.22343794287815,,,2,1.0,30.0
2428,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,39.9982222872869,59.95266309281547,,,2,1.0,30.0,59.35236224042123,100.35013553912421,,,2,1.0,30.0
2429,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,39.998406738081805,61.20266307920673,,,2,1.0,30.0,60.24670161202289,99.47683313537027,,,2,1.0,30.0
2430,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,39.99859118887671,62.45266306559799,,,2,1.0,30.0,61.14104098362455,98.60353073161633,,,2,1.0,30.0
2431,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,39.998775639671614,63.70266305198925,,,2,1.0,30.0,62.03538035522621,97.73022832786239,,,2,1.0,30.0
2432,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,39.99896009046652,64.95266303837997,,,2,1.0,30.0,62.92971972682787,96.85692592410845,,,2,1.0,30.0
2433,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,39.99914454126142,66.20266302477052,,,2,1.0,30.0,63.82405909842953,95.98362352035451,,,2,1.0,30.0
2434,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,39.99932899205616,67.45266301116106,,,2,1.0,30.0,64.71839847003062,95.11032111660057,,,2,1.0,30.0
2435,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,39.999513442850706,68.70266299755161,,,2,1.0,30.0,65.61273784163157,94.23701871284663,,,2,1.0,30.0
2436,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,39.999697893645255,69.95266298394216,,,2,1.0,30.0,66.50707721323252,93.3637163090927,,,2,1.0,30.0
2437,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,39.999882344439804,71.20266297033271,,,2,1.0,30.0,67.40141658483347,92.49041390533876,,,2,1.0,30.0
2438,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,39.99997204937522,72.45266296379884,,,2,1.0,30.0,68.29575595643442,91.61711150158482,,,2,1.0,30.0
