tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,16e6308e6634ac21_score,player_a0a0d685_x,player_a0a0d685_y,player_a0a0d685_move_target,player_a0a0d685_item,player_a0a0d685_score,player_a0a0d685_cut_speed,player_a0a0d685_speed,player_6964e58f_x,player_6964e58f_y,player_6964e58f_move_target,player_6964e58f_item,player_6964e58f_score,player_6964e58f_cut_speed,player_6964e58f_speed,1a1c19f0da9e459a_score,d9250aac8048fcf1_message,7119c405534163aa_score
4525,test,False,0,1,,0.0,0,0,2,tomato,0.3833333333333337,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4526,test,False,0,1,,0.0,0,0,2,tomato,0.3833333333333337,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4527,test,False,0,1,,0.0,0,0,2,tomato,0.3833333333333337,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4528,test,False,0,1,,0.0,0,0,2,tomato,0.3833333333333337,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4529,test,False,0,1,,0.0,0,0,2,tomato,0.3833333333333337,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4530,test,False,0,1,,0.0,0,0,2,tomato,0.39166666666666705,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4531,test,False,0,1,,0.0,0,0,2,tomato,0.4000000000000004,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4532,test,False,0,1,,0.0,0,0,2,tomato,0.40833333333333377,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4533,test,False,0,1,,0.0,0,0,2,tomato,0.41666666666666713,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4534,test,False,0,1,,0.0,0,0,2,tomato,0.4250000000000005,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4535,test,False,0,1,,0.0,0,0,2,tomato,0.43333333333333385,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4536,test,False,0,1,,0.0,0,0,2,tomato,0.4416666666666672,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4537,test,False,0,1,,0.0,0,0,2,tomato,0.45000000000000057,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4538,test,False,0,1,,0.0,0,0,2,tomato,0.4583333333333339,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4539,test,False,0,1,,0.0,0,0,2,tomato,0.4666666666666673,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4540,test,False,0,1,,0.0,0,0,2,tomato,0.47500000000000064,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4541,test,False,0,1,,0.0,0,0,2,tomato,0.483333333333334,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4542,test,False,0,1,,0.0,0,0,2,tomato,0.49166666666666736,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4543,test,False,0,1,,0.0,0,0,2,tomato,0.5000000000000007,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4544,test,False,0,1,,0.0,0,0,2,tomato,0.508333333333334,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4545,test,False,0,1,,0.0,0,0,2,tomato,0.5166666666666673,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4546,test,False,0,1,,0.0,0,0,2,tomato,0.5250000000000006,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4547,test,False,0,1,,0.0,0,0,2,tomato,0.5333333333333339,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4548,test,False,0,1,,0.0,0,0,2,tomato,0.5416666666666672,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4549,test,False,0,1,,0.0,0,0,2,tomato,0.5500000000000005,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4550,test,False,0,1,,0.0,0,0,2,tomato,0.5583333333333338,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4551,test,False,0,1,,0.0,0,0,2,tomato,0.5666666666666671,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4552,test,False,0,1,,0.0,0,0,2,tomato,0.5750000000000004,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4553,test,False,0,1,,0.0,0,0,2,tomato,0.5833333333333337,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4554,test,False,0,1,,0.0,0,0,2,tomato,0.591666666666667,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4555,test,False,0,1,,0.0,0,0,2,tomato,0.6000000000000003,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4556,test,False,0,1,,0.0,0,0,2,tomato,0.6083333333333336,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4557,test,False,0,1,,0.0,0,0,2,tomato,0.6166666666666669,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4558,test,False,0,1,,0.0,0,0,2,tomato,0.6250000000000002,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4559,test,False,0,1,,0.0,0,0,2,tomato,0.6333333333333335,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4560,test,False,0,1,,0.0,0,0,2,tomato,0.6416666666666668,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4561,test,False,0,1,,0.0,0,0,2,tomato,0.6500000000000001,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4562,test,False,0,1,,0.0,0,0,2,tomato,0.6583333333333334,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4563,test,False,0,1,,0.0,0,0,2,tomato,0.6666666666666667,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4564,test,False,0,1,,0.0,0,0,2,tomato,0.675,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4565,test,False,0,1,,0.0,0,0,2,tomato,0.6833333333333333,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4566,test,False,0,1,,0.0,0,0,2,tomato,0.6833333333333333,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4567,test,False,0,1,,0.0,0,0,2,tomato,0.6833333333333333,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0,,,0.0
4568,test,False,0,1,,0.0,0,0,2,tomato,0.6833333333333333,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,38.749999999999716,,,0,0.2,30.0,,,0.0
4569,test,False,0,1,,0.0,0,0,2,tomato,0.6833333333333333,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,37.49999999999943,,,0,0.2,30.0,,,0.0
4570,test,False,0,1,,0.0,0,0,2,tomato,0.6833333333333333,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,36.24999999999915,,,0,0.2,30.0,,,0.0
4571,test,False,0,1,,0.0,0,0,2,tomato,0.6833333333333333,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,34.99999999999886,,,0,0.2,30.0,,,0.0
4572,test,False,0,1,,0.0,0,0,2,tomato,0.6833333333333333,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,33.74999999999858,,,0,0.2,30.0,,,0.0
4573,test,False,0,1,,0.0,0,0,2,tomato,0.6833333333333333,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,32.499999999998295,,,0,0.2,30.0,,,0.0
4574,test,False,0,1,,0.0,0,0,2,tomato,0.6833333333333333,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,31.249999999998227,,,0,0.2,30.0,,,0.0
4575,test,False,0,1,,0.0,0,0,2,tomato,0.6833333333333333,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,29.9999999999983,,,0,0.2,30.0,,,0.0
4576,test,False,0,1,,0.0,0,0,2,tomato,0.6833333333333333,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,28.74999999999837,,,0,0.2,30.0,,,0.0
4577,test,False,0,1,,0.0,0,0,2,tomato,0.6833333333333333,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,27.49999999999844,,,0,0.2,30.0,,,0.0
4578,test,False,0,1,,0.0,0,0,2,tomato,0.6833333333333333,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,26.24999999999851,,,0,0.2,30.0,,,0.0
4579,test,False,0,1,,0.0,0,0,2,tomato,0.6833333333333333,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.999999999998582,,,0,0.2,30.0,,,0.0
4580,test,False,0,1,,0.0,0,0,2,tomato,0.6833333333333333,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
4581,test,False,0,1,,0.0,0,0,2,tomato,0.6833333333333333,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
4582,test,False,0,1,,0.0,0,0,2,tomato,0.6833333333333333,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
4583,test,False,0,1,,0.0,0,0,2,tomato,0.6833333333333333,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
4584,test,False,0,1,,0.0,0,0,2,tomato,0.6833333333333333,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
4585,test,False,0,1,,0.0,0,0,2,tomato,0.6833333333333333,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
4586,test,False,0,1,,0.0,0,0,2,tomato,0.6833333333333333,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
4587,test,False,0,1,,0.0,0,0,2,tomato,0.6833333333333333,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
4588,test,False,0,1,,0.0,0,0,2,tomato,0.6833333333333333,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
4589,test,False,0,1,,0.0,0,0,2,tomato,0.6833333333333333,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
4590,test,False,0,1,,0.0,0,0,2,tomato,0.6833333333333333,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
4591,test,False,0,1,,0.0,0,0,2,tomato,0.6833333333333333,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
