tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,f1f4e889aab6ef78_score,player_67639441_x,player_67639441_y,player_67639441_move_target,player_67639441_item,player_67639441_score,player_67639441_cut_speed,player_67639441_speed,player_c9271255_x,player_c9271255_y,player_c9271255_move_target,player_c9271255_item,player_c9271255_score,player_c9271255_cut_speed,player_c9271255_speed
1313,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,0.791666666666667,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,70.32507889242014,89.63399016352089,,,0,1.0,15.0,58.15678519648954,101.81625498855348,,plate,0,0.5,30.0
1314,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,0.791666666666667,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,70.77245318532663,89.19754859578785,,,0,1.0,15.0,57.27840862266304,102.70561126955316,,plate,0,0.5,30.0
1315,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,0.791666666666667,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.21982747823311,88.76110702805481,,,0,1.0,15.0,56.400032048836536,103.59496755055284,,plate,0,0.5,30.0
1316,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,0.791666666666667,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.6672017711396,88.32466546032177,,,0,1.0,15.0,55.509523748700914,103.14470323113977,,plate,0,0.5,30.0
1317,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,0.791666666666667,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.11081961987391,87.8844201242695,,,0,1.0,15.0,54.615184377099254,102.27140082738583,,plate,0,0.5,30.0
1318,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,0.791666666666667,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.55282756396299,87.44254460179471,,,0,1.0,15.0,53.720845005497594,101.3980984236319,,plate,0,0.5,30.0
1319,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,0.791666666666667,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.99483550805208,87.00066907931992,,,0,1.0,15.0,52.826505633895934,100.52479601987795,,plate,0,0.5,30.0
1320,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,0.791666666666667,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,73.43684345214116,86.55879355684513,,,0,1.0,15.0,51.932166262294274,99.6514936161239,,plate,0,0.5,30.0
1321,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,0.791666666666667,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,73.87885139623025,86.11691803437034,,,0,1.0,15.0,51.037826890692614,98.77819121236897,,plate,0,0.5,30.0
1322,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,0.791666666666667,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,74.32085934031933,85.67504251189555,,,0,1.0,15.0,50.143487519090954,97.90488880861405,,plate,0,0.5,30.0
1323,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,0.791666666666667,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,74.76286728440842,85.23316698942077,,,0,1.0,15.0,49.249148147489294,97.03158640485913,,plate,0,0.5,30.0
1324,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,0.791666666666667,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,75.2048752284975,84.79129146694598,,,0,1.0,15.0,48.35480877588763,96.15828400110419,,plate,0,0.5,30.0
1325,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,0.791666666666667,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,75.64688317258658,84.34941594447119,,,0,1.0,15.0,47.46046940428597,95.28498159734927,,plate,0,0.5,30.0
1326,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,0.791666666666667,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,76.08889111667567,83.9075404219964,,,0,1.0,15.0,46.56613003268431,94.41167919359435,,plate,0,0.5,30.0
1327,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,0.791666666666667,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,76.53089906076475,83.46566489952161,,,0,1.0,15.0,45.67179066108265,93.53837678983943,,plate,0,0.5,30.0
1328,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,0.791666666666667,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,76.97290700485384,83.02378937704682,,,0,1.0,15.0,44.77745128948099,92.6650743860845,,plate,0,0.5,30.0
1329,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,0.791666666666667,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,77.41491494894292,82.58191385457204,,,0,1.0,15.0,43.88311191787933,91.79177198232958,,plate,0,0.5,30.0
1330,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,0.791666666666667,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,77.856922893032,82.14003833209725,,,0,1.0,15.0,42.98877254627767,90.91846957857466,,plate,0,0.5,30.0
1331,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,0.791666666666667,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,78.29893083712109,81.69816280962246,,,0,1.0,15.0,42.09443317467601,90.04516717481974,,plate,0,0.5,30.0
1332,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,0.791666666666667,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,78.74093878120908,81.25628728714767,,,0,1.0,15.0,41.20009380307435,89.1718647710648,,plate,0,0.5,30.0
1333,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,0.791666666666667,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,79.18294672529701,80.81441176467288,,,0,1.0,15.0,40.30575443147269,88.29856236730988,,plate,0,0.5,30.0
1334,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,0.791666666666667,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,79.62495466938493,80.3725362421981,,,0,1.0,15.0,39.420504174268316,87.4160607090116,,plate,0,0.5,30.0
1335,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,0.791666666666667,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,80.06696261347285,79.9306607197233,,,0,1.0,15.0,38.53649334175448,86.53230460691195,,plate,0,0.5,30.0
1336,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,0.791666666666667,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,80.50897055756077,79.48878519724852,,,0,1.0,15.0,37.65248250924064,85.6485485048123,,plate,0,0.5,30.0
1337,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,0.791666666666667,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,80.95097850164869,79.04690967477373,,,0,1.0,15.0,36.768471676726804,84.76479240271264,,plate,0,0.5,30.0
1338,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,0.791666666666667,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,81.39298644573661,78.60503415229894,,,0,1.0,15.0,35.88446084421297,83.88103630061299,,plate,0,0.5,30.0
1339,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,0.791666666666667,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,81.83499438982453,78.16315862982415,,,0,1.0,15.0,35.00045001169913,82.99728019851334,,plate,0,0.5,30.0
1340,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,0.791666666666667,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,82.27700233391245,77.72128310734936,,,0,1.0,15.0,34.11643917918529,82.11352409641368,,plate,0,0.5,30.0
1341,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,0.791666666666667,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,82.71901027800037,77.27940758487458,,,0,1.0,15.0,33.232428346671455,81.22976799431403,,plate,0,0.5,30.0
1342,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,0.791666666666667,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,83.16101822208829,76.83753206239979,,,0,1.0,15.0,32.34841751415762,80.34601189221438,,plate,0,0.5,30.0
1343,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,0.791666666666667,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,83.6030261661762,76.395656539925,,,0,1.0,15.0,31.464406681643563,79.46225579011472,,plate,0,0.5,30.0
1344,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,0.791666666666667,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,84.04503411026413,75.95378101745021,,,0,1.0,15.0,30.58039584912937,78.57849968801507,,plate,0,0.5,30.0
1345,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,0.791666666666667,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,84.48704205435205,75.51190549497542,,,0,1.0,15.0,29.696385016615178,77.69474358591542,,plate,0,0.5,30.0
1346,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,0.791666666666667,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,84.92904999843996,75.07002997250063,,,0,1.0,15.0,28.812374184100985,76.81098748381577,,plate,0,0.5,30.0
1347,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,0.791666666666667,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,85.37105794252788,74.62815445002585,,,0,1.0,15.0,27.928363351586793,75.92723138171611,,plate,0,0.5,30.0
1348,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,0.791666666666667,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,85.8130658866158,74.18627892755106,,,0,1.0,15.0,27.044352519072465,75.04347527961646,,plate,0,0.5,30.0
1349,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,0.791666666666667,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,86.25507383070372,73.74440340507627,,,0,1.0,15.0,26.160341686557917,74.15971917751708,,plate,0,0.5,30.0
1350,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,0.791666666666667,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,86.69708177479164,73.30252788260148,,,0,1.0,15.0,25.27633085404337,73.27596307541803,,plate,0,0.5,30.0
1351,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,0.791666666666667,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.13908971887956,72.86065236012669,,,0,1.0,15.0,24.39232002152882,72.39220697331898,,plate,0,0.5,30.0
1352,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,0.791666666666667,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.58109766296748,72.4187768376519,,,0,1.0,15.0,24.185930000177738,71.22285334733711,,plate,0,0.5,30.0
1353,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,0.791666666666667,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.80591934326515,71.88536239711874,,,0,1.0,15.0,24.17066379735994,69.9729465735934,,plate,0,0.5,30.0
1354,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,0.791666666666667,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.81355475977256,71.2604090385272,,,0,1.0,15.0,24.15539759454214,68.7230397998497,,plate,0,0.5,30.0
1355,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,0.791666666666667,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.82119017627997,70.63545567993566,,,0,1.0,15.0,24.140131391724342,67.473133026106,,plate,0,0.5,30.0
1356,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,0.791666666666667,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.82882559278738,70.01050232134412,,,0,1.0,15.0,24.124865188906544,66.2232262523623,,plate,0,0.5,30.0
1357,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,0.791666666666667,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.8364610092948,69.38554896275258,,,0,1.0,15.0,24.109598986088812,64.97331947861859,,plate,0,0.5,30.0
1358,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,0.791666666666667,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.84409642580216,68.76059560416104,,,0,1.0,15.0,24.094332783271195,63.723412704874725,,plate,0,0.5,30.0
1359,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,0.791666666666667,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.85173184230887,68.1356422455695,,,0,1.0,15.0,24.07906658045357,62.47350593113031,,plate,0,0.5,30.0
1360,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,0.791666666666667,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.85936725881557,67.51068888697796,,,0,1.0,15.0,24.06380037763595,61.2235991573859,,plate,0,0.5,30.0
1361,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,0.791666666666667,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.86700267532227,66.88573552838642,,,0,1.0,15.0,24.048534174818325,59.973692383641485,,plate,0,0.5,30.0
1362,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,0.791666666666667,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.87463809182897,66.26078216979488,,,0,1.0,15.0,24.0332679720007,58.72378560989707,,plate,0,0.5,30.0
1363,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,0.791666666666667,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.88227350833567,65.63582881120334,,,0,1.0,15.0,24.018001769183076,57.47387883615266,,plate,0,0.5,30.0
1364,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,0.791666666666667,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.88990892484237,65.0108754526118,,,0,1.0,15.0,24.002735566365452,56.223972062408244,,plate,0,0.5,30.0
1365,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,0.791666666666667,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.89754434134908,64.38592209402026,,,0,1.0,15.0,24.002246462348143,54.973973940719056,,plate,0,0.5,30.0
1366,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,0.791666666666667,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.90517975785578,63.76096873542872,,,0,1.0,15.0,24.00205893177574,53.723973954786096,,plate,0,0.5,30.0
1367,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,0.791666666666667,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.91281517436248,63.13601537683718,,,0,1.0,15.0,24.001871401203335,52.47397396885314,,plate,0,0.5,30.0
1368,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,0.791666666666667,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.92045059086918,62.51106201824564,,,0,1.0,15.0,24.00168387063093,51.22397398292018,,plate,0,0.5,30.0
1369,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,0.791666666666667,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.92808600737588,61.8861086596541,,,0,1.0,15.0,24.001496340058527,49.97397399698722,,plate,0,0.5,30.0
1370,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,0.791666666666667,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.93572142388258,61.26115530106256,,,0,1.0,15.0,24.001308809486122,48.72397401105426,,plate,0,0.5,30.0
1371,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,0.791666666666667,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.94335684038928,60.63620194247102,,,0,1.0,15.0,24.00112127891372,47.4739740251213,,plate,0,0.5,30.0
1372,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,0.791666666666667,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.950992256896,60.01124858387948,,,0,1.0,15.0,24.000933748341314,46.22397403918834,,plate,0,0.5,30.0
1373,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,0.791666666666667,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.9586276734027,59.38629522528794,,,0,1.0,15.0,24.00074621776891,44.97397405325538,,plate,0,0.5,30.0
1374,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,0.791666666666667,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.9662630899094,58.7613418666964,,,0,1.0,15.0,24.000558687196527,43.72397406732242,,plate,0,0.5,30.0
1375,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,0.791666666666667,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.9738985064161,58.13638850810486,,,0,1.0,15.0,24.0003711566243,42.473974081389464,,plate,0,0.5,30.0
1376,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,0.791666666666667,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.98153392292281,57.51143514951332,,,0,1.0,15.0,24.000183626052074,41.223974095456505,,plate,0,0.5,30.0
1377,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,0.791666666666667,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.98916933942951,56.88648179092178,,,0,1.0,15.0,24.000029436359632,39.97397410699181,,plate,0,0.5,30.0
1378,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,0.791666666666667,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.99680475593621,56.26152843233024,,,0,1.0,15.0,24.000027132897323,38.72397410699366,,plate,0,0.5,30.0
1379,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,0.791666666666667,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.99765273673695,55.636533102808926,,,0,1.0,15.0,24.000024829435013,37.473974106995506,,plate,0,0.5,30.0
1380,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,0.791666666666667,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.99774655801481,55.01153310985097,,,0,1.0,15.0,24.000022525972643,36.22397410699735,,plate,0,0.5,30.0
1381,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,0.791666666666667,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.99784037929267,54.38653311689302,,,0,1.0,15.0,24.000020222510155,34.9739741069992,,plate,0,0.5,30.0
1382,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,0.791666666666667,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.99793420057053,53.76153312393507,,,0,1.0,15.0,24.000017919047668,33.72397410700105,,plate,0,0.5,30.0
1383,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,0.791666666666667,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.99802802184838,53.136533130977114,,,0,1.0,15.0,24.00001561558518,32.473974107002896,,plate,0,0.5,30.0
1384,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,0.791666666666667,0,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.99812184312624,52.51153313801916,,,0,1.0,15.0,24.000013312122693,31.223974107004967,,plate,0,0.5,30.0
