tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,7a335c8fbe53d146_score,player_50da8fdf_x,player_50da8fdf_y,player_50da8fdf_move_target,player_50da8fdf_item,player_50da8fdf_score,player_50da8fdf_cut_speed,player_50da8fdf_speed,player_5a841498_x,player_5a841498_y,player_5a841498_move_target,player_5a841498_item,player_5a841498_score,player_5a841498_cut_speed,player_5a841498_speed
1769,0,1,,0,2,tomato_cut,3.1333333333333306,3,0,3,tomato,0.49166666666666736,0,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,63.50000000001202,,,0,1.0,12.0,24.0,56.0,,plate,0,0.2,30.0
1770,0,1,,0,2,tomato_cut,3.1333333333333306,3,0,3,tomato,0.49166666666666736,0,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,64.00000000001228,,,0,1.0,12.0,24.0,56.0,,plate,0,0.2,30.0
1771,0,1,,0,2,tomato_cut,3.1333333333333306,3,0,3,tomato,0.49166666666666736,0,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,64.50000000001182,,,0,1.0,12.0,24.0,56.0,,plate,0,0.2,30.0
1772,0,1,,0,2,tomato_cut,3.1333333333333306,3,0,3,tomato,0.49166666666666736,0,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,65.00000000001137,,,0,1.0,12.0,24.0,56.0,,plate,0,0.2,30.0
1773,0,1,,0,2,tomato_cut,3.1333333333333306,3,0,3,tomato,0.49166666666666736,0,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,65.50000000001091,,,0,1.0,12.0,24.0,56.0,,plate,0,0.2,30.0
1774,0,1,,0,2,tomato_cut,3.1333333333333306,3,0,3,tomato,0.49166666666666736,0,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,66.00000000001046,,,0,1.0,12.0,24.0,56.0,,plate,0,0.2,30.0
1775,0,1,,0,2,tomato_cut,3.1333333333333306,3,0,3,tomato,0.49166666666666736,0,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,66.50000000001,,,0,1.0,12.0,24.0,56.0,,plate,0,0.2,30.0
1776,0,1,,0,2,tomato_cut,3.1333333333333306,3,0,3,tomato,0.49166666666666736,0,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,67.00000000000955,,,0,1.0,12.0,24.0,56.0,,plate,0,0.2,30.0
1777,0,1,,0,2,tomato_cut,3.1333333333333306,3,0,3,tomato,0.49166666666666736,0,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,67.5000000000091,,,0,1.0,12.0,24.0,56.0,,plate,0,0.2,30.0
1778,0,1,,0,2,tomato_cut,3.1333333333333306,3,0,3,tomato,0.49166666666666736,0,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,68.00000000000864,,,0,1.0,12.0,24.0,56.0,,plate,0,0.2,30.0
1779,0,1,,0,2,tomato_cut,3.1333333333333306,3,0,3,tomato,0.49166666666666736,0,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,68.50000000000819,,,0,1.0,12.0,24.0,56.0,,plate,0,0.2,30.0
1780,0,1,,0,2,tomato_cut,3.1333333333333306,3,0,3,tomato,0.49166666666666736,0,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,69.00000000000773,,,0,1.0,12.0,24.0,56.0,,plate,0,0.2,30.0
1781,0,1,,0,2,tomato_cut,3.1333333333333306,3,0,3,tomato,0.49166666666666736,0,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,69.50000000000728,,,0,1.0,12.0,24.0,56.0,,plate,0,0.2,30.0
1782,0,1,,0,2,tomato_cut,3.1333333333333306,3,0,3,tomato,0.49166666666666736,0,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,70.00000000000682,,,0,1.0,12.0,24.0,56.0,,plate,0,0.2,30.0
1783,0,1,,0,2,tomato_cut,3.1333333333333306,3,0,3,tomato,0.49166666666666736,0,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,70.50000000000637,,,0,1.0,12.0,24.0,56.0,,plate,0,0.2,30.0
1784,0,1,,0,2,tomato_cut,3.1333333333333306,3,0,3,tomato,0.49166666666666736,0,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,71.00000000000591,,,0,1.0,12.0,24.0,56.0,,plate,0,0.2,30.0
1785,0,1,,0,2,tomato_cut,3.1333333333333306,3,0,3,tomato,0.49166666666666736,0,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,71.50000000000546,,,0,1.0,12.0,24.0,56.0,,plate,0,0.2,30.0
1786,0,1,,0,2,tomato_cut,3.1333333333333306,3,0,3,tomato,0.49166666666666736,0,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,72.000000000005,,,0,1.0,12.0,24.0,56.0,,plate,0,0.2,30.0
1787,0,1,,0,2,tomato_cut,3.1333333333333306,3,0,3,tomato,0.49166666666666736,0,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,72.50000000000455,,,0,1.0,12.0,24.0,56.0,,plate,0,0.2,30.0
1788,0,1,,0,2,tomato_cut,3.1333333333333306,3,0,3,tomato,0.49166666666666736,0,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,73.00000000000409,,,0,1.0,12.0,24.0,56.0,,plate,0,0.2,30.0
1789,0,1,,0,2,tomato_cut,3.1333333333333306,3,0,3,tomato,0.49166666666666736,0,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,73.50000000000364,,,0,1.0,12.0,24.0,56.0,,plate,0,0.2,30.0
1790,0,1,,0,2,tomato_cut,3.1333333333333306,3,0,3,tomato,0.49166666666666736,0,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,74.00000000000318,,,0,1.0,12.0,24.0,56.0,,plate,0,0.2,30.0
1791,0,1,,0,2,tomato_cut,3.1333333333333306,3,0,3,tomato,0.49166666666666736,0,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,74.50000000000273,,,0,1.0,12.0,24.0,56.0,,plate,0,0.2,30.0
1792,0,1,,0,2,tomato_cut,3.1333333333333306,3,0,3,tomato,0.49166666666666736,0,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,75.00000000000227,,,0,1.0,12.0,24.0,56.0,,plate,0,0.2,30.0
1793,0,1,,0,2,tomato_cut,3.1333333333333306,3,0,3,tomato,0.49166666666666736,0,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,75.50000000000182,,,0,1.0,12.0,24.0,56.0,,plate,0,0.2,30.0
1794,0,1,,0,2,tomato_cut,3.1333333333333306,3,0,3,tomato,0.49166666666666736,0,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,76.00000000000136,,,0,1.0,12.0,24.0,54.749999999999716,,plate,0,0.2,30.0
1795,0,1,,0,2,tomato_cut,3.1333333333333306,3,0,3,tomato,0.49166666666666736,0,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,76.50000000000091,,,0,1.0,12.0,24.0,53.49999999999943,,plate,0,0.2,30.0
1796,0,1,,0,2,tomato_cut,3.1333333333333306,3,0,3,tomato,0.49166666666666736,0,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,77.00000000000045,,,0,1.0,12.0,24.0,52.24999999999915,,plate,0,0.2,30.0
1797,0,1,,0,2,tomato_cut,3.1333333333333306,3,0,3,tomato,0.49166666666666736,0,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,77.5,,,0,1.0,12.0,24.0,50.99999999999886,,plate,0,0.2,30.0
1798,0,1,,0,2,tomato_cut,3.1333333333333306,3,0,3,tomato,0.49166666666666736,0,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,77.99999999999955,,,0,1.0,12.0,24.0,49.74999999999858,,plate,0,0.2,30.0
1799,0,1,,0,2,tomato_cut,3.1333333333333306,3,0,3,tomato,0.49166666666666736,0,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,78.49999999999909,,,0,1.0,12.0,24.0,48.499999999998295,,plate,0,0.2,30.0
1800,0,1,,0,2,tomato_cut,3.1333333333333306,3,0,3,tomato,0.49166666666666736,0,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,78.99999999999864,,,0,1.0,12.0,24.0,47.24999999999801,,plate,0,0.2,30.0
1801,0,1,,0,2,tomato_cut,3.1333333333333306,3,0,3,tomato,0.49166666666666736,0,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,79.49999999999818,,,0,1.0,12.0,24.0,45.999999999997726,,plate,0,0.2,30.0
1802,0,1,,0,2,tomato_cut,3.1333333333333306,3,0,3,tomato,0.49166666666666736,0,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,79.99999999999773,,,0,1.0,12.0,24.0,44.74999999999744,,plate,0,0.2,30.0
1803,0,1,,0,2,tomato_cut,3.1333333333333306,3,0,3,tomato,0.49166666666666736,0,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,80.49999999999727,,,0,1.0,12.0,24.0,43.49999999999716,,plate,0,0.2,30.0
1804,0,1,,0,2,tomato_cut,3.1333333333333306,3,0,3,tomato,0.49166666666666736,0,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,80.99999999999682,,,0,1.0,12.0,24.0,42.249999999996874,,plate,0,0.2,30.0
1805,0,1,,0,2,tomato_cut,3.1333333333333306,3,0,3,tomato,0.49166666666666736,0,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,81.49999999999636,,,0,1.0,12.0,24.0,40.99999999999659,,plate,0,0.2,30.0
1806,0,1,,0,2,tomato_cut,3.1333333333333306,3,0,3,tomato,0.49166666666666736,0,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,81.99999999999591,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1807,0,1,,0,2,None_cut,3.1333333333333306,3,0,3,tomato,0.49166666666666736,0,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,82.49999999999545,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1808,0,1,,0,2,None_cut,3.1333333333333306,3,0,3,tomato,0.49166666666666736,0,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,82.999999999995,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1809,0,1,,0,2,None_cut,3.1333333333333306,3,0,3,tomato,0.49166666666666736,0,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,83.49999999999454,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1810,0,1,,0,2,None_cut,3.1333333333333306,3,0,3,tomato,0.49166666666666736,0,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,83.99999999999409,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1811,0,1,,0,2,None_cut,3.1333333333333306,3,0,3,tomato,0.49166666666666736,0,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,84.49999999999363,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1812,0,1,,0,2,None_cut,3.1333333333333306,3,0,3,tomato,0.49166666666666736,0,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,84.99999999999318,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1813,0,1,,0,2,None_cut,3.1333333333333306,3,0,3,tomato,0.49166666666666736,0,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,85.49999999999272,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1814,0,1,,0,2,None_cut,3.1333333333333306,3,0,3,tomato,0.49166666666666736,0,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,85.99999999999227,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1815,0,1,,0,2,None_cut,3.1333333333333306,3,0,3,tomato,0.49166666666666736,0,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,86.49999999999181,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1816,0,1,,0,2,None_cut,3.1333333333333306,3,0,3,tomato,0.49166666666666736,0,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,86.99999999999136,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1817,0,1,,0,2,None_cut,3.1333333333333306,3,0,3,tomato,0.49166666666666736,0,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,87.4999999999909,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1818,0,1,,0,2,None_cut,3.1333333333333306,3,0,3,tomato,0.49166666666666736,0,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.862951843992704,87.94371843039931,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1819,0,1,,0,2,None_cut,3.1333333333333306,3,0,3,tomato,0.49166666666666736,0,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.51154631576887,88.29940671349851,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1820,0,1,,0,2,None_cut,3.1333333333333306,3,0,3,tomato,0.49166666666666736,0,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.16014078754503,88.65509499659771,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1821,0,1,,0,2,None_cut,3.1333333333333306,3,0,3,tomato,0.49166666666666736,0,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,54.808735259321196,89.01078327969691,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1822,0,1,,0,2,None_cut,3.1333333333333306,3,0,3,tomato,0.49166666666666736,0,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,54.45732973109736,89.36647156279611,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1823,0,1,,0,2,None_cut,3.1333333333333306,3,0,3,tomato,0.49166666666666736,0,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,54.105924202873524,89.7221598458953,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1824,0,1,,0,2,None_cut,3.1333333333333306,3,0,3,tomato,0.49166666666666736,0,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,53.75451867464969,90.0778481289945,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1825,0,1,,0,2,None_cut,3.1333333333333306,3,0,3,tomato,0.49166666666666736,0,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,53.40311314642585,90.4335364120937,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1826,0,1,,0,2,None_cut,3.1333333333333306,3,0,3,tomato,0.49166666666666736,0,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,53.051707618202016,90.7892246951929,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1827,0,1,,0,2,None_cut,3.1333333333333306,3,0,3,tomato,0.49166666666666736,0,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,52.70030208997818,91.1449129782921,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1828,0,1,,0,2,None_cut,3.1333333333333306,3,0,3,tomato,0.49166666666666736,0,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,52.348896561754344,91.5006012613913,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1829,0,1,,0,2,None_cut,3.1333333333333306,3,0,3,tomato,0.49166666666666736,0,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,51.99749103353051,91.8562895444905,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1830,0,1,,0,2,None_cut,3.1333333333333306,3,0,3,tomato,0.49166666666666736,0,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,51.64608550530667,92.21197782758969,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1831,0,1,,0,2,None_cut,3.1333333333333306,3,0,3,tomato,0.49166666666666736,0,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,51.294679977082836,92.56766611068889,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1832,0,1,,0,2,None_cut,3.1333333333333306,3,0,3,tomato,0.49166666666666736,0,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,50.943274448859,92.92335439378809,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1833,0,1,,0,2,None_cut,3.1333333333333306,3,0,3,tomato,0.49166666666666736,0,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,50.591868920635164,93.27904267688729,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1834,0,1,,0,2,None_cut,3.1333333333333306,3,0,3,tomato,0.49166666666666736,0,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,50.24046339241133,93.63473095998648,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1835,0,1,,0,2,None_cut,3.1333333333333306,3,0,3,tomato,0.49166666666666736,0,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,49.88905786418749,93.99041924308568,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1836,0,1,,0,2,None_cut,3.1333333333333306,3,0,3,tomato,0.49166666666666736,0,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,49.53765233596366,94.34610752618488,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1837,0,1,,0,2,None_cut,3.1333333333333306,3,0,3,tomato,0.49166666666666736,0,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,49.18624680773982,94.70179580928408,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1838,0,1,,0,2,None_cut,3.1333333333333306,3,0,3,tomato,0.49166666666666736,0,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,48.834841279515985,95.05748409238328,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1839,0,1,,0,2,None_cut,3.1333333333333306,3,0,3,tomato,0.49166666666666736,0,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,48.48343575129215,95.41317237548247,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1840,0,1,,0,2,None_cut,3.1333333333333306,3,0,3,tomato,0.49166666666666736,0,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,48.13203022306831,95.76886065858167,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1841,0,1,,0,2,None_cut,3.1333333333333306,3,0,3,tomato,0.49166666666666736,0,2,2,plate,2,3,tomato,2,4,tomato,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,47.78062469484448,96.12454894168087,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
