tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,9a8d629aa3207a8f_score,player_945af0b9_x,player_945af0b9_y,player_945af0b9_move_target,player_945af0b9_item,player_945af0b9_score,player_945af0b9_cut_speed,player_945af0b9_speed,player_6eeb7cd3_x,player_6eeb7cd3_y,player_6eeb7cd3_move_target,player_6eeb7cd3_item,player_6eeb7cd3_score,player_6eeb7cd3_cut_speed,player_6eeb7cd3_speed,ac57742dc811c886_score,8cafcad6322094f3_message,38facfaf745f6a2c_score
3410,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.19166666666666665,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.73347277355899,39.54080566647839,,tomato,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,0.0
3411,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.19166666666666665,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.37774804591675,39.18943703079229,,tomato,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,0.0
3412,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.19166666666666665,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.022023318274464,38.83806839510619,,tomato,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,0.0
3413,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.19166666666666665,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,54.66629859063217,38.48669975942009,,tomato,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,0.0
3414,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.19166666666666665,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,54.31057386298987,38.13533112373399,,tomato,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,0.0
3415,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.19166666666666665,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,53.95484913534758,37.78396248804789,,tomato,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,0.0
3416,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.19166666666666665,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,53.59912440770528,37.43259385236179,,tomato,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,0.0
3417,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.19166666666666665,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,53.24339968006299,37.08122521667569,,tomato,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,0.0
3418,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.19166666666666665,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,52.8876749524207,36.72985658098959,,tomato,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,0.0
3419,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.19166666666666665,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,52.531950224778406,36.37848794530349,,tomato,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,0.0
3420,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.19166666666666665,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,52.17622549713611,36.02711930961739,,tomato,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,0.0
3421,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.19166666666666665,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,51.82050076949382,35.67575067393129,,tomato,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,0.0
3422,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.19166666666666665,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,51.46477604185152,35.32438203824519,,tomato,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,0.0
3423,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.19166666666666665,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,51.10905131420923,34.97301340255909,,tomato,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,0.0
3424,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.19166666666666665,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,50.753326586566935,34.62164476687299,,tomato,0,1.0,12.0,134.75000000000114,24.0,,plate,0,0.2,30.0,,,0.0
3425,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.19166666666666665,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,50.39760185892464,34.27027613118689,,tomato,0,1.0,12.0,133.50000000000227,24.0,,plate,0,0.2,30.0,,,0.0
3426,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.19166666666666665,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,50.04187713128235,33.91890749550079,,tomato,0,1.0,12.0,132.2500000000034,24.0,,plate,0,0.2,30.0,,,0.0
3427,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.19166666666666665,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,49.68615240364005,33.56753885981469,,tomato,0,1.0,12.0,131.00000000000455,24.0,,plate,0,0.2,30.0,,,0.0
3428,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.19166666666666665,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,49.33042767599776,33.21617022412859,,tomato,0,1.0,12.0,129.75000000000568,24.0,,plate,0,0.2,30.0,,,0.0
3429,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.19166666666666665,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,48.974702948355464,32.86480158844249,,tomato,0,1.0,12.0,128.50000000000682,24.0,,plate,0,0.2,30.0,,,0.0
3430,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.19166666666666665,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,48.61897822071317,32.51343295275639,,tomato,0,1.0,12.0,127.2500000000071,24.0,,plate,0,0.2,30.0,,,0.0
3431,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.19166666666666665,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,48.26325349307088,32.16206431707029,,tomato,0,1.0,12.0,126.00000000000682,24.0,,plate,0,0.2,30.0,,,0.0
3432,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.19166666666666665,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,47.90752876542858,31.81069568138419,,tomato,0,1.0,12.0,124.75000000000654,24.0,,plate,0,0.2,30.0,,,0.0
3433,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.19166666666666665,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,47.55180403778629,31.45932704569809,,tomato,0,1.0,12.0,123.50000000000625,24.0,,plate,0,0.2,30.0,,,0.0
3434,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.19166666666666665,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,47.19607931014399,31.10795841001199,,tomato,0,1.0,12.0,122.25000000000597,24.0,,plate,0,0.2,30.0,,,0.0
3435,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.19166666666666665,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,46.8403545825017,30.75658977432589,,tomato,0,1.0,12.0,121.00000000000568,24.0,,plate,0,0.2,30.0,,,0.0
3436,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.19166666666666665,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,46.484629854859406,30.40522113863979,,tomato,0,1.0,12.0,119.7500000000054,24.0,,plate,0,0.2,30.0,,,0.0
3437,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.19166666666666665,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,46.128905127217116,30.05385250295369,,tomato,0,1.0,12.0,118.50000000000512,24.0,,plate,0,0.2,30.0,,,0.0
3438,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.19166666666666665,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,45.77318039957482,29.70248386726759,,tomato,0,1.0,12.0,117.25000000000483,24.0,,plate,0,0.2,30.0,,,0.0
3439,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.19166666666666665,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,45.41745567193252,29.35111523158149,,tomato,0,1.0,12.0,116.00000000000455,24.0,,plate,0,0.2,30.0,,,0.0
3440,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.19166666666666665,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,45.06173094429023,28.999746595895388,,tomato,0,1.0,12.0,114.75000000000426,24.0,,plate,0,0.2,30.0,,,0.0
3441,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.19166666666666665,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,44.706006216647936,28.648377960209288,,tomato,0,1.0,12.0,113.50000000000398,24.0,,plate,0,0.2,30.0,,,0.0
3442,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.19166666666666665,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,44.350281489005646,28.297009324523188,,tomato,0,1.0,12.0,112.2500000000037,24.0,,plate,0,0.2,30.0,,,0.0
3443,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.19166666666666665,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,43.99455676136335,27.945640688837088,,tomato,0,1.0,12.0,111.00000000000341,24.0,,plate,0,0.2,30.0,,,0.0
3444,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.19166666666666665,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,43.63883203372105,27.594272053150988,,tomato,0,1.0,12.0,109.75000000000313,24.0,,plate,0,0.2,30.0,,,0.0
3445,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.19166666666666665,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,43.28310730607876,27.242903417464888,,tomato,0,1.0,12.0,108.50000000000284,24.0,,plate,0,0.2,30.0,,,0.0
3446,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.19166666666666665,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,42.927382578436465,26.891534781778788,,tomato,0,1.0,12.0,107.25000000000256,24.0,,plate,0,0.2,30.0,,,0.0
3447,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.19166666666666665,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,42.571657850794175,26.540166146092687,,tomato,0,1.0,12.0,106.00000000000227,24.0,,plate,0,0.2,30.0,,,0.0
3448,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.19166666666666665,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,42.21593312315188,26.188797510406587,,tomato,0,1.0,12.0,104.75000000000199,24.0,,plate,0,0.2,30.0,,,0.0
3449,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.19166666666666665,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,41.86020839550959,25.837428874720487,,tomato,0,1.0,12.0,103.5000000000017,24.0,,plate,0,0.2,30.0,,,0.0
3450,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.19166666666666665,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,41.50448366786729,25.486060239034387,,tomato,0,1.0,12.0,102.25000000000142,24.0,,plate,0,0.2,30.0,,,0.0
3451,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.19166666666666665,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,41.148758940224994,25.134691603348287,,tomato,0,1.0,12.0,101.00000000000114,24.0,,plate,0,0.2,30.0,,,0.0
3452,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.19166666666666665,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.793034212582704,24.783322967662187,,tomato,0,1.0,12.0,99.75000000000085,24.0,,plate,0,0.2,30.0,,,0.0
3453,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.19166666666666665,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.43730948494041,24.431954331976087,,tomato,0,1.0,12.0,98.50000000000057,24.0,,plate,0,0.2,30.0,,,0.0
3454,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.19166666666666665,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.08086838595184,24.311759233902954,,tomato,0,1.0,12.0,97.25000000000028,24.0,,plate,0,0.2,30.0,,,0.0
3455,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.19166666666666665,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,39.72297283604811,24.6609164697713,,tomato,0,1.0,12.0,96.0,24.0,,plate,0,0.2,30.0,,,0.0
3456,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.19166666666666665,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,39.36507728614438,25.01007370563965,,tomato,0,1.0,12.0,94.74999999999972,24.0,,plate,0,0.2,30.0,,,0.0
3457,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.19166666666666665,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,39.007181736240646,25.359230941507995,,tomato,0,1.0,12.0,93.49999999999943,24.0,,plate,0,0.2,30.0,,,0.0
3458,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.19166666666666665,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,38.649286186336916,25.708388177376342,,tomato,0,1.0,12.0,92.24999999999915,24.0,,plate,0,0.2,30.0,,,0.0
3459,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.19166666666666665,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,38.291390636433185,26.05754541324469,,tomato,0,1.0,12.0,90.99999999999886,24.0,,plate,0,0.2,30.0,,,0.0
3460,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.19166666666666665,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,37.933495086529454,26.406702649113036,,tomato,0,1.0,12.0,89.74999999999858,24.0,,plate,0,0.2,30.0,,,0.0
3461,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.19166666666666665,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,37.575599536625724,26.755859884981383,,tomato,0,1.0,12.0,88.4999999999983,24.0,,plate,0,0.2,30.0,,,0.0
3462,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.19166666666666665,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,37.21770398672199,27.10501712084973,,tomato,0,1.0,12.0,87.24999999999801,24.0,,plate,0,0.2,30.0,,,0.0
3463,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.19166666666666665,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,36.85980843681826,27.454174356718077,,tomato,0,1.0,12.0,85.99999999999773,24.0,,plate,0,0.2,30.0,,,0.0
3464,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.19166666666666665,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,36.50191288691453,27.803331592586424,,tomato,0,1.0,12.0,84.74999999999744,24.0,,plate,0,0.2,30.0,,,0.0
3465,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.19166666666666665,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,36.1440173370108,28.15248882845477,,tomato,0,1.0,12.0,83.49999999999716,24.0,,plate,0,0.2,30.0,,,0.0
3466,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.19166666666666665,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,35.78612178710707,28.50164606432312,,tomato,0,1.0,12.0,82.24999999999687,24.0,,plate,0,0.2,30.0,,,0.0
3467,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.19166666666666665,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,35.42822623720334,28.850803300191465,,tomato,0,1.0,12.0,80.99999999999659,24.0,,plate,0,0.2,30.0,,,0.0
3468,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.19166666666666665,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,35.07033068729961,29.199960536059812,,tomato,0,1.0,12.0,79.7499999999963,24.0,,plate,0,0.2,30.0,,,0.0
3469,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.19166666666666665,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,34.71243513739588,29.54911777192816,,tomato,0,1.0,12.0,78.49999999999602,24.0,,plate,0,0.2,30.0,,,0.0
3470,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.19166666666666665,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,34.35453958749215,29.898275007796506,,tomato,0,1.0,12.0,77.24999999999574,24.0,,plate,0,0.2,30.0,,,0.0
3471,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.19166666666666665,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,33.99664403758842,30.247432243664854,,tomato,0,1.0,12.0,75.99999999999545,24.0,,plate,0,0.2,30.0,,,0.0
3472,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.19166666666666665,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,33.63874848768469,30.5965894795332,,tomato,0,1.0,12.0,74.74999999999517,24.0,,plate,0,0.2,30.0,,,0.0
3473,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.19166666666666665,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,33.280852937780956,30.945746715401548,,tomato,0,1.0,12.0,73.49999999999488,24.0,,plate,0,0.2,30.0,,,0.0
3474,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.19166666666666665,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,32.922957387877226,31.294903951269895,,tomato,0,1.0,12.0,72.2499999999946,24.0,,plate,0,0.2,30.0,,,0.0
3475,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.19166666666666665,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,32.565061837973495,31.64406118713824,,tomato,0,1.0,12.0,72.0,24.0,,plate,0,0.2,30.0,,,0.0
