tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,996494ab285111e6_score,player_41543b16_x,player_41543b16_y,player_41543b16_move_target,player_41543b16_item,player_41543b16_score,player_41543b16_cut_speed,player_41543b16_speed,player_a44d6818_x,player_a44d6818_y,player_a44d6818_move_target,player_a44d6818_item,player_a44d6818_score,player_a44d6818_cut_speed,player_a44d6818_speed,34963b037371f666_score,0d3f90d88e79bc33_message,c13c6d1a4e7e6f46_score
4424,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,81.26011666706809,40.07976131672493,,tomato_salad,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,1.0
4425,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,82.5100291456642,40.064969567348996,,tomato_salad,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,1.0
4426,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,83.75994162426032,40.050177817973065,,tomato_salad,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,1.0
4427,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,85.00985410285644,40.035386068597134,,tomato_salad,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,1.0
4428,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,86.25976658145255,40.0205943192212,,tomato_salad,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,1.0
4429,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,87.50967906004867,40.00580256984527,,tomato_salad,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,1.0
4430,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,tomato_salad,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,1.0
4431,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,2,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,2.0
4432,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,2,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,2.0
4433,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,2,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,2.0
4434,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,2,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,2.0
4435,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,2,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,2.0
4436,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,2,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,2.0
4437,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,2,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,2.0
4438,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,2,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,2.0
4439,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,2,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,2.0
4440,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,2,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,2.0
4441,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,2,1.0,30.0,24.0,54.749999999999716,,,0,1.0,30.0,,,2.0
4442,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,2,1.0,30.0,24.0,53.49999999999943,,,0,1.0,30.0,,,2.0
4443,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,2,1.0,30.0,24.0,52.24999999999915,,,0,1.0,30.0,,,2.0
4444,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,2,1.0,30.0,24.0,50.99999999999886,,,0,1.0,30.0,,,2.0
4445,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,2,1.0,30.0,24.0,49.74999999999858,,,0,1.0,30.0,,,2.0
4446,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,2,1.0,30.0,24.0,48.499999999998295,,,0,1.0,30.0,,,2.0
4447,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,2,1.0,30.0,24.0,47.24999999999801,,,0,1.0,30.0,,,2.0
4448,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,2,1.0,30.0,24.0,45.999999999997726,,,0,1.0,30.0,,,2.0
4449,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,2,1.0,30.0,24.0,44.74999999999744,,,0,1.0,30.0,,,2.0
4450,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,2,1.0,30.0,24.0,43.49999999999716,,,0,1.0,30.0,,,2.0
4451,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,2,1.0,30.0,24.0,42.249999999996874,,,0,1.0,30.0,,,2.0
4452,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,2,1.0,30.0,24.0,40.99999999999659,,,0,1.0,30.0,,,2.0
4453,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,2,1.0,30.0,24.31621556657754,39.8798317388366,,,0,1.0,30.0,,,2.0
4454,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,2,1.0,30.0,25.19459214040404,38.990475457837135,,,0,1.0,30.0,,,2.0
4455,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,2,1.0,30.0,26.07296871423054,38.10111917683767,,,0,1.0,30.0,,,2.0
4456,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,2,1.0,30.0,26.95134528805704,37.211762895838206,,,0,1.0,30.0,,,2.0
4457,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,2,1.0,30.0,27.82972186188354,36.32240661483874,,,0,1.0,30.0,,,2.0
4458,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,2,1.0,30.0,28.708098435710042,35.433050333839276,,,0,1.0,30.0,,,2.0
4459,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,2,1.0,30.0,29.586475009536542,34.543694052839896,,,0,1.0,30.0,,,2.0
4460,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,2,1.0,30.0,30.464851583363043,33.654337771840936,,,0,1.0,30.0,,,2.0
4461,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,2,1.0,30.0,31.343228157189543,32.76498149084197,,,0,1.0,30.0,,,2.0
4462,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,2,1.0,30.0,32.22160473101604,31.875625209842987,,,0,1.0,30.0,,,2.0
4463,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,2,1.0,30.0,33.099981304842544,30.986268928843877,,,0,1.0,30.0,,,2.0
4464,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,2,1.0,30.0,33.978357878669044,30.096912647844768,,,0,1.0,30.0,,,2.0
4465,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,2,1.0,30.0,34.856734452495544,29.207556366845658,,,0,1.0,30.0,,,2.0
4466,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,2,1.0,30.0,35.735111026322045,28.31820008584655,,,0,1.0,30.0,,,2.0
4467,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,2,1.0,30.0,36.613487600148545,27.42884380484744,,,0,1.0,30.0,,,2.0
4468,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,2,1.0,30.0,37.491864173975046,26.53948752384833,,,0,1.0,30.0,,,2.0
4469,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,2,1.0,30.0,38.370240747801546,25.650131242849476,,,0,1.0,30.0,,,2.0
4470,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,2,1.0,30.0,39.24861732162825,24.76077496185072,,,0,1.0,30.0,,,2.0
4471,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,2,1.0,30.0,40.26074682117195,24.186261912236056,,,0,1.0,30.0,,,2.0
4472,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,2,1.0,30.0,41.510659299768065,24.17147016285977,,,0,1.0,30.0,,,2.0
4473,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,38.749999999999716,,,2,1.0,30.0,42.76057177836418,24.156678413483483,,,0,1.0,30.0,,,2.0
4474,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,37.49999999999943,,,2,1.0,30.0,44.0104842569603,24.141886664107197,,,0,1.0,30.0,,,2.0
4475,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,36.24999999999915,,,2,1.0,30.0,45.26039673555641,24.12709491473091,,,0,1.0,30.0,,,2.0
4476,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,34.99999999999886,,,2,1.0,30.0,46.51030921415253,24.112303165354625,,,0,1.0,30.0,,,2.0
4477,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,33.74999999999858,,,2,1.0,30.0,47.760221692748644,24.09751141597834,,,0,1.0,30.0,,,2.0
4478,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,32.499999999998295,,,2,1.0,30.0,49.01013417134476,24.082719666602053,,,0,1.0,30.0,,,2.0
4479,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,31.249999999998227,,,2,1.0,30.0,50.260046649940875,24.067927917225767,,,0,1.0,30.0,,,2.0
4480,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,29.9999999999983,,,2,1.0,30.0,51.50995912853699,24.05313616784948,,,0,1.0,30.0,,,2.0
4481,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,28.74999999999837,,,2,1.0,30.0,52.75987160713311,24.038344418473194,,,0,1.0,30.0,,,2.0
4482,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,27.49999999999844,,,2,1.0,30.0,54.00978408572922,24.023552669096908,,,0,1.0,30.0,,,2.0
4483,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,26.24999999999851,,,2,1.0,30.0,55.25969656432534,24.008760919720622,,,0,1.0,30.0,,,2.0
4484,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.999999999998582,,,2,1.0,30.0,56.50965804813268,24.002155159526897,,,0,1.0,30.0,,,2.0
