tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,f0a5903710a31cdf_score,player_14a0f1a9_x,player_14a0f1a9_y,player_14a0f1a9_move_target,player_14a0f1a9_item,player_14a0f1a9_score,player_14a0f1a9_cut_speed,player_14a0f1a9_speed,player_66ed9f9d_x,player_66ed9f9d_y,player_66ed9f9d_move_target,player_66ed9f9d_item,player_66ed9f9d_score,player_66ed9f9d_cut_speed,player_66ed9f9d_speed
2688,0,1,,0,2,None_cut,3.8916666666666613,3,0,3,tomato_cut,3.6249999999999956,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,82.01637459467358,50.08925697990148,,tomato_salad,1,1.0,12.0,47.161165235169506,31.161165235169506,,,2,0.2,30.0
2689,0,1,,0,2,None_cut,3.8916666666666613,3,0,3,tomato_cut,3.6249999999999956,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,82.37208769532808,50.44063738633193,,tomato_salad,1,1.0,12.0,46.277281758686456,30.277281758686456,,,2,0.2,30.0
2690,0,1,,0,2,None_cut,3.8916666666666613,3,0,3,tomato_cut,3.6249999999999956,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,82.72780079598257,50.79201779276238,,tomato_salad,1,1.0,12.0,45.39339828220341,29.393398282203407,,,2,0.2,30.0
2691,0,1,,0,2,None_cut,3.8916666666666613,3,0,3,tomato_cut,3.6249999999999956,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,83.08351389663707,51.14339819919283,,tomato_salad,1,1.0,12.0,44.50951480572036,28.509514805720357,,,2,0.2,30.0
2692,0,1,,0,2,None_cut,3.8916666666666613,3,0,3,tomato_cut,3.6249999999999956,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,83.43922699729157,51.49477860562328,,tomato_salad,1,1.0,12.0,43.62563132923731,27.625631329237308,,,2,0.2,30.0
2693,0,1,,0,2,None_cut,3.8916666666666613,3,0,3,tomato_cut,3.6249999999999956,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,83.79494009794607,51.84615901205374,,tomato_salad,1,1.0,12.0,42.74174785275426,26.74174785275426,,,2,0.2,30.0
2694,0,1,,0,2,None_cut,3.8916666666666613,3,0,3,tomato_cut,3.6249999999999956,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,84.15065319860057,52.19753941848419,,tomato_salad,1,1.0,12.0,41.85786437627121,25.85786437627121,,,2,0.2,30.0
2695,0,1,,0,2,None_cut,3.8916666666666613,3,0,3,tomato_cut,3.6249999999999956,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,84.50636629925506,52.54891982491464,,tomato_salad,1,1.0,12.0,40.97398089978816,24.97398089978816,,,2,0.2,30.0
2696,0,1,,0,2,None_cut,3.8916666666666613,3,0,3,tomato_cut,3.6249999999999956,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,84.86207939990956,52.90030023134509,,tomato_salad,1,1.0,12.0,40.088805099494266,24.300921192559585,,,2,0.2,30.0
2697,0,1,,0,2,None_cut,3.8916666666666613,3,0,3,tomato_cut,3.6249999999999956,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,85.21779250056406,53.25168063777554,,tomato_salad,1,1.0,12.0,39.19415225792085,25.173902459863825,,,2,0.2,30.0
2698,0,1,,0,2,None_cut,3.8916666666666613,3,0,3,tomato_cut,3.6249999999999956,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,85.57350560121856,53.603061044205994,,tomato_salad,1,1.0,12.0,38.29949941634743,26.046883727168066,,,2,0.2,30.0
2699,0,1,,0,2,None_cut,3.8916666666666613,3,0,3,tomato_cut,3.6249999999999956,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,85.92921870187305,53.954441450636445,,tomato_salad,1,1.0,12.0,37.40484657477391,26.919864994472306,,,2,0.2,30.0
2700,0,1,,0,2,None_cut,3.8916666666666613,3,0,3,tomato_cut,3.6249999999999956,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,86.28493180252755,54.3058218570669,,tomato_salad,1,1.0,12.0,36.51019373320007,27.792846261776546,,,2,0.2,30.0
2701,0,1,,0,2,None_cut,3.8916666666666613,3,0,3,tomato_cut,3.6249999999999956,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,86.64064490318205,54.657202263497354,,tomato_salad,1,1.0,12.0,35.6155408916262,28.665827529080786,,,2,0.2,30.0
2702,0,1,,0,2,None_cut,3.8916666666666613,3,0,3,tomato_cut,3.6249999999999956,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,86.99635800383655,55.008582669927804,,tomato_salad,1,1.0,12.0,34.720888050052345,29.538808796385027,,,2,0.2,30.0
2703,0,1,,0,2,None_cut,3.8916666666666613,3,0,3,tomato_cut,3.6249999999999956,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,87.35207110449105,55.359963076358255,,tomato_salad,1,1.0,12.0,33.82623520847849,30.411790063689267,,,2,0.2,30.0
2704,0,1,,0,2,None_cut,3.8916666666666613,3,0,3,tomato_cut,3.6249999999999956,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,87.70778420514554,55.711343482788706,,tomato_salad,1,1.0,12.0,32.93158236690463,31.284771330993507,,,2,0.2,30.0
2705,0,1,,0,2,None_cut,3.8916666666666613,3,0,3,tomato_cut,3.6249999999999956,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,56.0,,tomato_salad,1,1.0,12.0,32.036929525330834,32.157752598297684,,,2,0.2,30.0
2706,0,1,,0,2,None_cut,3.8916666666666613,3,0,3,tomato_cut,3.6249999999999956,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,2,1.0,12.0,31.142276683757075,33.03073386560157,,,2,0.2,30.0
2707,0,1,,0,2,None_cut,3.8916666666666613,3,0,3,tomato_cut,3.6249999999999956,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,2,1.0,12.0,30.2476238421833,33.903715132905454,,,2,0.2,30.0
2708,0,1,,0,2,None_cut,3.8916666666666613,3,0,3,tomato_cut,3.6249999999999956,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,2,1.0,12.0,29.35297100060953,34.77669640020934,,,2,0.2,30.0
2709,0,1,,0,2,None_cut,3.8916666666666613,3,0,3,tomato_cut,3.6249999999999956,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,2,1.0,12.0,28.458318159035755,35.6496776675135,,,2,0.2,30.0
2710,0,1,,0,2,None_cut,3.8916666666666613,3,0,3,tomato_cut,3.6249999999999956,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,2,1.0,12.0,27.563665317461982,36.52265893481782,,,2,0.2,30.0
2711,0,1,,0,2,None_cut,3.8916666666666613,3,0,3,tomato_cut,3.6249999999999956,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,2,1.0,12.0,26.66901247588821,37.39564020212214,,,2,0.2,30.0
2712,0,1,,0,2,None_cut,3.8916666666666613,3,0,3,tomato_cut,3.6249999999999956,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,2,1.0,12.0,25.774359634314436,38.268621469426456,,,2,0.2,30.0
2713,0,1,,0,2,None_cut,3.8916666666666613,3,0,3,tomato_cut,3.6249999999999956,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,2,1.0,12.0,24.879706792740663,39.141602736730775,,,2,0.2,30.0
2714,0,1,,0,2,None_cut,3.8916666666666613,3,0,3,tomato_cut,3.6249999999999956,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,2,1.0,12.0,24.196070300676382,40.10504567824677,,,2,0.2,30.0
2715,0,1,,0,2,None_cut,3.8916666666666613,3,0,3,tomato_cut,3.6249999999999956,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,2,1.0,12.0,24.180652248725494,41.35495058809974,,,2,0.2,30.0
2716,0,1,,0,2,None_cut,3.8916666666666613,3,0,3,tomato_cut,3.6249999999999956,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,2,1.0,12.0,24.165234196774605,42.60485549795271,,,2,0.2,30.0
2717,0,1,,0,2,None_cut,3.8916666666666613,3,0,3,tomato_cut,3.6249999999999956,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,2,1.0,12.0,24.149816144823717,43.854760407805685,,,2,0.2,30.0
2718,0,1,,0,2,None_cut,3.8916666666666613,3,0,3,tomato_cut,3.6249999999999956,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,2,1.0,12.0,24.134398092872825,45.10466531765866,,,2,0.2,30.0
2719,0,1,,0,2,None_cut,3.8916666666666613,3,0,3,tomato_cut,3.6249999999999956,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,2,1.0,12.0,24.118980040921755,46.35457022751163,,,2,0.2,30.0
2720,0,1,,0,2,None_cut,3.8916666666666613,3,0,3,tomato_cut,3.6249999999999956,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,2,1.0,12.0,24.103561988970686,47.6044751373646,,,2,0.2,30.0
2721,0,1,,0,2,None_cut,3.8916666666666613,3,0,3,tomato_cut,3.6249999999999956,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,56.0,,,2,1.0,12.0,24.08814393701962,48.854380047217575,,,2,0.2,30.0
2722,0,1,,0,2,None_cut,3.8916666666666613,3,0,3,tomato_cut,3.6249999999999956,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,55.499999999999744,,,2,1.0,12.0,24.07272588506855,50.10428495707055,,,2,0.2,30.0
2723,0,1,,0,2,None_cut,3.8916666666666613,3,0,3,tomato_cut,3.6249999999999956,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,54.99999999999949,,,2,1.0,12.0,24.05730783311748,51.35418986692352,,,2,0.2,30.0
2724,0,1,,0,2,None_cut,3.8916666666666613,3,0,3,tomato_cut,3.6249999999999956,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,54.49999999999923,,,2,1.0,12.0,24.04188978116641,52.60409477677649,,,2,0.2,30.0
2725,0,1,,0,2,None_cut,3.8916666666666613,3,0,3,tomato_cut,3.6249999999999956,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,53.99999999999898,,,2,1.0,12.0,24.026471729215345,53.853999686629464,,,2,0.2,30.0
2726,0,1,,0,2,None_cut,3.8916666666666613,3,0,3,tomato_cut,3.6249999999999956,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,53.49999999999872,,,2,1.0,12.0,24.011053677264275,55.10390459648244,,,2,0.2,30.0
2727,0,1,,0,2,None_cut,3.8916666666666613,3,0,3,tomato_cut,3.6249999999999956,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,52.999999999998465,,,2,1.0,12.0,24.0,56.0,,,2,0.2,30.0
2728,0,1,,0,2,None_cut,3.8916666666666613,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,52.49999999999821,,,2,1.0,12.0,24.0,56.0,,tomato_cut,2,0.2,30.0
2729,0,1,,0,2,None_cut,3.8916666666666613,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,51.999999999997954,,,2,1.0,12.0,24.0,56.0,,tomato_cut,2,0.2,30.0
2730,0,1,,0,2,None_cut,3.8916666666666613,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,51.4999999999977,,,2,1.0,12.0,24.0,56.0,,tomato_cut,2,0.2,30.0
2731,0,1,,0,2,None_cut,3.8916666666666613,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,50.99999999999744,,,2,1.0,12.0,24.0,56.0,,tomato_cut,2,0.2,30.0
2732,0,1,,0,2,None_cut,3.8916666666666613,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,50.499999999997186,,,2,1.0,12.0,24.0,56.0,,tomato_cut,2,0.2,30.0
2733,0,1,,0,2,None_cut,3.8916666666666613,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,49.99999999999693,,,2,1.0,12.0,24.0,56.0,,tomato_cut,2,0.2,30.0
2734,0,1,,0,2,None_cut,3.8916666666666613,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,49.499999999996675,,,2,1.0,12.0,24.0,56.0,,tomato_cut,2,0.2,30.0
2735,0,1,,0,2,None_cut,3.8916666666666613,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,48.99999999999642,,,2,1.0,12.0,24.0,56.0,,tomato_cut,2,0.2,30.0
2736,0,1,,0,2,None_cut,3.8916666666666613,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,48.49999999999616,,,2,1.0,12.0,24.0,56.0,,tomato_cut,2,0.2,30.0
2737,0,1,,0,2,None_cut,3.8916666666666613,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,47.99999999999591,,,2,1.0,12.0,24.0,56.0,,tomato_cut,2,0.2,30.0
2738,0,1,,0,2,None_cut,3.8916666666666613,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,47.49999999999565,,,2,1.0,12.0,24.0,56.0,,tomato_cut,2,0.2,30.0
2739,0,1,,0,2,None_cut,3.8916666666666613,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,46.999999999995396,,,2,1.0,12.0,24.0,56.0,,tomato_cut,2,0.2,30.0
2740,0,1,,0,2,None_cut,3.8916666666666613,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,46.49999999999514,,,2,1.0,12.0,24.0,56.0,,tomato_cut,2,0.2,30.0
2741,0,1,,0,2,None_cut,3.8916666666666613,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,45.999999999994884,,,2,1.0,12.0,24.0,56.0,,tomato_cut,2,0.2,30.0
2742,0,1,,0,2,None_cut,3.8916666666666613,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,45.49999999999463,,,2,1.0,12.0,24.0,56.0,,tomato_cut,2,0.2,30.0
2743,0,1,,0,2,None_cut,3.8916666666666613,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,44.99999999999437,,,2,1.0,12.0,24.0,56.0,,tomato_cut,2,0.2,30.0
2744,0,1,,0,2,None_cut,3.8916666666666613,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,44.49999999999412,,,2,1.0,12.0,24.0,54.749999999999716,,tomato_cut,2,0.2,30.0
2745,0,1,,0,2,None_cut,3.8916666666666613,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,43.99999999999386,,,2,1.0,12.0,24.0,53.49999999999943,,tomato_cut,2,0.2,30.0
2746,0,1,,0,2,None_cut,3.8916666666666613,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,43.499999999993605,,,2,1.0,12.0,24.0,52.24999999999915,,tomato_cut,2,0.2,30.0
2747,0,1,,0,2,None_cut,3.8916666666666613,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,42.99999999999335,,,2,1.0,12.0,24.0,50.99999999999886,,tomato_cut,2,0.2,30.0
2748,0,1,,0,2,None_cut,3.8916666666666613,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,42.49999999999309,,,2,1.0,12.0,24.0,49.74999999999858,,tomato_cut,2,0.2,30.0
2749,0,1,,0,2,None_cut,3.8916666666666613,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,41.99999999999284,,,2,1.0,12.0,24.0,48.499999999998295,,tomato_cut,2,0.2,30.0
2750,0,1,,0,2,None_cut,3.8916666666666613,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,41.49999999999258,,,2,1.0,12.0,24.0,47.24999999999801,,tomato_cut,2,0.2,30.0
2751,0,1,,0,2,None_cut,3.8916666666666613,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,40.999999999992326,,,2,1.0,12.0,24.0,45.999999999997726,,tomato_cut,2,0.2,30.0
2752,0,1,,0,2,None_cut,3.8916666666666613,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.0,40.49999999999207,,,2,1.0,12.0,24.0,44.74999999999744,,tomato_cut,2,0.2,30.0
2753,0,1,,0,2,None_cut,3.8916666666666613,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.14054025181224,40.05770299503217,,,2,1.0,12.0,24.0,43.49999999999716,,tomato_cut,2,0.2,30.0
2754,0,1,,0,2,None_cut,3.8916666666666613,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.49189088134284,39.70196048263281,,,2,1.0,12.0,24.0,42.249999999996874,,tomato_cut,2,0.2,30.0
2755,0,1,,0,2,None_cut,3.8916666666666613,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,88.84324151087344,39.346217970233454,,,2,1.0,12.0,24.0,40.99999999999659,,tomato_cut,2,0.2,30.0
2756,0,1,,0,2,None_cut,3.8916666666666613,3,0,3,None_cut,3.6249999999999956,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,89.19459214040404,38.990475457834094,,,2,1.0,12.0,24.0,40.0,,tomato_cut,2,0.2,30.0
2757,0,1,,0,2,None_cut,3.8916666666666613,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,89.54594276993464,38.634732945434735,,,2,1.0,12.0,24.0,40.0,,,2,0.2,30.0
2758,0,1,,0,2,None_cut,3.8916666666666613,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,89.89729339946524,38.278990433035375,,,2,1.0,12.0,24.0,40.0,,,2,0.2,30.0
2759,0,1,,0,2,None_cut,3.8916666666666613,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,90.24864402899584,37.923247920636015,,,2,1.0,12.0,24.0,40.0,,,2,0.2,30.0
2760,0,1,,0,2,None_cut,3.8916666666666613,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,90.59999465852644,37.567505408236656,,,2,1.0,12.0,24.0,40.0,,,2,0.2,30.0
2761,0,1,,0,2,None_cut,3.8916666666666613,3,0,3,None_cut,3.6249999999999956,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,90.95134528805704,37.211762895837296,,,2,1.0,12.0,24.0,40.0,,,2,0.2,30.0
