tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,f6fdf28e0e04d635_score,player_3c3a1af0_x,player_3c3a1af0_y,player_3c3a1af0_move_target,player_3c3a1af0_item,player_3c3a1af0_score,player_3c3a1af0_cut_speed,player_3c3a1af0_speed,player_8f76aed0_x,player_8f76aed0_y,player_8f76aed0_move_target,player_8f76aed0_item,player_8f76aed0_score,player_8f76aed0_cut_speed,player_8f76aed0_speed
2246,0,1,,0,2,None_cut,3.024999999999992,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,75.01254716735886,24.000023677956726,,,1,1.0,12.0,24.0,56.0,,tomato_salad,0,0.2,30.0
2247,0,1,,0,2,None_cut,3.024999999999992,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,75.5125471673584,24.000022766386174,,,1,1.0,12.0,24.0,56.0,,tomato_salad,0,0.2,30.0
2248,0,1,,0,2,None_cut,3.024999999999992,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,76.01254716735795,24.00002185481562,,,1,1.0,12.0,24.0,56.0,,tomato_salad,0,0.2,30.0
2249,0,1,,0,2,None_cut,3.024999999999992,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,76.5125471673575,24.00002094324507,,,1,1.0,12.0,24.0,56.0,,tomato_salad,0,0.2,30.0
2250,0,1,,0,2,None_cut,3.024999999999992,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,77.01254716735704,24.000020031674516,,,1,1.0,12.0,24.0,56.0,,tomato_salad,0,0.2,30.0
2251,0,1,,0,2,None_cut,3.024999999999992,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,77.51254716735659,24.000019120103964,,,1,1.0,12.0,24.0,56.0,,tomato_salad,0,0.2,30.0
2252,0,1,,0,2,None_cut,3.024999999999992,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,78.01254716735613,24.00001820853341,,,1,1.0,12.0,24.0,56.0,,tomato_salad,0,0.2,30.0
2253,0,1,,0,2,None_cut,3.024999999999992,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,78.51254716735568,24.00001729696286,,,1,1.0,12.0,24.0,56.0,,tomato_salad,0,0.2,30.0
2254,0,1,,0,2,None_cut,3.024999999999992,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,79.01254716735522,24.000016385392307,,,1,1.0,12.0,24.0,56.0,,tomato_salad,0,0.2,30.0
2255,0,1,,0,2,None_cut,3.024999999999992,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,79.51254716735477,24.000015473821755,,,1,1.0,12.0,24.0,56.0,,tomato_salad,0,0.2,30.0
2256,0,1,,0,2,None_cut,3.024999999999992,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,80.01254716735431,24.000014562251202,,,1,1.0,12.0,24.0,56.0,,tomato_salad,0,0.2,30.0
2257,0,1,,0,2,None_cut,3.024999999999992,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,80.51254716735386,24.00001365068065,,,1,1.0,12.0,24.0,56.0,,tomato_salad,0,0.2,30.0
2258,0,1,,0,2,None_cut,3.024999999999992,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,81.0125471673534,24.000012739110097,,,1,1.0,12.0,24.0,56.0,,tomato_salad,0,0.2,30.0
2259,0,1,,0,2,None_cut,3.024999999999992,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,81.51254716735295,24.00001182753962,,,1,1.0,12.0,24.0,56.0,,tomato_salad,0,0.2,30.0
2260,0,1,,0,2,None_cut,3.024999999999992,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,82.0125471673525,24.000010915969245,,,1,1.0,12.0,24.0,56.0,,tomato_salad,0,0.2,30.0
2261,0,1,,0,2,None_cut,3.024999999999992,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,82.51254716735204,24.00001000439887,,,1,1.0,12.0,24.0,56.0,,tomato_salad,0,0.2,30.0
2262,0,1,,0,2,None_cut,3.024999999999992,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,83.01254716735158,24.000009092828495,,,1,1.0,12.0,24.0,56.0,,tomato_salad,0,0.2,30.0
2263,0,1,,0,2,None_cut,3.024999999999992,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,83.51254716735113,24.00000818125812,,,1,1.0,12.0,24.0,54.749999999999716,,tomato_salad,0,0.2,30.0
2264,0,1,,0,2,None_cut,3.024999999999992,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,84.01254716735068,24.000007269687746,,,1,1.0,12.0,24.0,53.49999999999943,,tomato_salad,0,0.2,30.0
2265,0,1,,0,2,None_cut,3.024999999999992,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,84.51254716735022,24.00000635811737,,,1,1.0,12.0,24.0,52.24999999999915,,tomato_salad,0,0.2,30.0
2266,0,1,,0,2,None_cut,3.024999999999992,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,85.01254716734977,24.000005446546997,,,1,1.0,12.0,24.0,50.99999999999886,,tomato_salad,0,0.2,30.0
2267,0,1,,0,2,None_cut,3.024999999999992,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,85.51254716734931,24.000004534976622,,,1,1.0,12.0,24.0,49.74999999999858,,tomato_salad,0,0.2,30.0
2268,0,1,,0,2,None_cut,3.024999999999992,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,86.01254716734886,24.000003623406247,,,1,1.0,12.0,24.0,48.499999999998295,,tomato_salad,0,0.2,30.0
2269,0,1,,0,2,None_cut,3.024999999999992,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,86.5125471673484,24.000002711835872,,,1,1.0,12.0,24.0,47.24999999999801,,tomato_salad,0,0.2,30.0
2270,0,1,,0,2,None_cut,3.024999999999992,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,87.01254716734795,24.000001800265498,,,1,1.0,12.0,24.0,45.999999999997726,,tomato_salad,0,0.2,30.0
2271,0,1,,0,2,None_cut,3.024999999999992,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,87.51254716734749,24.000000888695123,,,1,1.0,12.0,24.0,44.74999999999744,,tomato_salad,0,0.2,30.0
2272,0,1,,0,2,None_cut,3.024999999999992,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.01254716734704,24.00000035531704,,,1,1.0,12.0,24.0,43.49999999999716,,tomato_salad,0,0.2,30.0
2273,0,1,,0,2,None_cut,3.024999999999992,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.51254716734658,24.00000034420451,,,1,1.0,12.0,24.0,42.249999999996874,,tomato_salad,0,0.2,30.0
2274,0,1,,0,2,None_cut,3.024999999999992,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,89.01254716734613,24.000000333091975,,,1,1.0,12.0,24.0,40.99999999999659,,tomato_salad,0,0.2,30.0
2275,0,1,,0,2,None_cut,3.024999999999992,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,89.51254716734567,24.000000321979453,,,1,1.0,12.0,24.31621556657754,39.8798317388366,,tomato_salad,0,0.2,30.0
2276,0,1,,0,2,None_cut,3.024999999999992,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,90.01254716734522,24.000000310867097,,,1,1.0,12.0,25.19459214040404,38.990475457837135,,tomato_salad,0,0.2,30.0
2277,0,1,,0,2,None_cut,3.024999999999992,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,90.51254716734476,24.000000299754742,,,1,1.0,12.0,26.07296871423054,38.10111917683767,,tomato_salad,0,0.2,30.0
2278,0,1,,0,2,None_cut,3.024999999999992,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,91.01254716734431,24.000000288642386,,,1,1.0,12.0,26.95134528805704,37.211762895838206,,tomato_salad,0,0.2,30.0
2279,0,1,,0,2,None_cut,3.024999999999992,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,91.51254716734385,24.00000027753003,,,1,1.0,12.0,27.82972186188354,36.32240661483874,,tomato_salad,0,0.2,30.0
2280,0,1,,0,2,None_cut,3.024999999999992,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,92.0125471673434,24.000000266417675,,,1,1.0,12.0,28.708098435710042,35.433050333839276,,tomato_salad,0,0.2,30.0
2281,0,1,,0,2,None_cut,3.024999999999992,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,92.51254716734294,24.00000025530532,,,1,1.0,12.0,29.586475009536542,34.543694052839896,,tomato_salad,0,0.2,30.0
2282,0,1,,0,2,None_cut,3.024999999999992,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,93.01254716734249,24.000000244192965,,,1,1.0,12.0,30.464851583363043,33.654337771840936,,tomato_salad,0,0.2,30.0
2283,0,1,,0,2,None_cut,3.024999999999992,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,93.51254716734203,24.00000023308061,,,1,1.0,12.0,31.343228157189543,32.76498149084197,,tomato_salad,0,0.2,30.0
2284,0,1,,0,2,None_cut,3.024999999999992,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,94.01254716734158,24.000000221968254,,,1,1.0,12.0,32.22160473101604,31.875625209842987,,tomato_salad,0,0.2,30.0
2285,0,1,,0,2,None_cut,3.024999999999992,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,94.51254716734113,24.000000210855898,,,1,1.0,12.0,33.099981304842544,30.986268928843877,,tomato_salad,0,0.2,30.0
2286,0,1,,0,2,None_cut,3.024999999999992,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,95.01254716734067,24.000000199743543,,,1,1.0,12.0,33.978357878669044,30.096912647844768,,tomato_salad,0,0.2,30.0
2287,0,1,,0,2,None_cut,3.024999999999992,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,95.51254716734022,24.000000188631187,,,1,1.0,12.0,34.856734452495544,29.207556366845658,,tomato_salad,0,0.2,30.0
2288,0,1,,0,2,None_cut,3.024999999999992,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,96.01254716733976,24.00000017751883,,,1,1.0,12.0,35.735111026322045,28.31820008584655,,tomato_salad,0,0.2,30.0
2289,0,1,,0,2,None_cut,3.024999999999992,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,96.5125471673393,24.000000166406476,,,1,1.0,12.0,36.613487600148545,27.42884380484744,,tomato_salad,0,0.2,30.0
2290,0,1,,0,2,None_cut,3.024999999999992,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,97.01254716733885,24.00000015529412,,,1,1.0,12.0,37.491864173975046,26.53948752384833,,tomato_salad,0,0.2,30.0
2291,0,1,,0,2,None_cut,3.024999999999992,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,97.5125471673384,24.000000144181765,,,1,1.0,12.0,38.370240747801546,25.650131242849476,,tomato_salad,0,0.2,30.0
2292,0,1,,0,2,None_cut,3.024999999999992,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,98.01254716733794,24.00000013306941,,,1,1.0,12.0,39.24861732162825,24.76077496185072,,tomato_salad,0,0.2,30.0
2293,0,1,,0,2,None_cut,3.024999999999992,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,98.51254716733749,24.000000121957054,,,1,1.0,12.0,40.132740502653945,24.505975807363065,,tomato_salad,0,0.2,30.0
2294,0,1,,0,2,None_cut,3.024999999999992,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,99.01254716733703,24.0000001108447,,,1,1.0,12.0,41.027079874255605,25.37927821111736,,tomato_salad,0,0.2,30.0
2295,0,1,,0,2,None_cut,3.024999999999992,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,99.51254716733658,24.000000099732343,,,1,1.0,12.0,41.921419245857265,26.252580614871654,,tomato_salad,0,0.2,30.0
2296,0,1,,0,2,None_cut,3.024999999999992,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,100.01254716733612,24.000000088619988,,,1,1.0,12.0,42.815758617458926,27.12588301862595,,tomato_salad,0,0.2,30.0
2297,0,1,,0,2,None_cut,3.024999999999992,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,100.51254716733567,24.000000077507632,,,1,1.0,12.0,43.710097989060586,27.999185422380243,,tomato_salad,0,0.2,30.0
2298,0,1,,0,2,None_cut,3.024999999999992,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,101.01254716733521,24.000000066395277,,,1,1.0,12.0,44.604437360662246,28.872487826134538,,tomato_salad,0,0.2,30.0
2299,0,1,,0,2,None_cut,3.024999999999992,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,101.51254716733476,24.00000005528292,,,1,1.0,12.0,45.498776732263906,29.745790229888833,,tomato_salad,0,0.2,30.0
2300,0,1,,0,2,None_cut,3.024999999999992,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,102.0125471673343,24.000000044170566,,,1,1.0,12.0,46.393116103865566,30.619092633643127,,tomato_salad,0,0.2,30.0
2301,0,1,,0,2,None_cut,3.024999999999992,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,102.51254716733385,24.00000003305821,,,1,1.0,12.0,47.287455475467226,31.492395037397422,,tomato_salad,0,0.2,30.0
2302,0,1,,0,2,None_cut,3.024999999999992,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,103.0125471673334,24.000000021945855,,,1,1.0,12.0,48.181794847068886,32.36569744115157,,tomato_salad,0,0.2,30.0
2303,0,1,,0,2,None_cut,3.024999999999992,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,103.51254716733294,24.0000000108335,,,1,1.0,12.0,49.076134218670546,33.23899984490551,,tomato_salad,0,0.2,30.0
2304,0,1,,0,2,None_cut,3.024999999999992,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,,1,1.0,12.0,49.970473590272206,34.11230224865945,,tomato_salad,0,0.2,30.0
2305,0,1,,0,2,None_cut,3.024999999999992,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,1,1.0,12.0,50.86481296187387,34.985604652413386,,tomato_salad,0,0.2,30.0
2306,0,1,,0,2,None_cut,3.024999999999992,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,1,1.0,12.0,51.75915233347553,35.858907056167375,,tomato_salad,0,0.2,30.0
2307,0,1,,0,2,None_cut,3.024999999999992,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,1,1.0,12.0,52.65349170507719,36.732209459921606,,tomato_salad,0,0.2,30.0
2308,0,1,,0,2,None_cut,3.024999999999992,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,1,1.0,12.0,53.54783107667885,37.60551186367584,,tomato_salad,0,0.2,30.0
2309,0,1,,0,2,None_cut,3.024999999999992,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,1,1.0,12.0,54.44217044828051,38.47881426743007,,tomato_salad,0,0.2,30.0
2310,0,1,,0,2,None_cut,3.024999999999992,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,1,1.0,12.0,55.33650981988217,39.35211667118429,,tomato_salad,0,0.2,30.0
2311,0,1,,0,2,None_cut,3.024999999999992,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,1,1.0,12.0,56.401523370704155,39.81341062306423,,tomato_salad,0,0.2,30.0
2312,0,1,,0,2,None_cut,3.024999999999992,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,1,1.0,12.0,57.65143394901483,39.82836208541367,,tomato_salad,0,0.2,30.0
2313,0,1,,0,2,None_cut,3.024999999999992,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,1,1.0,12.0,58.901344527325506,39.84331354776312,,tomato_salad,0,0.2,30.0
2314,0,1,,0,2,None_cut,3.024999999999992,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,1,1.0,12.0,60.15125510563618,39.85826501011256,,tomato_salad,0,0.2,30.0
2315,0,1,,0,2,None_cut,3.024999999999992,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,1,1.0,12.0,61.40116568394686,39.873216472462005,,tomato_salad,0,0.2,30.0
2316,0,1,,0,2,None_cut,3.024999999999992,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,1,1.0,12.0,62.65107626225753,39.88816793481145,,tomato_salad,0,0.2,30.0
2317,0,1,,0,2,None_cut,3.024999999999992,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,1,1.0,12.0,63.90098684056821,39.90311939716089,,tomato_salad,0,0.2,30.0
2318,0,1,,0,2,None_cut,3.024999999999992,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,1,1.0,12.0,65.15089741887888,39.91807085951034,,tomato_salad,0,0.2,30.0
2319,0,1,,0,2,None_cut,3.024999999999992,3,0,3,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,1,1.0,12.0,66.40080799718956,39.93302232185978,,tomato_salad,0,0.2,30.0
