tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,f8d3a33ce90ca05f_score,player_1906c380_x,player_1906c380_y,player_1906c380_move_target,player_1906c380_item,player_1906c380_score,player_1906c380_cut_speed,player_1906c380_speed,player_eed721d1_x,player_eed721d1_y,player_eed721d1_move_target,player_eed721d1_item,player_eed721d1_score,player_eed721d1_cut_speed,player_eed721d1_speed
2094,0,1,,0,2,tomato,0.14166666666666666,0,0,3,tomato,0.6416666666666668,0,2,2,,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.03754531779343,52.954301603065005,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2095,0,1,,0,2,tomato,0.14166666666666666,0,0,3,tomato,0.6500000000000001,0,2,2,,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.03138212294012,53.45426361665125,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2096,0,1,,0,2,tomato,0.14166666666666666,0,0,3,tomato,0.6583333333333334,0,2,2,,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.0252189280868,53.95422563023749,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2097,0,1,,0,2,tomato,0.14166666666666666,0,0,3,tomato,0.6666666666666667,0,2,2,,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.01905573323349,54.45418764382373,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2098,0,1,,0,2,tomato,0.14166666666666666,0,0,3,tomato,0.675,0,2,2,,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.01289253838017,54.95414965740997,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2099,0,1,,0,2,tomato,0.14166666666666666,0,0,3,tomato,0.6833333333333333,0,2,2,,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.00672934352686,55.45411167099621,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2100,0,1,,0,2,tomato,0.14166666666666666,0,0,3,tomato,0.6916666666666667,0,2,2,,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,71.8969884104423,55.91078658764515,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2101,0,1,,0,2,tomato,0.14166666666666666,0,0,3,tomato,0.7,0,2,2,,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,71.54556608815153,56.26645827810704,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2102,0,1,,0,2,tomato,0.14166666666666666,0,0,3,tomato,0.7083333333333333,0,2,2,,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,71.19414376586076,56.62212996856893,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2103,0,1,,0,2,tomato,0.14166666666666666,0,0,3,tomato,0.7166666666666666,0,2,2,,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,70.84272144356999,56.97780165903082,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2104,0,1,,0,2,tomato,0.14166666666666666,0,0,3,tomato,0.7249999999999999,0,2,2,,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,70.49129912127921,57.33347334949271,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2105,0,1,,0,2,tomato,0.14166666666666666,0,0,3,tomato,0.7333333333333332,0,2,2,,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,70.13987679898844,57.689145039954596,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2106,0,1,,0,2,tomato,0.14166666666666666,0,0,3,tomato,0.7416666666666665,0,2,2,,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,69.78845447669767,58.044816730416485,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2107,0,1,,0,2,tomato,0.14166666666666666,0,0,3,tomato,0.7499999999999998,0,2,2,,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,69.4370321544069,58.400488420878375,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2108,0,1,,0,2,tomato,0.14166666666666666,0,0,3,tomato,0.7583333333333331,0,2,2,,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,69.08560983211612,58.756160111340265,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2109,0,1,,0,2,tomato,0.14166666666666666,0,0,3,tomato,0.7666666666666664,0,2,2,,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,68.73418750982535,59.111831801802154,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2110,0,1,,0,2,tomato,0.14166666666666666,0,0,3,tomato,0.7749999999999997,0,2,2,,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,68.38276518753457,59.46750349226404,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2111,0,1,,0,2,tomato,0.14166666666666666,0,0,3,tomato,0.783333333333333,0,2,2,,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,68.0313428652438,59.82317518272593,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2112,0,1,,0,2,tomato,0.14166666666666666,0,0,3,tomato,0.7916666666666663,0,2,2,,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,67.67992054295303,60.17884687318782,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2113,0,1,,0,2,tomato,0.14166666666666666,0,0,3,tomato,0.7999999999999996,0,2,2,,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,67.32849822066225,60.53451856364971,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2114,0,1,,0,2,tomato,0.14166666666666666,0,0,3,tomato,0.8083333333333329,0,2,2,,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,66.97707589837148,60.8901902541116,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2115,0,1,,0,2,tomato,0.14166666666666666,0,0,3,tomato,0.8166666666666662,0,2,2,,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,66.62565357608071,61.24586194457349,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2116,0,1,,0,2,tomato,0.14166666666666666,0,0,3,tomato,0.8249999999999995,0,2,2,,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,66.27423125378994,61.60153363503538,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2117,0,1,,0,2,tomato,0.14166666666666666,0,0,3,tomato,0.8333333333333328,0,2,2,,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,65.92280893149916,61.95720532549727,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2118,0,1,,0,2,tomato,0.14166666666666666,0,0,3,tomato,0.8416666666666661,0,2,2,,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,65.57138660920839,62.31287701595916,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2119,0,1,,0,2,tomato,0.14166666666666666,0,0,3,tomato,0.8499999999999994,0,2,2,,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,65.21996428691762,62.66854870642105,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2120,0,1,,0,2,tomato,0.14166666666666666,0,0,3,tomato,0.8583333333333327,0,2,2,,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,64.86854196462684,63.02422039688294,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2121,0,1,,0,2,tomato,0.14166666666666666,0,0,3,tomato,0.866666666666666,0,2,2,,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,64.51711964233607,63.37989208734483,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2122,0,1,,0,2,tomato,0.14166666666666666,0,0,3,tomato,0.8749999999999993,0,2,2,,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,64.1656973200453,63.73556377780672,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2123,0,1,,0,2,tomato,0.14166666666666666,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,63.8142749977549,64.09123546826879,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2124,0,1,,0,2,tomato,0.14166666666666666,0,0,3,tomato,0.8916666666666659,0,2,2,,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,63.46285267546484,64.44690715873139,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2125,0,1,,0,2,tomato,0.14166666666666666,0,0,3,tomato,0.8999999999999992,0,2,2,,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,63.111430353174775,64.80257884919399,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2126,0,1,,0,2,tomato,0.14166666666666666,0,0,3,tomato,0.9083333333333325,0,2,2,,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,62.76000803088471,65.15825053965659,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2127,0,1,,0,2,tomato,0.14166666666666666,0,0,3,tomato,0.9166666666666659,0,2,2,,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,62.40858570859465,65.51392223011919,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2128,0,1,,0,2,tomato,0.14166666666666666,0,0,3,tomato,0.9249999999999992,0,2,2,,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,62.05716338630459,65.86959392058179,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2129,0,1,,0,2,tomato,0.14166666666666666,0,0,3,tomato,0.9333333333333325,0,2,2,,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,61.705741064014525,66.22526561104439,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2130,0,1,,0,2,tomato,0.14166666666666666,0,0,3,tomato,0.9416666666666658,0,2,2,,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,61.35431874172446,66.58093730150699,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2131,0,1,,0,2,tomato,0.14166666666666666,0,0,3,tomato,0.9499999999999991,0,2,2,,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,61.0028964194344,66.93660899196959,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2132,0,1,,0,2,tomato,0.14166666666666666,0,0,3,tomato,0.9583333333333324,0,2,2,,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,60.65147409714434,67.29228068243219,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2133,0,1,,0,2,tomato,0.14166666666666666,0,0,3,tomato,0.9666666666666657,0,2,2,,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,60.300051774854275,67.64795237289393,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2134,0,1,,0,2,tomato,0.14166666666666666,0,0,3,tomato,0.974999999999999,0,2,2,,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,59.94862945256421,68.00362406335546,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2135,0,1,,0,2,tomato,0.14166666666666666,0,0,3,tomato,0.9833333333333323,0,2,2,,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,59.59720713027415,68.35929575381701,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2136,0,1,,0,2,tomato,0.14166666666666666,0,0,3,tomato,0.9916666666666656,0,2,2,,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,59.24578480798409,68.71496744427856,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2137,0,1,,0,2,tomato,0.14166666666666666,0,0,3,tomato,0.9999999999999989,0,2,2,,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,58.894362485694025,69.07063913474009,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2138,0,1,,0,2,tomato,0.14166666666666666,0,0,3,tomato,1.0083333333333322,1,2,2,,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,58.54294016340396,69.42631082520164,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2139,0,1,,0,2,tomato,0.14166666666666666,0,0,3,tomato,1.0166666666666655,1,2,2,,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,58.1915178411139,69.78198251566317,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2140,0,1,,0,2,tomato,0.14166666666666666,0,0,3,tomato,1.0249999999999988,1,2,2,,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,57.84009551882384,70.13765420612472,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2141,0,1,,0,2,tomato,0.14166666666666666,0,0,3,tomato,1.033333333333332,1,2,2,,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,57.488673196533775,70.49332589658626,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2142,0,1,,0,2,tomato,0.14166666666666666,0,0,3,tomato,1.0416666666666654,1,2,2,,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,57.13725087424371,70.8489975870478,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2143,0,1,,0,2,tomato,0.14166666666666666,0,0,3,tomato,1.0499999999999987,1,2,2,,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.78582855195365,71.20466927750934,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2144,0,1,,0,2,tomato,0.14166666666666666,0,0,3,tomato,1.058333333333332,1,2,2,,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.43440622966359,71.56034096797089,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2145,0,1,,0,2,tomato,0.14166666666666666,0,0,3,tomato,1.0666666666666653,1,2,2,,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.19350866689158,71.9621860721207,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2146,0,1,,0,2,tomato,0.14166666666666666,0,0,3,tomato,1.0749999999999986,1,2,2,,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.18747621809545,72.46214968035811,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2147,0,1,,0,2,tomato,0.14166666666666666,0,0,3,tomato,1.083333333333332,1,2,2,,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.181443769299314,72.96211328859552,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2148,0,1,,0,2,tomato,0.14166666666666666,0,0,3,tomato,1.0916666666666652,1,2,2,,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.17541132050318,73.46207689683293,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2149,0,1,,0,2,tomato,0.14166666666666666,0,0,3,tomato,1.0999999999999985,1,2,2,,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.169378871707046,73.96204050507033,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2150,0,1,,0,2,tomato,0.14166666666666666,0,0,3,tomato,1.1083333333333318,1,2,2,,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.16334642291091,74.46200411330774,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2151,0,1,,0,2,tomato,0.14166666666666666,0,0,3,tomato,1.1166666666666651,1,2,2,,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.15731397411478,74.96196772154515,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2152,0,1,,0,2,tomato,0.14166666666666666,0,0,3,tomato,1.1249999999999984,1,2,2,,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.151281525318645,75.46193132978256,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2153,0,1,,0,2,tomato,0.14166666666666666,0,0,3,tomato,1.1333333333333317,1,2,2,,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.14524907652251,75.96189493801997,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2154,0,1,,0,2,tomato,0.14166666666666666,0,0,3,tomato,1.141666666666665,1,2,2,,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.13921662772638,76.46185854625737,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2155,0,1,,0,2,tomato,0.14166666666666666,0,0,3,tomato,1.1499999999999984,1,2,2,,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.13318417893024,76.96182215449478,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2156,0,1,,0,2,tomato,0.14166666666666666,0,0,3,tomato,1.1583333333333317,1,2,2,,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.12715173013411,77.46178576273219,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2157,0,1,,0,2,tomato,0.14166666666666666,0,0,3,tomato,1.166666666666665,1,2,2,,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.121119281337975,77.9617493709696,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2158,0,1,,0,2,tomato,0.14166666666666666,0,0,3,tomato,1.1749999999999983,1,2,2,,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.11508683254184,78.46171297920701,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2159,0,1,,0,2,tomato,0.14166666666666666,0,0,3,tomato,1.1833333333333316,1,2,2,,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.10905438374571,78.96167658744442,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2160,0,1,,0,2,tomato,0.14166666666666666,0,0,3,tomato,1.1916666666666649,1,2,2,,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.103021934949574,79.46164019568182,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2161,0,1,,0,2,tomato,0.14166666666666666,0,0,3,tomato,1.1999999999999982,1,2,2,,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.09698948615344,79.96160380391923,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2162,0,1,,0,2,tomato,0.14166666666666666,0,0,3,tomato,1.2083333333333315,1,2,2,,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.090957037357306,80.46156741215664,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2163,0,1,,0,2,tomato,0.14166666666666666,0,0,3,tomato,1.2166666666666648,1,2,2,,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.08492458856117,80.96153102039405,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2164,0,1,,0,2,tomato,0.14166666666666666,0,0,3,tomato,1.224999999999998,1,2,2,,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.07889213976478,81.46149462863146,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2165,0,1,,0,2,tomato,0.14166666666666666,0,0,3,tomato,1.2333333333333314,1,2,2,,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.072859690968286,81.96145823686886,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2166,0,1,,0,2,tomato,0.14166666666666666,0,0,3,tomato,1.2416666666666647,1,2,2,,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0668272421718,82.46142184510627,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
2167,0,1,,0,2,tomato,0.14166666666666666,0,0,3,tomato,1.249999999999998,1,2,2,,2,3,,2,4,plate,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0607947933753,82.96138545334368,,tomato,1,1.0,12.0,24.0,56.0,,,0,0.2,30.0
