tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,af15558a8a857fba_score,player_9e5bc73f_x,player_9e5bc73f_y,player_9e5bc73f_move_target,player_9e5bc73f_item,player_9e5bc73f_score,player_9e5bc73f_cut_speed,player_9e5bc73f_speed,player_724e127c_x,player_724e127c_y,player_724e127c_move_target,player_724e127c_item,player_724e127c_score,player_724e127c_cut_speed,player_724e127c_speed
2452,0,1,,0,2,None_cut,3.62499999999999,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.000019704110215,51.09496734488857,,tomato,1,0.2,30.0
2453,0,1,,0,2,None_cut,3.62499999999999,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.000017484172382,49.84496734489042,,tomato,1,0.2,30.0
2454,0,1,,0,2,None_cut,3.62499999999999,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.00001526423455,48.59496734489227,,tomato,1,0.2,30.0
2455,0,1,,0,2,None_cut,3.62499999999999,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.000013044296715,47.344967344894116,,tomato,1,0.2,30.0
2456,0,1,,0,2,None_cut,3.62499999999999,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.00001082435888,46.09496734489596,,tomato,1,0.2,30.0
2457,0,1,,0,2,None_cut,3.62499999999999,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.000008604421048,44.84496734489781,,tomato,1,0.2,30.0
2458,0,1,,0,2,None_cut,3.62499999999999,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.000006384483214,43.59496734489966,,tomato,1,0.2,30.0
2459,0,1,,0,2,None_cut,3.62499999999999,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.00000416454538,42.344967344901505,,tomato,1,0.2,30.0
2460,0,1,,0,2,None_cut,3.62499999999999,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.000001944607547,41.09496734490335,,tomato,1,0.2,30.0
2461,0,1,,0,2,None_cut,3.62499999999999,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,tomato,1,0.2,30.0
2462,0,1,,0,2,tomato,0.0,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2463,0,1,,0,2,tomato,0.008333333333333333,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2464,0,1,,0,2,tomato,0.016666666666666666,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2465,0,1,,0,2,tomato,0.025,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2466,0,1,,0,2,tomato,0.03333333333333333,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2467,0,1,,0,2,tomato,0.041666666666666664,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2468,0,1,,0,2,tomato,0.049999999999999996,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2469,0,1,,0,2,tomato,0.05833333333333333,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2470,0,1,,0,2,tomato,0.06666666666666667,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2471,0,1,,0,2,tomato,0.075,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2472,0,1,,0,2,tomato,0.08333333333333333,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2473,0,1,,0,2,tomato,0.09166666666666666,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2474,0,1,,0,2,tomato,0.09999999999999999,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2475,0,1,,0,2,tomato,0.10833333333333332,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2476,0,1,,0,2,tomato,0.11666666666666665,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2477,0,1,,0,2,tomato,0.12499999999999999,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2478,0,1,,0,2,tomato,0.13333333333333333,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2479,0,1,,0,2,tomato,0.14166666666666666,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2480,0,1,,0,2,tomato,0.15,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2481,0,1,,0,2,tomato,0.15833333333333333,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2482,0,1,,0,2,tomato,0.16666666666666666,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2483,0,1,,0,2,tomato,0.175,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2484,0,1,,0,2,tomato,0.18333333333333332,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2485,0,1,,0,2,tomato,0.19166666666666665,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2486,0,1,,0,2,tomato,0.19999999999999998,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2487,0,1,,0,2,tomato,0.20833333333333331,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2488,0,1,,0,2,tomato,0.21666666666666665,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2489,0,1,,0,2,tomato,0.22499999999999998,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2490,0,1,,0,2,tomato,0.2333333333333333,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2491,0,1,,0,2,tomato,0.24166666666666664,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2492,0,1,,0,2,tomato,0.24999999999999997,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2493,0,1,,0,2,tomato,0.2583333333333333,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2494,0,1,,0,2,tomato,0.26666666666666666,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2495,0,1,,0,2,tomato,0.275,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2496,0,1,,0,2,tomato,0.2833333333333334,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2497,0,1,,0,2,tomato,0.29166666666666674,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2498,0,1,,0,2,tomato,0.3000000000000001,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2499,0,1,,0,2,tomato,0.30833333333333346,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2500,0,1,,0,2,tomato,0.3166666666666668,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2501,0,1,,0,2,tomato,0.3250000000000002,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2502,0,1,,0,2,tomato,0.33333333333333354,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2503,0,1,,0,2,tomato,0.3416666666666669,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2504,0,1,,0,2,tomato,0.35000000000000026,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2505,0,1,,0,2,tomato,0.3583333333333336,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2506,0,1,,0,2,tomato,0.366666666666667,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2507,0,1,,0,2,tomato,0.37500000000000033,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2508,0,1,,0,2,tomato,0.3833333333333337,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2509,0,1,,0,2,tomato,0.39166666666666705,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2510,0,1,,0,2,tomato,0.4000000000000004,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2511,0,1,,0,2,tomato,0.40833333333333377,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2512,0,1,,0,2,tomato,0.41666666666666713,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2513,0,1,,0,2,tomato,0.4250000000000005,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2514,0,1,,0,2,tomato,0.43333333333333385,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2515,0,1,,0,2,tomato,0.4416666666666672,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2516,0,1,,0,2,tomato,0.45000000000000057,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2517,0,1,,0,2,tomato,0.4583333333333339,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2518,0,1,,0,2,tomato,0.4666666666666673,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2519,0,1,,0,2,tomato,0.47500000000000064,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2520,0,1,,0,2,tomato,0.483333333333334,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2521,0,1,,0,2,tomato,0.49166666666666736,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2522,0,1,,0,2,tomato,0.5000000000000007,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2523,0,1,,0,2,tomato,0.508333333333334,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2524,0,1,,0,2,tomato,0.5166666666666673,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2525,0,1,,0,2,tomato,0.5250000000000006,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2526,0,1,,0,2,tomato,0.5333333333333339,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2527,0,1,,0,2,tomato,0.5416666666666672,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2528,0,1,,0,2,tomato,0.5500000000000005,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2529,0,1,,0,2,tomato,0.5583333333333338,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2530,0,1,,0,2,tomato,0.5666666666666671,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2531,0,1,,0,2,tomato,0.5750000000000004,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2532,0,1,,0,2,tomato,0.5833333333333337,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2533,0,1,,0,2,tomato,0.591666666666667,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2534,0,1,,0,2,tomato,0.6000000000000003,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2535,0,1,,0,2,tomato,0.6083333333333336,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2536,0,1,,0,2,tomato,0.6166666666666669,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
2537,0,1,,0,2,tomato,0.6250000000000002,0,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
