tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,1e350d0137cdfd5c_score,player_62c672d6_x,player_62c672d6_y,player_62c672d6_move_target,player_62c672d6_item,player_62c672d6_score,player_62c672d6_cut_speed,player_62c672d6_speed,player_4640a8f4_x,player_4640a8f4_y,player_4640a8f4_move_target,player_4640a8f4_item,player_4640a8f4_score,player_4640a8f4_cut_speed,player_4640a8f4_speed,e8be5c83af8c5dae_score,4ff594504e308050_message,e3a1ac365ebce727_score
6191,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.5416666666666625,3,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,4,1.0,30.0,24.0,24.0,,tomato_cut,3,1.0,30.0,,,7.0
6192,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.5416666666666625,3,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,4,1.0,30.0,24.0,24.0,,tomato_cut,3,1.0,30.0,,,7.0
6193,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.5416666666666625,3,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,4,1.0,30.0,24.0,24.0,,tomato_cut,3,1.0,30.0,,,7.0
6194,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.5416666666666625,3,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,4,1.0,30.0,24.0,24.0,,tomato_cut,3,1.0,30.0,,,7.0
6195,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.5416666666666625,3,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,4,1.0,30.0,24.0,24.0,,tomato_cut,3,1.0,30.0,,,7.0
6196,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.5416666666666625,3,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,4,1.0,30.0,24.0,24.0,,tomato_cut,3,1.0,30.0,,,7.0
6197,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.5416666666666625,3,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,4,1.0,30.0,24.0,24.0,,tomato_cut,3,1.0,30.0,,,7.0
6198,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.5416666666666625,3,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,4,1.0,30.0,24.0,24.0,,tomato_cut,3,1.0,30.0,,,7.0
6199,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.5416666666666625,3,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,4,1.0,30.0,24.0,24.0,,tomato_cut,3,1.0,30.0,,,7.0
6200,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.5416666666666625,3,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,4,1.0,30.0,24.0,24.0,,tomato_cut,3,1.0,30.0,,,7.0
6201,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.5416666666666625,3,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,4,1.0,30.0,24.0,24.0,,tomato_cut,3,1.0,30.0,,,7.0
6202,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.5416666666666625,3,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,4,1.0,30.0,24.0,24.0,,tomato_cut,3,1.0,30.0,,,7.0
6203,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.5416666666666625,3,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,4,1.0,30.0,24.0,24.0,,tomato_cut,3,1.0,30.0,,,7.0
6204,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.5416666666666625,3,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,4,1.0,30.0,24.0,24.0,,tomato_cut,3,1.0,30.0,,,7.0
6205,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.5416666666666625,3,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,4,1.0,30.0,24.0,24.0,,tomato_cut,3,1.0,30.0,,,7.0
6206,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.5416666666666625,3,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,4,1.0,30.0,24.0,24.0,,tomato_cut,3,1.0,30.0,,,7.0
6207,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.5416666666666625,3,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,4,1.0,30.0,24.0,24.0,,tomato_cut,3,1.0,30.0,,,7.0
6208,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.5416666666666625,3,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,4,1.0,30.0,24.0,24.0,,tomato_cut,3,1.0,30.0,,,7.0
6209,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.5416666666666625,3,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,4,1.0,30.0,24.0,24.0,,tomato_cut,3,1.0,30.0,,,7.0
6210,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.5416666666666625,3,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,4,1.0,30.0,24.0,24.0,,tomato_cut,3,1.0,30.0,,,7.0
6211,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.5416666666666625,3,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,4,1.0,30.0,24.0,24.0,,tomato_cut,3,1.0,30.0,,,7.0
6212,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.5416666666666625,3,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,4,1.0,30.0,24.0,24.0,,tomato_cut,3,1.0,30.0,,,7.0
6213,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.5416666666666625,3,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,4,1.0,30.0,24.0,24.0,,tomato_cut,3,1.0,30.0,,,7.0
6214,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.5416666666666625,3,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,4,1.0,30.0,24.0,24.0,,tomato_cut,3,1.0,30.0,,,7.0
6215,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.5416666666666625,3,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,4,1.0,30.0,24.0,24.0,,tomato_cut,3,1.0,30.0,,,7.0
6216,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.5416666666666625,3,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,4,1.0,30.0,24.0,24.0,,tomato_cut,3,1.0,30.0,,,7.0
6217,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.5416666666666625,3,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,4,1.0,30.0,24.0,24.0,,tomato_cut,3,1.0,30.0,,,7.0
6218,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.5416666666666625,3,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,4,1.0,30.0,24.0,24.0,,tomato_cut,3,1.0,30.0,,,7.0
6219,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.5416666666666625,3,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,4,1.0,30.0,24.0,24.0,,tomato_cut,3,1.0,30.0,,,7.0
6220,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.5416666666666625,3,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,4,1.0,30.0,24.0,24.0,,tomato_cut,3,1.0,30.0,,,7.0
6221,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.5416666666666625,3,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,4,1.0,30.0,24.0,24.0,,tomato_cut,3,1.0,30.0,,,7.0
6222,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.5416666666666625,3,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,4,1.0,30.0,24.0,24.0,,tomato_cut,3,1.0,30.0,,,7.0
6223,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.5416666666666625,3,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,4,1.0,30.0,24.0,24.0,,tomato_cut,3,1.0,30.0,,,7.0
6224,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.5416666666666625,3,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,4,1.0,30.0,24.0,24.0,,tomato_cut,3,1.0,30.0,,,7.0
6225,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.5416666666666625,3,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,4,1.0,30.0,24.0,24.0,,tomato_cut,3,1.0,30.0,,,7.0
6226,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.5416666666666625,3,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,4,1.0,30.0,24.0,24.0,,tomato_cut,3,1.0,30.0,,,7.0
6227,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.5416666666666625,3,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,4,1.0,30.0,24.0,24.0,,tomato_cut,3,1.0,30.0,,,7.0
6228,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.5416666666666625,3,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,4,1.0,30.0,24.0,24.0,,tomato_cut,3,1.0,30.0,,,7.0
6229,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.5416666666666625,3,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,4,1.0,30.0,24.0,24.0,,tomato_cut,3,1.0,30.0,,,7.0
6230,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.5416666666666625,3,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,4,1.0,30.0,24.0,24.0,,tomato_cut,3,1.0,30.0,,,7.0
6231,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.5416666666666625,3,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,4,1.0,30.0,24.0,24.0,,tomato_cut,3,1.0,30.0,,,7.0
6232,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.5416666666666625,3,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,4,1.0,30.0,24.0,24.0,,tomato_cut,3,1.0,30.0,,,7.0
6233,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.5416666666666625,3,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,4,1.0,30.0,24.0,24.0,,tomato_cut,3,1.0,30.0,,,7.0
6234,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.5416666666666625,3,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,4,1.0,30.0,24.0,24.0,,tomato_cut,3,1.0,30.0,,,7.0
6235,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.5416666666666625,3,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,4,1.0,30.0,24.0,24.0,,tomato_cut,3,1.0,30.0,,,7.0
6236,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.5416666666666625,3,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,4,1.0,30.0,24.0,24.0,,tomato_cut,3,1.0,30.0,,,7.0
6237,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.5416666666666625,3,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,4,1.0,30.0,24.0,24.0,,tomato_cut,3,1.0,30.0,,,7.0
6238,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.5416666666666625,3,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,4,1.0,30.0,24.0,24.0,,tomato_cut,3,1.0,30.0,,,7.0
6239,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.5416666666666625,3,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,4,1.0,30.0,24.0,24.0,,tomato_cut,3,1.0,30.0,,,7.0
6240,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.5416666666666625,3,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,4,1.0,30.0,24.0,24.0,,tomato_cut,3,1.0,30.0,,,7.0
6241,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.5416666666666625,3,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,4,1.0,30.0,24.0,24.0,,tomato_cut,3,1.0,30.0,,,7.0
6242,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.5416666666666625,3,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,4,1.0,30.0,24.0,24.0,,tomato_cut,3,1.0,30.0,,,7.0
6243,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.5416666666666625,3,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,4,1.0,30.0,24.0,24.0,,tomato_cut,3,1.0,30.0,,,7.0
6244,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.5416666666666625,3,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,4,1.0,30.0,24.0,24.0,,tomato_cut,3,1.0,30.0,,,7.0
6245,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.5416666666666625,3,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,4,1.0,30.0,24.0,24.0,,tomato_cut,3,1.0,30.0,,,7.0
6246,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.5416666666666625,3,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,4,1.0,30.0,24.0,24.0,,tomato_cut,3,1.0,30.0,,,7.0
6247,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.5416666666666625,3,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,4,1.0,30.0,24.0,24.0,,tomato_cut,3,1.0,30.0,,,7.0
6248,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.5416666666666625,3,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,4,1.0,30.0,24.0,24.0,,tomato_cut,3,1.0,30.0,,,7.0
6249,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.5416666666666625,3,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,4,1.0,30.0,24.0,24.0,,tomato_cut,3,1.0,30.0,,,7.0
6250,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.5416666666666625,3,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,4,1.0,30.0,24.0,24.0,,tomato_cut,3,1.0,30.0,,,7.0
6251,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.5416666666666625,3,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,4,1.0,30.0,24.0,24.0,,tomato_cut,3,1.0,30.0,,,7.0
6252,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.5416666666666625,3,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,4,1.0,30.0,24.0,24.0,,tomato_cut,3,1.0,30.0,,,7.0
6253,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.5416666666666625,3,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,4,1.0,30.0,24.0,24.0,,tomato_cut,3,1.0,30.0,,,7.0
6254,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.5416666666666625,3,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,plate,4,1.0,30.0,24.0,24.0,,tomato_cut,3,1.0,30.0,,,7.0
