tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,315e575dfd493cba_score,player_67129212_x,player_67129212_y,player_67129212_move_target,player_67129212_item,player_67129212_score,player_67129212_cut_speed,player_67129212_speed,player_0d0067ba_x,player_0d0067ba_y,player_0d0067ba_move_target,player_0d0067ba_item,player_0d0067ba_score,player_0d0067ba_cut_speed,player_0d0067ba_speed
2084,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,tomato_salad,2,1.0,30.0,56.0,72.0,,,1,1.0,30.0
2085,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,tomato_salad,2,1.0,30.0,56.0,72.0,,,1,1.0,30.0
2086,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,tomato_salad,2,1.0,30.0,56.0,72.0,,,1,1.0,30.0
2087,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,tomato_salad,2,1.0,30.0,56.88388347648305,71.11611652351695,,,1,1.0,30.0
2088,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,tomato_salad,2,1.0,30.0,57.7677669529661,70.2322330470339,,,1,1.0,30.0
2089,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,tomato_salad,2,1.0,30.0,58.65165042944915,69.34834957055085,,,1,1.0,30.0
2090,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,tomato_salad,2,1.0,30.0,59.5355339059322,68.4644660940678,,,1,1.0,30.0
2091,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,tomato_salad,2,1.0,30.0,60.41941738241525,67.58058261758475,,,1,1.0,30.0
2092,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,tomato_salad,2,1.0,30.0,61.3033008588983,66.6966991411017,,,1,1.0,30.0
2093,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,41.250000000000284,,tomato_salad,2,1.0,30.0,62.187184335381346,65.81281566461865,,,1,1.0,30.0
2094,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,42.50000000000057,,tomato_salad,2,1.0,30.0,63.071067811864395,64.9289321881356,,,1,1.0,30.0
2095,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,43.75000000000085,,tomato_salad,2,1.0,30.0,63.954951288347445,64.04504871165256,,,1,1.0,30.0
2096,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,45.00000000000114,,tomato_salad,2,1.0,30.0,64.8388347648305,63.161165235169506,,,1,1.0,30.0
2097,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,46.25000000000142,,tomato_salad,2,1.0,30.0,65.72271824131354,62.277281758686456,,,1,1.0,30.0
2098,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,47.500000000001705,,tomato_salad,2,1.0,30.0,66.6066017177966,61.39339828220341,,,1,1.0,30.0
2099,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,48.75000000000199,,tomato_salad,2,1.0,30.0,67.49048519427964,60.50951480572036,,,1,1.0,30.0
2100,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,50.000000000002274,,tomato_salad,2,1.0,30.0,68.37436867076269,59.62563132923731,,,1,1.0,30.0
2101,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,51.25000000000256,,tomato_salad,2,1.0,30.0,69.25825214724574,58.74174785275426,,,1,1.0,30.0
2102,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,52.50000000000284,,tomato_salad,2,1.0,30.0,70.14213562372879,57.85786437627121,,,1,1.0,30.0
2103,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,53.750000000003126,,tomato_salad,2,1.0,30.0,71.02601910021184,56.97398089978816,,,1,1.0,30.0
2104,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,55.00000000000341,,tomato_salad,2,1.0,30.0,71.90990257669489,56.09009742330511,,,1,1.0,30.0
2105,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.250000000003695,,tomato_salad,2,1.0,30.0,72.79378605317794,55.20621394682206,,,1,1.0,30.0
2106,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,57.50000000000398,,tomato_salad,2,1.0,30.0,73.67766952966099,54.32233047033901,,,1,1.0,30.0
2107,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,58.75000000000426,,tomato_salad,2,1.0,30.0,74.56155300614404,53.43844699385596,,,1,1.0,30.0
2108,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,60.00000000000455,,tomato_salad,2,1.0,30.0,75.44543648262709,52.55456351737291,,,1,1.0,30.0
2109,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,61.25000000000483,,tomato_salad,2,1.0,30.0,76.32931995911014,51.67068004088986,,,1,1.0,30.0
2110,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,62.500000000005116,,tomato_salad,2,1.0,30.0,77.21320343559319,50.786796564406814,,,1,1.0,30.0
2111,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,63.7500000000054,,tomato_salad,2,1.0,30.0,78.09708691207624,49.902913087923764,,,1,1.0,30.0
2112,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,65.00000000000568,,tomato_salad,2,1.0,30.0,78.98097038855929,49.019029611440715,,,1,1.0,30.0
2113,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,66.25000000000597,,tomato_salad,2,1.0,30.0,79.86485386504233,48.135146134957665,,,1,1.0,30.0
2114,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,67.50000000000625,,tomato_salad,2,1.0,30.0,80.74873734152538,47.251262658474616,,,1,1.0,30.0
2115,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,68.75000000000654,,tomato_salad,2,1.0,30.0,81.63262081800843,46.367379181991566,,,1,1.0,30.0
2116,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,70.00000000000682,,tomato_salad,2,1.0,30.0,82.51650429449148,45.48349570550852,,,1,1.0,30.0
2117,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,71.2500000000071,,tomato_salad,2,1.0,30.0,83.40038777097453,44.59961222902547,,,1,1.0,30.0
2118,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,72.50000000000739,,tomato_salad,2,1.0,30.0,84.28427124745758,43.71572875254242,,,1,1.0,30.0
2119,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,73.75000000000767,,tomato_salad,2,1.0,30.0,85.16815472394063,42.83184527605937,,,1,1.0,30.0
2120,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,75.00000000000796,,tomato_salad,2,1.0,30.0,86.05203820042368,41.94796179957632,,,1,1.0,30.0
2121,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,76.25000000000824,,tomato_salad,2,1.0,30.0,86.93592167690673,41.06407832309327,,,1,1.0,30.0
2122,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,77.50000000000853,,tomato_salad,2,1.0,30.0,87.81980515338978,40.18019484661022,,,1,1.0,30.0
2123,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,78.75000000000881,,tomato_salad,2,1.0,30.0,88.70368862987283,39.29631137012717,,,1,1.0,30.0
2124,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,80.0000000000091,,tomato_salad,2,1.0,30.0,89.58757210635588,38.41242789364412,,,1,1.0,30.0
2125,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,81.25000000000938,,tomato_salad,2,1.0,30.0,90.47145558283893,37.52854441716107,,,1,1.0,30.0
2126,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,82.50000000000966,,tomato_salad,2,1.0,30.0,91.35533905932198,36.64466094067802,,,1,1.0,30.0
2127,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,83.75000000000995,,tomato_salad,2,1.0,30.0,92.23922253580503,35.76077746419497,,,1,1.0,30.0
2128,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,85.00000000001023,,tomato_salad,2,1.0,30.0,93.12310601228808,34.876893987711924,,,1,1.0,30.0
2129,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,86.25000000001052,,tomato_salad,2,1.0,30.0,94.00698948877113,33.993010511228874,,,1,1.0,30.0
2130,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,87.5000000000108,,tomato_salad,2,1.0,30.0,94.89087296525418,33.109127034745825,,,1,1.0,30.0
2131,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.66756619610841,88.47591077356992,,tomato_salad,2,1.0,30.0,95.77475644173722,32.225243558262775,,,1,1.0,30.0
2132,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,25.545942769935266,89.36526705456868,,tomato_salad,2,1.0,30.0,96.65863991822027,31.341360081779726,,,1,1.0,30.0
2133,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,26.42431934376212,90.25462333556743,,tomato_salad,2,1.0,30.0,97.54252339470332,30.457476605296677,,,1,1.0,30.0
2134,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,27.302695917588977,91.14397961656618,,tomato_salad,2,1.0,30.0,98.42640687118637,29.573593128813627,,,1,1.0,30.0
2135,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,28.181072491415833,92.03333589756494,,tomato_salad,2,1.0,30.0,99.31029034766942,28.689709652330578,,,1,1.0,30.0
2136,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,29.05944906524269,92.9226921785637,,tomato_salad,2,1.0,30.0,100.19417382415247,27.80582617584753,,,1,1.0,30.0
2137,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,29.937825639069217,93.81204845956245,,tomato_salad,2,1.0,30.0,101.07805730063552,26.92194269936448,,,1,1.0,30.0
2138,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,30.816202212895718,94.7014047405612,,tomato_salad,2,1.0,30.0,101.96194077711857,26.03805922288143,,,1,1.0,30.0
2139,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,31.694578786722218,95.59076102155996,,tomato_salad,2,1.0,30.0,102.84582425360162,25.15417574639838,,,1,1.0,30.0
2140,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,32.57295536054872,96.48011730255871,,tomato_salad,2,1.0,30.0,103.72970773008467,24.27029226991533,,,1,1.0,30.0
2141,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,33.45133193437522,97.36947358355746,,tomato_salad,2,1.0,30.0,104.0,24.0,,,1,1.0,30.0
2142,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,34.32970850820172,98.25882986455622,,tomato_salad,2,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
2143,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,35.20808508202822,99.14818614555497,,tomato_salad,2,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
2144,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,36.08646165585472,100.03754242655373,,tomato_salad,2,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
2145,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,36.96483822968122,100.92689870755248,,tomato_salad,2,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
2146,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,37.84321480350772,101.81625498855124,,tomato_salad,2,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
2147,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,38.72159137733422,102.70561126955039,,tomato_salad,2,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
2148,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,39.59996795116072,103.59496755055007,,tomato_salad,2,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
2149,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.49047625129634,103.144703231137,,tomato_salad,2,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
2150,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,41.384815622898,102.27140082738306,,tomato_salad,2,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
2151,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,42.27915499449966,101.39809842362912,,tomato_salad,2,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
2152,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,43.17349436610132,100.52479601987518,,tomato_salad,2,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
2153,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,44.06783373770298,99.65149361612124,,tomato_salad,2,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
2154,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,44.96217310930464,98.7781912123673,,tomato_salad,2,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
2155,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,45.856512480906304,97.90488880861336,,tomato_salad,2,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
2156,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,46.750851852507964,97.03158640485942,,tomato_salad,2,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
2157,0,1,,0,2,None_cut,3.7916666666666616,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,47.645191224109624,96.15828400110549,,tomato_salad,2,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
