tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,cc063dfec76dedaa_score,player_1897de74_x,player_1897de74_y,player_1897de74_move_target,player_1897de74_item,player_1897de74_score,player_1897de74_cut_speed,player_1897de74_speed,player_87a0e3b4_x,player_87a0e3b4_y,player_87a0e3b4_move_target,player_87a0e3b4_item,player_87a0e3b4_score,player_87a0e3b4_cut_speed,player_87a0e3b4_speed
1767,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,90.91428329969797,37.24513152671139,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1768,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,91.35354134021749,36.800522289472354,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1769,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,91.79279938073701,36.35591305223332,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1770,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,92.23205742125653,35.911303814994284,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1771,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,92.67131546177605,35.46669457775525,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1772,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,93.11057350229557,35.02208534051621,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1773,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,93.54983154281508,34.57747610327718,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1774,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,93.9890895833346,34.13286686603814,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1775,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,94.42834762385412,33.68825762879911,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1776,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,94.86760566437364,33.24364839156007,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1777,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,95.30686370489316,32.79903915432104,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1778,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,95.74612174541268,32.354429917082,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1779,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,96.1853797859322,31.90982067984289,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1780,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,96.62463782645172,31.4652114426035,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1781,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,97.06389586697124,31.02060220536411,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1782,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,97.50315390749076,30.57599296812472,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1783,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,97.94241194801027,30.13138373088533,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1784,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,98.3816699885298,29.686774493645938,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1785,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,98.82092802904931,29.242165256406548,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1786,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,99.26018606956883,28.797556019167157,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1787,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,99.69944411008835,28.3529467819281,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1788,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,100.13870215060787,27.908337544689065,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1789,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,100.57796019112739,27.46372830745003,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1790,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,101.01721823164692,27.019119070210994,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1791,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,101.4564762721671,26.57450983297196,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1792,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,101.89573431268727,26.129900595732924,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1793,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,102.33499235320744,25.68529135849389,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1794,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,102.77425039372761,25.240682121254853,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1795,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,103.21350843424777,24.796072884015818,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1796,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,103.65276647476794,24.351463646776782,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1797,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1798,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1799,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1800,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1801,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1802,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1803,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1804,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1805,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1806,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1807,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1808,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1809,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1810,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1811,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1812,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1813,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1814,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1815,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1816,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1817,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1818,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1819,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1820,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1821,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1822,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1823,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1824,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1825,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1826,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1827,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1828,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1829,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1830,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1831,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1832,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1833,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1834,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1835,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1836,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1837,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1838,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1839,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
1840,0,1,tomato,0,2,,0,3,,1,0,,0,0,2,0,tomato_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
