tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,ad3ae65de2639a98_score,player_64c238d2_x,player_64c238d2_y,player_64c238d2_move_target,player_64c238d2_item,player_64c238d2_score,player_64c238d2_cut_speed,player_64c238d2_speed,player_f505bb64_x,player_f505bb64_y,player_f505bb64_move_target,player_f505bb64_item,player_f505bb64_score,player_f505bb64_cut_speed,player_f505bb64_speed
2318,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,tomato_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,24.0,,,0,1.0,15.0,88.0,35.250000000000284,,tomato,4,0.5,30.0
2319,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,tomato_cut,3.916666666666661,3,3,2,tomato,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,24.0,,,0,1.0,15.0,88.0,36.50000000000057,,tomato,4,0.5,30.0
2320,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,tomato_cut,3.916666666666661,3,3,2,tomato,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,24.0,,,0,1.0,15.0,88.0,37.75000000000085,,tomato,4,0.5,30.0
2321,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,tomato_cut,3.916666666666661,3,3,2,tomato,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,24.0,,,0,1.0,15.0,88.0,39.00000000000114,,tomato,4,0.5,30.0
2322,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,tomato_cut,3.916666666666661,3,3,2,tomato,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,24.0,,,0,1.0,15.0,88.0,40.25000000000142,,tomato,4,0.5,30.0
2323,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.916666666666661,3,3,2,tomato,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,24.0,,tomato_cut,0,1.0,15.0,88.0,41.500000000001705,,tomato,4,0.5,30.0
2324,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.916666666666661,3,3,2,tomato,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,24.0,,tomato_cut,0,1.0,15.0,88.0,42.75000000000199,,tomato,4,0.5,30.0
2325,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.916666666666661,3,3,2,tomato,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,24.0,,tomato_cut,0,1.0,15.0,88.0,44.000000000002274,,tomato,4,0.5,30.0
2326,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.916666666666661,3,3,2,tomato,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,24.0,,tomato_cut,0,1.0,15.0,88.0,45.25000000000256,,tomato,4,0.5,30.0
2327,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.916666666666661,3,3,2,tomato,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,24.0,,tomato_cut,0,1.0,15.0,88.0,46.50000000000284,,tomato,4,0.5,30.0
2328,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.916666666666661,3,3,2,tomato,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,24.0,,tomato_cut,0,1.0,15.0,88.0,47.750000000003126,,tomato,4,0.5,30.0
2329,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.916666666666661,3,3,2,tomato,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,24.0,,tomato_cut,0,1.0,15.0,88.0,49.00000000000341,,tomato,4,0.5,30.0
2330,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.916666666666661,3,3,2,tomato,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,24.0,,tomato_cut,0,1.0,15.0,88.0,50.250000000003695,,tomato,4,0.5,30.0
2331,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.916666666666661,3,3,2,tomato,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,24.0,,tomato_cut,0,1.0,15.0,88.0,51.50000000000398,,tomato,4,0.5,30.0
2332,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.916666666666661,3,3,2,tomato,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,24.0,,tomato_cut,0,1.0,15.0,88.0,52.75000000000426,,tomato,4,0.5,30.0
2333,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.916666666666661,3,3,2,tomato,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,24.0,,tomato_cut,0,1.0,15.0,88.0,54.00000000000455,,tomato,4,0.5,30.0
2334,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.916666666666661,3,3,2,tomato,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,24.0,,tomato_cut,0,1.0,15.0,88.0,55.25000000000483,,tomato,4,0.5,30.0
2335,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.916666666666661,3,3,2,tomato,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,24.0,,tomato_cut,0,1.0,15.0,87.50810911865676,56.29803951736466,,tomato,4,0.5,30.0
2336,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.916666666666661,3,3,2,tomato,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,24.0,,tomato_cut,0,1.0,15.0,86.62973254482955,57.18739579836412,,tomato,4,0.5,30.0
2337,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.916666666666661,3,3,2,tomato,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,24.0,,tomato_cut,0,1.0,15.0,85.75135597100234,58.07675207936359,,tomato,4,0.5,30.0
2338,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.916666666666661,3,3,2,tomato,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,24.625000000000142,,tomato_cut,0,1.0,15.0,84.87297939717513,58.96610836036305,,tomato,4,0.5,30.0
2339,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.916666666666661,3,3,2,tomato,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,25.250000000000284,,tomato_cut,0,1.0,15.0,83.99460282334792,59.855464641362516,,tomato,4,0.5,30.0
2340,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.916666666666661,3,3,2,tomato,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,25.875000000000426,,tomato_cut,0,1.0,15.0,83.11622624952071,60.74482092236198,,tomato,4,0.5,30.0
2341,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.916666666666661,3,3,2,tomato,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,26.50000000000057,,tomato_cut,0,1.0,15.0,82.2378496756935,61.634177203361446,,tomato,4,0.5,30.0
2342,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.916666666666661,3,3,2,tomato,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,27.12500000000071,,tomato_cut,0,1.0,15.0,81.35947310186661,62.52353348436091,,tomato,4,0.5,30.0
2343,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.916666666666661,3,3,2,tomato,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,27.750000000000853,,tomato_cut,0,1.0,15.0,80.4810965280399,63.412889765360376,,tomato,4,0.5,30.0
2344,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.916666666666661,3,3,2,tomato,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,28.375000000000995,,tomato_cut,0,1.0,15.0,79.60271995421343,64.3022460463596,,tomato,4,0.5,30.0
2345,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.916666666666661,3,3,2,tomato,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,29.000000000001137,,tomato_cut,0,1.0,15.0,78.72434338038741,65.19160232735835,,tomato,4,0.5,30.0
2346,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.916666666666661,3,3,2,tomato,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,29.62500000000128,,tomato_cut,0,1.0,15.0,77.8459668065614,66.08095860835711,,tomato,4,0.5,30.0
2347,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.916666666666661,3,3,2,tomato,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,30.25000000000142,,tomato_cut,0,1.0,15.0,76.9675902327354,66.97031488935586,,tomato,4,0.5,30.0
2348,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.916666666666661,3,3,2,tomato,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,30.875000000001563,,tomato_cut,0,1.0,15.0,76.08921365890939,67.85967117035462,,tomato,4,0.5,30.0
2349,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.916666666666661,3,3,2,tomato,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,31.500000000001705,,tomato_cut,0,1.0,15.0,75.21083708508338,68.74902745135337,,tomato,4,0.5,30.0
2350,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.916666666666661,3,3,2,tomato,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,32.12500000000185,,tomato_cut,0,1.0,15.0,74.33246051125737,69.63838373235212,,tomato,4,0.5,30.0
2351,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.916666666666661,3,3,2,tomato,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,32.75000000000199,,tomato_cut,0,1.0,15.0,73.45408393743136,70.52774001335088,,tomato,4,0.5,30.0
2352,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.916666666666661,3,3,2,tomato,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,33.37500000000213,,tomato_cut,0,1.0,15.0,72.57570736360535,71.41709629434963,,tomato,4,0.5,30.0
2353,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.916666666666661,3,3,2,tomato,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,34.000000000002274,,tomato_cut,0,1.0,15.0,72.0,72.0,,tomato,4,0.5,30.0
2354,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.916666666666661,3,3,2,tomato,3,3,tomato_cut,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,34.625000000002416,,tomato_cut,0,1.0,15.0,72.0,72.0,,,4,0.5,30.0
2355,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.916666666666661,3,3,2,tomato,3,3,tomato_cut,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,35.25000000000256,,tomato_cut,0,1.0,15.0,72.0,72.0,,,4,0.5,30.0
2356,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.916666666666661,3,3,2,tomato,3,3,tomato_cut,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,35.8750000000027,,tomato_cut,0,1.0,15.0,72.0,72.0,,,4,0.5,30.0
2357,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.916666666666661,3,3,2,tomato,3,3,tomato_cut,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,36.50000000000284,,tomato_cut,0,1.0,15.0,72.0,72.0,,,4,0.5,30.0
2358,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.916666666666661,3,3,2,tomato,3,3,tomato_cut,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,37.125000000002984,,tomato_cut,0,1.0,15.0,72.0,72.0,,,4,0.5,30.0
2359,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.916666666666661,3,3,2,tomato,3,3,tomato_cut,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,37.750000000003126,,tomato_cut,0,1.0,15.0,72.0,72.0,,,4,0.5,30.0
2360,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.916666666666661,3,3,2,tomato,3,3,tomato_cut,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,38.37500000000327,,tomato_cut,0,1.0,15.0,72.0,72.0,,,4,0.5,30.0
2361,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.916666666666661,3,3,2,tomato,3,3,tomato_cut,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,39.00000000000341,,tomato_cut,0,1.0,15.0,72.0,72.0,,,4,0.5,30.0
2362,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.916666666666661,3,3,2,tomato,3,3,tomato_cut,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,39.62500000000355,,tomato_cut,0,1.0,15.0,72.0,72.0,,,4,0.5,30.0
2363,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.916666666666661,3,3,2,tomato,3,3,tomato_cut,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,40.250000000003695,,tomato_cut,0,1.0,15.0,72.0,72.0,,,4,0.5,30.0
2364,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.916666666666661,3,3,2,tomato,3,3,tomato_cut,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,40.87500000000384,,tomato_cut,0,1.0,15.0,72.0,72.0,,,4,0.5,30.0
2365,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.916666666666661,3,3,2,tomato,3,3,tomato_cut,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,41.50000000000398,,tomato_cut,0,1.0,15.0,72.0,72.0,,,4,0.5,30.0
2366,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.916666666666661,3,3,2,tomato,3,3,tomato_cut,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,42.12500000000412,,tomato_cut,0,1.0,15.0,72.0,72.0,,,4,0.5,30.0
2367,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.916666666666661,3,3,2,tomato,3,3,tomato_cut,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,42.75000000000426,,tomato_cut,0,1.0,15.0,72.0,72.0,,,4,0.5,30.0
2368,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.916666666666661,3,3,2,tomato,3,3,tomato_cut,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,43.375000000004405,,tomato_cut,0,1.0,15.0,72.0,72.0,,,4,0.5,30.0
2369,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.916666666666661,3,3,2,tomato,3,3,tomato_cut,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,44.00000000000455,,tomato_cut,0,1.0,15.0,72.0,72.0,,,4,0.5,30.0
2370,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.916666666666661,3,3,2,tomato,3,3,tomato_cut,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,44.62500000000469,,tomato_cut,0,1.0,15.0,72.0,72.0,,,4,0.5,30.0
2371,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.916666666666661,3,3,2,tomato,3,3,tomato_cut,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,45.25000000000483,,tomato_cut,0,1.0,15.0,72.0,72.0,,,4,0.5,30.0
2372,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.916666666666661,3,3,2,tomato,3,3,tomato_cut,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,45.875000000004974,,tomato_cut,0,1.0,15.0,72.0,72.0,,,4,0.5,30.0
2373,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.916666666666661,3,3,2,tomato,3,3,tomato_cut,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,46.500000000005116,,tomato_cut,0,1.0,15.0,72.0,72.0,,,4,0.5,30.0
2374,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.916666666666661,3,3,2,tomato,3,3,tomato_cut,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,47.12500000000526,,tomato_cut,0,1.0,15.0,72.0,72.0,,,4,0.5,30.0
2375,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.916666666666661,3,3,2,tomato,3,3,tomato_cut,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,47.7500000000054,,tomato_cut,0,1.0,15.0,72.0,72.0,,,4,0.5,30.0
2376,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.916666666666661,3,3,2,tomato,3,3,tomato_cut,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,48.37500000000554,,tomato_cut,0,1.0,15.0,72.0,72.0,,,4,0.5,30.0
2377,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.916666666666661,3,3,2,tomato,3,3,tomato_cut,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,49.000000000005684,,tomato_cut,0,1.0,15.0,72.88388347648305,71.11611652351695,,,4,0.5,30.0
2378,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.916666666666661,3,3,2,tomato,3,3,tomato_cut,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,49.62500000000583,,tomato_cut,0,1.0,15.0,73.7677669529661,70.2322330470339,,,4,0.5,30.0
2379,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.916666666666661,3,3,2,tomato,3,3,tomato_cut,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,50.25000000000597,,tomato_cut,0,1.0,15.0,74.65165042944915,69.34834957055085,,,4,0.5,30.0
2380,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.916666666666661,3,3,2,tomato,3,3,tomato_cut,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,50.87500000000611,,tomato_cut,0,1.0,15.0,75.5355339059322,68.4644660940678,,,4,0.5,30.0
2381,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.916666666666661,3,3,2,tomato,3,3,tomato_cut,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,51.50000000000625,,tomato_cut,0,1.0,15.0,76.41941738241525,67.58058261758475,,,4,0.5,30.0
2382,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.916666666666661,3,3,2,tomato,3,3,tomato_cut,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,52.125000000006395,,tomato_cut,0,1.0,15.0,77.3033008588983,66.6966991411017,,,4,0.5,30.0
2383,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.916666666666661,3,3,2,tomato,3,3,tomato_cut,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,52.75000000000654,,tomato_cut,0,1.0,15.0,78.18718433538135,65.81281566461865,,,4,0.5,30.0
2384,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.916666666666661,3,3,2,tomato,3,3,tomato_cut,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,53.37500000000668,,tomato_cut,0,1.0,15.0,79.0710678118644,64.9289321881356,,,4,0.5,30.0
2385,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.916666666666661,3,3,2,tomato,3,3,tomato_cut,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.0,54.00000000000682,,tomato_cut,0,1.0,15.0,79.95495128834744,64.04504871165256,,,4,0.5,30.0
