tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,74c025cfc5a4e20e_score,player_03f3a839_x,player_03f3a839_y,player_03f3a839_move_target,player_03f3a839_item,player_03f3a839_score,player_03f3a839_cut_speed,player_03f3a839_speed,player_48b03849_x,player_48b03849_y,player_48b03849_move_target,player_48b03849_item,player_48b03849_score,player_48b03849_cut_speed,player_48b03849_speed
1351,0,1,,0,2,tomato,2.866666666666659,2,0,3,tomato,1.3249999999999977,1,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,87.7499999999963,24.0,,plate,0,0.2,30.0
1352,0,1,,0,2,tomato,2.866666666666659,2,0,3,tomato,1.3249999999999977,1,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,86.49999999999602,24.0,,plate,0,0.2,30.0
1353,0,1,,0,2,tomato,2.866666666666659,2,0,3,tomato,1.3249999999999977,1,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,85.24999999999574,24.0,,plate,0,0.2,30.0
1354,0,1,,0,2,tomato,2.866666666666659,2,0,3,tomato,1.3249999999999977,1,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,83.99999999999545,24.0,,plate,0,0.2,30.0
1355,0,1,,0,2,tomato,2.866666666666659,2,0,3,tomato,1.3249999999999977,1,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,82.74999999999517,24.0,,plate,0,0.2,30.0
1356,0,1,,0,2,tomato,2.866666666666659,2,0,3,tomato,1.3249999999999977,1,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,81.49999999999488,24.0,,plate,0,0.2,30.0
1357,0,1,,0,2,tomato,2.866666666666659,2,0,3,tomato,1.3249999999999977,1,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,80.2499999999946,24.0,,plate,0,0.2,30.0
1358,0,1,,0,2,tomato,2.866666666666659,2,0,3,tomato,1.3249999999999977,1,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,78.99999999999432,24.0,,plate,0,0.2,30.0
1359,0,1,,0,2,tomato,2.866666666666659,2,0,3,tomato,1.3249999999999977,1,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,77.74999999999403,24.0,,plate,0,0.2,30.0
1360,0,1,,0,2,tomato,2.866666666666659,2,0,3,tomato,1.3249999999999977,1,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,76.49999999999375,24.0,,plate,0,0.2,30.0
1361,0,1,,0,2,tomato,2.866666666666659,2,0,3,tomato,1.3249999999999977,1,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,75.24999999999346,24.0,,plate,0,0.2,30.0
1362,0,1,,0,2,tomato,2.866666666666659,2,0,3,tomato,1.3249999999999977,1,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,73.99999999999318,24.0,,plate,0,0.2,30.0
1363,0,1,,0,2,tomato,2.866666666666659,2,0,3,tomato,1.3249999999999977,1,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,72.7499999999929,24.0,,plate,0,0.2,30.0
1364,0,1,,0,2,tomato,2.866666666666659,2,0,3,tomato,1.3249999999999977,1,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,71.70196048263347,24.49189088134284,,plate,0,0.2,30.0
1365,0,1,,0,2,tomato,2.866666666666659,2,0,3,tomato,1.3249999999999977,1,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,70.81260420163471,25.37026745516934,,plate,0,0.2,30.0
1366,0,1,,0,2,tomato,2.866666666666659,2,0,3,tomato,1.3249999999999977,1,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,69.92324792063596,26.24864402899584,,plate,0,0.2,30.0
1367,0,1,,0,2,tomato,2.866666666666659,2,0,3,tomato,1.3249999999999977,1,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,69.0338916396372,27.12702060282234,,plate,0,0.2,30.0
1368,0,1,,0,2,tomato,2.866666666666659,2,0,3,tomato,1.3249999999999977,1,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,68.14453535863845,28.00539717664884,,plate,0,0.2,30.0
1369,0,1,,0,2,tomato,2.866666666666659,2,0,3,tomato,1.3249999999999977,1,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,67.2551790776397,28.883773750475342,,plate,0,0.2,30.0
1370,0,1,,0,2,tomato,2.866666666666659,2,0,3,tomato,1.3249999999999977,1,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,66.36582279664094,29.762150324301842,,plate,0,0.2,30.0
1371,0,1,,0,2,tomato,2.866666666666659,2,0,3,tomato,1.3249999999999977,1,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,65.47646651564219,30.640526898128343,,plate,0,0.2,30.0
1372,0,1,,0,2,tomato,2.866666666666659,2,0,3,tomato,1.3249999999999977,1,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,64.58711023464343,31.518903471954843,,plate,0,0.2,30.0
1373,0,1,,0,2,tomato,2.866666666666659,2,0,3,tomato,1.3249999999999977,1,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,63.69775395364444,32.39728004578134,,plate,0,0.2,30.0
1374,0,1,,0,2,tomato,2.866666666666659,2,0,3,tomato,1.3249999999999977,1,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,62.80839767264497,33.275656619607844,,plate,0,0.2,30.0
1375,0,1,,0,2,tomato,2.866666666666659,2,0,3,tomato,1.3249999999999977,1,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,61.91904139164551,34.154033193434344,,plate,0,0.2,30.0
1376,0,1,,0,2,tomato,2.866666666666659,2,0,3,tomato,1.3249999999999977,1,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,61.02968511064632,35.032409767260845,,plate,0,0.2,30.0
1377,0,1,,0,2,tomato,2.866666666666659,2,0,3,tomato,1.3249999999999977,1,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,60.14032882964735,35.910786341087345,,plate,0,0.2,30.0
1378,0,1,,0,2,tomato,2.866666666666659,2,0,3,tomato,1.3249999999999977,1,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,59.25097254864839,36.789162914913845,,plate,0,0.2,30.0
1379,0,1,,0,2,tomato,2.866666666666659,2,0,3,tomato,1.3249999999999977,1,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,58.361616267649424,37.667539488740346,,plate,0,0.2,30.0
1380,0,1,,0,2,tomato,2.866666666666659,2,0,3,tomato,1.3249999999999977,1,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,57.47225998665046,38.545916062566846,,plate,0,0.2,30.0
1381,0,1,,0,2,tomato,2.866666666666659,2,0,3,tomato,1.3249999999999977,1,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,56.582903705651496,39.424292636393346,,plate,0,0.2,30.0
1382,0,1,,0,2,tomato,2.866666666666659,2,0,3,tomato,1.3249999999999977,1,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,56.0,40.0,,plate,0,0.2,30.0
1383,0,1,,0,2,tomato,2.866666666666659,2,0,3,tomato,1.3249999999999977,1,2,2,plate,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
1384,0,1,,0,2,tomato,2.866666666666659,2,0,3,tomato,1.3249999999999977,1,2,2,plate,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
1385,0,1,,0,2,tomato,2.866666666666659,2,0,3,tomato,1.3249999999999977,1,2,2,plate,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
1386,0,1,,0,2,tomato,2.866666666666659,2,0,3,tomato,1.3249999999999977,1,2,2,plate,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
1387,0,1,,0,2,tomato,2.866666666666659,2,0,3,tomato,1.3249999999999977,1,2,2,plate,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
1388,0,1,,0,2,tomato,2.866666666666659,2,0,3,tomato,1.3249999999999977,1,2,2,plate,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
1389,0,1,,0,2,tomato,2.866666666666659,2,0,3,tomato,1.3249999999999977,1,2,2,plate,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
1390,0,1,,0,2,tomato,2.866666666666659,2,0,3,tomato,1.3249999999999977,1,2,2,plate,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
1391,0,1,,0,2,tomato,2.866666666666659,2,0,3,tomato,1.3249999999999977,1,2,2,plate,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
1392,0,1,,0,2,tomato,2.866666666666659,2,0,3,tomato,1.3249999999999977,1,2,2,plate,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
1393,0,1,,0,2,tomato,2.866666666666659,2,0,3,tomato,1.3249999999999977,1,2,2,plate,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
1394,0,1,,0,2,tomato,2.866666666666659,2,0,3,tomato,1.3249999999999977,1,2,2,plate,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
1395,0,1,,0,2,tomato,2.866666666666659,2,0,3,tomato,1.3249999999999977,1,2,2,plate,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
1396,0,1,,0,2,tomato,2.866666666666659,2,0,3,tomato,1.3249999999999977,1,2,2,plate,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
1397,0,1,,0,2,tomato,2.866666666666659,2,0,3,tomato,1.3249999999999977,1,2,2,plate,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
1398,0,1,,0,2,tomato,2.866666666666659,2,0,3,tomato,1.3249999999999977,1,2,2,plate,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
1399,0,1,,0,2,tomato,2.866666666666659,2,0,3,tomato,1.3249999999999977,1,2,2,plate,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
1400,0,1,,0,2,tomato,2.866666666666659,2,0,3,tomato,1.3249999999999977,1,2,2,plate,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
1401,0,1,,0,2,tomato,2.866666666666659,2,0,3,tomato,1.3249999999999977,1,2,2,plate,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
1402,0,1,,0,2,tomato,2.866666666666659,2,0,3,tomato,1.3249999999999977,1,2,2,plate,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
1403,0,1,,0,2,tomato,2.866666666666659,2,0,3,tomato,1.3249999999999977,1,2,2,plate,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
1404,0,1,,0,2,tomato,2.866666666666659,2,0,3,tomato,1.3249999999999977,1,2,2,plate,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
1405,0,1,,0,2,tomato,2.866666666666659,2,0,3,tomato,1.3249999999999977,1,2,2,plate,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
1406,0,1,,0,2,tomato,2.866666666666659,2,0,3,tomato,1.3249999999999977,1,2,2,plate,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
1407,0,1,,0,2,tomato,2.866666666666659,2,0,3,tomato,1.3249999999999977,1,2,2,plate,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
1408,0,1,,0,2,tomato,2.866666666666659,2,0,3,tomato,1.3249999999999977,1,2,2,plate,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
1409,0,1,,0,2,tomato,2.866666666666659,2,0,3,tomato,1.3249999999999977,1,2,2,plate,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
1410,0,1,,0,2,tomato,2.866666666666659,2,0,3,tomato,1.3249999999999977,1,2,2,plate,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
1411,0,1,,0,2,tomato,2.866666666666659,2,0,3,tomato,1.3249999999999977,1,2,2,plate,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
1412,0,1,,0,2,tomato,2.866666666666659,2,0,3,tomato,1.3249999999999977,1,2,2,plate,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
1413,0,1,,0,2,tomato,2.866666666666659,2,0,3,tomato,1.3249999999999977,1,2,2,plate,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
1414,0,1,,0,2,tomato,2.866666666666659,2,0,3,tomato,1.3249999999999977,1,2,2,plate,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
1415,0,1,,0,2,tomato,2.866666666666659,2,0,3,tomato,1.3249999999999977,1,2,2,plate,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
1416,0,1,,0,2,tomato,2.866666666666659,2,0,3,tomato,1.3249999999999977,1,2,2,plate,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
1417,0,1,,0,2,tomato,2.866666666666659,2,0,3,tomato,1.3249999999999977,1,2,2,plate,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
1418,0,1,,0,2,tomato,2.866666666666659,2,0,3,tomato,1.3249999999999977,1,2,2,plate,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
1419,0,1,,0,2,tomato,2.866666666666659,2,0,3,tomato,1.3249999999999977,1,2,2,plate,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
1420,0,1,,0,2,tomato,2.866666666666659,2,0,3,tomato,1.3249999999999977,1,2,2,plate,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
1421,0,1,,0,2,tomato,2.866666666666659,2,0,3,tomato,1.3249999999999977,1,2,2,plate,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
1422,0,1,,0,2,tomato,2.866666666666659,2,0,3,tomato,1.3249999999999977,1,2,2,plate,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
1423,0,1,,0,2,tomato,2.866666666666659,2,0,3,tomato,1.3249999999999977,1,2,2,plate,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
1424,0,1,,0,2,tomato,2.866666666666659,2,0,3,tomato,1.3249999999999977,1,2,2,plate,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
1425,0,1,,0,2,tomato,2.866666666666659,2,0,3,tomato,1.3249999999999977,1,2,2,plate,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
1426,0,1,,0,2,tomato,2.866666666666659,2,0,3,tomato,1.3249999999999977,1,2,2,plate,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
1427,0,1,,0,2,tomato,2.866666666666659,2,0,3,tomato,1.3249999999999977,1,2,2,plate,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,56.0,41.250000000000284,,,0,0.2,30.0
1428,0,1,,0,2,tomato,2.866666666666659,2,0,3,tomato,1.3249999999999977,1,2,2,plate,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,56.0,42.50000000000057,,,0,0.2,30.0
1429,0,1,,0,2,tomato,2.866666666666659,2,0,3,tomato,1.3249999999999977,1,2,2,plate,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,56.0,43.75000000000085,,,0,0.2,30.0
1430,0,1,,0,2,tomato,2.866666666666659,2,0,3,tomato,1.3249999999999977,1,2,2,plate,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,88.0,,,0,1.0,12.0,56.0,45.00000000000114,,,0,0.2,30.0
