tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,e024d16cc3d7c22a_score,player_c36a2e6a_x,player_c36a2e6a_y,player_c36a2e6a_move_target,player_c36a2e6a_item,player_c36a2e6a_score,player_c36a2e6a_cut_speed,player_c36a2e6a_speed,player_7a56e8ca_x,player_7a56e8ca_y,player_7a56e8ca_move_target,player_7a56e8ca_item,player_7a56e8ca_score,player_7a56e8ca_cut_speed,player_7a56e8ca_speed,14fc87e2583a97c6_score,5b3d0a292f31efe4_message,4c9af337c1baebb3_score
4030,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,0.4166666666666667,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.04617444130974,39.80565318468376,,tomato,0,1.0,30.0,,,0.0
4031,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,0.45833333333333337,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,86.79626611486532,39.820791727740755,,tomato,0,1.0,30.0,,,0.0
4032,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,0.5,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,85.54635778842089,39.835930270797746,,tomato,0,1.0,30.0,,,0.0
4033,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,0.5416666666666666,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,84.29644946197647,39.85106881385474,,tomato,0,1.0,30.0,,,0.0
4034,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,0.5833333333333333,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,83.04654113553204,39.86620735691173,,tomato,0,1.0,30.0,,,0.0
4035,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,0.6249999999999999,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,81.79663280908761,39.88134589996872,,tomato,0,1.0,30.0,,,0.0
4036,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,0.6666666666666665,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,80.54672448264319,39.89648444302571,,tomato,0,1.0,30.0,,,0.0
4037,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,0.7083333333333331,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,79.29681615619876,39.911622986082705,,tomato,0,1.0,30.0,,,0.0
4038,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,0.7499999999999998,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,78.04690782975433,39.9267615291397,,tomato,0,1.0,30.0,,,0.0
4039,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,0.7916666666666664,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,76.7969995033099,39.94190007219687,,tomato,0,1.0,30.0,,,0.0
4040,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,0.833333333333333,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,75.54709117686548,39.95703861525422,,tomato,0,1.0,30.0,,,0.0
4041,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,0.8749999999999997,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,74.29718285042105,39.972177158311574,,tomato,0,1.0,30.0,,,0.0
4042,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,0.9166666666666663,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,73.04727452397663,39.98731570136893,,tomato,0,1.0,30.0,,,0.0
4043,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,0.9583333333333329,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,71.91278695016098,40.27873505658064,,tomato,0,1.0,30.0,,,0.0
4044,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,0.9999999999999996,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,71.02356847568149,41.15725113762039,,tomato,0,1.0,30.0,,,0.0
4045,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,1.0416666666666663,1,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,70.134350001202,42.03576721866014,,tomato,0,1.0,30.0,,,0.0
4046,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,1.083333333333333,1,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,69.2451315267225,42.91428329969989,,tomato,0,1.0,30.0,,,0.0
4047,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,1.1249999999999998,1,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,68.35591305224301,43.79279938073964,,tomato,0,1.0,30.0,,,0.0
4048,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,1.1666666666666665,1,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,67.46669457776352,44.671315461779386,,tomato,0,1.0,30.0,,,0.0
4049,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,1.2083333333333333,1,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,66.57747610328403,45.549831542819135,,tomato,0,1.0,30.0,,,0.0
4050,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,1.25,1,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,65.68825762880454,46.42834762385888,,tomato,0,1.0,30.0,,,0.0
4051,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,1.2916666666666667,1,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,64.79903915432504,47.30686370489863,,tomato,0,1.0,30.0,,,0.0
4052,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,1.3333333333333335,1,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,63.90982067984555,48.18537978593838,,tomato,0,1.0,30.0,,,0.0
4053,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,1.3750000000000002,1,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,63.02060220536606,49.06389586697813,,tomato,0,1.0,30.0,,,0.0
4054,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,1.416666666666667,1,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,62.13138373088657,49.94241194801788,,tomato,0,1.0,30.0,,,0.0
4055,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,1.4583333333333337,1,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,61.24216525640708,50.82092802905757,,tomato,0,1.0,30.0,,,0.0
4056,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,1.5000000000000004,1,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,60.352946781927585,51.69944411009722,,tomato,0,1.0,30.0,,,0.0
4057,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,1.5416666666666672,1,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,59.46372830744809,52.57796019113686,,tomato,0,1.0,30.0,,,0.0
4058,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,1.583333333333334,1,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,58.5745098329686,53.4564762721765,,tomato,0,1.0,30.0,,,0.0
4059,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,1.6250000000000007,1,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,57.68529135848911,54.334992353216144,,tomato,0,1.0,30.0,,,0.0
4060,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,1.6666666666666674,1,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.79607288400962,55.213508434255786,,tomato,0,1.0,30.0,,,0.0
4061,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,1.7083333333333341,1,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.18667543741918,56.21087141545678,,tomato,0,1.0,30.0,,,0.0
4062,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,1.7500000000000009,1,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.17189767509299,57.46078405950064,,tomato,0,1.0,30.0,,,0.0
4063,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,1.7916666666666676,1,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.1571199127668,58.7106967035445,,tomato,0,1.0,30.0,,,0.0
4064,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,1.8333333333333344,1,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.14234215044061,59.96060934758836,,tomato,0,1.0,30.0,,,0.0
4065,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.12756438811442,61.21052199163222,,tomato,0,1.0,30.0,,,0.0
4066,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,1.9166666666666679,1,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.11278662578823,62.46043463567608,,tomato,0,1.0,30.0,,,0.0
4067,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,1.9583333333333346,1,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.09800886346204,63.71034727971994,,tomato,0,1.0,30.0,,,0.0
4068,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.0000000000000013,2,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.083231101135766,64.96025992376326,,tomato,0,1.0,30.0,,,0.0
4069,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.041666666666668,2,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.06845333880923,66.21017256780641,,tomato,0,1.0,30.0,,,0.0
4070,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.0833333333333344,2,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.05367557648269,67.46008521184956,,tomato,0,1.0,30.0,,,0.0
4071,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.125000000000001,2,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.03889781415615,68.70999785589271,,tomato,0,1.0,30.0,,,0.0
4072,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.1666666666666674,2,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.02412005182961,69.95991049993586,,tomato,0,1.0,30.0,,,0.0
4073,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.208333333333334,2,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.00934228950308,71.20982314397901,,tomato,0,1.0,30.0,,,0.0
4074,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.2500000000000004,2,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,tomato,0,1.0,30.0,,,0.0
4075,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.291666666666667,2,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,0.0
4076,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.3333333333333335,2,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,0.0
4077,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.375,2,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,0.0
4078,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.4166666666666665,2,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,0.0
4079,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.458333333333333,2,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,0.0
4080,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.4999999999999996,2,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,0.0
4081,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.541666666666666,2,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,0.0
4082,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.5833333333333326,2,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,0.0
4083,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.624999999999999,2,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,0.0
4084,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.6666666666666656,2,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,0.0
4085,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.708333333333332,2,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,0.0
4086,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.7499999999999987,2,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,0.0
4087,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.791666666666665,2,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,0.0
4088,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.8333333333333317,2,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,0.0
4089,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.8749999999999982,2,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,0.0
4090,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.9166666666666647,2,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,0.0
4091,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.9583333333333313,2,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,0.0
4092,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,2.999999999999998,2,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,0.0
