tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,05042afdbd5b1ace_score,player_e67df8da_x,player_e67df8da_y,player_e67df8da_move_target,player_e67df8da_item,player_e67df8da_score,player_e67df8da_cut_speed,player_e67df8da_speed,player_cb82cf0c_x,player_cb82cf0c_y,player_cb82cf0c_move_target,player_cb82cf0c_item,player_cb82cf0c_score,player_cb82cf0c_cut_speed,player_cb82cf0c_speed,d6925a2388fac2dc_score,89e79227f9ce828f_message,d622163fae78e168_score
5937,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,0.375,0,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,2,6,tomato,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,77.50000000000853,,,1,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,1.0
5938,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,0.375,0,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,2,6,tomato,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,78.75000000000881,,,1,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,1.0
5939,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,0.375,0,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,2,6,tomato,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,80.0000000000091,,,1,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,1.0
5940,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,0.375,0,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,2,6,tomato,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,81.25000000000938,,,1,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,1.0
5941,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,0.375,0,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,2,6,tomato,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,82.50000000000966,,,1,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,1.0
5942,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,0.375,0,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,2,6,tomato,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,83.75000000000995,,,1,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,1.0
5943,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,0.375,0,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,2,6,tomato,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,85.00000000001023,,,1,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,1.0
5944,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,0.375,0,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,2,6,tomato,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,86.25000000001052,,,1,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,1.0
5945,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,0.375,0,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,2,6,tomato,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,87.5000000000108,,,1,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,1.0
5946,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,0.375,0,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,2,6,tomato,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,88.75000000001108,,,1,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,1.0
5947,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,0.375,0,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,2,6,tomato,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,90.00000000001137,,,1,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,1.0
5948,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,0.375,0,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,2,6,tomato,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,91.25000000001165,,,1,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,1.0
5949,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,0.375,0,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,2,6,tomato,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,92.50000000001194,,,1,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,1.0
5950,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,0.375,0,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,2,6,tomato,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,93.75000000001222,,,1,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,1.0
5951,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,0.375,0,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,2,6,tomato,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,95.0000000000125,,,1,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,1.0
5952,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,0.375,0,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,2,6,tomato,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,96.25000000001279,,,1,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,1.0
5953,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,0.375,0,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,2,6,tomato,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,97.50000000001307,,,1,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,1.0
5954,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,0.375,0,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,2,6,tomato,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,98.75000000001336,,,1,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,1.0
5955,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,0.375,0,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,2,6,tomato,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,100.00000000001364,,,1,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,1.0
5956,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,0.375,0,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,2,6,tomato,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,101.25000000001393,,,1,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,1.0
5957,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,0.375,0,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,2,6,tomato,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,102.50000000001421,,,1,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,1.0
5958,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,0.375,0,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,2,6,tomato,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,103.7500000000145,,,1,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,1.0
5959,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,0.375,0,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,2,6,tomato,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,104.0,,,1,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,1.0
5960,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,0.375,0,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,2,6,tomato,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,104.0,,,1,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,1.0
5961,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,0.375,0,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,2,6,tomato,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,104.0,,,1,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,1.0
5962,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,0.375,0,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,2,6,tomato,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,104.0,,,1,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,1.0
5963,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,0.375,0,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,2,6,tomato,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,104.0,,,1,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,1.0
5964,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,0.375,0,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,2,6,tomato,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,104.0,,,1,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,1.0
5965,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,0.375,0,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,2,6,tomato,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,104.0,,,1,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,1.0
5966,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,0.375,0,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,2,6,tomato,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,104.0,,,1,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,1.0
5967,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,0.375,0,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,2,6,tomato,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,104.0,,,1,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,1.0
5968,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,0.375,0,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,2,6,tomato,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,104.0,,,1,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,1.0
5969,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,0.375,0,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,2,6,tomato,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,104.0,,,1,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,1.0
5970,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,0.375,0,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,2,6,tomato,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,104.0,,,1,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,1.0
5971,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,0.375,0,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,2,6,tomato,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,104.0,,,1,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,1.0
5972,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,0.375,0,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,2,6,tomato,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,104.0,,,1,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,1.0
5973,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,0.375,0,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,2,6,tomato,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,104.0,,,1,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,1.0
5974,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,0.375,0,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,2,6,tomato,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,104.0,,,1,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,1.0
5975,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,0.375,0,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,2,6,tomato,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,104.0,,,1,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,1.0
5976,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,0.375,0,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,2,6,tomato,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,104.0,,,1,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,1.0
5977,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,0.375,0,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,2,6,tomato,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,104.0,,,1,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,1.0
5978,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,0.375,0,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,2,6,tomato,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,104.0,,,1,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,1.0
5979,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,0.375,0,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,2,6,tomato,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,104.0,,,1,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,1.0
5980,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,0.375,0,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,2,6,tomato,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,104.0,,,1,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,1.0
5981,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,0.375,0,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,2,6,tomato,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,104.0,,,1,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,1.0
5982,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,0.375,0,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,2,6,tomato,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,104.0,,,1,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,1.0
5983,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,0.375,0,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,2,6,tomato,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,104.0,,,1,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,1.0
5984,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,0.375,0,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,2,6,tomato,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,104.0,,,1,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,1.0
5985,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,0.375,0,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,2,6,tomato,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,104.0,,,1,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,1.0
5986,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,0.375,0,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,2,6,tomato,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,104.0,,,1,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,1.0
5987,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,0.375,0,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,2,6,tomato,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,104.0,,,1,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,1.0
5988,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,0.375,0,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,2,6,tomato,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,104.0,,,1,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,1.0
5989,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,0.375,0,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,2,6,tomato,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,104.0,,,1,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,1.0
5990,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,0.375,0,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,2,6,tomato,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,104.0,,,1,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,1.0
5991,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,0.375,0,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,2,6,tomato,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,104.0,,,1,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,1.0
5992,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,0.375,0,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,2,6,tomato,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,104.0,,,1,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,1.0
5993,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,0.375,0,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,2,6,tomato,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,104.0,,,1,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,1.0
5994,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,0.375,0,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,2,6,tomato,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,104.0,,,1,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,1.0
5995,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,0.375,0,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,2,6,tomato,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,104.0,,,1,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,1.0
5996,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,0.375,0,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,2,6,tomato,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,104.0,,,1,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,1.0
5997,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,0.375,0,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,2,6,tomato,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,104.0,,,1,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,1.0
5998,test,True,0,1,tomato_cut,4.0,3,0,2,tomato,0.375,0,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,tomato_salad,2,4,plate,2,5,plate,2,6,tomato,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,104.0,,,1,1.0,30.0,24.0,120.0,,,0,1.0,30.0,,,1.0
