tick,phase,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,d004fba2c2b434f5_score,player_bfb0ec10_x,player_bfb0ec10_y,player_bfb0ec10_move_target,player_bfb0ec10_item,player_bfb0ec10_score,player_bfb0ec10_cut_speed,player_bfb0ec10_speed,player_8804da5f_x,player_8804da5f_y,player_8804da5f_move_target,player_8804da5f_item,player_8804da5f_score,player_8804da5f_cut_speed,player_8804da5f_speed,2bc32dad107a727f_score,5631befea182f42c_message,a8ab49591b05749d_score
4591,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.80585476953,119.84379235274251,,tomato_salad,1,1.0,30.0,24.0,91.00000000000796,,tomato_salad,0,1.0,30.0,,,1.0
4592,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.821170756700795,118.59388618804904,,tomato_salad,1,1.0,30.0,24.0,92.25000000000824,,tomato_salad,0,1.0,30.0,,,1.0
4593,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.83648674387159,117.34398002335557,,tomato_salad,1,1.0,30.0,24.0,93.50000000000853,,tomato_salad,0,1.0,30.0,,,1.0
4594,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.85180273104238,116.0940738586621,,tomato_salad,1,1.0,30.0,24.0,94.75000000000881,,tomato_salad,0,1.0,30.0,,,1.0
4595,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.86711871821318,114.84416769396863,,tomato_salad,1,1.0,30.0,24.0,96.0000000000091,,tomato_salad,0,1.0,30.0,,,1.0
4596,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.88243470538397,113.59426152927516,,tomato_salad,1,1.0,30.0,24.0,97.25000000000938,,tomato_salad,0,1.0,30.0,,,1.0
4597,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.897750692554766,112.34435536458169,,tomato_salad,1,1.0,30.0,24.0,98.50000000000966,,tomato_salad,0,1.0,30.0,,,1.0
4598,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.91306667972556,111.09444919988822,,tomato_salad,1,1.0,30.0,24.0,99.75000000000995,,tomato_salad,0,1.0,30.0,,,1.0
4599,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.928382666896354,109.84454303519475,,tomato_salad,1,1.0,30.0,24.0,101.00000000001023,,tomato_salad,0,1.0,30.0,,,1.0
4600,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.94369865406715,108.59463687050128,,tomato_salad,1,1.0,30.0,24.0,102.25000000001052,,tomato_salad,0,1.0,30.0,,,1.0
4601,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.95901464123794,107.3447307058078,,tomato_salad,1,1.0,30.0,24.0,103.5000000000108,,tomato_salad,0,1.0,30.0,,,1.0
4602,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.97433062840848,106.09482454111433,,tomato_salad,1,1.0,30.0,24.0,104.75000000001108,,tomato_salad,0,1.0,30.0,,,1.0
4603,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.98964661557893,104.84491837642086,,tomato_salad,1,1.0,30.0,24.0,106.00000000001137,,tomato_salad,0,1.0,30.0,,,1.0
4604,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.997699440518915,103.5949671773087,,tomato_salad,1,1.0,30.0,24.0,107.25000000001165,,tomato_salad,0,1.0,30.0,,,1.0
4605,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99788383970923,102.34496719090963,,tomato_salad,1,1.0,30.0,24.0,108.50000000001194,,tomato_salad,0,1.0,30.0,,,1.0
4606,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99806823889955,101.09496720451055,,tomato_salad,1,1.0,30.0,24.0,109.75000000001222,,tomato_salad,0,1.0,30.0,,,1.0
4607,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.998252638089866,99.84496721811148,,tomato_salad,1,1.0,30.0,24.0,111.0000000000125,,tomato_salad,0,1.0,30.0,,,1.0
4608,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99843703728018,98.5949672317124,,tomato_salad,1,1.0,30.0,24.0,112.25000000001279,,tomato_salad,0,1.0,30.0,,,1.0
4609,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.9986214364705,97.34496724531333,,tomato_salad,1,1.0,30.0,24.0,113.50000000001307,,tomato_salad,0,1.0,30.0,,,1.0
4610,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99880583566082,96.09496725891425,,tomato_salad,1,1.0,30.0,24.0,114.75000000001336,,tomato_salad,0,1.0,30.0,,,1.0
4611,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.998990234851135,94.84496727251518,,tomato_salad,1,1.0,30.0,24.0,116.00000000001364,,tomato_salad,0,1.0,30.0,,,1.0
4612,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99917463404145,93.5949672861161,,tomato_salad,1,1.0,30.0,24.0,117.25000000001393,,tomato_salad,0,1.0,30.0,,,1.0
4613,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99935903323177,92.34496729971703,,tomato_salad,1,1.0,30.0,24.0,118.50000000001421,,tomato_salad,0,1.0,30.0,,,1.0
4614,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99954343242209,91.09496731331795,,tomato_salad,1,1.0,30.0,24.0,119.7500000000145,,tomato_salad,0,1.0,30.0,,,1.0
4615,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.999727831612404,89.84496732691888,,tomato_salad,1,1.0,30.0,24.84324151087378,120.65378202977331,,tomato_salad,0,1.0,30.0,,,1.0
4616,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99991223080253,88.5949673405198,,tomato_salad,1,1.0,30.0,25.721618084700637,121.54313831077206,,tomato_salad,0,1.0,30.0,,,1.0
4617,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.999972748101165,87.34496734487384,,tomato_salad,1,1.0,30.0,26.599994658527493,122.43249459177082,,tomato_salad,0,1.0,30.0,,,1.0
4618,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.999974968039176,86.0949673448764,,tomato_salad,1,1.0,30.0,27.47837123235435,123.32185087276957,,tomato_salad,0,1.0,30.0,,,1.0
4619,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99997718797719,84.84496734487895,,tomato_salad,1,1.0,30.0,28.356747806181204,124.21120715376833,,tomato_salad,0,1.0,30.0,,,1.0
4620,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.9999794079152,83.59496734488151,,tomato_salad,1,1.0,30.0,29.23512438000806,125.10056343476708,,tomato_salad,0,1.0,30.0,,,1.0
4621,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99998162785321,82.34496734488407,,tomato_salad,1,1.0,30.0,30.113500953834915,125.98991971576584,,tomato_salad,0,1.0,30.0,,,1.0
4622,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99998384779122,81.09496734488663,,tomato_salad,1,1.0,30.0,30.99187752766177,126.87927599676459,,tomato_salad,0,1.0,30.0,,,1.0
4623,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99998606772923,79.84496734488918,,tomato_salad,1,1.0,30.0,31.870254101488626,127.76863227776334,,tomato_salad,0,1.0,30.0,,,1.0
4624,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99998828766692,78.59496734489174,,tomato_salad,1,1.0,30.0,32.74863067531518,128.6579885587621,,tomato_salad,0,1.0,30.0,,,1.0
4625,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999050760458,77.3449673448943,,tomato_salad,1,1.0,30.0,33.62700724914168,129.54734483976085,,tomato_salad,0,1.0,30.0,,,1.0
4626,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.999992727542235,76.09496734489686,,tomato_salad,1,1.0,30.0,34.50538382296818,130.4367011207596,,tomato_salad,0,1.0,30.0,,,1.0
4627,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999494747989,74.84496734489942,,tomato_salad,1,1.0,30.0,35.38376039679468,131.32605740175836,,tomato_salad,0,1.0,30.0,,,1.0
4628,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999716741755,73.59496734490197,,tomato_salad,1,1.0,30.0,36.26213697062118,132.21541368275712,,tomato_salad,0,1.0,30.0,,,1.0
4629,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.9999993873552,72.34496734490453,,tomato_salad,1,1.0,30.0,37.1405135444477,133.10476996375587,,tomato_salad,0,1.0,30.0,,,1.0
4630,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999967726611,71.09496734490459,,tomato_salad,1,1.0,30.0,38.01889011827441,133.99412624475463,,tomato_salad,0,1.0,30.0,,,1.0
4631,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.9999997039914,69.8449673449043,,tomato_salad,1,1.0,30.0,38.89726669210113,134.88348252575338,,tomato_salad,0,1.0,30.0,,,1.0
4632,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999973071669,68.59496734490402,,tomato_salad,1,1.0,30.0,39.77564326592783,135.77283880675213,,tomato_salad,0,1.0,30.0,,,1.0
4633,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999975744198,67.34496734490374,,tomato_salad,1,1.0,30.0,40.669344125618494,134.97004275038694,,tomato_salad,0,1.0,30.0,,,1.0
4634,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.999999784167265,66.09496734490345,,tomato_salad,1,1.0,30.0,41.563683497220154,134.09674034663158,,tomato_salad,0,1.0,30.0,,,1.0
4635,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.999999810892554,64.84496734490317,,tomato_salad,1,1.0,30.0,42.458022868821814,133.22343794287622,,tomato_salad,0,1.0,30.0,,,1.0
4636,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999983761784,63.594967344902884,,tomato_salad,1,1.0,30.0,43.352362240423474,132.35013553912086,,tomato_salad,0,1.0,30.0,,,1.0
4637,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999986434313,62.3449673449026,,tomato_salad,1,1.0,30.0,44.246701612025134,131.4768331353655,,tomato_salad,0,1.0,30.0,,,1.0
4638,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999989106842,61.094967344902315,,tomato_salad,1,1.0,30.0,45.141040983626795,130.60353073161014,,tomato_salad,0,1.0,30.0,,,1.0
4639,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999991779371,59.84496734490203,,tomato_salad,1,1.0,30.0,46.035380355228455,129.73022832785477,,tomato_salad,0,1.0,30.0,,,1.0
4640,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.999999944519,58.59496734490175,,tomato_salad,1,1.0,30.0,46.929719726830115,128.85692592409941,,tomato_salad,0,1.0,30.0,,,1.0
4641,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.999999971244286,57.34496734490146,,tomato_salad,1,1.0,30.0,47.824059098431775,127.98362352034408,,tomato_salad,0,1.0,30.0,,,1.0
4642,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.07028117320021,56.1238297591418,,tomato_salad,1,1.0,30.0,48.718398470033435,127.11032111659014,,tomato_salad,0,1.0,30.0,,,1.0
4643,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.94879589030841,55.23460993714927,,tomato_salad,1,1.0,30.0,49.612737841635095,126.2370187128362,,tomato_salad,0,1.0,30.0,,,1.0
4644,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,57.827310607416614,54.345390115156746,,tomato_salad,1,1.0,30.0,50.507077213236755,125.36371630908226,,tomato_salad,0,1.0,30.0,,,1.0
4645,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,58.70582532452482,53.45617029316422,,tomato_salad,1,1.0,30.0,51.401416584838415,124.49041390532832,,tomato_salad,0,1.0,30.0,,,1.0
4646,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,59.58434004163302,52.566950471171694,,tomato_salad,1,1.0,30.0,52.295755956440075,123.61711150157439,,tomato_salad,0,1.0,30.0,,,1.0
4647,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,60.46285475874122,51.67773064917917,,tomato_salad,1,1.0,30.0,53.19009532804186,122.74380909782045,,tomato_salad,0,1.0,30.0,,,1.0
4648,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,61.341369475849426,50.78851082718664,,tomato_salad,1,1.0,30.0,54.08443469964382,121.8705066940665,,tomato_salad,0,1.0,30.0,,,1.0
4649,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,62.21988419295763,49.899291005194115,,tomato_salad,1,1.0,30.0,54.97877407124577,120.99720429031257,,tomato_salad,0,1.0,30.0,,,1.0
4650,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,63.09839891006583,49.01007118320159,,tomato_salad,1,1.0,30.0,55.802791572093234,120.09377358568346,,tomato_salad,0,1.0,30.0,,,1.0
4651,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,63.976913627174035,48.12085136120906,,tomato_salad,1,1.0,30.0,55.81810755926403,118.84386742099,,tomato_salad,0,1.0,30.0,,,1.0
