tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,b515cf55edfbcba8_score,player_3fbf3a32_x,player_3fbf3a32_y,player_3fbf3a32_move_target,player_3fbf3a32_item,player_3fbf3a32_score,player_3fbf3a32_cut_speed,player_3fbf3a32_speed,player_53e52b93_x,player_53e52b93_y,player_53e52b93_move_target,player_53e52b93_item,player_53e52b93_score,player_53e52b93_cut_speed,player_53e52b93_speed
1927,0,1,,0,2,,0,3,tomato_cut,1,0,None_cut,3.166666666666664,3,2,0,tomato,2.041666666666668,2,3,2,plate,3,3,,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,56.0,,tomato_cut,0,1.0,30.0,72.0,88.0,,,1,1.0,30.0
1928,0,1,,0,2,,0,3,tomato_cut,1,0,None_cut,3.166666666666664,3,2,0,tomato,2.041666666666668,2,3,2,plate,3,3,,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,56.0,,tomato_cut,0,1.0,30.0,72.0,88.0,,,1,1.0,30.0
1929,0,1,,0,2,,0,3,tomato_cut,1,0,None_cut,3.166666666666664,3,2,0,tomato,2.041666666666668,2,3,2,plate,3,3,,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,56.0,,tomato_cut,0,1.0,30.0,72.0,88.0,,,1,1.0,30.0
1930,0,1,,0,2,,0,3,tomato_cut,1,0,None_cut,3.166666666666664,3,2,0,tomato,2.041666666666668,2,3,2,plate,3,3,,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,56.0,,tomato_cut,0,1.0,30.0,72.0,88.0,,,1,1.0,30.0
1931,0,1,,0,2,,0,3,tomato_cut,1,0,None_cut,3.166666666666664,3,2,0,tomato,2.041666666666668,2,3,2,plate,3,3,,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,56.0,,tomato_cut,0,1.0,30.0,72.0,88.0,,,1,1.0,30.0
1932,0,1,,0,2,,0,3,tomato_cut,1,0,None_cut,3.166666666666664,3,2,0,tomato,2.041666666666668,2,3,2,plate,3,3,,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,56.0,,tomato_cut,0,1.0,30.0,72.0,88.0,,,1,1.0,30.0
1933,0,1,,0,2,,0,3,tomato_cut,1,0,None_cut,3.166666666666664,3,2,0,tomato,2.041666666666668,2,3,2,plate,3,3,,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,56.0,,tomato_cut,0,1.0,30.0,72.0,88.0,,,1,1.0,30.0
1934,0,1,,0,2,,0,3,tomato_cut,1,0,None_cut,3.166666666666664,3,2,0,tomato,2.041666666666668,2,3,2,plate,3,3,,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,56.0,,tomato_cut,0,1.0,30.0,72.0,88.0,,,1,1.0,30.0
1935,0,1,,0,2,,0,3,tomato_cut,1,0,None_cut,3.166666666666664,3,2,0,tomato,2.041666666666668,2,3,2,plate,3,3,,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,56.0,,tomato_cut,0,1.0,30.0,72.0,88.0,,,1,1.0,30.0
1936,0,1,,0,2,,0,3,tomato_cut,1,0,None_cut,3.166666666666664,3,2,0,tomato,2.041666666666668,2,3,2,plate,3,3,,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,54.749999999999716,,tomato_cut,0,1.0,30.0,72.0,88.0,,,1,1.0,30.0
1937,0,1,,0,2,,0,3,tomato_cut,1,0,None_cut,3.166666666666664,3,2,0,tomato,2.041666666666668,2,3,2,plate,3,3,,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,53.49999999999943,,tomato_cut,0,1.0,30.0,72.0,88.0,,,1,1.0,30.0
1938,0,1,,0,2,,0,3,tomato_cut,1,0,None_cut,3.166666666666664,3,2,0,tomato,2.041666666666668,2,3,2,plate,3,3,,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,52.24999999999915,,tomato_cut,0,1.0,30.0,72.0,88.0,,,1,1.0,30.0
1939,0,1,,0,2,,0,3,tomato_cut,1,0,None_cut,3.166666666666664,3,2,0,tomato,2.041666666666668,2,3,2,plate,3,3,,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,50.99999999999886,,tomato_cut,0,1.0,30.0,72.0,88.0,,,1,1.0,30.0
1940,0,1,,0,2,,0,3,tomato_cut,1,0,None_cut,3.166666666666664,3,2,0,tomato,2.041666666666668,2,3,2,plate,3,3,,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,49.74999999999858,,tomato_cut,0,1.0,30.0,72.0,88.0,,,1,1.0,30.0
1941,0,1,,0,2,,0,3,tomato_cut,1,0,None_cut,3.166666666666664,3,2,0,tomato,2.041666666666668,2,3,2,plate,3,3,,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,48.499999999998295,,tomato_cut,0,1.0,30.0,72.0,88.0,,,1,1.0,30.0
1942,0,1,,0,2,,0,3,tomato_cut,1,0,None_cut,3.166666666666664,3,2,0,tomato,2.041666666666668,2,3,2,plate,3,3,,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,47.24999999999801,,tomato_cut,0,1.0,30.0,72.0,88.0,,,1,1.0,30.0
1943,0,1,,0,2,,0,3,tomato_cut,1,0,None_cut,3.166666666666664,3,2,0,tomato,2.041666666666668,2,3,2,plate,3,3,,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,45.999999999997726,,tomato_cut,0,1.0,30.0,72.0,88.0,,,1,1.0,30.0
1944,0,1,,0,2,,0,3,tomato_cut,1,0,None_cut,3.166666666666664,3,2,0,tomato,2.041666666666668,2,3,2,plate,3,3,,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,44.74999999999744,,tomato_cut,0,1.0,30.0,72.0,88.0,,,1,1.0,30.0
1945,0,1,,0,2,,0,3,tomato_cut,1,0,None_cut,3.166666666666664,3,2,0,tomato,2.041666666666668,2,3,2,plate,3,3,,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,43.49999999999716,,tomato_cut,0,1.0,30.0,72.0,88.0,,,1,1.0,30.0
1946,0,1,,0,2,,0,3,tomato_cut,1,0,None_cut,3.166666666666664,3,2,0,tomato,2.041666666666668,2,3,2,plate,3,3,,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,40.0,,tomato_cut,0,1.0,30.0,72.0,88.0,,,1,1.0,30.0
1947,0,1,,0,2,,0,3,tomato_cut,1,0,None_cut,3.166666666666664,3,2,0,tomato,2.041666666666668,2,3,2,tomato_salad,3,3,,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,40.0,,,0,1.0,30.0,72.0,88.0,,,1,1.0,30.0
1948,0,1,,0,2,,0,3,tomato_cut,1,0,None_cut,3.166666666666664,3,2,0,tomato,2.041666666666668,2,3,2,tomato_salad,3,3,,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,40.0,,,0,1.0,30.0,72.0,88.0,,,1,1.0,30.0
1949,0,1,,0,2,,0,3,tomato_cut,1,0,None_cut,3.166666666666664,3,2,0,tomato,2.041666666666668,2,3,2,tomato_salad,3,3,,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,40.0,,,0,1.0,30.0,72.0,86.74999999999972,,,1,1.0,30.0
1950,0,1,,0,2,,0,3,tomato_cut,1,0,None_cut,3.166666666666664,3,2,0,tomato,2.041666666666668,2,3,2,tomato_salad,3,3,,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,40.0,,,0,1.0,30.0,72.0,85.49999999999943,,,1,1.0,30.0
1951,0,1,,0,2,,0,3,tomato_cut,1,0,None_cut,3.166666666666664,3,2,0,tomato,2.041666666666668,2,3,2,tomato_salad,3,3,,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,40.0,,,0,1.0,30.0,72.0,84.24999999999915,,,1,1.0,30.0
1952,0,1,,0,2,,0,3,tomato_cut,1,0,None_cut,3.166666666666664,3,2,0,tomato,2.041666666666668,2,3,2,,3,3,,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,40.0,,tomato_salad,0,1.0,30.0,72.0,82.99999999999886,,,1,1.0,30.0
1953,0,1,,0,2,,0,3,tomato_cut,1,0,None_cut,3.166666666666664,3,2,0,tomato,2.041666666666668,2,3,2,,3,3,,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,40.0,,tomato_salad,0,1.0,30.0,72.0,81.74999999999858,,,1,1.0,30.0
1954,0,1,,0,2,,0,3,tomato_cut,1,0,None_cut,3.166666666666664,3,2,0,tomato,2.041666666666668,2,3,2,,3,3,,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,40.0,,tomato_salad,0,1.0,30.0,72.0,80.4999999999983,,,1,1.0,30.0
1955,0,1,,0,2,,0,3,tomato_cut,1,0,None_cut,3.166666666666664,3,2,0,tomato,2.041666666666668,2,3,2,,3,3,,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,40.0,,tomato_salad,0,1.0,30.0,72.0,79.24999999999801,,,1,1.0,30.0
1956,0,1,,0,2,,0,3,tomato_cut,1,0,None_cut,3.166666666666664,3,2,0,tomato,2.041666666666668,2,3,2,,3,3,,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,40.0,,tomato_salad,0,1.0,30.0,72.0,77.99999999999773,,,1,1.0,30.0
1957,0,1,,0,2,,0,3,tomato_cut,1,0,None_cut,3.166666666666664,3,2,0,tomato,2.041666666666668,2,3,2,,3,3,,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,40.0,,tomato_salad,0,1.0,30.0,72.0,76.74999999999744,,,1,1.0,30.0
1958,0,1,,0,2,,0,3,tomato_cut,1,0,None_cut,3.166666666666664,3,2,0,tomato,2.041666666666668,2,3,2,,3,3,,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,40.0,,tomato_salad,0,1.0,30.0,72.0,75.49999999999716,,,1,1.0,30.0
1959,0,1,,0,2,,0,3,tomato_cut,1,0,None_cut,3.166666666666664,3,2,0,tomato,2.041666666666668,2,3,2,,3,3,,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,40.0,,tomato_salad,0,1.0,30.0,72.0,74.24999999999687,,,1,1.0,30.0
1960,0,1,,0,2,,0,3,tomato_cut,1,0,None_cut,3.166666666666664,3,2,0,tomato,2.041666666666668,2,3,2,,3,3,,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,40.0,,tomato_salad,0,1.0,30.0,72.0,72.99999999999659,,,1,1.0,30.0
1961,0,1,,0,2,,0,3,tomato_cut,1,0,None_cut,3.166666666666664,3,2,0,tomato,2.041666666666668,2,3,2,,3,3,,3,4,tomato_cut,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,40.0,,tomato_salad,0,1.0,30.0,72.0,72.0,,,1,1.0,30.0
1962,0,1,,0,2,,0,3,tomato_cut,1,0,None_cut,3.166666666666664,3,2,0,tomato,2.041666666666668,2,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,40.0,,tomato_salad,0,1.0,30.0,72.0,72.0,,tomato_cut,1,1.0,30.0
1963,0,1,,0,2,,0,3,tomato_cut,1,0,None_cut,3.166666666666664,3,2,0,tomato,2.041666666666668,2,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,40.0,,tomato_salad,0,1.0,30.0,72.0,72.0,,tomato_cut,1,1.0,30.0
1964,0,1,,0,2,,0,3,tomato_cut,1,0,None_cut,3.166666666666664,3,2,0,tomato,2.041666666666668,2,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,40.0,,tomato_salad,0,1.0,30.0,72.0,72.0,,tomato_cut,1,1.0,30.0
1965,0,1,,0,2,,0,3,tomato_cut,1,0,None_cut,3.166666666666664,3,2,0,tomato,2.041666666666668,2,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,40.0,,tomato_salad,0,1.0,30.0,72.0,72.0,,tomato_cut,1,1.0,30.0
1966,0,1,,0,2,,0,3,tomato_cut,1,0,None_cut,3.166666666666664,3,2,0,tomato,2.041666666666668,2,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,40.0,,tomato_salad,0,1.0,30.0,72.0,72.0,,tomato_cut,1,1.0,30.0
1967,0,1,,0,2,,0,3,tomato_cut,1,0,None_cut,3.166666666666664,3,2,0,tomato,2.041666666666668,2,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,40.0,,tomato_salad,0,1.0,30.0,72.0,72.0,,tomato_cut,1,1.0,30.0
1968,0,1,,0,2,,0,3,tomato_cut,1,0,None_cut,3.166666666666664,3,2,0,tomato,2.041666666666668,2,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,40.0,,tomato_salad,0,1.0,30.0,72.0,72.0,,tomato_cut,1,1.0,30.0
1969,0,1,,0,2,,0,3,tomato_cut,1,0,None_cut,3.166666666666664,3,2,0,tomato,2.041666666666668,2,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,40.0,,tomato_salad,0,1.0,30.0,72.0,72.0,,tomato_cut,1,1.0,30.0
1970,0,1,,0,2,,0,3,tomato_cut,1,0,None_cut,3.166666666666664,3,2,0,tomato,2.041666666666668,2,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,40.0,,tomato_salad,0,1.0,30.0,72.0,72.0,,tomato_cut,1,1.0,30.0
1971,0,1,,0,2,,0,3,tomato_cut,1,0,None_cut,3.166666666666664,3,2,0,tomato,2.041666666666668,2,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,40.0,,tomato_salad,0,1.0,30.0,72.0,72.0,,tomato_cut,1,1.0,30.0
1972,0,1,,0,2,,0,3,tomato_cut,1,0,None_cut,3.166666666666664,3,2,0,tomato,2.041666666666668,2,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,40.0,,tomato_salad,0,1.0,30.0,72.0,72.0,,tomato_cut,1,1.0,30.0
1973,0,1,,0,2,,0,3,tomato_cut,1,0,None_cut,3.166666666666664,3,2,0,tomato,2.041666666666668,2,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,40.0,,tomato_salad,0,1.0,30.0,72.0,72.0,,tomato_cut,1,1.0,30.0
1974,0,1,,0,2,,0,3,tomato_cut,1,0,None_cut,3.166666666666664,3,2,0,tomato,2.041666666666668,2,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,40.0,,tomato_salad,0,1.0,30.0,72.0,72.0,,tomato_cut,1,1.0,30.0
1975,0,1,,0,2,,0,3,tomato_cut,1,0,None_cut,3.166666666666664,3,2,0,tomato,2.041666666666668,2,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,40.0,,tomato_salad,0,1.0,30.0,72.0,72.0,,tomato_cut,1,1.0,30.0
1976,0,1,,0,2,,0,3,tomato_cut,1,0,None_cut,3.166666666666664,3,2,0,tomato,2.041666666666668,2,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,40.0,,tomato_salad,0,1.0,30.0,72.0,72.0,,tomato_cut,1,1.0,30.0
1977,0,1,,0,2,,0,3,tomato_cut,1,0,None_cut,3.166666666666664,3,2,0,tomato,2.041666666666668,2,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,40.0,,tomato_salad,0,1.0,30.0,72.0,72.0,,tomato_cut,1,1.0,30.0
1978,0,1,,0,2,,0,3,tomato_cut,1,0,None_cut,3.166666666666664,3,2,0,tomato,2.041666666666668,2,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,40.0,,tomato_salad,0,1.0,30.0,72.0,72.0,,tomato_cut,1,1.0,30.0
1979,0,1,,0,2,,0,3,tomato_cut,1,0,None_cut,3.166666666666664,3,2,0,tomato,2.041666666666668,2,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,40.0,,tomato_salad,0,1.0,30.0,72.0,73.25000000000028,,tomato_cut,1,1.0,30.0
1980,0,1,,0,2,,0,3,tomato_cut,1,0,None_cut,3.166666666666664,3,2,0,tomato,2.041666666666668,2,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,40.0,,tomato_salad,0,1.0,30.0,72.0,74.50000000000057,,tomato_cut,1,1.0,30.0
1981,0,1,,0,2,,0,3,tomato_cut,1,0,None_cut,3.166666666666664,3,2,0,tomato,2.041666666666668,2,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,40.0,,tomato_salad,0,1.0,30.0,72.0,75.75000000000085,,tomato_cut,1,1.0,30.0
1982,0,1,,0,2,,0,3,tomato_cut,1,0,None_cut,3.166666666666664,3,2,0,tomato,2.041666666666668,2,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,40.0,,tomato_salad,0,1.0,30.0,72.0,77.00000000000114,,tomato_cut,1,1.0,30.0
1983,0,1,,0,2,,0,3,tomato_cut,1,0,None_cut,3.166666666666664,3,2,0,tomato,2.041666666666668,2,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,40.0,,tomato_salad,0,1.0,30.0,72.0,78.25000000000142,,tomato_cut,1,1.0,30.0
1984,0,1,,0,2,,0,3,tomato_cut,1,0,None_cut,3.166666666666664,3,2,0,tomato,2.041666666666668,2,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,40.0,,tomato_salad,0,1.0,30.0,72.0,79.5000000000017,,tomato_cut,1,1.0,30.0
1985,0,1,,0,2,,0,3,tomato_cut,1,0,None_cut,3.166666666666664,3,2,0,tomato,2.041666666666668,2,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,40.0,,tomato_salad,0,1.0,30.0,72.0,80.75000000000199,,tomato_cut,1,1.0,30.0
1986,0,1,,0,2,,0,3,tomato_cut,1,0,None_cut,3.166666666666664,3,2,0,tomato,2.041666666666668,2,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,40.0,,tomato_salad,0,1.0,30.0,72.0,82.00000000000227,,tomato_cut,1,1.0,30.0
1987,0,1,,0,2,,0,3,tomato_cut,1,0,None_cut,3.166666666666664,3,2,0,tomato,2.041666666666668,2,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,40.0,,tomato_salad,0,1.0,30.0,72.0,83.25000000000256,,tomato_cut,1,1.0,30.0
1988,0,1,,0,2,,0,3,tomato_cut,1,0,None_cut,3.166666666666664,3,2,0,tomato,2.041666666666668,2,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,40.0,,tomato_salad,0,1.0,30.0,72.0,84.50000000000284,,tomato_cut,1,1.0,30.0
1989,0,1,,0,2,,0,3,tomato_cut,1,0,None_cut,3.166666666666664,3,2,0,tomato,2.041666666666668,2,3,2,,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,40.0,,tomato_salad,0,1.0,30.0,72.0,85.75000000000313,,tomato_cut,1,1.0,30.0
1990,0,1,,0,2,,0,3,tomato_cut,1,0,None_cut,3.166666666666664,3,2,0,tomato,2.041666666666668,2,3,2,tomato_salad,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,40.0,,,0,1.0,30.0,72.0,87.00000000000341,,tomato_cut,1,1.0,30.0
1991,0,1,,0,2,,0,3,tomato_cut,1,0,None_cut,3.166666666666664,3,2,0,tomato,2.041666666666668,2,3,2,tomato_salad,3,3,,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,40.0,,,0,1.0,30.0,72.0,88.0,,tomato_cut,1,1.0,30.0
1992,0,1,,0,2,,0,3,tomato_cut,1,0,None_cut,3.166666666666664,3,2,0,tomato,2.041666666666668,2,3,2,tomato_salad,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,40.0,,,0,1.0,30.0,72.0,88.0,,,1,1.0,30.0
1993,0,1,,0,2,,0,3,tomato_cut,1,0,None_cut,3.166666666666664,3,2,0,tomato,2.041666666666668,2,3,2,tomato_salad,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,40.0,,,0,1.0,30.0,72.0,88.0,,,1,1.0,30.0
1994,0,1,,0,2,,0,3,tomato_cut,1,0,None_cut,3.166666666666664,3,2,0,tomato,2.041666666666668,2,3,2,tomato_salad,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,40.0,,,0,1.0,30.0,72.0,88.0,,,1,1.0,30.0
1995,0,1,,0,2,,0,3,tomato_cut,1,0,None_cut,3.166666666666664,3,2,0,tomato,2.041666666666668,2,3,2,tomato_salad,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,40.0,,,0,1.0,30.0,72.0,88.0,,,1,1.0,30.0
