tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,4fe680d0e7f4ba9f_score,player_bc17c76e_x,player_bc17c76e_y,player_bc17c76e_move_target,player_bc17c76e_item,player_bc17c76e_score,player_bc17c76e_cut_speed,player_bc17c76e_speed,player_303da1c2_x,player_303da1c2_y,player_303da1c2_move_target,player_303da1c2_item,player_303da1c2_score,player_303da1c2_cut_speed,player_303da1c2_speed
3267,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.24999999999999997,0,2,2,,2,3,tomato,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,93.99999999999773,24.0,,plate,4,0.2,30.0
3268,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.29166666666666663,0,2,2,,2,3,tomato,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,92.74999999999744,24.0,,plate,4,0.2,30.0
3269,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.3333333333333333,0,2,2,,2,3,tomato,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,91.49999999999716,24.0,,plate,4,0.2,30.0
3270,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.375,0,2,2,,2,3,tomato,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,90.24999999999687,24.0,,plate,4,0.2,30.0
3271,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.4166666666666667,0,2,2,,2,3,tomato,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,88.99999999999659,24.0,,plate,4,0.2,30.0
3272,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.45833333333333337,0,2,2,,2,3,tomato,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,87.7499999999963,24.0,,plate,4,0.2,30.0
3273,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.5,0,2,2,,2,3,tomato,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,86.49999999999602,24.0,,plate,4,0.2,30.0
3274,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.5416666666666666,0,2,2,,2,3,tomato,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,85.24999999999574,24.0,,plate,4,0.2,30.0
3275,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.5833333333333333,0,2,2,,2,3,tomato,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,83.99999999999545,24.0,,plate,4,0.2,30.0
3276,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.6249999999999999,0,2,2,,2,3,tomato,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,82.74999999999517,24.0,,plate,4,0.2,30.0
3277,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.6666666666666665,0,2,2,,2,3,tomato,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,81.49999999999488,24.0,,plate,4,0.2,30.0
3278,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.7083333333333331,0,2,2,,2,3,tomato,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,80.2499999999946,24.0,,plate,4,0.2,30.0
3279,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.7499999999999998,0,2,2,,2,3,tomato,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,78.99999999999432,24.0,,plate,4,0.2,30.0
3280,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.7916666666666664,0,2,2,,2,3,tomato,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,77.74999999999403,24.0,,plate,4,0.2,30.0
3281,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.833333333333333,0,2,2,,2,3,tomato,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,76.49999999999375,24.0,,plate,4,0.2,30.0
3282,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.8749999999999997,0,2,2,,2,3,tomato,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,75.24999999999346,24.0,,plate,4,0.2,30.0
3283,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.9166666666666663,0,2,2,,2,3,tomato,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,73.99999999999318,24.0,,plate,4,0.2,30.0
3284,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.9583333333333329,0,2,2,,2,3,tomato,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,72.7499999999929,24.0,,plate,4,0.2,30.0
3285,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.9999999999999996,0,2,2,,2,3,tomato,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,71.70196048263347,24.49189088134284,,plate,4,0.2,30.0
3286,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,tomato,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,70.81260420163471,25.37026745516934,,plate,4,0.2,30.0
3287,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.083333333333333,1,2,2,,2,3,tomato,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,69.92324792063596,26.24864402899584,,plate,4,0.2,30.0
3288,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.1249999999999998,1,2,2,,2,3,tomato,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,69.0338916396372,27.12702060282234,,plate,4,0.2,30.0
3289,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.1666666666666665,1,2,2,,2,3,tomato,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,68.14453535863845,28.00539717664884,,plate,4,0.2,30.0
3290,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.2083333333333333,1,2,2,,2,3,tomato,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,67.2551790776397,28.883773750475342,,plate,4,0.2,30.0
3291,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.25,1,2,2,,2,3,tomato,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,66.36582279664094,29.762150324301842,,plate,4,0.2,30.0
3292,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,tomato,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,65.47646651564219,30.640526898128343,,plate,4,0.2,30.0
3293,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.3333333333333335,1,2,2,,2,3,tomato,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,64.58711023464343,31.518903471954843,,plate,4,0.2,30.0
3294,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.3750000000000002,1,2,2,,2,3,tomato,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,63.69775395364444,32.39728004578134,,plate,4,0.2,30.0
3295,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.416666666666667,1,2,2,,2,3,tomato,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,62.80839767264497,33.275656619607844,,plate,4,0.2,30.0
3296,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.4583333333333337,1,2,2,,2,3,tomato,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,61.91904139164551,34.154033193434344,,plate,4,0.2,30.0
3297,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.5000000000000004,1,2,2,,2,3,tomato,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,61.02968511064632,35.032409767260845,,plate,4,0.2,30.0
3298,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.5416666666666672,1,2,2,,2,3,tomato,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,60.14032882964735,35.910786341087345,,plate,4,0.2,30.0
3299,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.583333333333334,1,2,2,,2,3,tomato,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,59.25097254864839,36.789162914913845,,plate,4,0.2,30.0
3300,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.6250000000000007,1,2,2,,2,3,tomato,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,58.361616267649424,37.667539488740346,,plate,4,0.2,30.0
3301,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.6666666666666674,1,2,2,,2,3,tomato,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,57.47225998665046,38.545916062566846,,plate,4,0.2,30.0
3302,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.7083333333333341,1,2,2,,2,3,tomato,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,56.582903705651496,39.424292636393346,,plate,4,0.2,30.0
3303,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.7500000000000009,1,2,2,,2,3,tomato,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,56.0,40.0,,plate,4,0.2,30.0
3304,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.7916666666666676,1,2,2,plate,2,3,tomato,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,56.0,40.0,,,4,0.2,30.0
3305,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.8333333333333344,1,2,2,plate,2,3,tomato,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,56.0,40.0,,,4,0.2,30.0
3306,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.875000000000001,1,2,2,plate,2,3,tomato,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,56.0,40.0,,,4,0.2,30.0
3307,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.9166666666666679,1,2,2,plate,2,3,tomato,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,56.0,40.0,,,4,0.2,30.0
3308,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,1.9583333333333346,1,2,2,plate,2,3,tomato,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,56.0,40.0,,,4,0.2,30.0
3309,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,2.0000000000000013,2,2,2,plate,2,3,tomato,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,56.0,40.0,,,4,0.2,30.0
3310,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,2.041666666666668,2,2,2,plate,2,3,tomato,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,56.0,40.0,,,4,0.2,30.0
3311,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,2.0833333333333344,2,2,2,plate,2,3,tomato,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,56.0,40.0,,,4,0.2,30.0
3312,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,2.125000000000001,2,2,2,plate,2,3,tomato,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,56.0,40.0,,,4,0.2,30.0
3313,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,2.1666666666666674,2,2,2,plate,2,3,tomato,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,56.0,40.0,,,4,0.2,30.0
3314,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,2.208333333333334,2,2,2,plate,2,3,tomato,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,56.0,40.0,,,4,0.2,30.0
3315,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,2.2500000000000004,2,2,2,plate,2,3,tomato,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,56.0,40.0,,,4,0.2,30.0
3316,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,2.291666666666667,2,2,2,plate,2,3,tomato,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,56.0,40.0,,,4,0.2,30.0
3317,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,2.3333333333333335,2,2,2,plate,2,3,tomato,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,56.0,40.0,,,4,0.2,30.0
3318,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,2.375,2,2,2,plate,2,3,tomato,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,56.0,40.0,,,4,0.2,30.0
3319,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,2.4166666666666665,2,2,2,plate,2,3,tomato,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,56.0,40.0,,,4,0.2,30.0
3320,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,2.458333333333333,2,2,2,plate,2,3,tomato,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,56.0,40.0,,,4,0.2,30.0
3321,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,2.4999999999999996,2,2,2,plate,2,3,tomato,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,56.0,40.0,,,4,0.2,30.0
3322,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,2.541666666666666,2,2,2,plate,2,3,tomato,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,56.0,40.0,,,4,0.2,30.0
3323,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,2.5833333333333326,2,2,2,plate,2,3,tomato,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,56.0,40.0,,,4,0.2,30.0
3324,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,2.624999999999999,2,2,2,plate,2,3,tomato,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,56.0,40.0,,,4,0.2,30.0
3325,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,2.6666666666666656,2,2,2,plate,2,3,tomato,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,56.0,40.0,,,4,0.2,30.0
3326,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,2.708333333333332,2,2,2,plate,2,3,tomato,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,56.0,40.0,,,4,0.2,30.0
3327,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,2.7499999999999987,2,2,2,plate,2,3,tomato,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,56.0,40.0,,,4,0.2,30.0
3328,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,2.791666666666665,2,2,2,plate,2,3,tomato,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,56.0,40.0,,,4,0.2,30.0
3329,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,2.8333333333333317,2,2,2,plate,2,3,tomato,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,56.0,40.0,,,4,0.2,30.0
3330,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,2.8749999999999982,2,2,2,plate,2,3,tomato,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,56.0,40.0,,,4,0.2,30.0
3331,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,2.9166666666666647,2,2,2,plate,2,3,tomato,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,56.0,40.0,,,4,0.2,30.0
3332,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,2.9583333333333313,2,2,2,plate,2,3,tomato,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,56.0,40.0,,,4,0.2,30.0
3333,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,2.999999999999998,2,2,2,plate,2,3,tomato,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,56.0,40.0,,,4,0.2,30.0
3334,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,3.0416666666666643,3,2,2,plate,2,3,tomato,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,56.0,40.0,,,4,0.2,30.0
3335,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,3.083333333333331,3,2,2,plate,2,3,tomato,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,56.0,40.0,,,4,0.2,30.0
3336,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,3.1249999999999973,3,2,2,plate,2,3,tomato,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,56.0,40.0,,,4,0.2,30.0
3337,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,3.166666666666664,3,2,2,plate,2,3,tomato,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,56.0,40.0,,,4,0.2,30.0
3338,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,3.2083333333333304,3,2,2,plate,2,3,tomato,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,56.0,40.0,,,4,0.2,30.0
3339,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,3.249999999999997,3,2,2,plate,2,3,tomato,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,57.250000000000284,40.0,,,4,0.2,30.0
3340,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,3.2916666666666634,3,2,2,plate,2,3,tomato,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,58.50000000000057,40.0,,,4,0.2,30.0
3341,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,3.33333333333333,3,2,2,plate,2,3,tomato,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,59.75000000000085,40.0,,,4,0.2,30.0
3342,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,3.3749999999999964,3,2,2,plate,2,3,tomato,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,61.00000000000114,40.0,,,4,0.2,30.0
3343,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato_cut,3.416666666666663,3,2,2,plate,2,3,tomato,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,0,1.0,12.0,62.25000000000142,40.0,,,4,0.2,30.0
