tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,aa7a187db59a7650_score,player_d74aab69_x,player_d74aab69_y,player_d74aab69_move_target,player_d74aab69_item,player_d74aab69_score,player_d74aab69_cut_speed,player_d74aab69_speed,player_876a9d55_x,player_876a9d55_y,player_876a9d55_move_target,player_876a9d55_item,player_876a9d55_score,player_876a9d55_cut_speed,player_876a9d55_speed
2124,0,1,,0,2,,0,3,,1,0,tomato,0.16666666666666666,0,2,0,tomato,1.3750000000000002,1,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,2,0.5,30.0
2125,0,1,,0,2,,0,3,,1,0,tomato,0.1875,0,2,0,tomato,1.416666666666667,1,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,2,0.5,30.0
2126,0,1,,0,2,,0,3,,1,0,tomato,0.20833333333333334,0,2,0,tomato,1.4583333333333337,1,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,2,0.5,30.0
2127,0,1,,0,2,,0,3,,1,0,tomato,0.22916666666666669,0,2,0,tomato,1.5000000000000004,1,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,2,0.5,30.0
2128,0,1,,0,2,,0,3,,1,0,tomato,0.25,0,2,0,tomato,1.5416666666666672,1,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,2,0.5,30.0
2129,0,1,,0,2,,0,3,,1,0,tomato,0.2708333333333333,0,2,0,tomato,1.583333333333334,1,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,2,0.5,30.0
2130,0,1,,0,2,,0,3,,1,0,tomato,0.29166666666666663,0,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,2,0.5,30.0
2131,0,1,,0,2,,0,3,,1,0,tomato,0.31249999999999994,0,2,0,tomato,1.6666666666666674,1,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,2,0.5,30.0
2132,0,1,,0,2,,0,3,,1,0,tomato,0.33333333333333326,0,2,0,tomato,1.7083333333333341,1,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,2,0.5,30.0
2133,0,1,,0,2,,0,3,,1,0,tomato,0.3541666666666666,0,2,0,tomato,1.7500000000000009,1,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,2,0.5,30.0
2134,0,1,,0,2,,0,3,,1,0,tomato,0.3749999999999999,0,2,0,tomato,1.7916666666666676,1,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,2,0.5,30.0
2135,0,1,,0,2,,0,3,,1,0,tomato,0.3958333333333332,0,2,0,tomato,1.8333333333333344,1,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,2,0.5,30.0
2136,0,1,,0,2,,0,3,,1,0,tomato,0.4166666666666665,0,2,0,tomato,1.875000000000001,1,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,2,0.5,30.0
2137,0,1,,0,2,,0,3,,1,0,tomato,0.43749999999999983,0,2,0,tomato,1.9166666666666679,1,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,2,0.5,30.0
2138,0,1,,0,2,,0,3,,1,0,tomato,0.45833333333333315,0,2,0,tomato,1.9583333333333346,1,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,2,0.5,30.0
2139,0,1,,0,2,,0,3,,1,0,tomato,0.47916666666666646,0,2,0,tomato,2.0000000000000013,2,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,2,0.5,30.0
2140,0,1,,0,2,,0,3,,1,0,tomato,0.4999999999999998,0,2,0,tomato,2.041666666666668,2,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,2,0.5,30.0
2141,0,1,,0,2,,0,3,,1,0,tomato,0.5208333333333331,0,2,0,tomato,2.0833333333333344,2,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,2,0.5,30.0
2142,0,1,,0,2,,0,3,,1,0,tomato,0.5416666666666665,0,2,0,tomato,2.125000000000001,2,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,2,0.5,30.0
2143,0,1,,0,2,,0,3,,1,0,tomato,0.5624999999999999,0,2,0,tomato,2.1666666666666674,2,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,2,0.5,30.0
2144,0,1,,0,2,,0,3,,1,0,tomato,0.5833333333333333,0,2,0,tomato,2.208333333333334,2,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,2,0.5,30.0
2145,0,1,,0,2,,0,3,,1,0,tomato,0.6041666666666666,0,2,0,tomato,2.2500000000000004,2,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,2,0.5,30.0
2146,0,1,,0,2,,0,3,,1,0,tomato,0.625,0,2,0,tomato,2.291666666666667,2,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,2,0.5,30.0
2147,0,1,,0,2,,0,3,,1,0,tomato,0.6458333333333334,0,2,0,tomato,2.3333333333333335,2,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,2,0.5,30.0
2148,0,1,,0,2,,0,3,,1,0,tomato,0.6666666666666667,0,2,0,tomato,2.375,2,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,2,0.5,30.0
2149,0,1,,0,2,,0,3,,1,0,tomato,0.6875000000000001,0,2,0,tomato,2.4166666666666665,2,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,2,0.5,30.0
2150,0,1,,0,2,,0,3,,1,0,tomato,0.7083333333333335,0,2,0,tomato,2.458333333333333,2,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,2,0.5,30.0
2151,0,1,,0,2,,0,3,,1,0,tomato,0.7291666666666669,0,2,0,tomato,2.4999999999999996,2,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,2,0.5,30.0
2152,0,1,,0,2,,0,3,,1,0,tomato,0.7500000000000002,0,2,0,tomato,2.541666666666666,2,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,2,0.5,30.0
2153,0,1,,0,2,,0,3,,1,0,tomato,0.7708333333333336,0,2,0,tomato,2.5833333333333326,2,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,2,0.5,30.0
2154,0,1,,0,2,,0,3,,1,0,tomato,0.791666666666667,0,2,0,tomato,2.624999999999999,2,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,2,0.5,30.0
2155,0,1,,0,2,,0,3,,1,0,tomato,0.8125000000000003,0,2,0,tomato,2.6666666666666656,2,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,2,0.5,30.0
2156,0,1,,0,2,,0,3,,1,0,tomato,0.8333333333333337,0,2,0,tomato,2.708333333333332,2,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,2,0.5,30.0
2157,0,1,,0,2,,0,3,,1,0,tomato,0.8541666666666671,0,2,0,tomato,2.7499999999999987,2,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,2,0.5,30.0
2158,0,1,,0,2,,0,3,,1,0,tomato,0.8750000000000004,0,2,0,tomato,2.791666666666665,2,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,2,0.5,30.0
2159,0,1,,0,2,,0,3,,1,0,tomato,0.8958333333333338,0,2,0,tomato,2.8333333333333317,2,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,2,0.5,30.0
2160,0,1,,0,2,,0,3,,1,0,tomato,0.9166666666666672,0,2,0,tomato,2.8749999999999982,2,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,2,0.5,30.0
2161,0,1,,0,2,,0,3,,1,0,tomato,0.9375000000000006,0,2,0,tomato,2.9166666666666647,2,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,2,0.5,30.0
2162,0,1,,0,2,,0,3,,1,0,tomato,0.9583333333333339,0,2,0,tomato,2.9583333333333313,2,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,2,0.5,30.0
2163,0,1,,0,2,,0,3,,1,0,tomato,0.9791666666666673,0,2,0,tomato,2.999999999999998,2,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,2,0.5,30.0
2164,0,1,,0,2,,0,3,,1,0,tomato,1.0000000000000007,1,2,0,tomato_cut,3.0416666666666643,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,2,0.5,30.0
2165,0,1,,0,2,,0,3,,1,0,tomato,1.020833333333334,1,2,0,tomato_cut,3.083333333333331,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,2,0.5,30.0
2166,0,1,,0,2,,0,3,,1,0,tomato,1.0416666666666672,1,2,0,tomato_cut,3.1249999999999973,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,2,0.5,30.0
2167,0,1,,0,2,,0,3,,1,0,tomato,1.0625000000000004,1,2,0,tomato_cut,3.166666666666664,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,2,0.5,30.0
2168,0,1,,0,2,,0,3,,1,0,tomato,1.0833333333333337,1,2,0,tomato_cut,3.2083333333333304,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,2,0.5,30.0
2169,0,1,,0,2,,0,3,,1,0,tomato,1.104166666666667,1,2,0,tomato_cut,3.249999999999997,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,2,0.5,30.0
2170,0,1,,0,2,,0,3,,1,0,tomato,1.1250000000000002,1,2,0,tomato_cut,3.2916666666666634,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,2,0.5,30.0
2171,0,1,,0,2,,0,3,,1,0,tomato,1.1458333333333335,1,2,0,tomato_cut,3.33333333333333,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,2,0.5,30.0
2172,0,1,,0,2,,0,3,,1,0,tomato,1.1666666666666667,1,2,0,tomato_cut,3.3749999999999964,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,2,0.5,30.0
2173,0,1,,0,2,,0,3,,1,0,tomato,1.1875,1,2,0,tomato_cut,3.416666666666663,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,2,0.5,30.0
2174,0,1,,0,2,,0,3,,1,0,tomato,1.2083333333333333,1,2,0,tomato_cut,3.4583333333333295,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,2,0.5,30.0
2175,0,1,,0,2,,0,3,,1,0,tomato,1.2291666666666665,1,2,0,tomato_cut,3.499999999999996,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,2,0.5,30.0
2176,0,1,,0,2,,0,3,,1,0,tomato,1.2499999999999998,1,2,0,tomato_cut,3.5416666666666625,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,2,0.5,30.0
2177,0,1,,0,2,,0,3,,1,0,tomato,1.270833333333333,1,2,0,tomato_cut,3.583333333333329,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,2,0.5,30.0
2178,0,1,,0,2,,0,3,,1,0,tomato,1.2916666666666663,1,2,0,tomato_cut,3.6249999999999956,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,2,0.5,30.0
2179,0,1,,0,2,,0,3,,1,0,tomato,1.3124999999999996,1,2,0,tomato_cut,3.666666666666662,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,2,0.5,30.0
2180,0,1,,0,2,,0,3,,1,0,tomato,1.3333333333333328,1,2,0,tomato_cut,3.7083333333333286,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,2,0.5,30.0
2181,0,1,,0,2,,0,3,,1,0,tomato,1.354166666666666,1,2,0,tomato_cut,3.749999999999995,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,2,0.5,30.0
2182,0,1,,0,2,,0,3,,1,0,tomato,1.3749999999999993,1,2,0,tomato_cut,3.7916666666666616,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,2,0.5,30.0
2183,0,1,,0,2,,0,3,,1,0,tomato,1.3958333333333326,1,2,0,tomato_cut,3.833333333333328,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,2,0.5,30.0
2184,0,1,,0,2,,0,3,,1,0,tomato,1.4166666666666659,1,2,0,tomato_cut,3.8749999999999947,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,2,0.5,30.0
2185,0,1,,0,2,,0,3,,1,0,tomato,1.4374999999999991,1,2,0,tomato_cut,3.916666666666661,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,2,0.5,30.0
2186,0,1,,0,2,,0,3,,1,0,tomato,1.4583333333333324,1,2,0,tomato_cut,3.9583333333333277,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,2,0.5,30.0
2187,0,1,,0,2,,0,3,,1,0,tomato,1.4791666666666656,1,2,0,tomato_cut,3.9999999999999942,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,2,0.5,30.0
2188,0,1,,0,2,,0,3,,1,0,tomato,1.499999999999999,1,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,2,0.5,30.0
2189,0,1,,0,2,,0,3,,1,0,tomato,1.5208333333333321,1,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,2,0.5,30.0
2190,0,1,,0,2,,0,3,,1,0,tomato,1.5416666666666654,1,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,2,0.5,30.0
2191,0,1,,0,2,,0,3,,1,0,tomato,1.5624999999999987,1,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,2,0.5,30.0
2192,0,1,,0,2,,0,3,,1,0,tomato,1.583333333333332,1,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,2,0.5,30.0
2193,0,1,,0,2,,0,3,,1,0,tomato,1.6041666666666652,1,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,2,0.5,30.0
2194,0,1,,0,2,,0,3,,1,0,tomato,1.6249999999999984,1,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,2,0.5,30.0
2195,0,1,,0,2,,0,3,,1,0,tomato,1.6458333333333317,1,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,2,0.5,30.0
2196,0,1,,0,2,,0,3,,1,0,tomato,1.666666666666665,1,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,2,0.5,30.0
2197,0,1,,0,2,,0,3,,1,0,tomato,1.6874999999999982,1,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,2,0.5,30.0
