tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,0731e93530d74a73_score,player_c83be0e0_x,player_c83be0e0_y,player_c83be0e0_move_target,player_c83be0e0_item,player_c83be0e0_score,player_c83be0e0_cut_speed,player_c83be0e0_speed,player_5facc147_x,player_5facc147_y,player_5facc147_move_target,player_5facc147_item,player_5facc147_score,player_5facc147_cut_speed,player_5facc147_speed
2620,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,tomato_salad,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,35.8750000000027,,tomato_cut,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2621,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,tomato_salad,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,36.50000000000284,,tomato_cut,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2622,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,tomato_salad,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,37.125000000002984,,tomato_cut,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2623,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,tomato_salad,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,37.750000000003126,,tomato_cut,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2624,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,tomato_salad,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,38.37500000000327,,tomato_cut,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2625,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,tomato_salad,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,39.00000000000341,,tomato_cut,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2626,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,tomato_salad,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,39.62500000000355,,tomato_cut,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2627,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,tomato_salad,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.31621556657754,40.120168261163144,,tomato_cut,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2628,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,tomato_salad,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.75540385349079,40.56484640166252,,tomato_cut,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2629,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,tomato_salad,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,25.19459214040404,41.0095245421619,,tomato_cut,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2630,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,tomato_salad,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,25.63378042731729,41.454202682661276,,tomato_cut,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2631,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,tomato_salad,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,26.07296871423054,41.89888082316065,,tomato_cut,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2632,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,tomato_salad,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,26.51215700114379,42.34355896366003,,tomato_cut,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2633,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,tomato_salad,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,26.95134528805704,42.78823710415941,,tomato_cut,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2634,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,tomato_salad,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,27.39053357497029,43.232915244658784,,tomato_cut,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2635,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,tomato_salad,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,27.82972186188354,43.67759338515816,,tomato_cut,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2636,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,tomato_salad,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,28.26891014879679,44.12227152565754,,tomato_cut,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2637,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,tomato_salad,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,28.708098435710042,44.566949666156916,,tomato_cut,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2638,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,tomato_salad,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,29.147286722623292,45.01162780665629,,tomato_cut,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2639,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,tomato_salad,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,29.586475009536542,45.45630594715567,,tomato_cut,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2640,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,tomato_salad,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,30.025663296449792,45.90098408765505,,tomato_cut,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2641,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,tomato_salad,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,30.464851583363043,46.345662228154424,,tomato_cut,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2642,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,tomato_salad,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,30.904039870276293,46.7903403686538,,tomato_cut,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2643,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,tomato_salad,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,31.343228157189543,47.23501850915318,,tomato_cut,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2644,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,tomato_salad,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,31.782416444102793,47.679696649652556,,tomato_cut,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2645,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,tomato_salad,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,32.221604731015866,48.12437479015193,,tomato_cut,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2646,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,tomato_salad,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,32.66079301792876,48.56905293065131,,tomato_cut,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2647,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,tomato_salad,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,33.099981304841656,49.01373107115069,,tomato_cut,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2648,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,tomato_salad,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,33.53916959175455,49.458409211650064,,tomato_cut,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2649,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,tomato_salad,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,33.978357878667445,49.90308735214944,,tomato_cut,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2650,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,tomato_salad,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,34.41754616558034,50.34776549264882,,tomato_cut,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2651,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,tomato_salad,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,34.856734452493235,50.792443633148196,,tomato_cut,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2652,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,tomato_salad,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,35.29592273940613,51.23712177364757,,tomato_cut,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2653,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,tomato_salad,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,35.735111026319025,51.68179991414695,,tomato_cut,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2654,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,tomato_salad,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,36.17429931323192,52.12647805464633,,tomato_cut,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2655,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,tomato_salad,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,36.613487600144815,52.571156195145704,,tomato_cut,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2656,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,tomato_salad,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,37.05267588705771,53.01583433564508,,tomato_cut,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2657,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,tomato_salad,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,37.491864173970605,53.46051247614446,,tomato_cut,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2658,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,tomato_salad,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,37.9310524608835,53.905190616643836,,tomato_cut,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2659,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,tomato_salad,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,38.370240747796394,54.34986875714321,,tomato_cut,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2660,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,tomato_salad,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,38.80942903470929,54.79454689764268,,tomato_cut,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2661,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,tomato_salad,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,39.248617321622184,55.239225038142166,,tomato_cut,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2662,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,tomato_salad,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,39.68780560853508,55.68390317864164,,tomato_cut,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2663,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,tomato_salad,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,56.0,,tomato_cut,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2664,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,tomato_salad,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,56.0,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2665,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,tomato_salad,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,56.0,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2666,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,tomato_salad,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,56.0,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2667,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,tomato_salad,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,56.0,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2668,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,tomato_salad,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,56.0,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2669,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,tomato_salad,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,56.0,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2670,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,tomato_salad,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,56.0,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2671,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,tomato_salad,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,55.37499999999986,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2672,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,tomato_salad,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,54.749999999999716,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2673,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,tomato_salad,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,54.124999999999574,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2674,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,tomato_salad,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,53.49999999999943,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2675,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,tomato_salad,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,52.87499999999929,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2676,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,tomato_salad,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,52.24999999999915,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2677,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,tomato_salad,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,51.624999999999005,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2678,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,tomato_salad,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,50.99999999999886,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2679,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,tomato_salad,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,50.37499999999872,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2680,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,tomato_salad,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,49.74999999999858,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2681,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,tomato_salad,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,49.12499999999844,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2682,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,tomato_salad,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,48.499999999998295,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2683,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,tomato_salad,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,47.87499999999815,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2684,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,tomato_salad,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,47.24999999999801,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2685,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,tomato_salad,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,46.62499999999787,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2686,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,tomato_salad,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,45.999999999997726,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2687,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,tomato_salad,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,45.374999999997584,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
2688,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,tomato_salad,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.0,44.74999999999744,,,2,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
