tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,8a35a72a9fde883f_score,player_5ad43900_x,player_5ad43900_y,player_5ad43900_move_target,player_5ad43900_item,player_5ad43900_score,player_5ad43900_cut_speed,player_5ad43900_speed,player_60610ce8_x,player_60610ce8_y,player_60610ce8_move_target,player_60610ce8_item,player_60610ce8_score,player_60610ce8_cut_speed,player_60610ce8_speed,67628da1211a4a33_score,1f310bb58082e736_message,08b63ad0a533d08b_score
338,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,2.7499999999999987,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,
339,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,2.791666666666665,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,
340,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,2.8333333333333317,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,
341,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,2.8749999999999982,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,
342,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,2.9166666666666647,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,
343,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,2.9583333333333313,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,
344,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,2.999999999999998,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,
345,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,3.0416666666666643,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,
346,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,3.083333333333331,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,
347,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,3.1249999999999973,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,
348,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,3.166666666666664,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,
349,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,3.2083333333333304,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,
350,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,3.249999999999997,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,
351,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,3.2916666666666634,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,
352,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,3.33333333333333,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,
353,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,3.3749999999999964,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,
354,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,3.416666666666663,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,
355,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,3.4583333333333295,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,
356,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,3.499999999999996,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,
357,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,3.5416666666666625,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,
358,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,3.583333333333329,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,
359,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,3.6249999999999956,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,
360,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,3.666666666666662,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,
361,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,3.7083333333333286,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,55.11611652351695,39.11611652351695,,,0,1.0,30.0,,,
362,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,3.749999999999995,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,54.2322330470339,38.2322330470339,,,0,1.0,30.0,,,
363,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,3.7916666666666616,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,53.34834957055085,37.34834957055085,,,0,1.0,30.0,,,
364,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,3.833333333333328,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,52.4644660940678,36.4644660940678,,,0,1.0,30.0,,,
365,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,3.8749999999999947,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,51.58058261758475,35.58058261758475,,,0,1.0,30.0,,,
366,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,50.6966991411017,34.6966991411017,,,0,1.0,30.0,,,
367,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,3.9583333333333277,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,49.812815664618654,33.812815664618654,,,0,1.0,30.0,,,
368,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,3.9999999999999942,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,48.928932188135605,32.928932188135605,,,0,1.0,30.0,,,
369,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,48.045048711652555,32.045048711652555,,,0,1.0,30.0,,,
370,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,47.161165235169506,31.161165235169506,,,0,1.0,30.0,,,
371,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,46.277281758686456,30.277281758686456,,,0,1.0,30.0,,,
372,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,45.39339828220341,29.393398282203407,,,0,1.0,30.0,,,
373,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,44.50951480572036,28.509514805720357,,,0,1.0,30.0,,,
374,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,43.62563132923731,27.625631329237308,,,0,1.0,30.0,,,
375,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,42.74174785275426,26.74174785275426,,,0,1.0,30.0,,,
376,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0,,,
377,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0,,,
378,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0,,,
379,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0,,,
380,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0,,,
381,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0,,,
382,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0,,,
383,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0,,,
384,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0,,,
385,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0,,,
386,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0,,,
387,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0,,,
388,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0,,,
389,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0,,,
390,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0,,,
391,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0,,,
392,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0,,,
393,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0,,,
394,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0,,,
395,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0,,,
396,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0,,,
397,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0,,,
398,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0,,,
399,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0,,,
400,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0,,,
401,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0,,,
402,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0,,,
403,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0,,,
404,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0,,,
405,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0,,,
406,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0,,,
407,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0,,,
