tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,2863ac0944714eb0_score,player_201031c0_x,player_201031c0_y,player_201031c0_move_target,player_201031c0_item,player_201031c0_score,player_201031c0_cut_speed,player_201031c0_speed,player_bdcd4953_x,player_bdcd4953_y,player_bdcd4953_move_target,player_bdcd4953_item,player_bdcd4953_score,player_bdcd4953_cut_speed,player_bdcd4953_speed
1908,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,32.485281374237275,96.48528137423727,,tomato_salad,1,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1909,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,32.838834764830494,96.8388347648305,,tomato_salad,1,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1910,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,33.192388155423714,97.19238815542371,,tomato_salad,1,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1911,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,33.545941546016934,97.54594154601693,,tomato_salad,1,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1912,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,33.899494936610154,97.89949493661015,,tomato_salad,1,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1913,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,34.25304832720337,98.25304832720337,,tomato_salad,1,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1914,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,34.60660171779659,98.6066017177966,,tomato_salad,1,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1915,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,34.96015510838981,98.96015510838981,,tomato_salad,1,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1916,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,35.31370849898303,99.31370849898303,,tomato_salad,1,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1917,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,35.66726188957625,99.66726188957625,,tomato_salad,1,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1918,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,36.02081528016947,100.02081528016947,,tomato_salad,1,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1919,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,36.37436867076269,100.37436867076269,,tomato_salad,1,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1920,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,36.72792206135591,100.72792206135591,,tomato_salad,1,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1921,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,37.08147545194913,101.08147545194913,,tomato_salad,1,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1922,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,37.43502884254235,101.43502884254235,,tomato_salad,1,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1923,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,37.78858223313557,101.78858223313557,,tomato_salad,1,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1924,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,38.14213562372879,102.14213562372879,,tomato_salad,1,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1925,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,38.49568901432201,102.49568901432201,,tomato_salad,1,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1926,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,38.84924240491523,102.84924240491523,,tomato_salad,1,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1927,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,39.20279579550845,103.20279579550845,,tomato_salad,1,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1928,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,39.55634918610167,103.55634918610167,,tomato_salad,1,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1929,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,39.95528924982273,103.80221161601574,,tomato_salad,1,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1930,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.45525126340897,103.80837481086976,,tomato_salad,1,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1931,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.95521327699521,103.81453800572379,,tomato_salad,1,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1932,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,41.45517529058145,103.82070120057782,,tomato_salad,1,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1933,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,41.95513730416769,103.82686439543184,,tomato_salad,1,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1934,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,42.455099317753934,103.83302759028587,,tomato_salad,1,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1935,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,42.955061331340175,103.83919078513989,,tomato_salad,1,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1936,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,43.45502334492642,103.84535397999359,,tomato_salad,1,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1937,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,43.95498535851266,103.8515171748469,,tomato_salad,1,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1938,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,44.4549473720989,103.85768036970022,,tomato_salad,1,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1939,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,44.95490938568514,103.86384356455353,,tomato_salad,1,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1940,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,45.45487139927138,103.87000675940685,,tomato_salad,1,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1941,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,45.954833412857624,103.87616995426016,,tomato_salad,1,1.0,12.0,24.0,72.0,,,0,0.2,30.0
1942,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,46.454795426443866,103.88233314911348,,tomato_salad,1,1.0,12.0,24.0,72.0,,tomato_salad,0,0.2,30.0
1943,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,46.95475744003011,103.88849634396679,,tomato_salad,1,1.0,12.0,24.0,72.0,,tomato_salad,0,0.2,30.0
1944,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,47.45471945361635,103.89465953882011,,tomato_salad,1,1.0,12.0,24.0,72.0,,tomato_salad,0,0.2,30.0
1945,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,47.95468146720259,103.90082273367342,,tomato_salad,1,1.0,12.0,24.0,72.0,,tomato_salad,0,0.2,30.0
1946,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,48.45464348078883,103.90698592852674,,tomato_salad,1,1.0,12.0,24.0,72.0,,tomato_salad,0,0.2,30.0
1947,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,48.95460549437507,103.91314912338005,,tomato_salad,1,1.0,12.0,24.0,72.0,,tomato_salad,0,0.2,30.0
1948,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,49.454567507961315,103.91931231823337,,tomato_salad,1,1.0,12.0,24.0,72.0,,tomato_salad,0,0.2,30.0
1949,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,49.954529521547556,103.92547551308668,,tomato_salad,1,1.0,12.0,24.0,72.0,,tomato_salad,0,0.2,30.0
1950,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,50.4544915351338,103.93163870794,,tomato_salad,1,1.0,12.0,24.0,72.0,,tomato_salad,0,0.2,30.0
1951,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,50.95445354872004,103.93780190279331,,tomato_salad,1,1.0,12.0,24.0,72.0,,tomato_salad,0,0.2,30.0
1952,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,51.45441556230628,103.94396509764663,,tomato_salad,1,1.0,12.0,24.0,72.0,,tomato_salad,0,0.2,30.0
1953,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,51.95437757589252,103.95012829249994,,tomato_salad,1,1.0,12.0,24.0,72.0,,tomato_salad,0,0.2,30.0
1954,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,52.454339589478764,103.95629148735325,,tomato_salad,1,1.0,12.0,24.0,72.0,,tomato_salad,0,0.2,30.0
1955,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,52.954301603065005,103.96245468220657,,tomato_salad,1,1.0,12.0,24.0,72.0,,tomato_salad,0,0.2,30.0
1956,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,53.45426361665125,103.96861787705988,,tomato_salad,1,1.0,12.0,24.0,72.0,,tomato_salad,0,0.2,30.0
1957,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,53.95422563023749,103.9747810719132,,tomato_salad,1,1.0,12.0,24.0,72.0,,tomato_salad,0,0.2,30.0
1958,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,54.45418764382373,103.98094426676651,,tomato_salad,1,1.0,12.0,24.0,72.0,,tomato_salad,0,0.2,30.0
1959,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,54.95414965740997,103.98710746161983,,tomato_salad,1,1.0,12.0,24.0,72.0,,tomato_salad,0,0.2,30.0
1960,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,55.45411167099621,103.99327065647314,,tomato_salad,1,1.0,12.0,24.0,72.0,,tomato_salad,0,0.2,30.0
1961,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,55.91080249879914,103.89217430216485,,tomato_salad,1,1.0,12.0,24.0,72.0,,tomato_salad,0,0.2,30.0
1962,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.26652722644101,103.54080566647946,,tomato_salad,1,1.0,12.0,24.0,72.0,,tomato_salad,0,0.2,30.0
1963,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.622251954082884,103.18943703079407,,tomato_salad,1,1.0,12.0,24.0,72.0,,tomato_salad,0,0.2,30.0
1964,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.977976681724755,102.83806839510868,,tomato_salad,1,1.0,12.0,24.0,72.0,,tomato_salad,0,0.2,30.0
1965,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,57.333701409366626,102.48669975942329,,tomato_salad,1,1.0,12.0,24.0,72.0,,tomato_salad,0,0.2,30.0
1966,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,57.689426137008496,102.1353311237379,,tomato_salad,1,1.0,12.0,24.0,72.0,,tomato_salad,0,0.2,30.0
1967,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,58.04515086465037,101.78396248805251,,tomato_salad,1,1.0,12.0,24.0,72.0,,tomato_salad,0,0.2,30.0
1968,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,58.40087559229224,101.43259385236712,,tomato_salad,1,1.0,12.0,24.0,72.0,,tomato_salad,0,0.2,30.0
1969,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,58.75660031993411,101.08122521668173,,tomato_salad,1,1.0,12.0,24.0,72.0,,tomato_salad,0,0.2,30.0
1970,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,59.11232504757598,100.72985658099634,,tomato_salad,1,1.0,12.0,24.0,72.0,,tomato_salad,0,0.2,30.0
1971,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,59.46804977521785,100.37848794531095,,tomato_salad,1,1.0,12.0,24.0,72.0,,tomato_salad,0,0.2,30.0
1972,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,59.82377450285972,100.02711930962556,,tomato_salad,1,1.0,12.0,24.0,72.0,,tomato_salad,0,0.2,30.0
1973,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,60.17949923050159,99.67575067394017,,tomato_salad,1,1.0,12.0,24.0,72.0,,tomato_salad,0,0.2,30.0
1974,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,60.53522395814346,99.32438203825443,,tomato_salad,1,1.0,12.0,24.0,72.0,,tomato_salad,0,0.2,30.0
1975,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,60.89094868578533,98.97301340256861,,tomato_salad,1,1.0,12.0,24.0,72.0,,tomato_salad,0,0.2,30.0
1976,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,61.2466734134272,98.6216447668828,,tomato_salad,1,1.0,12.0,24.0,72.0,,tomato_salad,0,0.2,30.0
1977,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,61.602398141069074,98.27027613119698,,tomato_salad,1,1.0,12.0,24.0,72.0,,tomato_salad,0,0.2,30.0
1978,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,61.958122868710944,97.91890749551116,,tomato_salad,1,1.0,12.0,24.0,72.0,,tomato_salad,0,0.2,30.0
1979,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,62.313847596352815,97.56753885982535,,tomato_salad,1,1.0,12.0,24.0,72.0,,tomato_salad,0,0.2,30.0
1980,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,None_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,62.669572323994686,97.21617022413953,,tomato_salad,1,1.0,12.0,24.0,72.0,,tomato_salad,0,0.2,30.0
