tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,dbd7193e4b53ba87_score,player_cd92f76a_x,player_cd92f76a_y,player_cd92f76a_move_target,player_cd92f76a_item,player_cd92f76a_score,player_cd92f76a_cut_speed,player_cd92f76a_speed,player_6837ad13_x,player_6837ad13_y,player_6837ad13_move_target,player_6837ad13_item,player_6837ad13_score,player_6837ad13_cut_speed,player_6837ad13_speed,06f6c2a2be351568_score,a07f9bbf7c829a06_message,73722fcf1f2c9f64_score
4132,test,True,0,1,None_cut,3.9999999999999942,3,0,2,tomato_cut,4.0,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,119.7500000000054,24.0,,plate,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,1.0
4133,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,4.0,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,118.50000000000512,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,1.0
4134,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,4.0,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,117.25000000000483,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,1.0
4135,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,4.0,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,116.00000000000455,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,1.0
4136,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,4.0,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,114.75000000000426,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,1.0
4137,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,4.0,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,113.50000000000398,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,1.0
4138,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,4.0,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,112.2500000000037,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,1.0
4139,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,4.0,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,111.00000000000341,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,1.0
4140,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,4.0,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,109.75000000000313,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,1.0
4141,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,4.0,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,108.50000000000284,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,1.0
4142,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,4.0,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,107.25000000000256,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,1.0
4143,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,4.0,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,106.00000000000227,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,1.0
4144,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,4.0,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.75000000000199,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,1.0
4145,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,4.0,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,103.5000000000017,24.0,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,1.0
4146,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,4.0,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,103.53904344047385,25.249390095108893,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,1.0
4147,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,4.0,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,103.57808688094599,26.498780190217786,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,1.0
4148,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,4.0,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,103.61713032141813,27.74817028532668,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,1.0
4149,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,4.0,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,103.65617376189027,28.997560380435573,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,1.0
4150,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,4.0,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,103.69521720236241,30.246950475544466,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,1.0
4151,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,4.0,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,103.73426064283456,31.49634057065336,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,1.0
4152,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,4.0,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,103.7733040833067,32.74573066576204,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,1.0
4153,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,4.0,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,103.81234752377884,33.99512076087058,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,1.0
4154,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,4.0,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,103.85139096425098,35.244510855979115,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,1.0
4155,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,4.0,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,103.89043440472312,36.49390095108765,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,1.0
4156,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,4.0,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,103.92947784519494,37.74329104619619,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,1.0
4157,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,4.0,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,103.96852128566636,38.99268114130473,,plate,1,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0,,,1.0
4158,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,4.0,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,40.0,,plate,1,1.0,30.0,24.0,41.250000000000284,,tomato_cut,0,1.0,30.0,,,1.0
4159,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,4.0,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,40.0,,plate,1,1.0,30.0,24.0,42.50000000000057,,tomato_cut,0,1.0,30.0,,,1.0
4160,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,4.0,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,40.0,,plate,1,1.0,30.0,24.0,43.75000000000085,,tomato_cut,0,1.0,30.0,,,1.0
4161,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,4.0,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,40.0,,plate,1,1.0,30.0,24.0,45.00000000000114,,tomato_cut,0,1.0,30.0,,,1.0
4162,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,4.0,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,40.0,,plate,1,1.0,30.0,24.0,46.25000000000142,,tomato_cut,0,1.0,30.0,,,1.0
4163,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,4.0,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,40.0,,plate,1,1.0,30.0,24.0,47.500000000001705,,tomato_cut,0,1.0,30.0,,,1.0
4164,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,4.0,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,40.0,,plate,1,1.0,30.0,24.0,48.75000000000199,,tomato_cut,0,1.0,30.0,,,1.0
4165,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,4.0,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,40.0,,plate,1,1.0,30.0,24.0,50.000000000002274,,tomato_cut,0,1.0,30.0,,,1.0
4166,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,4.0,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,40.0,,plate,1,1.0,30.0,24.0,51.25000000000256,,tomato_cut,0,1.0,30.0,,,1.0
4167,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,4.0,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,40.0,,plate,1,1.0,30.0,24.0,52.50000000000284,,tomato_cut,0,1.0,30.0,,,1.0
4168,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,4.0,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,40.0,,plate,1,1.0,30.0,24.0,53.750000000003126,,tomato_cut,0,1.0,30.0,,,1.0
4169,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,4.0,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,40.0,,plate,1,1.0,30.0,24.0,55.00000000000341,,tomato_cut,0,1.0,30.0,,,1.0
4170,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,4.0,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,40.0,,plate,1,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0,,,1.0
4171,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,4.0,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,40.0,,plate,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,1.0
4172,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,4.0,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,40.0,,plate,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,1.0
4173,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,4.0,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,40.0,,plate,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,1.0
4174,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,4.0,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,40.0,,plate,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,1.0
4175,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,4.0,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,40.0,,plate,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,1.0
4176,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,4.0,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,40.0,,plate,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,1.0
4177,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,4.0,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,40.0,,plate,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,1.0
4178,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,4.0,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,40.0,,plate,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,1.0
4179,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,4.0,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,40.0,,plate,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,1.0
4180,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,4.0,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,40.0,,plate,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,1.0
4181,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,4.0,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,40.0,,plate,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,1.0
4182,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,4.0,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,40.0,,plate,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,1.0
4183,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,4.0,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,40.0,,plate,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,1.0
4184,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,4.0,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,40.0,,plate,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,1.0
4185,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,4.0,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,40.0,,plate,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,1.0
4186,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,4.0,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,40.0,,plate,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,1.0
4187,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,4.0,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,40.0,,plate,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,1.0
4188,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,4.0,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,40.0,,plate,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,1.0
4189,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,4.0,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,40.0,,plate,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,1.0
4190,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,4.0,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,40.0,,plate,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,1.0
4191,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,4.0,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,40.0,,plate,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,1.0
4192,test,True,0,1,None_cut,3.9999999999999942,3,0,2,None_cut,4.0,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,40.0,,plate,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,1.0
