tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,f270f9eabe5b04ee_score,player_d9af9193_x,player_d9af9193_y,player_d9af9193_move_target,player_d9af9193_item,player_d9af9193_score,player_d9af9193_cut_speed,player_d9af9193_speed,player_5058b816_x,player_5058b816_y,player_5058b816_move_target,player_5058b816_item,player_5058b816_score,player_5058b816_cut_speed,player_5058b816_speed
1957,0,1,,0,2,None_cut,3.7499999999999925,3,0,3,None_cut,3.024999999999992,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,tomato_salad,0,1.0,12.0,56.0,53.49999999999943,,,1,0.2,30.0
1958,0,1,,0,2,None_cut,3.7499999999999925,3,0,3,None_cut,3.024999999999992,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,tomato_salad,0,1.0,12.0,56.0,52.24999999999915,,,1,0.2,30.0
1959,0,1,,0,2,None_cut,3.7499999999999925,3,0,3,None_cut,3.024999999999992,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,tomato_salad,0,1.0,12.0,56.0,50.99999999999886,,,1,0.2,30.0
1960,0,1,,0,2,None_cut,3.7499999999999925,3,0,3,None_cut,3.024999999999992,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,tomato_salad,0,1.0,12.0,56.0,49.74999999999858,,,1,0.2,30.0
1961,0,1,,0,2,None_cut,3.7499999999999925,3,0,3,None_cut,3.024999999999992,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,tomato_salad,0,1.0,12.0,56.0,48.499999999998295,,,1,0.2,30.0
1962,0,1,,0,2,None_cut,3.7499999999999925,3,0,3,None_cut,3.024999999999992,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,tomato_salad,0,1.0,12.0,56.0,47.24999999999801,,,1,0.2,30.0
1963,0,1,,0,2,None_cut,3.7499999999999925,3,0,3,None_cut,3.024999999999992,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,tomato_salad,0,1.0,12.0,56.0,45.999999999997726,,,1,0.2,30.0
1964,0,1,,0,2,None_cut,3.7499999999999925,3,0,3,None_cut,3.024999999999992,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,tomato_salad,0,1.0,12.0,56.0,44.74999999999744,,,1,0.2,30.0
1965,0,1,,0,2,None_cut,3.7499999999999925,3,0,3,None_cut,3.024999999999992,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,tomato_salad,0,1.0,12.0,56.0,43.49999999999716,,,1,0.2,30.0
1966,0,1,,0,2,None_cut,3.7499999999999925,3,0,3,None_cut,3.024999999999992,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,tomato_salad,0,1.0,12.0,56.0,42.249999999996874,,,1,0.2,30.0
1967,0,1,,0,2,None_cut,3.7499999999999925,3,0,3,None_cut,3.024999999999992,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,tomato_salad,0,1.0,12.0,56.0,40.99999999999659,,,1,0.2,30.0
1968,0,1,,0,2,None_cut,3.7499999999999925,3,0,3,None_cut,3.024999999999992,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,tomato_salad,0,1.0,12.0,56.31621556657754,39.8798317388366,,,1,0.2,30.0
1969,0,1,,0,2,None_cut,3.7499999999999925,3,0,3,None_cut,3.024999999999992,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,tomato_salad,0,1.0,12.0,57.19459214040404,38.990475457837135,,,1,0.2,30.0
1970,0,1,,0,2,None_cut,3.7499999999999925,3,0,3,None_cut,3.024999999999992,3,2,2,,2,3,plate,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,,0,1.0,12.0,58.07296871423054,38.10111917683767,,,1,0.2,30.0
1971,0,1,,0,2,None_cut,3.7499999999999925,3,0,3,None_cut,3.024999999999992,3,2,2,,2,3,plate,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,,0,1.0,12.0,58.95134528805704,37.211762895838206,,,1,0.2,30.0
1972,0,1,,0,2,None_cut,3.7499999999999925,3,0,3,None_cut,3.024999999999992,3,2,2,,2,3,plate,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,,0,1.0,12.0,59.82972186188354,36.32240661483874,,,1,0.2,30.0
1973,0,1,,0,2,None_cut,3.7499999999999925,3,0,3,None_cut,3.024999999999992,3,2,2,,2,3,plate,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,,0,1.0,12.0,60.70809843571004,35.433050333839276,,,1,0.2,30.0
1974,0,1,,0,2,None_cut,3.7499999999999925,3,0,3,None_cut,3.024999999999992,3,2,2,,2,3,plate,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,,0,1.0,12.0,61.58647500953654,34.543694052839896,,,1,0.2,30.0
1975,0,1,,0,2,None_cut,3.7499999999999925,3,0,3,None_cut,3.024999999999992,3,2,2,,2,3,plate,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,,0,1.0,12.0,62.46485158336304,33.654337771840936,,,1,0.2,30.0
1976,0,1,,0,2,None_cut,3.7499999999999925,3,0,3,None_cut,3.024999999999992,3,2,2,,2,3,plate,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,,0,1.0,12.0,63.34322815718954,32.76498149084197,,,1,0.2,30.0
1977,0,1,,0,2,None_cut,3.7499999999999925,3,0,3,None_cut,3.024999999999992,3,2,2,,2,3,plate,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,,0,1.0,12.0,64.22160473101623,31.87562520984293,,,1,0.2,30.0
1978,0,1,,0,2,None_cut,3.7499999999999925,3,0,3,None_cut,3.024999999999992,3,2,2,,2,3,plate,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,,0,1.0,12.0,65.09998130484344,30.98626892884382,,,1,0.2,30.0
1979,0,1,,0,2,None_cut,3.7499999999999925,3,0,3,None_cut,3.024999999999992,3,2,2,,2,3,plate,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,,0,1.0,12.0,65.97835787867065,30.09691264784471,,,1,0.2,30.0
1980,0,1,,0,2,None_cut,3.7499999999999925,3,0,3,None_cut,3.024999999999992,3,2,2,,2,3,plate,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,,0,1.0,12.0,66.8567344524977,29.2075563668456,,,1,0.2,30.0
1981,0,1,,0,2,None_cut,3.7499999999999925,3,0,3,None_cut,3.024999999999992,3,2,2,,2,3,plate,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,,0,1.0,12.0,67.73511102632406,28.31820008584649,,,1,0.2,30.0
1982,0,1,,0,2,None_cut,3.7499999999999925,3,0,3,None_cut,3.024999999999992,3,2,2,,2,3,plate,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,,0,1.0,12.0,68.61348760015042,27.428843804847382,,,1,0.2,30.0
1983,0,1,,0,2,None_cut,3.7499999999999925,3,0,3,None_cut,3.024999999999992,3,2,2,,2,3,plate,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,,0,1.0,12.0,69.4918641739768,26.539487523848273,,,1,0.2,30.0
1984,0,1,,0,2,None_cut,3.7499999999999925,3,0,3,None_cut,3.024999999999992,3,2,2,,2,3,plate,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,,0,1.0,12.0,70.37024074780315,25.650131242849163,,,1,0.2,30.0
1985,0,1,,0,2,None_cut,3.7499999999999925,3,0,3,None_cut,3.024999999999992,3,2,2,,2,3,plate,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,,0,1.0,12.0,71.24861732162951,24.760774961850053,,,1,0.2,30.0
1986,0,1,,0,2,None_cut,3.7499999999999925,3,0,3,None_cut,3.024999999999992,3,2,2,,2,3,plate,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,,0,1.0,12.0,72.0,24.0,,,1,0.2,30.0
1987,0,1,,0,2,None_cut,3.7499999999999925,3,0,3,None_cut,3.024999999999992,3,2,2,,2,3,plate,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
1988,0,1,,0,2,None_cut,3.7499999999999925,3,0,3,None_cut,3.024999999999992,3,2,2,,2,3,plate,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
1989,0,1,,0,2,None_cut,3.7499999999999925,3,0,3,None_cut,3.024999999999992,3,2,2,,2,3,plate,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
1990,0,1,,0,2,None_cut,3.7499999999999925,3,0,3,None_cut,3.024999999999992,3,2,2,,2,3,plate,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
1991,0,1,,0,2,None_cut,3.7499999999999925,3,0,3,None_cut,3.024999999999992,3,2,2,,2,3,plate,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
1992,0,1,,0,2,None_cut,3.7499999999999925,3,0,3,None_cut,3.024999999999992,3,2,2,,2,3,plate,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
1993,0,1,,0,2,None_cut,3.7499999999999925,3,0,3,None_cut,3.024999999999992,3,2,2,,2,3,plate,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
1994,0,1,,0,2,None_cut,3.7499999999999925,3,0,3,None_cut,3.024999999999992,3,2,2,,2,3,plate,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
1995,0,1,,0,2,None_cut,3.7499999999999925,3,0,3,None_cut,3.024999999999992,3,2,2,,2,3,plate,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
1996,0,1,,0,2,None_cut,3.7499999999999925,3,0,3,None_cut,3.024999999999992,3,2,2,,2,3,plate,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
1997,0,1,,0,2,None_cut,3.7499999999999925,3,0,3,None_cut,3.024999999999992,3,2,2,,2,3,plate,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
1998,0,1,,0,2,None_cut,3.7499999999999925,3,0,3,None_cut,3.024999999999992,3,2,2,,2,3,plate,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
1999,0,1,,0,2,None_cut,3.7499999999999925,3,0,3,None_cut,3.024999999999992,3,2,2,,2,3,plate,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2000,0,1,,0,2,None_cut,3.7499999999999925,3,0,3,None_cut,3.024999999999992,3,2,2,,2,3,plate,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2001,0,1,,0,2,None_cut,3.7499999999999925,3,0,3,None_cut,3.024999999999992,3,2,2,,2,3,plate,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2002,0,1,,0,2,None_cut,3.7499999999999925,3,0,3,None_cut,3.024999999999992,3,2,2,,2,3,plate,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2003,0,1,,0,2,None_cut,3.7499999999999925,3,0,3,None_cut,3.024999999999992,3,2,2,,2,3,plate,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2004,0,1,,0,2,None_cut,3.7499999999999925,3,0,3,None_cut,3.024999999999992,3,2,2,,2,3,plate,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2005,0,1,,0,2,None_cut,3.7499999999999925,3,0,3,None_cut,3.024999999999992,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,tomato_salad,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2006,0,1,,0,2,None_cut,3.7499999999999925,3,0,3,None_cut,3.024999999999992,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,tomato_salad,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2007,0,1,,0,2,None_cut,3.7499999999999925,3,0,3,None_cut,3.024999999999992,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,tomato_salad,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2008,0,1,,0,2,None_cut,3.7499999999999925,3,0,3,None_cut,3.024999999999992,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,tomato_salad,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2009,0,1,,0,2,None_cut,3.7499999999999925,3,0,3,None_cut,3.024999999999992,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,tomato_salad,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2010,0,1,,0,2,None_cut,3.7499999999999925,3,0,3,None_cut,3.024999999999992,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,tomato_salad,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2011,0,1,,0,2,None_cut,3.7499999999999925,3,0,3,None_cut,3.024999999999992,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,tomato_salad,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2012,0,1,,0,2,None_cut,3.7499999999999925,3,0,3,None_cut,3.024999999999992,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,tomato_salad,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2013,0,1,,0,2,None_cut,3.7499999999999925,3,0,3,None_cut,3.024999999999992,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,tomato_salad,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2014,0,1,,0,2,None_cut,3.7499999999999925,3,0,3,None_cut,3.024999999999992,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,tomato_salad,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2015,0,1,,0,2,None_cut,3.7499999999999925,3,0,3,None_cut,3.024999999999992,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,tomato_salad,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2016,0,1,,0,2,None_cut,3.7499999999999925,3,0,3,None_cut,3.024999999999992,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,tomato_salad,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2017,0,1,,0,2,None_cut,3.7499999999999925,3,0,3,None_cut,3.024999999999992,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,tomato_salad,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2018,0,1,,0,2,None_cut,3.7499999999999925,3,0,3,None_cut,3.024999999999992,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,tomato_salad,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2019,0,1,,0,2,None_cut,3.7499999999999925,3,0,3,None_cut,3.024999999999992,3,2,2,,2,3,plate,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2020,0,1,,0,2,None_cut,3.7499999999999925,3,0,3,None_cut,3.024999999999992,3,2,2,,2,3,plate,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2021,0,1,,0,2,None_cut,3.7499999999999925,3,0,3,None_cut,3.024999999999992,3,2,2,,2,3,plate,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2022,0,1,,0,2,None_cut,3.7499999999999925,3,0,3,None_cut,3.024999999999992,3,2,2,,2,3,plate,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2023,0,1,,0,2,None_cut,3.7499999999999925,3,0,3,None_cut,3.024999999999992,3,2,2,,2,3,plate,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2024,0,1,,0,2,None_cut,3.7499999999999925,3,0,3,None_cut,3.024999999999992,3,2,2,,2,3,plate,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2025,0,1,,0,2,None_cut,3.7499999999999925,3,0,3,None_cut,3.024999999999992,3,2,2,,2,3,plate,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2026,0,1,,0,2,None_cut,3.7499999999999925,3,0,3,None_cut,3.024999999999992,3,2,2,,2,3,plate,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
2027,0,1,,0,2,None_cut,3.7499999999999925,3,0,3,None_cut,3.024999999999992,3,2,2,,2,3,plate,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,,0,1.0,12.0,71.11611652351695,24.88388347648305,,tomato,1,0.2,30.0
2028,0,1,,0,2,None_cut,3.7499999999999925,3,0,3,None_cut,3.024999999999992,3,2,2,,2,3,plate,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,,0,1.0,12.0,70.2322330470339,25.7677669529661,,tomato,1,0.2,30.0
2029,0,1,,0,2,None_cut,3.7499999999999925,3,0,3,None_cut,3.024999999999992,3,2,2,,2,3,plate,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,,0,1.0,12.0,69.34834957055085,26.65165042944915,,tomato,1,0.2,30.0
2030,0,1,,0,2,None_cut,3.7499999999999925,3,0,3,None_cut,3.024999999999992,3,2,2,,2,3,plate,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,,0,1.0,12.0,68.4644660940678,27.535533905932198,,tomato,1,0.2,30.0
2031,0,1,,0,2,None_cut,3.7499999999999925,3,0,3,None_cut,3.024999999999992,3,2,2,,2,3,plate,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,,0,1.0,12.0,67.58058261758475,28.419417382415247,,tomato,1,0.2,30.0
2032,0,1,,0,2,None_cut,3.7499999999999925,3,0,3,None_cut,3.024999999999992,3,2,2,,2,3,plate,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,,0,1.0,12.0,66.6966991411017,29.303300858898297,,tomato,1,0.2,30.0
2033,0,1,,0,2,None_cut,3.7499999999999925,3,0,3,None_cut,3.024999999999992,3,2,2,,2,3,plate,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,88.0,,,0,1.0,12.0,65.81281566461865,30.187184335381346,,tomato,1,0.2,30.0
