tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,788768df31396c6f_score,player_250d61a3_x,player_250d61a3_y,player_250d61a3_move_target,player_250d61a3_item,player_250d61a3_score,player_250d61a3_cut_speed,player_250d61a3_speed,player_2f2dab36_x,player_2f2dab36_y,player_2f2dab36_move_target,player_2f2dab36_item,player_2f2dab36_score,player_2f2dab36_cut_speed,player_2f2dab36_speed,4af49c87ace5791f_score,1a78da0ba1536867_message,80d813779f1fafee_score
4725,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.0416666666666643,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,56.0,56.0,,,2,1.0,30.0,,,3.0
4726,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.0416666666666643,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,56.0,56.0,,,2,1.0,30.0,,,3.0
4727,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.0416666666666643,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,56.0,56.0,,,2,1.0,30.0,,,3.0
4728,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.0416666666666643,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,56.0,56.0,,,2,1.0,30.0,,,3.0
4729,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.0416666666666643,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,56.0,56.0,,,2,1.0,30.0,,,3.0
4730,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.0416666666666643,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,56.0,56.0,,,2,1.0,30.0,,,3.0
4731,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.0416666666666643,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,56.0,56.0,,,2,1.0,30.0,,,3.0
4732,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.0416666666666643,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,56.0,54.749999999999716,,,2,1.0,30.0,,,3.0
4733,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.0416666666666643,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,56.0,53.49999999999943,,,2,1.0,30.0,,,3.0
4734,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.0416666666666643,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,56.0,52.24999999999915,,,2,1.0,30.0,,,3.0
4735,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.0416666666666643,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,56.0,50.99999999999886,,,2,1.0,30.0,,,3.0
4736,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.0416666666666643,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,56.0,49.74999999999858,,,2,1.0,30.0,,,3.0
4737,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.0416666666666643,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,56.0,48.499999999998295,,,2,1.0,30.0,,,3.0
4738,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.0416666666666643,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,56.0,47.24999999999801,,,2,1.0,30.0,,,3.0
4739,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.0416666666666643,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,56.0,45.999999999997726,,,2,1.0,30.0,,,3.0
4740,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.0416666666666643,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,56.0,44.74999999999744,,,2,1.0,30.0,,,3.0
4741,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.0416666666666643,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,56.0,43.49999999999716,,,2,1.0,30.0,,,3.0
4742,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.0416666666666643,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,56.0,42.249999999996874,,,2,1.0,30.0,,,3.0
4743,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.0416666666666643,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,56.0,40.99999999999659,,,2,1.0,30.0,,,3.0
4744,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.0416666666666643,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,55.68378443342246,39.8798317388366,,,2,1.0,30.0,,,3.0
4745,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.0416666666666643,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,54.80540785959596,38.990475457837135,,,2,1.0,30.0,,,3.0
4746,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.0416666666666643,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,53.92703128576946,38.10111917683767,,,2,1.0,30.0,,,3.0
4747,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.0416666666666643,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,53.04865471194296,37.211762895838206,,,2,1.0,30.0,,,3.0
4748,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.0416666666666643,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,52.17027813811646,36.32240661483874,,,2,1.0,30.0,,,3.0
4749,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.0416666666666643,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,51.29190156428996,35.433050333839276,,,2,1.0,30.0,,,3.0
4750,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.0416666666666643,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,1,1.0,30.0,50.41352499046346,34.543694052839896,,,2,1.0,30.0,,,3.0
4751,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.0416666666666643,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,134.75000000000114,24.0,,plate,1,1.0,30.0,49.53514841663696,33.654337771840936,,,2,1.0,30.0,,,3.0
4752,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.0416666666666643,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,133.50000000000227,24.0,,plate,1,1.0,30.0,48.65677184281046,32.76498149084197,,,2,1.0,30.0,,,3.0
4753,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.0416666666666643,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,132.2500000000034,24.0,,plate,1,1.0,30.0,47.77839526898396,31.875625209842987,,,2,1.0,30.0,,,3.0
4754,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.0416666666666643,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,131.00000000000455,24.0,,plate,1,1.0,30.0,46.900018695157456,30.986268928843877,,,2,1.0,30.0,,,3.0
4755,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.0416666666666643,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,129.75000000000568,24.0,,plate,1,1.0,30.0,46.021642121330956,30.096912647844768,,,2,1.0,30.0,,,3.0
4756,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.0416666666666643,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,128.50000000000682,24.0,,plate,1,1.0,30.0,45.143265547504456,29.207556366845658,,,2,1.0,30.0,,,3.0
4757,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.0416666666666643,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,127.2500000000071,24.0,,plate,1,1.0,30.0,44.264888973677955,28.31820008584655,,,2,1.0,30.0,,,3.0
4758,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.0416666666666643,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,126.00000000000682,24.0,,plate,1,1.0,30.0,43.386512399851455,27.42884380484744,,,2,1.0,30.0,,,3.0
4759,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.0416666666666643,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,124.75000000000654,24.0,,plate,1,1.0,30.0,42.508135826024954,26.53948752384833,,,2,1.0,30.0,,,3.0
4760,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.0416666666666643,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,123.50000000000625,24.0,,plate,1,1.0,30.0,41.629759252198454,25.650131242849476,,,2,1.0,30.0,,,3.0
4761,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.0416666666666643,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,122.25000000000597,24.0,,plate,1,1.0,30.0,40.75138267837175,24.76077496185072,,,2,1.0,30.0,,,3.0
4762,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.0416666666666643,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,121.00000000000568,24.0,,plate,1,1.0,30.0,39.73925317882805,24.186261912236056,,,2,1.0,30.0,,,3.0
4763,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.0416666666666643,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,119.7500000000054,24.0,,plate,1,1.0,30.0,38.489340700231935,24.17147016285977,,,2,1.0,30.0,,,3.0
4764,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.0416666666666643,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,118.50000000000512,24.0,,plate,1,1.0,30.0,37.23942822163582,24.156678413483483,,,2,1.0,30.0,,,3.0
4765,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.0416666666666643,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,117.25000000000483,24.0,,plate,1,1.0,30.0,35.9895157430397,24.141886664107197,,,2,1.0,30.0,,,3.0
4766,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.0416666666666643,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,116.00000000000455,24.0,,plate,1,1.0,30.0,34.73960326444359,24.12709491473091,,,2,1.0,30.0,,,3.0
4767,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.0416666666666643,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,114.75000000000426,24.0,,plate,1,1.0,30.0,33.48969078584747,24.112303165354625,,,2,1.0,30.0,,,3.0
4768,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.0416666666666643,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,113.50000000000398,24.0,,plate,1,1.0,30.0,32.239778307251356,24.09751141597834,,,2,1.0,30.0,,,3.0
4769,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.0416666666666643,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,112.2500000000037,24.0,,plate,1,1.0,30.0,30.98986582865524,24.082719666602053,,,2,1.0,30.0,,,3.0
4770,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.0416666666666643,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,111.00000000000341,24.0,,plate,1,1.0,30.0,29.739953350059125,24.067927917225767,,,2,1.0,30.0,,,3.0
4771,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.0416666666666643,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,109.75000000000313,24.0,,plate,1,1.0,30.0,28.49004087146301,24.05313616784948,,,2,1.0,30.0,,,3.0
4772,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.0416666666666643,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,108.50000000000284,24.0,,plate,1,1.0,30.0,27.240128392866893,24.038344418473194,,,2,1.0,30.0,,,3.0
4773,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.0416666666666643,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,107.25000000000256,24.0,,plate,1,1.0,30.0,25.990215914270777,24.023552669096908,,,2,1.0,30.0,,,3.0
4774,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.0416666666666643,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,106.00000000000227,24.0,,plate,1,1.0,30.0,24.74030343567466,24.008760919720622,,,2,1.0,30.0,,,3.0
4775,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.0416666666666643,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.75000000000199,24.0,,plate,1,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,3.0
4776,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.0416666666666643,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,103.5000000000017,24.0,,plate,1,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,3.0
4777,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.0416666666666643,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,102.25000000000142,24.0,,plate,1,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,3.0
4778,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.0416666666666643,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,101.00000000000114,24.0,,plate,1,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,3.0
4779,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.0416666666666643,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,99.75000000000085,24.0,,plate,1,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,3.0
4780,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.0416666666666643,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,98.50000000000057,24.0,,plate,1,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,3.0
4781,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.0416666666666643,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,97.25000000000028,24.0,,plate,1,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,3.0
4782,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.0416666666666643,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,96.0,24.0,,plate,1,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,3.0
4783,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.0416666666666643,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,94.74999999999972,24.0,,plate,1,1.0,30.0,24.0,24.0,,,2,1.0,30.0,,,3.0
4784,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.0416666666666643,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,93.49999999999943,24.0,,plate,1,1.0,30.0,24.0,25.24999999999993,,,2,1.0,30.0,,,3.0
4785,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.0416666666666643,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,92.24999999999915,24.0,,plate,1,1.0,30.0,24.0,26.499999999999858,,,2,1.0,30.0,,,3.0
4786,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.0416666666666643,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,90.99999999999886,24.0,,plate,1,1.0,30.0,24.0,27.749999999999787,,,2,1.0,30.0,,,3.0
4787,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.0416666666666643,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,89.74999999999858,24.0,,plate,1,1.0,30.0,24.0,28.999999999999716,,,2,1.0,30.0,,,3.0
4788,test,True,0,1,None_cut,4.0,3,0,2,None_cut,3.0416666666666643,3,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.4999999999983,24.0,,plate,1,1.0,30.0,24.0,30.249999999999645,,,2,1.0,30.0,,,3.0
