tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,d9144cee99502820_score,player_cb6d75f5_x,player_cb6d75f5_y,player_cb6d75f5_move_target,player_cb6d75f5_item,player_cb6d75f5_score,player_cb6d75f5_cut_speed,player_cb6d75f5_speed,player_3cb37f5d_x,player_3cb37f5d_y,player_3cb37f5d_move_target,player_3cb37f5d_item,player_3cb37f5d_score,player_3cb37f5d_cut_speed,player_3cb37f5d_speed
2073,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,1.6833333333333298,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2074,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,1.691666666666663,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2075,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,1.6999999999999964,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2076,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,1.7083333333333297,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2077,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,1.716666666666663,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2078,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,1.7249999999999963,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2079,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,1.7333333333333296,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2080,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,1.741666666666663,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,55.499999999999744,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2081,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,1.7499999999999962,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,54.99999999999949,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2082,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,1.7583333333333295,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,54.49999999999923,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2083,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,1.7666666666666628,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,53.99999999999898,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2084,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,1.7749999999999961,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,53.49999999999872,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2085,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,1.7833333333333294,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,52.999999999998465,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2086,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,1.7916666666666627,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,52.49999999999821,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2087,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,1.799999999999996,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,51.999999999997954,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2088,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,1.8083333333333294,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,51.4999999999977,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2089,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,1.8166666666666627,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,50.99999999999744,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2090,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,1.824999999999996,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,50.499999999997186,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2091,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,1.8333333333333293,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,49.99999999999693,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2092,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,1.8416666666666626,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,49.499999999996675,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2093,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,1.8499999999999959,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,48.99999999999642,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2094,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,1.8583333333333292,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,48.49999999999616,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2095,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,1.8666666666666625,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,47.99999999999591,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2096,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,1.8749999999999958,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,47.49999999999565,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2097,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,1.883333333333329,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,46.999999999995396,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2098,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,1.8916666666666624,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,46.49999999999514,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2099,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,1.8999999999999957,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,45.999999999994884,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2100,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,1.908333333333329,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,45.49999999999463,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2101,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,1.9166666666666623,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,44.99999999999437,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2102,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,1.9249999999999956,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,44.49999999999412,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2103,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,1.933333333333329,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,43.99999999999386,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2104,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,1.9416666666666622,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,43.499999999993605,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2105,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,1.9499999999999955,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,42.99999999999335,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2106,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,1.9583333333333288,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,42.49999999999309,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2107,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,1.9666666666666621,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,41.99999999999284,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2108,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,1.9749999999999954,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,41.49999999999258,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2109,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,1.9833333333333287,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,40.999999999992326,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2110,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,1.991666666666662,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,40.49999999999207,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2111,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,1.9999999999999953,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,39.999999999991815,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2112,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,2.008333333333329,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,39.49999999999156,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2113,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,2.016666666666662,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,38.9999999999913,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2114,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,2.0249999999999955,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,38.49999999999105,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2115,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,2.0333333333333288,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,37.99999999999079,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2116,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,2.041666666666662,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,37.499999999990536,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2117,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,2.0499999999999954,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,36.99999999999028,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2118,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,2.0583333333333287,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,36.499999999990024,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2119,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,2.066666666666662,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,35.99999999998977,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2120,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,2.0749999999999953,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,35.49999999998951,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2121,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,2.0833333333333286,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,34.99999999998926,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2122,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,2.091666666666662,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,34.499999999989,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2123,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,2.099999999999995,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,33.999999999988745,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2124,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,2.1083333333333285,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,33.49999999998849,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2125,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,2.116666666666662,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,32.99999999998823,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2126,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,2.124999999999995,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,32.49999999998798,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2127,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,2.1333333333333284,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,31.999999999987725,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2128,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,2.1416666666666617,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,31.499999999987825,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2129,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,2.149999999999995,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,30.999999999987924,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2130,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,2.1583333333333283,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,30.499999999988024,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2131,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,2.1666666666666616,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,29.999999999988123,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2132,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,2.174999999999995,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,29.499999999988223,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2133,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,2.1833333333333282,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,28.999999999988322,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2134,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,2.1916666666666615,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,28.49999999998842,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2135,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,2.199999999999995,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,27.99999999998852,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2136,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,2.208333333333328,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,27.49999999998862,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2137,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,2.2166666666666615,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,26.99999999998872,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2138,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,2.2249999999999948,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,26.49999999998882,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2139,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,2.233333333333328,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,25.99999999998892,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2140,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,2.2416666666666614,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,25.49999999998902,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2141,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,2.2499999999999947,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,24.999999999989118,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2142,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,2.258333333333328,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,24.499999999989218,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2143,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,2.2666666666666613,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,24.0,,,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2144,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,2.2749999999999946,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,24.0,,tomato,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2145,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,2.283333333333328,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,24.0,,tomato,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2146,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,2.291666666666661,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,24.0,,tomato,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2147,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,2.2999999999999945,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,24.0,,tomato,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2148,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,2.308333333333328,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,24.0,,tomato,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2149,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,2.316666666666661,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,24.0,,tomato,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2150,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,2.3249999999999944,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,24.0,,tomato,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2151,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,2.3333333333333277,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,24.0,,tomato,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2152,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,2.341666666666661,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,24.0,,tomato,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2153,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,2.3499999999999943,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,24.0,,tomato,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
2154,0,1,,0,2,None_cut,3.274999999999991,3,0,3,tomato,2.3583333333333276,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,24.0,,tomato,1,1.0,12.0,24.0,56.0,,,1,0.2,30.0
