tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,a0384daeda61a322_score,player_1bb120b0_x,player_1bb120b0_y,player_1bb120b0_move_target,player_1bb120b0_item,player_1bb120b0_score,player_1bb120b0_cut_speed,player_1bb120b0_speed,player_e5654a8f_x,player_e5654a8f_y,player_e5654a8f_move_target,player_e5654a8f_item,player_e5654a8f_score,player_e5654a8f_cut_speed,player_e5654a8f_speed,2de0e11e02e7f590_score,d3bf28d6687c7b1d_message,cd1b5411be429c0c_score
4019,test,True,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,1,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,1.0
4020,test,True,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,1,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,1.0
4021,test,True,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,1,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,1.0
4022,test,True,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,1,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,1.0
4023,test,True,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,1,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,1.0
4024,test,True,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,1,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,1.0
4025,test,True,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,1,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,1.0
4026,test,True,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,1,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,1.0
4027,test,True,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,87.11611652351695,24.88388347648305,,tomato,1,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,1.0
4028,test,True,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,86.2322330470339,25.7677669529661,,tomato,1,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,1.0
4029,test,True,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,85.34834957055085,26.65165042944915,,tomato,1,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,1.0
4030,test,True,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,84.4644660940678,27.535533905932198,,tomato,1,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,1.0
4031,test,True,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,83.58058261758475,28.419417382415247,,tomato,1,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,1.0
4032,test,True,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,82.6966991411017,29.303300858898297,,tomato,1,1.0,30.0,57.250000000000284,40.0,,,0,1.0,30.0,,,1.0
4033,test,True,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,81.81281566461865,30.187184335381346,,tomato,1,1.0,30.0,58.50000000000057,40.0,,,0,1.0,30.0,,,1.0
4034,test,True,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,80.9289321881356,31.071067811864395,,tomato,1,1.0,30.0,59.75000000000085,40.0,,,0,1.0,30.0,,,1.0
4035,test,True,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,80.04504871165256,31.954951288347445,,tomato,1,1.0,30.0,61.00000000000114,40.0,,,0,1.0,30.0,,,1.0
4036,test,True,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,79.1611652351695,32.838834764830494,,tomato,1,1.0,30.0,62.25000000000142,40.0,,,0,1.0,30.0,,,1.0
4037,test,True,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,78.27728175868646,33.722718241313544,,tomato,1,1.0,30.0,62.25000000000142,40.0,,,0,1.0,30.0,,,1.0
4038,test,True,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,77.3933982822034,34.60660171779659,,tomato,1,1.0,30.0,62.25000000000142,40.0,,,0,1.0,30.0,,,1.0
4039,test,True,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,76.50951480572036,35.49048519427964,,tomato,1,1.0,30.0,62.25000000000142,40.0,,,0,1.0,30.0,,,1.0
4040,test,True,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,75.62563132923731,36.37436867076269,,tomato,1,1.0,30.0,62.25000000000142,40.0,,,0,1.0,30.0,,,1.0
4041,test,True,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,74.74174785275426,37.25825214724574,,tomato,1,1.0,30.0,62.25000000000142,40.0,,,0,1.0,30.0,,,1.0
4042,test,True,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,73.85786437627121,38.14213562372879,,tomato,1,1.0,30.0,62.25000000000142,40.0,,,0,1.0,30.0,,,1.0
4043,test,True,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.97398089978816,39.02601910021184,,tomato,1,1.0,30.0,62.25000000000142,40.0,,,0,1.0,30.0,,,1.0
4044,test,True,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.09009742330511,39.90990257669489,,tomato,1,1.0,30.0,62.25000000000142,40.0,,,0,1.0,30.0,,,1.0
4045,test,True,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,71.20621394682206,40.79378605317794,,tomato,1,1.0,30.0,62.25000000000142,40.0,,,0,1.0,30.0,,,1.0
4046,test,True,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,70.32233047033901,41.67766952966099,,tomato,1,1.0,30.0,62.25000000000142,40.0,,,0,1.0,30.0,,,1.0
4047,test,True,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,69.43844699385596,42.56155300614404,,tomato,1,1.0,30.0,62.25000000000142,40.0,,,0,1.0,30.0,,,1.0
4048,test,True,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,68.55456351737291,43.44543648262709,,tomato,1,1.0,30.0,62.25000000000142,40.0,,,0,1.0,30.0,,,1.0
4049,test,True,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,67.67068004088986,44.32931995911014,,tomato,1,1.0,30.0,62.25000000000142,40.0,,,0,1.0,30.0,,,1.0
4050,test,True,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,66.78679656440681,45.213203435593186,,tomato,1,1.0,30.0,62.25000000000142,40.0,,,0,1.0,30.0,,,1.0
4051,test,True,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,65.90291308792376,46.097086912076236,,tomato,1,1.0,30.0,62.25000000000142,40.0,,,0,1.0,30.0,,,1.0
4052,test,True,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,65.01902961144071,46.980970388559285,,tomato,1,1.0,30.0,62.25000000000142,40.0,,,0,1.0,30.0,,,1.0
4053,test,True,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,64.13514613495767,47.864853865042335,,tomato,1,1.0,30.0,62.25000000000142,40.0,,,0,1.0,30.0,,,1.0
4054,test,True,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,63.251262658474616,48.748737341525384,,tomato,1,1.0,30.0,62.25000000000142,40.0,,,0,1.0,30.0,,,1.0
4055,test,True,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,62.367379181991566,49.632620818008434,,tomato,1,1.0,30.0,63.500000000001705,40.0,,,0,1.0,30.0,,,1.0
4056,test,True,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,61.48349570550852,50.51650429449148,,tomato,1,1.0,30.0,64.75000000000199,40.0,,,0,1.0,30.0,,,1.0
4057,test,True,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,60.59961222902547,51.40038777097453,,tomato,1,1.0,30.0,66.00000000000227,40.0,,,0,1.0,30.0,,,1.0
4058,test,True,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,59.71572875254242,52.28427124745758,,tomato,1,1.0,30.0,67.25000000000256,40.0,,,0,1.0,30.0,,,1.0
4059,test,True,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,58.83184527605937,53.16815472394063,,tomato,1,1.0,30.0,68.50000000000284,40.0,,,0,1.0,30.0,,,1.0
4060,test,True,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,57.94796179957632,54.05203820042368,,tomato,1,1.0,30.0,69.75000000000313,40.0,,,0,1.0,30.0,,,1.0
4061,test,True,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,57.06407832309327,54.93592167690673,,tomato,1,1.0,30.0,71.00000000000341,40.0,,,0,1.0,30.0,,,1.0
4062,test,True,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.197567139996536,55.82712561869876,,tomato,1,1.0,30.0,72.2500000000037,40.0,,,0,1.0,30.0,,,1.0
4063,test,True,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.18229833282929,57.07703236063075,,tomato,1,1.0,30.0,73.50000000000398,40.0,,,0,1.0,30.0,,,1.0
4064,test,True,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.167029525662045,58.32693910256275,,tomato,1,1.0,30.0,74.75000000000426,40.0,,,0,1.0,30.0,,,1.0
4065,test,True,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.1517607184948,59.57684584449474,,tomato,1,1.0,30.0,76.00000000000455,40.0,,,0,1.0,30.0,,,1.0
4066,test,True,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.13649191132755,60.826752586426736,,tomato,1,1.0,30.0,77.25000000000483,40.0,,,0,1.0,30.0,,,1.0
4067,test,True,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.12122310416031,62.07665932835873,,tomato,1,1.0,30.0,78.50000000000512,40.0,,,0,1.0,30.0,,,1.0
4068,test,True,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.10595429699306,63.326566070290724,,tomato,1,1.0,30.0,79.7500000000054,40.0,,,0,1.0,30.0,,,1.0
4069,test,True,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.090685489825816,64.57647281222305,,tomato,1,1.0,30.0,81.00000000000568,40.0,,,0,1.0,30.0,,,1.0
4070,test,True,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.07541668265861,65.82637955415575,,tomato,1,1.0,30.0,82.25000000000597,40.0,,,0,1.0,30.0,,,1.0
4071,test,True,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.06014787549172,67.07628629608845,,tomato,1,1.0,30.0,83.50000000000625,40.0,,,0,1.0,30.0,,,1.0
4072,test,True,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.044879068324825,68.32619303802116,,tomato,1,1.0,30.0,84.75000000000654,40.0,,,0,1.0,30.0,,,1.0
4073,test,True,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.02961026115793,69.57609977995386,,tomato,1,1.0,30.0,86.00000000000682,40.0,,,0,1.0,30.0,,,1.0
4074,test,True,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.01434145399103,70.82600652188657,,tomato,1,1.0,30.0,87.2500000000071,40.0,,,0,1.0,30.0,,,1.0
4075,test,True,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.002390501730986,72.07593377749558,,tomato,1,1.0,30.0,88.50000000000739,40.0,,,0,1.0,30.0,,,1.0
4076,test,True,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00220285323158,73.32593376341148,,tomato,1,1.0,30.0,89.75000000000767,40.0,,,0,1.0,30.0,,,1.0
4077,test,True,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.002015204732174,74.57593374932739,,tomato,1,1.0,30.0,91.00000000000796,40.0,,,0,1.0,30.0,,,1.0
4078,test,True,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00182755623277,75.8259337352433,,tomato,1,1.0,30.0,92.25000000000824,40.0,,,0,1.0,30.0,,,1.0
4079,test,True,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00163990773336,77.0759337211592,,tomato,1,1.0,30.0,93.50000000000853,40.0,,,0,1.0,30.0,,,1.0
4080,test,True,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00145225923396,78.32593370707511,,tomato,1,1.0,30.0,94.75000000000881,40.0,,,0,1.0,30.0,,,1.0
4081,test,True,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00126461073455,79.57593369299101,,tomato,1,1.0,30.0,96.0000000000091,40.0,,,0,1.0,30.0,,,1.0
4082,test,True,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.001076962235146,80.82593367890692,,tomato,1,1.0,30.0,97.25000000000938,40.0,,,0,1.0,30.0,,,1.0
4083,test,True,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00088931373574,82.07593366482283,,tomato,1,1.0,30.0,98.50000000000966,40.0,,,0,1.0,30.0,,,1.0
