tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,5c2bc400d9941536_score,player_4e68e61f_x,player_4e68e61f_y,player_4e68e61f_move_target,player_4e68e61f_item,player_4e68e61f_score,player_4e68e61f_cut_speed,player_4e68e61f_speed,player_3c9daf43_x,player_3c9daf43_y,player_3c9daf43_move_target,player_3c9daf43_item,player_3c9daf43_score,player_3c9daf43_cut_speed,player_3c9daf43_speed
1515,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,2.041666666666668,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,25.557829551719493,38.47881426743007,,,1,1.0,30.0,24.0,56.0,,,1,1.0,30.0
1516,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,2.0833333333333344,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.663490180117833,39.35211667118429,,,1,1.0,30.0,24.0,56.0,,,1,1.0,30.0
1517,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,2.125000000000001,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,24.0,56.0,,,1,1.0,30.0
1518,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.1666666666666674,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_cut,1,1.0,30.0,24.0,56.0,,,1,1.0,30.0
1519,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.208333333333334,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_cut,1,1.0,30.0,24.0,56.0,,,1,1.0,30.0
1520,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.2500000000000004,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_cut,1,1.0,30.0,24.0,56.0,,,1,1.0,30.0
1521,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.291666666666667,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_cut,1,1.0,30.0,24.0,56.0,,,1,1.0,30.0
1522,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3333333333333335,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_cut,1,1.0,30.0,24.0,56.0,,,1,1.0,30.0
1523,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.375,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_cut,1,1.0,30.0,24.0,56.0,,,1,1.0,30.0
1524,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.4166666666666665,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_cut,1,1.0,30.0,24.0,56.0,,,1,1.0,30.0
1525,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.458333333333333,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_cut,1,1.0,30.0,24.0,56.0,,,1,1.0,30.0
1526,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.4999999999999996,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_cut,1,1.0,30.0,24.0,56.0,,,1,1.0,30.0
1527,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.541666666666666,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_cut,1,1.0,30.0,24.0,56.0,,,1,1.0,30.0
1528,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.5833333333333326,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_cut,1,1.0,30.0,24.0,56.0,,,1,1.0,30.0
1529,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.624999999999999,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_cut,1,1.0,30.0,24.0,56.0,,,1,1.0,30.0
1530,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.6666666666666656,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_cut,1,1.0,30.0,24.0,56.0,,,1,1.0,30.0
1531,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.708333333333332,2,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_cut,1,1.0,30.0,24.0,56.0,,,1,1.0,30.0
1532,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.7499999999999987,2,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,24.0,56.0,,,1,1.0,30.0
1533,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.791666666666665,2,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,24.0,56.0,,,1,1.0,30.0
1534,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.8333333333333317,2,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,24.0,56.0,,,1,1.0,30.0
1535,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.8749999999999982,2,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,24.0,56.0,,,1,1.0,30.0
1536,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.9166666666666647,2,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,24.0,56.0,,,1,1.0,30.0
1537,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.9583333333333313,2,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,24.0,56.0,,,1,1.0,30.0
1538,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.999999999999998,2,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,24.0,56.0,,,1,1.0,30.0
1539,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.0416666666666643,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,24.0,56.0,,,1,1.0,30.0
1540,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.083333333333331,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,24.0,56.0,,,1,1.0,30.0
1541,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.1249999999999973,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,24.0,56.0,,,1,1.0,30.0
1542,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.166666666666664,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,24.0,56.0,,,1,1.0,30.0
1543,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.166666666666664,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,24.0,56.0,,,1,1.0,30.0
1544,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.166666666666664,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,24.0,56.0,,,1,1.0,30.0
1545,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.166666666666664,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,24.0,56.0,,,1,1.0,30.0
1546,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.166666666666664,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,24.0,56.0,,tomato_cut,1,1.0,30.0
1547,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.166666666666664,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,24.0,56.0,,tomato_cut,1,1.0,30.0
1548,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.166666666666664,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,24.0,56.0,,tomato_cut,1,1.0,30.0
1549,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.166666666666664,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,24.0,56.0,,tomato_cut,1,1.0,30.0
1550,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.166666666666664,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,24.0,56.0,,tomato_cut,1,1.0,30.0
1551,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.166666666666664,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,24.0,56.0,,tomato_cut,1,1.0,30.0
1552,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.166666666666664,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,24.0,56.0,,tomato_cut,1,1.0,30.0
1553,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.166666666666664,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,24.0,56.0,,tomato_cut,1,1.0,30.0
1554,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.166666666666664,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,24.0,56.0,,tomato_cut,1,1.0,30.0
1555,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.166666666666664,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,24.0,56.0,,tomato_cut,1,1.0,30.0
1556,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.166666666666664,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,24.0,56.0,,tomato_cut,1,1.0,30.0
1557,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.166666666666664,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,24.0,56.0,,tomato_cut,1,1.0,30.0
1558,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.166666666666664,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,24.0,56.0,,tomato_cut,1,1.0,30.0
1559,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.166666666666664,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,24.0,56.0,,tomato_cut,1,1.0,30.0
1560,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.166666666666664,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,24.0,56.0,,tomato_cut,1,1.0,30.0
1561,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.166666666666664,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,24.0,56.0,,tomato_cut,1,1.0,30.0
1562,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.166666666666664,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,24.0,56.0,,tomato_cut,1,1.0,30.0
1563,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.166666666666664,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_salad,1,1.0,30.0,24.0,56.0,,tomato_cut,1,1.0,30.0
1564,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.166666666666664,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_salad,1,1.0,30.0,24.0,56.0,,tomato_cut,1,1.0,30.0
1565,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.166666666666664,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_salad,1,1.0,30.0,24.0,56.0,,tomato_cut,1,1.0,30.0
1566,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.166666666666664,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_salad,1,1.0,30.0,24.0,56.0,,tomato_cut,1,1.0,30.0
1567,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.166666666666664,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_salad,1,1.0,30.0,24.0,56.0,,tomato_cut,1,1.0,30.0
1568,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.166666666666664,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_salad,1,1.0,30.0,24.0,56.0,,tomato_cut,1,1.0,30.0
1569,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.166666666666664,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_salad,1,1.0,30.0,24.0,56.0,,tomato_cut,1,1.0,30.0
1570,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.166666666666664,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_salad,1,1.0,30.0,24.0,56.0,,tomato_cut,1,1.0,30.0
1571,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.166666666666664,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_salad,1,1.0,30.0,24.0,56.0,,tomato_cut,1,1.0,30.0
1572,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.166666666666664,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_salad,1,1.0,30.0,24.0,56.0,,tomato_cut,1,1.0,30.0
1573,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.166666666666664,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_salad,1,1.0,30.0,24.0,56.0,,tomato_cut,1,1.0,30.0
1574,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.166666666666664,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_salad,1,1.0,30.0,24.0,56.0,,tomato_cut,1,1.0,30.0
1575,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.166666666666664,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_salad,1,1.0,30.0,24.0,56.0,,tomato_cut,1,1.0,30.0
1576,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.166666666666664,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_salad,1,1.0,30.0,24.0,56.0,,tomato_cut,1,1.0,30.0
1577,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.166666666666664,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_salad,1,1.0,30.0,24.0,56.0,,tomato_cut,1,1.0,30.0
1578,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.166666666666664,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_salad,1,1.0,30.0,24.0,56.0,,tomato_cut,1,1.0,30.0
1579,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.166666666666664,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_salad,1,1.0,30.0,24.0,56.0,,tomato_cut,1,1.0,30.0
1580,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.166666666666664,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_salad,1,1.0,30.0,24.0,56.0,,tomato_cut,1,1.0,30.0
1581,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.166666666666664,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_salad,1,1.0,30.0,24.0,56.0,,tomato_cut,1,1.0,30.0
1582,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.166666666666664,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_salad,1,1.0,30.0,24.0,56.0,,tomato_cut,1,1.0,30.0
1583,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.166666666666664,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_salad,1,1.0,30.0,24.0,56.0,,tomato_cut,1,1.0,30.0
1584,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.166666666666664,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_salad,1,1.0,30.0,24.0,56.0,,tomato_cut,1,1.0,30.0
1585,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.166666666666664,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_salad,1,1.0,30.0,24.0,56.0,,tomato_cut,1,1.0,30.0
1586,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.166666666666664,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_salad,1,1.0,30.0,24.0,56.0,,tomato_cut,1,1.0,30.0
1587,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.166666666666664,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_salad,1,1.0,30.0,24.0,56.0,,tomato_cut,1,1.0,30.0
1588,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.166666666666664,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_salad,1,1.0,30.0,24.0,56.0,,tomato_cut,1,1.0,30.0
1589,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.166666666666664,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_salad,1,1.0,30.0,24.0,56.0,,tomato_cut,1,1.0,30.0
1590,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.166666666666664,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_salad,1,1.0,30.0,24.0,56.0,,tomato_cut,1,1.0,30.0
1591,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.166666666666664,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_salad,1,1.0,30.0,24.0,56.0,,tomato_cut,1,1.0,30.0
1592,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.166666666666664,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato_salad,1,1.0,30.0,24.0,56.0,,tomato_cut,1,1.0,30.0
1593,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.166666666666664,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.88388347648305,39.11611652351695,,tomato_salad,1,1.0,30.0,24.0,56.0,,tomato_cut,1,1.0,30.0
1594,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.166666666666664,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,25.7677669529661,38.2322330470339,,tomato_salad,1,1.0,30.0,24.0,56.0,,tomato_cut,1,1.0,30.0
