tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,c6e64e9138dfb738_score,player_c7938254_x,player_c7938254_y,player_c7938254_move_target,player_c7938254_item,player_c7938254_score,player_c7938254_cut_speed,player_c7938254_speed,player_b87d2d2a_x,player_b87d2d2a_y,player_b87d2d2a_move_target,player_b87d2d2a_item,player_b87d2d2a_score,player_b87d2d2a_cut_speed,player_b87d2d2a_speed,b3b2261e732c2acd_score,55b5b6daef6373fe_message,ee2811b03c7966b7_score
3756,test,True,0,1,,0.0,0,0,2,tomato,1.1249999999999998,1,1,0,,0,0,2,2,,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,43.913538344147355,132.03754242655373,,tomato,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,0.0
3757,test,True,0,1,,0.0,0,0,2,tomato,1.1666666666666665,1,1,0,,0,0,2,2,,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,43.035161770320855,132.92689870755248,,tomato,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,0.0
3758,test,True,0,1,,0.0,0,0,2,tomato,1.2083333333333333,1,1,0,,0,0,2,2,,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,42.156785196494354,133.81625498855124,,tomato,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,0.0
3759,test,True,0,1,,0.0,0,0,2,tomato,1.25,1,1,0,,0,0,2,2,,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,41.27840862266781,134.70561126955,,tomato,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,0.0
3760,test,True,0,1,,0.0,0,0,2,tomato,1.2916666666666667,1,1,0,,0,0,2,2,,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.4000320488411,135.59496755054874,,tomato,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,0.0
3761,test,True,0,1,,0.0,0,0,2,tomato,1.3333333333333335,1,1,0,,0,0,2,2,,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,39.509523748705426,135.14470323113437,,tomato,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,0.0
3762,test,True,0,1,,0.0,0,0,2,tomato,1.3750000000000002,1,1,0,,0,0,2,2,,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,38.615184377103766,134.271400827379,,tomato,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,0.0
3763,test,True,0,1,,0.0,0,0,2,tomato,1.416666666666667,1,1,0,,0,0,2,2,,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,37.720845005502106,133.39809842362365,,tomato,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,0.0
3764,test,True,0,1,,0.0,0,0,2,tomato,1.4583333333333337,1,1,0,,0,0,2,2,,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,36.826505633900446,132.5247960198683,,tomato,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,0.0
3765,test,True,0,1,,0.0,0,0,2,tomato,1.5000000000000004,1,1,0,,0,0,2,2,,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,35.932166262298786,131.65149361611293,,tomato,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,0.0
3766,test,True,0,1,,0.0,0,0,2,tomato,1.5416666666666672,1,1,0,,0,0,2,2,,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,35.03782689069709,130.77819121235757,,tomato,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,0.0
3767,test,True,0,1,,0.0,0,0,2,tomato,1.583333333333334,1,1,0,,0,0,2,2,,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,34.14348751909472,129.9048888086022,,tomato,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,0.0
3768,test,True,0,1,,0.0,0,0,2,tomato,1.6250000000000007,1,1,0,,0,0,2,2,,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,33.24914814749235,129.03158640484776,,tomato,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,0.0
3769,test,True,0,1,,0.0,0,0,2,tomato,1.6666666666666674,1,1,0,,0,0,2,2,,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,32.35480877588998,128.15828400109353,,tomato,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,0.0
3770,test,True,0,1,,0.0,0,0,2,tomato,1.7083333333333341,1,1,0,,0,0,2,2,,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,31.460469404287824,127.28498159733954,,tomato,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,0.0
3771,test,True,0,1,,0.0,0,0,2,tomato,1.7500000000000009,1,1,0,,0,0,2,2,,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,30.56613003268581,126.4116791935856,,tomato,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,0.0
3772,test,True,0,1,,0.0,0,0,2,tomato,1.7916666666666676,1,1,0,,0,0,2,2,,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,29.671790661083794,125.53837678983166,,tomato,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,0.0
3773,test,True,0,1,,0.0,0,0,2,tomato,1.8333333333333344,1,1,0,,0,0,2,2,,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,28.777451289481778,124.66507438607772,,tomato,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,0.0
3774,test,True,0,1,,0.0,0,0,2,tomato,1.875000000000001,1,1,0,,0,0,2,2,,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,27.883111917879763,123.79177198232378,,tomato,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,0.0
3775,test,True,0,1,,0.0,0,0,2,tomato,1.9166666666666679,1,1,0,,0,0,2,2,,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,26.988772546277747,122.91846957856984,,tomato,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,0.0
3776,test,True,0,1,,0.0,0,0,2,tomato,1.9583333333333346,1,1,0,,0,0,2,2,,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,26.094433174675732,122.0451671748159,,tomato,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,0.0
3777,test,True,0,1,,0.0,0,0,2,tomato,2.0000000000000013,2,1,0,,0,0,2,2,,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,25.200093803073678,121.17186477106196,,tomato,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,0.0
3778,test,True,0,1,,0.0,0,0,2,tomato,2.041666666666668,2,1,0,,0,0,2,2,,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.30575443147136,120.29856236730802,,tomato,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,0.0
3779,test,True,0,1,,0.0,0,0,2,tomato,2.0833333333333344,2,1,0,,0,0,2,2,,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.184955638168784,119.0938486539273,,tomato,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,0.0
3780,test,True,0,1,,0.0,0,0,2,tomato,2.125000000000001,2,1,0,,0,0,2,2,,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.16963965099799,117.84394248923383,,tomato,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,0.0
3781,test,True,0,1,,0.0,0,0,2,tomato,2.1666666666666674,2,1,0,,0,0,2,2,,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.154323663827196,116.59403632454035,,tomato,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,0.0
3782,test,True,0,1,,0.0,0,0,2,tomato,2.208333333333334,2,1,0,,0,0,2,2,,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.1390076766564,115.34413015984688,,tomato,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,0.0
3783,test,True,0,1,,0.0,0,0,2,tomato,2.2500000000000004,2,1,0,,0,0,2,2,,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.123691689485607,114.09422399515341,,tomato,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,0.0
3784,test,True,0,1,,0.0,0,0,2,tomato,2.291666666666667,2,1,0,,0,0,2,2,,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.108375702314813,112.84431783045994,,tomato,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,0.0
3785,test,True,0,1,,0.0,0,0,2,tomato,2.3333333333333335,2,1,0,,0,0,2,2,,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.09305971514402,111.59441166576647,,tomato,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,0.0
3786,test,True,0,1,,0.0,0,0,2,tomato,2.375,2,1,0,,0,0,2,2,,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.077743727973225,110.344505501073,,tomato,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,0.0
3787,test,True,0,1,,0.0,0,0,2,tomato,2.4166666666666665,2,1,0,,0,0,2,2,,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.06242774080243,109.09459933637953,,tomato,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,0.0
3788,test,True,0,1,,0.0,0,0,2,tomato,2.458333333333333,2,1,0,,0,0,2,2,,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.047111753631636,107.84469317168606,,tomato,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,0.0
3789,test,True,0,1,,0.0,0,0,2,tomato,2.4999999999999996,2,1,0,,0,0,2,2,,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.031795766460814,106.59478700699259,,tomato,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,0.0
3790,test,True,0,1,,0.0,0,0,2,tomato,2.541666666666666,2,1,0,,0,0,2,2,,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.016479779289835,105.34488084229912,,tomato,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,0.0
3791,test,True,0,1,,0.0,0,0,2,tomato,2.5833333333333326,2,1,0,,0,0,2,2,,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.002374319157305,104.0949671718692,,tomato,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,0.0
3792,test,True,0,1,,0.0,0,0,2,tomato,2.624999999999999,2,1,0,,0,0,2,2,,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.002189919966987,102.84496718547013,,tomato,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,0.0
3793,test,True,0,1,,0.0,0,0,2,tomato,2.6666666666666656,2,1,0,,0,0,2,2,,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00200552077667,101.59496719907105,,tomato,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,0.0
3794,test,True,0,1,,0.0,0,0,2,tomato,2.708333333333332,2,1,0,,0,0,2,2,,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.001821121586353,100.34496721267197,,tomato,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,0.0
3795,test,True,0,1,,0.0,0,0,2,tomato,2.7499999999999987,2,1,0,,0,0,2,2,,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.001636722396036,99.0949672262729,,tomato,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,0.0
3796,test,True,0,1,,0.0,0,0,2,tomato,2.791666666666665,2,1,0,,0,0,2,2,,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00145232320572,97.84496723987382,,tomato,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,0.0
3797,test,True,0,1,,0.0,0,0,2,tomato,2.8333333333333317,2,1,0,,0,0,2,2,,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0012679240154,96.59496725347475,,tomato,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,0.0
3798,test,True,0,1,,0.0,0,0,2,tomato,2.8749999999999982,2,1,0,,0,0,2,2,,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.001083524825084,95.34496726707567,,tomato,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,0.0
3799,test,True,0,1,,0.0,0,0,2,tomato,2.9166666666666647,2,1,0,,0,0,2,2,,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000899125634767,94.0949672806766,,tomato,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,0.0
3800,test,True,0,1,,0.0,0,0,2,tomato,2.9583333333333313,2,1,0,,0,0,2,2,,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00071472644445,92.84496729427752,,tomato,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,0.0
3801,test,True,0,1,,0.0,0,0,2,tomato,2.999999999999998,2,1,0,,0,0,2,2,,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000530327254133,91.59496730787845,,tomato,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,0.0
3802,test,True,0,1,,0.0,0,0,2,tomato,2.999999999999998,2,1,0,,0,0,2,2,,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000345928063815,90.34496732147937,,tomato,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,0.0
3803,test,True,0,1,,0.0,0,0,2,tomato,2.999999999999998,2,1,0,,0,0,2,2,,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000161528873612,89.0949673350803,,tomato,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,0.0
3804,test,True,0,1,,0.0,0,0,2,tomato,2.999999999999998,2,1,0,,0,0,2,2,,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00002813987407,87.84496734487368,,tomato,0,1.0,30.0,24.0,41.250000000000284,,,0,1.0,30.0,,,0.0
3805,test,True,0,1,,0.0,0,0,2,tomato,2.999999999999998,2,1,0,,0,0,2,2,,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00002591993615,86.59496734487624,,tomato,0,1.0,30.0,24.0,42.50000000000057,,,0,1.0,30.0,,,0.0
3806,test,True,0,1,,0.0,0,0,2,tomato,2.999999999999998,2,1,0,,0,0,2,2,,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000023699998316,85.3449673448788,,tomato,0,1.0,30.0,24.0,43.75000000000085,,,0,1.0,30.0,,,0.0
3807,test,True,0,1,,0.0,0,0,2,tomato,2.999999999999998,2,1,0,,0,0,2,2,,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000021480060482,84.09496734488135,,tomato,0,1.0,30.0,24.0,45.00000000000114,,,0,1.0,30.0,,,0.0
3808,test,True,0,1,,0.0,0,0,2,tomato,2.999999999999998,2,1,0,,0,0,2,2,,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00001926012265,82.84496734488391,,tomato,0,1.0,30.0,24.0,46.25000000000142,,,0,1.0,30.0,,,0.0
3809,test,True,0,1,,0.0,0,0,2,tomato,2.999999999999998,2,1,0,,0,0,2,2,,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000017040184815,81.59496734488647,,tomato,0,1.0,30.0,24.0,47.500000000001705,,,0,1.0,30.0,,,0.0
3810,test,True,0,1,,0.0,0,0,2,tomato,2.999999999999998,2,1,0,,0,0,2,2,,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00001482024698,80.34496734488903,,tomato,0,1.0,30.0,24.0,48.75000000000199,,,0,1.0,30.0,,,0.0
3811,test,True,0,1,,0.0,0,0,2,tomato,2.999999999999998,2,1,0,,0,0,2,2,,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000012600309148,79.09496734489159,,tomato,0,1.0,30.0,24.0,50.000000000002274,,,0,1.0,30.0,,,0.0
3812,test,True,0,1,,0.0,0,0,2,tomato,2.999999999999998,2,1,0,,0,0,2,2,,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000010380371315,77.84496734489414,,tomato,0,1.0,30.0,24.0,51.25000000000256,,,0,1.0,30.0,,,0.0
3813,test,True,0,1,,0.0,0,0,2,tomato,2.999999999999998,2,1,0,,0,0,2,2,,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00000816043348,76.5949673448967,,tomato,0,1.0,30.0,24.0,52.50000000000284,,,0,1.0,30.0,,,0.0
3814,test,True,0,1,,0.0,0,0,2,tomato,2.999999999999998,2,1,0,,0,0,2,2,,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000005940495647,75.34496734489926,,tomato,0,1.0,30.0,24.0,53.750000000003126,,,0,1.0,30.0,,,0.0
3815,test,True,0,1,,0.0,0,0,2,tomato,2.999999999999998,2,1,0,,0,0,2,2,,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000003720557814,74.09496734490182,,tomato,0,1.0,30.0,24.0,55.00000000000341,,,0,1.0,30.0,,,0.0
3816,test,True,0,1,,0.0,0,0,2,tomato,2.999999999999998,2,1,0,,0,0,2,2,,2,3,tomato,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00000150061998,72.84496734490438,,tomato,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,0.0
3817,test,True,0,1,,0.0,0,0,2,tomato,2.999999999999998,2,1,0,,0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000000346252307,72.1949673449057,,tomato,0,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0,,,0.0
3818,test,True,0,1,,0.0,0,0,2,tomato,2.999999999999998,2,1,0,,0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000000346252307,72.1949673449057,,tomato,0,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0,,,0.0
3819,test,True,0,1,,0.0,0,0,2,tomato,2.999999999999998,2,1,0,,0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000000346252307,72.1949673449057,,tomato,0,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0,,,0.0
3820,test,True,0,1,,0.0,0,0,2,tomato,2.999999999999998,2,1,0,,0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000000346252307,72.1949673449057,,tomato,0,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0,,,0.0
3821,test,True,0,1,,0.0,0,0,2,tomato,2.999999999999998,2,1,0,,0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000000346252307,72.1949673449057,,tomato,0,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0,,,0.0
3822,test,True,0,1,,0.0,0,0,2,tomato,2.999999999999998,2,1,0,,0,0,2,2,,2,3,,2,4,,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000000346252307,72.1949673449057,,tomato,0,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0,,,0.0
