tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,56412e92fa7a041e_score,player_806848ab_x,player_806848ab_y,player_806848ab_move_target,player_806848ab_item,player_806848ab_score,player_806848ab_cut_speed,player_806848ab_speed,player_3df65e36_x,player_3df65e36_y,player_3df65e36_move_target,player_3df65e36_item,player_3df65e36_score,player_3df65e36_cut_speed,player_3df65e36_speed
1859,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,69.8466395611978,74.15271332366466,,tomato_salad,0,1.0,12.0,88.0,51.99999999999545,,,1,0.2,30.0
1860,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,70.20024607966823,73.79921306893286,,tomato_salad,0,1.0,12.0,88.0,50.74999999999517,,,1,0.2,30.0
1861,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,70.55385259813866,73.44571281420104,,tomato_salad,0,1.0,12.0,88.0,49.499999999994884,,,1,0.2,30.0
1862,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,70.90745911660909,73.09221255946925,,tomato_salad,0,1.0,12.0,88.0,48.2499999999946,,,1,0.2,30.0
1863,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,71.26106563507952,72.73871230473745,,tomato_salad,0,1.0,12.0,88.0,46.999999999994316,,,1,0.2,30.0
1864,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,71.61467215354995,72.38521205000563,,tomato_salad,0,1.0,12.0,88.0,45.74999999999403,,,1,0.2,30.0
1865,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,71.96825400699608,72.03168712649763,,tomato_salad,0,1.0,12.0,88.0,44.49999999999375,,,1,0.2,30.0
1866,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.3218080466914,71.67813438500794,,tomato_salad,0,1.0,12.0,88.0,43.24999999999346,,,1,0.2,30.0
1867,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.67536208638673,71.32458164351824,,tomato_salad,0,1.0,12.0,88.0,41.99999999999318,,,1,0.2,30.0
1868,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,73.02891612608205,70.97102890202855,,tomato_salad,0,1.0,12.0,88.0,40.749999999992895,,,1,0.2,30.0
1869,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,73.38247016577738,70.61747616053886,,tomato_salad,0,1.0,12.0,88.0,39.49999999999261,,,1,0.2,30.0
1870,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,73.7360242054727,70.26392341904916,,tomato_salad,0,1.0,12.0,88.0,38.249999999992326,,,1,0.2,30.0
1871,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,74.08957824516803,69.91037067755947,,tomato_salad,0,1.0,12.0,88.0,36.99999999999204,,,1,0.2,30.0
1872,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,74.44313228486335,69.55681793606978,,tomato_salad,0,1.0,12.0,88.0,35.74999999999176,,,1,0.2,30.0
1873,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,74.79668632455868,69.20326519458008,,tomato_salad,0,1.0,12.0,88.0,34.49999999999147,,,1,0.2,30.0
1874,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,75.150240364254,68.84971245309039,,tomato_salad,0,1.0,12.0,88.0,33.24999999999119,,,1,0.2,30.0
1875,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,75.50379440394933,68.4961597116007,,tomato_salad,0,1.0,12.0,88.0,31.99999999999091,,,1,0.2,30.0
1876,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,75.85734844364465,68.142606970111,,tomato_salad,0,1.0,12.0,88.0,30.74999999999098,,,1,0.2,30.0
1877,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,76.21090248333998,67.78905422862131,,tomato_salad,0,1.0,12.0,88.0,29.49999999999105,,,1,0.2,30.0
1878,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,76.5644565230353,67.43550148713162,,tomato_salad,0,1.0,12.0,88.0,28.24999999999112,,,1,0.2,30.0
1879,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,76.91801056273063,67.08194874564192,,tomato_salad,0,1.0,12.0,88.0,26.999999999991193,,,1,0.2,30.0
1880,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,77.27156460242595,66.72839600415165,,tomato_salad,0,1.0,12.0,88.0,25.749999999991264,,,1,0.2,30.0
1881,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,77.62511864212128,66.37484326266087,,tomato_salad,0,1.0,12.0,88.0,24.499999999991335,,,1,0.2,30.0
1882,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,77.9786726818166,66.0212905211701,,tomato_salad,0,1.0,12.0,88.0,24.0,,,1,0.2,30.0
1883,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,78.33222672151193,65.66773777967931,,tomato_salad,0,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0
1884,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,78.68578076120725,65.31418503818854,,tomato_salad,0,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0
1885,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,79.03933480090258,64.96063229669777,,tomato_salad,0,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0
1886,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,79.3928888405979,64.607079555207,,tomato_salad,0,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0
1887,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,79.74644288029323,64.2535268137162,,tomato_salad,0,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0
1888,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,80.09999691998856,63.89997407222554,,tomato_salad,0,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0
1889,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,80.45355095968388,63.546421330735136,,tomato_salad,0,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0
1890,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,80.8071049993792,63.19286858924473,,tomato_salad,0,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0
1891,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,81.16065903907453,62.83931584775433,,tomato_salad,0,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0
1892,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,81.51421307876986,62.485763106263924,,tomato_salad,0,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0
1893,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,81.86776711846518,62.13221036477352,,tomato_salad,0,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0
1894,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,82.2213211581605,61.77865762328312,,tomato_salad,0,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0
1895,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,82.57487519785583,61.42510488179271,,tomato_salad,0,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0
1896,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,82.92842923755116,61.07155214030231,,tomato_salad,0,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0
1897,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,83.28198327724648,60.717999398811905,,tomato_salad,0,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0
1898,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,83.63553731694181,60.3644466573215,,tomato_salad,0,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0
1899,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,83.98909135663713,60.0108939158311,,tomato_salad,0,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0
1900,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,84.34264539633246,59.657341174340694,,tomato_salad,0,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0
1901,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,84.69619943602778,59.30378843285029,,tomato_salad,0,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0
1902,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,85.04975347572311,58.950235691359886,,tomato_salad,0,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0
1903,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,85.40330751541768,58.59668294986948,,tomato_salad,0,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0
1904,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,85.75686155511195,58.24313020837908,,tomato_salad,0,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0
1905,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,86.11041559480624,57.889577466888674,,tomato_salad,0,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0
1906,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,86.46396963450051,57.53602472539827,,tomato_salad,0,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0
1907,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,86.81752367419479,57.18247198390787,,tomato_salad,0,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0
1908,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,87.17107771388906,56.82891924241746,,tomato_salad,0,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0
1909,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,87.52463175358335,56.47536650092706,,tomato_salad,0,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0
1910,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,56.0,,tomato_salad,0,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0
1911,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0
1912,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0
1913,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0
1914,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0
1915,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0
1916,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0
1917,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0
1918,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0
1919,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0
1920,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0
1921,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0
1922,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0
1923,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0
1924,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0
1925,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0
1926,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0
1927,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0
1928,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0
1929,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0
1930,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0
1931,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0
1932,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0
1933,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0
1934,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0
1935,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0
1936,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.1749999999999914,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,12.0,88.0,24.0,,tomato,1,0.2,30.0
