tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,cee8da1006e7626b_score,player_37e1c738_x,player_37e1c738_y,player_37e1c738_move_target,player_37e1c738_item,player_37e1c738_score,player_37e1c738_cut_speed,player_37e1c738_speed,player_843ef7f9_x,player_843ef7f9_y,player_843ef7f9_move_target,player_843ef7f9_item,player_843ef7f9_score,player_843ef7f9_cut_speed,player_843ef7f9_speed,7d3bf7327cb4e3be_score,b9e916b3b9b1c8b2_message,848abc4666b284f0_score
3271,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,101.31914397646996,26.648693976147683,,,0,1.0,30.0,56.127094914731984,45.26039673555565,,tomato,0,0.2,30.0,,,0.0
3272,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,102.20834520243726,25.770160436811437,,,0,1.0,30.0,56.1123031653557,46.51030921415177,,tomato,0,0.2,30.0,,,0.0
3273,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,103.09754642840457,24.89162689747519,,,0,1.0,30.0,56.09751141597941,47.76022169274788,,tomato,0,0.2,30.0,,,0.0
3274,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,,0,1.0,30.0,56.082719666603126,49.010134171344,,tomato,0,0.2,30.0,,,0.0
3275,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,30.0,56.06792791722684,50.260046649940115,,tomato,0,0.2,30.0,,,0.0
3276,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,30.0,56.05313616785055,51.50995912853623,,tomato,0,0.2,30.0,,,0.0
3277,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,30.0,56.03834441847422,52.75987160713235,,tomato,0,0.2,30.0,,,0.0
3278,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,30.0,56.023552669097576,54.00978408572846,,tomato,0,0.2,30.0,,,0.0
3279,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,30.0,56.008760919720935,55.25969656432458,,tomato,0,0.2,30.0,,,0.0
3280,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,30.0,56.0,56.0,,tomato,0,0.2,30.0,,,0.0
3281,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,30.0,56.0,56.0,,,0,0.2,30.0,,,0.0
3282,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,30.0,56.0,56.0,,,0,0.2,30.0,,,0.0
3283,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,30.0,56.0,56.0,,,0,0.2,30.0,,,0.0
3284,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,30.0,56.0,56.0,,,0,0.2,30.0,,,0.0
3285,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,30.0,56.0,56.0,,,0,0.2,30.0,,,0.0
3286,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,30.0,56.0,56.0,,,0,0.2,30.0,,,0.0
3287,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,30.0,56.0,56.0,,,0,0.2,30.0,,,0.0
3288,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,30.0,56.0,56.0,,,0,0.2,30.0,,,0.0
3289,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,30.0,56.0,56.0,,,0,0.2,30.0,,,0.0
3290,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,30.0,56.0,56.0,,,0,0.2,30.0,,,0.0
3291,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,30.0,56.0,56.0,,,0,0.2,30.0,,,0.0
3292,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,30.0,56.0,56.0,,,0,0.2,30.0,,,0.0
3293,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,30.0,56.0,56.0,,,0,0.2,30.0,,,0.0
3294,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,30.0,56.0,56.0,,,0,0.2,30.0,,,0.0
3295,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,30.0,56.0,56.0,,,0,0.2,30.0,,,0.0
3296,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,30.0,56.0,56.0,,,0,0.2,30.0,,,0.0
3297,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,30.0,56.0,56.0,,,0,0.2,30.0,,,0.0
3298,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,30.0,56.0,56.0,,,0,0.2,30.0,,,0.0
3299,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,30.0,56.0,56.0,,,0,0.2,30.0,,,0.0
3300,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,30.0,56.0,56.0,,,0,0.2,30.0,,,0.0
3301,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,30.0,56.0,56.0,,,0,0.2,30.0,,,0.0
3302,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,30.0,56.0,56.0,,,0,0.2,30.0,,,0.0
3303,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,30.0,56.0,56.0,,,0,0.2,30.0,,,0.0
3304,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,30.0,56.0,56.0,,,0,0.2,30.0,,,0.0
3305,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,30.0,56.0,56.0,,,0,0.2,30.0,,,0.0
3306,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,30.0,56.0,56.0,,,0,0.2,30.0,,,0.0
3307,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,30.0,56.0,56.0,,,0,0.2,30.0,,,0.0
3308,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.0,24.0,,tomato,0,1.0,30.0,56.0,56.0,,,0,0.2,30.0,,,0.0
3309,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,102.74999999999972,24.0,,tomato,0,1.0,30.0,56.0,56.0,,,0,0.2,30.0,,,0.0
3310,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,101.49999999999943,24.0,,tomato,0,1.0,30.0,56.0,56.0,,,0,0.2,30.0,,,0.0
3311,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,100.24999999999915,24.0,,tomato,0,1.0,30.0,56.0,56.0,,,0,0.2,30.0,,,0.0
3312,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,98.99999999999886,24.0,,tomato,0,1.0,30.0,56.0,56.0,,,0,0.2,30.0,,,0.0
3313,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,97.74999999999858,24.0,,tomato,0,1.0,30.0,56.0,56.0,,,0,0.2,30.0,,,0.0
3314,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,96.4999999999983,24.0,,tomato,0,1.0,30.0,56.0,56.0,,,0,0.2,30.0,,,0.0
3315,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,95.24999999999801,24.0,,tomato,0,1.0,30.0,56.0,56.0,,,0,0.2,30.0,,,0.0
3316,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,93.99999999999773,24.0,,tomato,0,1.0,30.0,56.0,56.0,,,0,0.2,30.0,,,0.0
3317,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,92.74999999999744,24.0,,tomato,0,1.0,30.0,56.0,56.0,,,0,0.2,30.0,,,0.0
3318,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,91.49999999999716,24.0,,tomato,0,1.0,30.0,56.0,56.0,,,0,0.2,30.0,,,0.0
3319,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,90.24999999999687,24.0,,tomato,0,1.0,30.0,56.0,56.0,,,0,0.2,30.0,,,0.0
3320,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.99999999999659,24.0,,tomato,0,1.0,30.0,56.0,56.0,,,0,0.2,30.0,,,0.0
3321,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,87.87983173883686,24.31621556657754,,tomato,0,1.0,30.0,56.0,56.0,,,0,0.2,30.0,,,0.0
3322,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,86.9904754578381,25.19459214040404,,tomato,0,1.0,30.0,56.0,56.0,,,0,0.2,30.0,,,0.0
3323,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,86.10111917683935,26.07296871423054,,tomato,0,1.0,30.0,56.0,56.0,,,0,0.2,30.0,,,0.0
3324,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,85.2117628958406,26.95134528805704,,tomato,0,1.0,30.0,56.0,57.250000000000284,,,0,0.2,30.0,,,0.0
3325,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,84.32240661484184,27.82972186188354,,tomato,0,1.0,30.0,56.0,58.50000000000057,,,0,0.2,30.0,,,0.0
3326,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,83.43305033384308,28.708098435710042,,tomato,0,1.0,30.0,56.0,59.75000000000085,,,0,0.2,30.0,,,0.0
3327,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,82.54369405284433,29.586475009536542,,tomato,0,1.0,30.0,56.0,61.00000000000114,,,0,0.2,30.0,,,0.0
3328,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,81.65433777184558,30.464851583363043,,tomato,0,1.0,30.0,56.0,62.25000000000142,,,0,0.2,30.0,,,0.0
3329,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,80.76498149084682,31.343228157189543,,tomato,0,1.0,30.0,56.0,63.500000000001705,,,0,0.2,30.0,,,0.0
3330,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,79.87562520984807,32.22160473101604,,tomato,0,1.0,30.0,56.0,64.75000000000199,,,0,0.2,30.0,,,0.0
3331,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,78.98626892884931,33.099981304842544,,tomato,0,1.0,30.0,56.0,66.00000000000227,,,0,0.2,30.0,,,0.0
3332,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,78.09691264785002,33.978357878669044,,tomato,0,1.0,30.0,56.0,67.25000000000256,,,0,0.2,30.0,,,0.0
3333,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,77.20755636685033,34.856734452495544,,tomato,0,1.0,30.0,56.0,68.50000000000284,,,0,0.2,30.0,,,0.0
3334,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,76.31820008585065,35.735111026322045,,tomato,0,1.0,30.0,56.0,69.75000000000313,,,0,0.2,30.0,,,0.0
3335,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,75.42884380485096,36.613487600148545,,tomato,0,1.0,30.0,56.0,71.00000000000341,,,0,0.2,30.0,,,0.0
3336,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,74.53948752385128,37.491864173975046,,tomato,0,1.0,30.0,56.0,72.2500000000037,,,0,0.2,30.0,,,0.0
3337,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,73.65013124285159,38.370240747801546,,tomato,0,1.0,30.0,56.0,73.50000000000398,,,0,0.2,30.0,,,0.0
3338,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.76077496185191,39.248617321628046,,tomato,0,1.0,30.0,56.0,74.75000000000426,,,0,0.2,30.0,,,0.0
3339,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.0,40.0,,tomato,0,1.0,30.0,56.0,76.00000000000455,,,0,0.2,30.0,,,0.0
3340,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.0,40.0,,tomato,0,1.0,30.0,56.0,77.25000000000483,,,0,0.2,30.0,,,0.0
3341,test,True,0,1,,0,0,0,2,,0.0,0,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.0,40.0,,tomato,0,1.0,30.0,56.0,78.50000000000512,,,0,0.2,30.0,,,0.0
