tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,03e1849e1b22905a_score,player_80cd9625_x,player_80cd9625_y,player_80cd9625_move_target,player_80cd9625_item,player_80cd9625_score,player_80cd9625_cut_speed,player_80cd9625_speed,player_8accbccb_x,player_8accbccb_y,player_8accbccb_move_target,player_8accbccb_item,player_8accbccb_score,player_8accbccb_cut_speed,player_8accbccb_speed
1872,0,1,,0,2,tomato,2.041666666666668,2,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,59.000000000001535,,,0,1.0,12.0,24.000009443811454,45.22116366993228,,,1,0.2,30.0
1873,0,1,,0,2,tomato,2.041666666666668,2,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,59.50000000000179,,,0,1.0,12.0,24.000007182866245,43.97116366993413,,,1,0.2,30.0
1874,0,1,,0,2,tomato,2.041666666666668,2,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,60.000000000002046,,,0,1.0,12.0,24.00000492192118,42.721163669935976,,,1,0.2,30.0
1875,0,1,,0,2,tomato,2.041666666666668,2,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,60.5000000000023,,,0,1.0,12.0,24.00000266097615,41.47116366993782,,,1,0.2,30.0
1876,0,1,,0,2,tomato,2.041666666666668,2,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,61.00000000000256,,,0,1.0,12.0,24.00000040003112,40.22116366993967,,,1,0.2,30.0
1877,0,1,,0,2,tomato,2.041666666666668,2,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,61.500000000002814,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
1878,0,1,,0,2,tomato,2.041666666666668,2,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,62.00000000000307,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
1879,0,1,,0,2,tomato,2.050000000000001,2,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,62.500000000003325,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
1880,0,1,,0,2,tomato,2.0583333333333345,2,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,63.00000000000358,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
1881,0,1,,0,2,tomato,2.0666666666666678,2,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,63.50000000000384,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
1882,0,1,,0,2,tomato,2.075000000000001,2,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,64.00000000000409,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
1883,0,1,,0,2,tomato,2.0833333333333344,2,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,64.50000000000364,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
1884,0,1,,0,2,tomato,2.0916666666666677,2,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,65.00000000000318,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
1885,0,1,,0,2,tomato,2.100000000000001,2,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,65.50000000000273,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
1886,0,1,,0,2,tomato,2.1083333333333343,2,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,66.00000000000227,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
1887,0,1,,0,2,tomato,2.1166666666666676,2,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,66.50000000000182,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
1888,0,1,,0,2,tomato,2.125000000000001,2,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,67.00000000000136,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
1889,0,1,,0,2,tomato,2.133333333333334,2,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,67.50000000000091,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
1890,0,1,,0,2,tomato,2.1416666666666675,2,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,68.00000000000045,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
1891,0,1,,0,2,tomato,2.150000000000001,2,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,68.5,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
1892,0,1,,0,2,tomato,2.158333333333334,2,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,68.99999999999955,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
1893,0,1,,0,2,tomato,2.1666666666666674,2,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,69.49999999999909,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
1894,0,1,,0,2,tomato,2.1750000000000007,2,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,69.99999999999864,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
1895,0,1,,0,2,tomato,2.183333333333334,2,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,70.49999999999818,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
1896,0,1,,0,2,tomato,2.1916666666666673,2,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,70.99999999999773,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
1897,0,1,,0,2,tomato,2.2000000000000006,2,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,71.49999999999727,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
1898,0,1,,0,2,tomato,2.208333333333334,2,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
1899,0,1,,0,2,tomato,2.2166666666666672,2,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
1900,0,1,,0,2,tomato,2.2250000000000005,2,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
1901,0,1,,0,2,tomato,2.2250000000000005,2,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
1902,0,1,,0,2,tomato,2.2250000000000005,2,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
1903,0,1,,0,2,tomato,2.2250000000000005,2,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
1904,0,1,,0,2,tomato,2.2250000000000005,2,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,tomato,0,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
1905,0,1,,0,2,tomato,2.2250000000000005,2,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,tomato,0,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
1906,0,1,,0,2,tomato,2.2250000000000005,2,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,tomato,0,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
1907,0,1,,0,2,tomato,2.2250000000000005,2,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,tomato,0,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
1908,0,1,,0,2,tomato,2.2250000000000005,2,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,tomato,0,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
1909,0,1,,0,2,tomato,2.2250000000000005,2,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,tomato,0,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
1910,0,1,,0,2,tomato,2.2250000000000005,2,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,tomato,0,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
1911,0,1,,0,2,tomato,2.2250000000000005,2,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,tomato,0,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
1912,0,1,,0,2,tomato,2.2250000000000005,2,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,tomato,0,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
1913,0,1,,0,2,tomato,2.2250000000000005,2,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,tomato,0,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
1914,0,1,,0,2,tomato,2.2250000000000005,2,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,tomato,0,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
1915,0,1,,0,2,tomato,2.2250000000000005,2,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,tomato,0,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
1916,0,1,,0,2,tomato,2.2250000000000005,2,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,tomato,0,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
1917,0,1,,0,2,tomato,2.2250000000000005,2,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,tomato,0,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
1918,0,1,,0,2,tomato,2.2250000000000005,2,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,tomato,0,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
1919,0,1,,0,2,tomato,2.2250000000000005,2,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,tomato,0,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
1920,0,1,,0,2,tomato,2.2250000000000005,2,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,tomato,0,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
1921,0,1,,0,2,tomato,2.2250000000000005,2,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,tomato,0,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
1922,0,1,,0,2,tomato,2.2250000000000005,2,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,tomato,0,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
1923,0,1,,0,2,tomato,2.2250000000000005,2,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,tomato,0,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
1924,0,1,,0,2,tomato,2.2250000000000005,2,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,tomato,0,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
1925,0,1,,0,2,tomato,2.2250000000000005,2,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,tomato,0,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
1926,0,1,,0,2,tomato,2.2250000000000005,2,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,tomato,0,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
1927,0,1,,0,2,tomato,2.2250000000000005,2,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,tomato,0,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
1928,0,1,,0,2,tomato,2.2250000000000005,2,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,tomato,0,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
1929,0,1,,0,2,tomato,2.2250000000000005,2,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,tomato,0,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
1930,0,1,,0,2,tomato,2.2250000000000005,2,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,tomato,0,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
1931,0,1,,0,2,tomato,2.2250000000000005,2,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,tomato,0,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
1932,0,1,,0,2,tomato,2.2250000000000005,2,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,72.0,,tomato,0,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
1933,0,1,,0,2,tomato,2.2250000000000005,2,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,71.50000000000045,,tomato,0,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
1934,0,1,,0,2,tomato,2.2250000000000005,2,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,71.00000000000091,,tomato,0,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
1935,0,1,,0,2,tomato,2.2250000000000005,2,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,70.50000000000136,,tomato,0,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
1936,0,1,,0,2,tomato,2.2250000000000005,2,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,70.00000000000182,,tomato,0,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
1937,0,1,,0,2,tomato,2.2250000000000005,2,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,69.50000000000227,,tomato,0,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
1938,0,1,,0,2,tomato,2.2250000000000005,2,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,69.00000000000273,,tomato,0,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
1939,0,1,,0,2,tomato,2.2250000000000005,2,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,68.50000000000318,,tomato,0,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
1940,0,1,,0,2,tomato,2.2250000000000005,2,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,68.00000000000364,,tomato,0,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
1941,0,1,,0,2,tomato,2.2250000000000005,2,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,67.50000000000409,,tomato,0,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
1942,0,1,,0,2,tomato,2.2250000000000005,2,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,67.00000000000455,,tomato,0,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
1943,0,1,,0,2,tomato,2.2250000000000005,2,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,66.500000000005,,tomato,0,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
1944,0,1,,0,2,tomato,2.2250000000000005,2,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,66.00000000000546,,tomato,0,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
1945,0,1,,0,2,tomato,2.2250000000000005,2,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,65.50000000000591,,tomato,0,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
1946,0,1,,0,2,tomato,2.2250000000000005,2,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,65.00000000000637,,tomato,0,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
1947,0,1,,0,2,tomato,2.2250000000000005,2,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,64.50000000000682,,tomato,0,1.0,12.0,24.0,40.0,,plate,1,0.2,30.0
1948,0,1,,0,2,tomato,2.2250000000000005,2,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,64.00000000000728,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
1949,0,1,,0,2,tomato,2.2250000000000005,2,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,63.50000000000702,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
1950,0,1,,0,2,tomato,2.2250000000000005,2,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,63.000000000006764,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
1951,0,1,,0,2,tomato,2.2250000000000005,2,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.0,62.50000000000651,,tomato,0,1.0,12.0,24.0,40.0,,,1,0.2,30.0
