tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,b56943aaddec71fb_score,player_fffbef8e_x,player_fffbef8e_y,player_fffbef8e_move_target,player_fffbef8e_item,player_fffbef8e_score,player_fffbef8e_cut_speed,player_fffbef8e_speed,player_8db29afa_x,player_8db29afa_y,player_8db29afa_move_target,player_8db29afa_item,player_8db29afa_score,player_8db29afa_cut_speed,player_8db29afa_speed
2815,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,65.59141429139224,62.48607776989019,,tomato_cut,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2816,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,65.94283661368301,62.1304060794283,,tomato_cut,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2817,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,66.29425893597379,61.77473438896641,,tomato_cut,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2818,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,66.64568125826456,61.41906269850452,,tomato_cut,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2819,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,66.99710358055533,61.06339100804263,,tomato_cut,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2820,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,67.3485259028461,60.70771931758074,,tomato_cut,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2821,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,67.69994822513688,60.35204762711885,,tomato_cut,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2822,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,68.05137054742765,59.99637593665696,,tomato_cut,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2823,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,68.40279286971843,59.64070424619507,,tomato_cut,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2824,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,68.7542151920092,59.28503255573318,,tomato_cut,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2825,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,69.10563751429997,58.92936086527129,,tomato_cut,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2826,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,69.45705983659005,58.5736891748094,,tomato_cut,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2827,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,69.80848215887977,58.21801748434751,,tomato_cut,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2828,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,70.1599044811695,57.86234579388562,,tomato_cut,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2829,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,70.51132680345923,57.506674103423734,,tomato_cut,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2830,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,70.86274912574896,57.151002412961844,,tomato_cut,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2831,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,71.21417144803868,56.795330722499955,,tomato_cut,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2832,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,71.5655937703284,56.439659032038065,,tomato_cut,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2833,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,71.91768978031743,56.08465694397819,,tomato_cut,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2834,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.27121737666747,55.73107776102259,,tomato_cut,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2835,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.6247449730175,55.37749857806699,,tomato_cut,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2836,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,72.97827256936753,55.02391939511139,,tomato_cut,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2837,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,73.33180016571757,54.67034021215579,,tomato_cut,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2838,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,73.6853277620676,54.316761029200194,,tomato_cut,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2839,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,74.03885535841763,53.963181846244595,,tomato_cut,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2840,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,74.39238295476767,53.609602663288996,,tomato_cut,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2841,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,74.7459105511177,53.2560234803334,,tomato_cut,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2842,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,75.09943814746774,52.9024442973778,,tomato_cut,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2843,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,75.45296574381777,52.5488651144222,,tomato_cut,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2844,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,75.8064933401678,52.1952859314666,,tomato_cut,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2845,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,76.16002093651784,51.841706748511,,tomato_cut,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2846,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,76.51354853286787,51.4881275655554,,tomato_cut,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2847,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,76.8670761292179,51.1345483825998,,tomato_cut,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2848,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,77.22060372556794,50.780969199644204,,tomato_cut,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2849,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,77.57413132191797,50.427390016688605,,tomato_cut,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2850,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,77.92765891826801,50.073810833733006,,tomato_cut,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2851,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,78.28118651461804,49.72023165077741,,tomato_cut,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2852,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,78.63471411096796,49.36665246782181,,tomato_cut,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2853,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,78.98824170731739,49.01307328486621,,tomato_cut,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2854,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,79.34176930366682,48.65949410191061,,tomato_cut,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2855,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,79.69529690001626,48.30591491895501,,tomato_cut,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2856,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,80.0488244963657,47.95233573599941,,tomato_cut,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2857,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,80.40235209271513,47.59875655304381,,tomato_cut,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2858,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,80.75587968906457,47.245177370088214,,tomato_cut,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2859,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,81.10940728541401,46.891598187132615,,tomato_cut,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2860,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,81.46293488176345,46.538019004177016,,tomato_cut,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2861,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,81.81646247811287,46.18443982122142,,tomato_cut,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2862,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,82.1699900744623,45.83086063826582,,tomato_cut,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2863,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,82.52351767081174,45.47728145531022,,tomato_cut,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2864,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,82.87704526716118,45.12370227235462,,tomato_cut,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2865,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,83.23057286351062,44.77012308939902,,tomato_cut,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2866,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,83.58410045986005,44.41654390644342,,tomato_cut,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2867,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,83.93762805620949,44.06296472348782,,tomato_cut,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2868,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,84.29115565255893,43.709385540532224,,tomato_cut,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2869,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,84.64468324890835,43.355806357576625,,tomato_cut,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2870,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,84.99821084525779,43.00222717462103,,tomato_cut,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2871,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,85.35173844160722,42.64864799166543,,tomato_cut,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2872,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,85.70526603795666,42.29506880870983,,tomato_cut,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2873,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,86.0587936343061,41.94148962575423,,tomato_cut,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2874,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,86.41232123065554,41.58791044279863,,tomato_cut,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2875,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,86.76584882700497,41.23433125984303,,tomato_cut,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2876,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,87.11937642335441,40.88075207688743,,tomato_cut,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2877,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,87.47290401970383,40.527172893931834,,tomato_cut,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2878,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,87.82643339954369,40.173595494334954,,tomato_cut,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2879,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.17998647432766,39.82004178793249,,tomato_cut,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2880,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.53353954911164,39.466488081530024,,tomato_cut,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2881,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.88709262389561,39.11293437512756,,tomato_cut,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2882,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,89.24064569867959,38.75938066872509,,tomato_cut,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2883,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,89.59419877346356,38.40582696232263,,tomato_cut,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2884,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,89.94775184824753,38.05227325592016,,tomato_cut,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2885,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,90.30130492303151,37.6987195495177,,tomato_cut,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
2886,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,4.0,3,2,2,,2,3,tomato_cut,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,90.65485799781548,37.34516584311523,,tomato_cut,0,1.0,12.0,104.0,24.0,,plate,1,0.2,30.0
