tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,a31c2d73f3251676_score,player_22ea158c_x,player_22ea158c_y,player_22ea158c_move_target,player_22ea158c_item,player_22ea158c_score,player_22ea158c_cut_speed,player_22ea158c_speed,player_fc00df8d_x,player_fc00df8d_y,player_fc00df8d_move_target,player_fc00df8d_item,player_fc00df8d_score,player_fc00df8d_cut_speed,player_fc00df8d_speed,5c17ba98283c18ab_score,9f7aaf691bc4e2aa_message,55c5de5d56f47d2c_score
3259,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,45.00000000000114,,,0,1.0,30.0,61.00000000000114,40.0,,,0,1.0,30.0,,,0.0
3260,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,46.25000000000142,,,0,1.0,30.0,62.25000000000142,40.0,,,0,1.0,30.0,,,0.0
3261,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,47.500000000001705,,,0,1.0,30.0,63.500000000001705,40.0,,,0,1.0,30.0,,,0.0
3262,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,48.75000000000199,,,0,1.0,30.0,64.75000000000199,40.0,,,0,1.0,30.0,,,0.0
3263,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,50.000000000002274,,,0,1.0,30.0,66.00000000000227,40.0,,,0,1.0,30.0,,,0.0
3264,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,51.25000000000256,,,0,1.0,30.0,67.25000000000256,40.0,,,0,1.0,30.0,,,0.0
3265,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,52.50000000000284,,,0,1.0,30.0,68.50000000000284,40.0,,,0,1.0,30.0,,,0.0
3266,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,53.750000000003126,,,0,1.0,30.0,69.75000000000313,40.0,,,0,1.0,30.0,,,0.0
3267,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,55.00000000000341,,,0,1.0,30.0,71.00000000000341,40.0,,,0,1.0,30.0,,,0.0
3268,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.250000000003695,,,0,1.0,30.0,72.12016826116314,39.68378443342246,,,0,1.0,30.0,,,0.0
3269,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,57.50000000000398,,,0,1.0,30.0,73.0095245421619,38.80540785959596,,,0,1.0,30.0,,,0.0
3270,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,58.75000000000426,,,0,1.0,30.0,73.89888082316065,37.92703128576946,,,0,1.0,30.0,,,0.0
3271,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,60.00000000000455,,,0,1.0,30.0,74.7882371041594,37.04865471194296,,,0,1.0,30.0,,,0.0
3272,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,61.25000000000483,,,0,1.0,30.0,75.67759338515816,36.17027813811646,,,0,1.0,30.0,,,0.0
3273,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,62.500000000005116,,,0,1.0,30.0,76.56694966615692,35.29190156428996,,,0,1.0,30.0,,,0.0
3274,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,63.7500000000054,,,0,1.0,30.0,77.45630594715567,34.41352499046346,,,0,1.0,30.0,,,0.0
3275,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,65.00000000000568,,,0,1.0,30.0,78.34566222815442,33.53514841663696,,,0,1.0,30.0,,,0.0
3276,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,66.25000000000597,,,0,1.0,30.0,79.23501850915318,32.65677184281046,,,0,1.0,30.0,,,0.0
3277,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,67.50000000000625,,,0,1.0,30.0,80.12437479015193,31.778395268983957,,,0,1.0,30.0,,,0.0
3278,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,68.75000000000654,,,0,1.0,30.0,81.01373107115069,30.900018695157552,,,0,1.0,30.0,,,0.0
3279,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,70.00000000000682,,,0,1.0,30.0,81.90308735214953,30.021642121331407,,,0,1.0,30.0,,,0.0
3280,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,71.2500000000071,,,0,1.0,30.0,82.79244363314886,29.143265547505262,,,0,1.0,30.0,,,0.0
3281,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.50000000000739,,,0,1.0,30.0,83.68179991414819,28.264888973679117,,,0,1.0,30.0,,,0.0
3282,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,73.75000000000767,,,0,1.0,30.0,84.57115619514751,27.386512399852972,,,0,1.0,30.0,,,0.0
3283,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,75.00000000000796,,,0,1.0,30.0,85.46051247614683,26.508135826026827,,,0,1.0,30.0,,,0.0
3284,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,76.25000000000824,,,0,1.0,30.0,86.34986875714615,25.62975925220068,,,0,1.0,30.0,,,0.0
3285,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,77.50000000000853,,,0,1.0,30.0,87.23922503814548,24.751382678374537,,,0,1.0,30.0,,,0.0
3286,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,78.75000000000881,,,0,1.0,30.0,88.0,24.0,,,0,1.0,30.0,,,0.0
3287,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,80.0000000000091,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
3288,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,81.25000000000938,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
3289,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,82.50000000000966,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
3290,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,83.75000000000995,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
3291,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,85.00000000001023,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
3292,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,86.25000000001052,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
3293,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,87.5000000000108,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
3294,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,88.75000000001108,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
3295,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,90.00000000001137,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
3296,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,91.25000000001165,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
3297,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,92.50000000001194,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
3298,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,93.75000000001222,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
3299,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,95.0000000000125,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
3300,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,96.25000000001279,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
3301,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,97.50000000001307,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
3302,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,98.75000000001336,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
3303,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,100.00000000001364,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
3304,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,101.25000000001393,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
3305,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,102.50000000001421,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
3306,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,103.7500000000145,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
3307,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,105.00000000001478,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
3308,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,106.25000000001506,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
3309,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,107.50000000001535,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
3310,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,108.75000000001563,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
3311,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,110.00000000001592,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
3312,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,111.2500000000162,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
3313,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,112.50000000001648,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
3314,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,113.75000000001677,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
3315,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,115.00000000001705,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
3316,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,116.25000000001734,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
3317,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,117.50000000001762,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
3318,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,118.7500000000179,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
3319,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.140540251812297,119.94229700497795,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,0.0
3320,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,25.018916825639153,120.8316532859767,,,0,1.0,30.0,87.11611652351695,24.88388347648305,,tomato,0,1.0,30.0,,,0.0
3321,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,25.897293399466008,121.72100956697545,,,0,1.0,30.0,86.2322330470339,25.7677669529661,,tomato,0,1.0,30.0,,,0.0
3322,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,26.775669973292864,122.61036584797421,,,0,1.0,30.0,85.34834957055085,26.65165042944915,,tomato,0,1.0,30.0,,,0.0
3323,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,27.65404654711972,123.49972212897296,,,0,1.0,30.0,84.4644660940678,27.535533905932198,,tomato,0,1.0,30.0,,,0.0
3324,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,28.532423120946575,124.38907840997172,,,0,1.0,30.0,83.58058261758475,28.419417382415247,,tomato,0,1.0,30.0,,,0.0
3325,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,29.41079969477343,125.27843469097047,,,0,1.0,30.0,82.6966991411017,29.303300858898297,,tomato,0,1.0,30.0,,,0.0
3326,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,30.289176268600286,126.16779097196923,,,0,1.0,30.0,81.81281566461865,30.187184335381346,,tomato,0,1.0,30.0,,,0.0
3327,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,31.167552842427142,127.05714725296798,,,0,1.0,30.0,80.9289321881356,31.071067811864395,,tomato,0,1.0,30.0,,,0.0
3328,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,32.04592941625402,127.94650353396673,,,0,1.0,30.0,80.04504871165256,31.954951288347445,,tomato,0,1.0,30.0,,,0.0
3329,test,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,32.92430599008123,128.8358598149655,,,0,1.0,30.0,79.1611652351695,32.838834764830494,,tomato,0,1.0,30.0,,,0.0
