tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,1c39fd11ca5d1243_score,player_19165c71_x,player_19165c71_y,player_19165c71_move_target,player_19165c71_item,player_19165c71_score,player_19165c71_cut_speed,player_19165c71_speed,player_43fa941b_x,player_43fa941b_y,player_43fa941b_move_target,player_43fa941b_item,player_43fa941b_score,player_43fa941b_cut_speed,player_43fa941b_speed,a961b1ab432a5ae6_score,2ee877728f23a506_message,a07b8d33470a4b8b_score
3580,test,True,0,1,tomato,0.9999999999999996,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,,0,1.0,30.0,43.832307703385474,27.87884015437099,,plate,0,1.0,30.0,,,0.0
3581,test,True,0,1,tomato,0.9999999999999996,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,,0,1.0,30.0,42.953773963297664,26.989639126746837,,plate,0,1.0,30.0,,,0.0
3582,test,True,0,1,tomato,0.9999999999999996,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,,0,1.0,30.0,42.07524022320985,26.100438099122684,,plate,0,1.0,30.0,,,0.0
3583,test,True,0,1,tomato,0.9999999999999996,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,,0,1.0,30.0,41.19670648312204,25.21123707149853,,plate,0,1.0,30.0,,,0.0
3584,test,True,0,1,tomato,0.9999999999999996,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,,0,1.0,30.0,40.31817274303424,24.322036043874377,,plate,0,1.0,30.0,,,0.0
3585,test,True,0,1,tomato,0.9999999999999996,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0,,,0.0
3586,test,True,0,1,tomato,0.9999999999999996,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0,,,0.0
3587,test,True,0,1,tomato,0.9999999999999996,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0,,,0.0
3588,test,True,0,1,tomato,0.9999999999999996,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0,,,0.0
3589,test,True,0,1,tomato,0.9999999999999996,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0,,,0.0
3590,test,True,0,1,tomato,0.9999999999999996,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0,,,0.0
3591,test,True,0,1,tomato,0.9999999999999996,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0,,,0.0
3592,test,True,0,1,tomato,0.9999999999999996,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0,,,0.0
3593,test,True,0,1,tomato,0.9999999999999996,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0,,,0.0
3594,test,True,0,1,tomato,0.9999999999999996,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0,,,0.0
3595,test,True,0,1,tomato,0.9999999999999996,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0,,,0.0
3596,test,True,0,1,tomato,0.9999999999999996,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0,,,0.0
3597,test,True,0,1,tomato,0.9999999999999996,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0,,,0.0
3598,test,True,0,1,tomato,0.9999999999999996,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0,,,0.0
3599,test,True,0,1,tomato,0.9999999999999996,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0,,,0.0
3600,test,True,0,1,tomato,0.9999999999999996,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0,,,0.0
3601,test,True,0,1,tomato,0.9999999999999996,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0,,,0.0
3602,test,True,0,1,tomato,0.9999999999999996,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0,,,0.0
3603,test,True,0,1,tomato,0.9999999999999996,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0,,,0.0
3604,test,True,0,1,tomato,0.9999999999999996,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0,,,0.0
3605,test,True,0,1,tomato,0.9999999999999996,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0,,,0.0
3606,test,True,0,1,tomato,0.9999999999999996,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0,,,0.0
3607,test,True,0,1,tomato,0.9999999999999996,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0,,,0.0
3608,test,True,0,1,tomato,0.9999999999999996,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0,,,0.0
3609,test,True,0,1,tomato,0.9999999999999996,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0,,,0.0
3610,test,True,0,1,tomato,0.9999999999999996,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0,,,0.0
3611,test,True,0,1,tomato,0.9999999999999996,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0,,,0.0
3612,test,True,0,1,tomato,0.9999999999999996,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0,,,0.0
3613,test,True,0,1,tomato,0.9999999999999996,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0,,,0.0
3614,test,True,0,1,tomato,0.9999999999999996,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0,,,0.0
3615,test,True,0,1,tomato,0.9999999999999996,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0,,,0.0
3616,test,True,0,1,tomato,0.9999999999999996,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0,,,0.0
3617,test,True,0,1,tomato,0.9999999999999996,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0,,,0.0
3618,test,True,0,1,tomato,0.9999999999999996,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0,,,0.0
3619,test,True,0,1,tomato,0.9999999999999996,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0,,,0.0
3620,test,True,0,1,tomato,0.9999999999999996,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0,,,0.0
3621,test,True,0,1,tomato,0.9999999999999996,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,,0,1.0,30.0,38.749999999999716,24.0,,plate,0,1.0,30.0,,,0.0
3622,test,True,0,1,tomato,0.9999999999999996,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,,0,1.0,30.0,37.49999999999943,24.0,,plate,0,1.0,30.0,,,0.0
3623,test,True,0,1,tomato,0.9999999999999996,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,72.0,,,0,1.0,30.0,36.24999999999915,24.0,,plate,0,1.0,30.0,,,0.0
3624,test,True,0,1,tomato,0.9999999999999996,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,70.74999999999972,,,0,1.0,30.0,34.99999999999886,24.0,,plate,0,1.0,30.0,,,0.0
3625,test,True,0,1,tomato,0.9999999999999996,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,69.49999999999943,,,0,1.0,30.0,33.74999999999858,24.0,,plate,0,1.0,30.0,,,0.0
3626,test,True,0,1,tomato,0.9999999999999996,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,68.24999999999915,,,0,1.0,30.0,32.499999999998295,24.0,,plate,0,1.0,30.0,,,0.0
3627,test,True,0,1,tomato,0.9999999999999996,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,66.99999999999886,,,0,1.0,30.0,31.249999999998227,24.0,,plate,0,1.0,30.0,,,0.0
3628,test,True,0,1,tomato,0.9999999999999996,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,65.74999999999858,,,0,1.0,30.0,29.9999999999983,24.0,,plate,0,1.0,30.0,,,0.0
3629,test,True,0,1,tomato,0.9999999999999996,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,64.4999999999983,,,0,1.0,30.0,28.74999999999837,24.0,,plate,0,1.0,30.0,,,0.0
3630,test,True,0,1,tomato,0.9999999999999996,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,63.24999999999801,,,0,1.0,30.0,27.49999999999844,24.0,,plate,0,1.0,30.0,,,0.0
3631,test,True,0,1,tomato,0.9999999999999996,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,61.999999999997726,,,0,1.0,30.0,26.24999999999851,24.0,,plate,0,1.0,30.0,,,0.0
3632,test,True,0,1,tomato,0.9999999999999996,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,60.74999999999744,,,0,1.0,30.0,24.999999999998582,24.0,,plate,0,1.0,30.0,,,0.0
3633,test,True,0,1,tomato,0.9999999999999996,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,59.49999999999716,,,0,1.0,30.0,24.0,24.0,,plate,0,1.0,30.0,,,0.0
3634,test,True,0,1,tomato,0.9999999999999996,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,58.249999999996874,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,0.0
3635,test,True,0,1,tomato,0.9999999999999996,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.99999999999659,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,0.0
3636,test,True,0,1,tomato,0.9999999999999996,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,55.749999999996305,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,0.0
3637,test,True,0,1,tomato,0.9999999999999996,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,54.49999999999602,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,0.0
3638,test,True,0,1,tomato,0.9999999999999996,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,53.24999999999574,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,0.0
3639,test,True,0,1,tomato,0.9999999999999996,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,51.99999999999545,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,0.0
3640,test,True,0,1,tomato,0.9999999999999996,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,50.74999999999517,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,0.0
3641,test,True,0,1,tomato,0.9999999999999996,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,49.499999999994884,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,0.0
3642,test,True,0,1,tomato,0.9999999999999996,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,48.2499999999946,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,0.0
3643,test,True,0,1,tomato,0.9999999999999996,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,46.999999999994316,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,0.0
3644,test,True,0,1,tomato,0.9999999999999996,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,45.74999999999403,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,0.0
3645,test,True,0,1,tomato,0.9999999999999996,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,44.49999999999375,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,0.0
3646,test,True,0,1,tomato,0.9999999999999996,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,43.24999999999346,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,0.0
3647,test,True,0,1,tomato,0.9999999999999996,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,41.99999999999318,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,0.0
