tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,77697222f9872a95_score,player_5dd4b285_x,player_5dd4b285_y,player_5dd4b285_move_target,player_5dd4b285_item,player_5dd4b285_score,player_5dd4b285_cut_speed,player_5dd4b285_speed,player_61db3b9c_x,player_61db3b9c_y,player_61db3b9c_move_target,player_61db3b9c_item,player_61db3b9c_score,player_61db3b9c_cut_speed,player_61db3b9c_speed
521,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,48.75000000000199,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
522,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,50.000000000002274,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
523,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,51.25000000000256,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
524,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,52.50000000000284,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
525,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,53.750000000003126,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
526,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,55.00000000000341,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
527,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
528,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
529,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
530,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
531,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
532,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
533,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
534,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
535,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
536,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
537,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
538,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
539,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
540,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
541,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
542,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
543,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
544,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
545,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
546,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
547,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
548,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
549,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
550,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
551,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
552,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
553,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
554,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
555,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
556,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
557,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
558,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
559,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
560,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,57.250000000000284,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
561,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,58.50000000000057,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
562,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,59.75000000000085,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
563,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,61.00000000000114,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
564,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,62.25000000000142,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
565,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,63.500000000001705,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
566,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,64.75000000000199,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
567,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,66.00000000000227,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
568,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,67.25000000000256,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
569,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,68.50000000000284,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
570,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,69.75000000000313,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
571,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,71.00000000000341,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
572,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.2500000000037,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
573,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,73.50000000000398,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
574,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,74.75000000000426,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
575,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,76.00000000000455,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
576,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,77.25000000000483,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
577,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,78.50000000000512,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
578,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,79.7500000000054,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
579,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,81.00000000000568,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
580,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,82.25000000000597,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
581,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,83.50000000000625,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
582,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,84.75000000000654,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
583,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,86.00000000000682,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
584,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,87.2500000000071,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
585,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.49189088134284,88.29803951736653,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
586,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,25.37026745516934,89.18739579836529,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
587,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,26.24864402899584,90.07675207936404,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
588,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,27.12702060282234,90.9661083603628,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
589,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,28.00539717664884,91.85546464136155,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
590,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,28.883773750475342,92.7448209223603,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
591,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,29.762150324301842,93.63417720335906,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
592,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,30.640526898128343,94.52353348435781,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
593,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,31.518903471954843,95.41288976535657,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
594,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,32.39728004578134,96.30224604635532,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
595,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,33.275656619607844,97.19160232735408,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
596,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,34.154033193434344,98.08095860835283,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
597,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,35.032409767260845,98.97031488935158,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
598,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,35.910786341087345,99.85967117035034,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
599,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,36.789162914913845,100.7490274513491,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
600,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,37.667539488740346,101.63838373234866,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
601,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,38.545916062566846,102.52774001334835,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
602,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.424292636393346,103.41709629434803,,,0,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
